panel,pair_index,protocol,source0_id,source1_id,S,S_fold_min,S_fold_max,S_fold_std,W,W_fold_min,W_fold_max,W_fold_std,D_CNR,D_CNR_fold_min,D_CNR_fold_max,D_CNR_fold_std,ED,ED_fold_min,ED_fold_max,ED_fold_std,W_E,W_E_fold_min,W_E_fold_max,W_E_fold_std,D_ED,D_ED_fold_min,D_ED_fold_max,D_ED_fold_std
CENTRAL,40,P_E2,pmfs_9_15,pmfs_10_15,2.492882127343213,2.2464454164394385,2.66456633335812,0.16938383819750638,18.82564519110427,15.150221768244418,21.677537658707845,2.393895033787234,0.1339859800538058,0.11191048850748399,0.14827805498833344,0.01374899479191192,0.5831823881027045,0.357945498585563,0.8004448038084684,0.1584248623804798,5.509264113738869,4.878169049763265,5.922551970514821,0.3980037067299134,0.10802995019885303,0.06213219175624199,0.16408713917909695,0.03643218658273827
CENTRAL,41,P_G1A,pmfs_11_15,pmfs_12_15,877.6123079293587,809.9819900273341,940.0584848189568,48.77663816657047,34.25806803062335,24.463922364383578,40.65465359674334,6.600792957547853,27.009034918268853,20.281960521559643,38.426319002165606,7.282094327519701,46.27857611201094,43.08530924915318,49.866899774923795,2.6466952754480166,7.343547304674749,6.3190477438070785,8.07742696271665,0.7207368289243016,6.401313808060454,5.411471984296485,7.891521285583813,1.0177548977991127
CENTRAL,41,P_E2,pmfs_11_15,pmfs_12_15,682.2154924882763,630.3224084521484,723.2119483564686,36.512878270359,21.513796068036434,15.447841366771023,25.373645388979284,3.936416710569929,33.264761882497126,25.62443391524818,46.816375905529796,8.546829899184111,41.56126652775238,38.87809844115973,44.501020485498216,2.2187805129496843,5.849902527473821,5.0084393369084435,6.419982364046943,0.5552573121394316,7.20865787385976,6.199272009940676,8.885207045938353,1.1025599400641732
CENTRAL,42,P_G1A,pmfs_13_15,pmfs_14_15,674.142318248022,653.5785258858597,699.264990230059,16.740104136534647,50.73613492582744,38.90588451493304,55.815673105202535,6.888278212794362,13.629921275125426,11.904381583018884,17.973244894637066,2.527635704623501,35.29246664225426,33.8061795074576,37.999214977664764,1.613318147003245,8.975585792559858,7.972375550152086,9.41516968400383,0.5828699633184983,3.9624862990051635,3.590607566516806,4.766360382621698,0.4690647473341034
CENTRAL,42,P_E2,pmfs_13_15,pmfs_14_15,165.41462683468575,157.01890588703088,173.56604800227217,6.5862405596541125,17.987169734267702,13.912610183791932,19.74756688922325,2.3715593728918147,9.429374238095322,7.951303913423536,12.475448223533318,1.783135784253063,16.117148488657843,15.193666384787392,17.487334305562523,0.8549618351204142,5.553175658317665,4.988157000018347,5.804618579752018,0.33136190879239436,2.9225380788753728,2.6175133087592632,3.505770629408961,0.3435209051149178
CENTRAL,43,P_G1A,pmfs_15_15,pmfs_16_15,596.1255798563881,350.2511770593846,1019.6147970161718,267.6626646552141,269.57654687455874,248.4963094003851,288.0069356498811,14.54861099914924,2.2202256380117893,1.3193808655741677,3.6897562516103486,0.9834770006065996,17.585998407117714,10.1600364404914,30.76576741562595,8.304908832391797,19.51562713478281,19.15898720710095,19.870792879615383,0.3453090007969452,0.8984451162447371,0.5296655080470952,1.5482908810929483,0.4150423674791334
CENTRAL,43,P_E2,pmfs_15_15,pmfs_16_15,322.0328759775157,186.30789632949651,517.5616036025874,135.57399964631279,99.65208517369175,90.98433099047529,107.3519656168672,5.968595247163367,3.2934518690077264,1.8249974050397821,5.271269526320052,1.4777840252644434,16.51533841785809,10.389610676309502,26.37033341219781,6.452079238621373,12.434910735156013,11.945065695718938,12.97708240403432,0.40344158881053754,1.345015335471449,0.8213543604513123,2.2076340209348917,0.5654086304139812
CENTRAL,44,P_G1A,pmfs_17_15,pmfs_18_15,91.28347708453002,29.865849149815098,136.61970654313288,44.945726165555456,236.31399923901319,139.70555664911862,286.29142221743285,57.10200089338556,0.40445354214842544,0.10431974845233992,0.5426951550059567,0.17493850217370946,4.780715642273306,1.8118152981743663,6.971311508696328,2.1922840771255605,17.973703062148118,14.775222906797875,19.524368797356978,1.877363736405469,0.26630370630890177,0.09279763750507625,0.3754487466029341,0.11293167472987553
CENTRAL,44,P_E2,pmfs_17_15,pmfs_18_15,74.88807917906223,27.38973729769784,118.46576463583568,38.98975740896716,84.82311127045166,74.30938124202726,94.1003841365043,7.0365009025577745,0.9222941486582183,0.291069346305093,1.5942235375352094,0.5297372641449604,5.1355315869081295,2.575705957231877,8.032560952433652,2.4178826965496056,11.327591153210104,10.698887805480652,11.782047375106794,0.3933626767613547,0.4601637327290201,0.2186127652712782,0.7507846701888798,0.22869384279552493
CENTRAL,45,P_G1A,pmfs_19_15,pmfs_20_15,14.0992553634723,5.524638006410392,34.01784813667953,11.71961936103524,202.12280892366886,108.46511937818208,248.12542432611167,55.340430341193425,0.07677927507349099,0.023007537573264063,0.15800012949800066,0.05704786007420879,0.2322548717261772,-0.9136650186164168,1.9972520933394797,1.0752533718552355,16.524044870686915,12.983015471930301,18.718011903896624,2.181399486871494,0.01509495352408128,-0.048812075946233414,0.12049536416691226,0.06341684681107734
