panel,pair_index,protocol,model,target_count,mean_nll,trimmed20_nll,tail_excess,misclassification_rate,mean_nll_given_error,q95_nll,max_nll
CENTRAL,8,P_G1A,BLOCK_PRODUCT,32,5.643384119322572,0.9089387650290524,4.734445354293519,0.46875,11.962294109650491,9.502750029098424,127.0846109481907
CENTRAL,8,P_G1A,MATCHED_BLOCK_DIAG,32,1.5663709693607826,0.7940026977654566,0.772368271595326,0.46875,3.182910306250586,4.742707238205719,15.972293766452497
CENTRAL,8,P_E2,FULL,32,1.2336535192339908,0.7928796057569997,0.44077391347699113,0.34375,3.403094870920366,3.989356475066305,4.632255378553238
CENTRAL,8,P_E2,BLOCK_PRODUCT,32,2.2629852688587073,1.4529282806739325,0.8100569881847748,0.4375,5.057384992712111,6.946230323190062,13.088308071138282
CENTRAL,8,P_E2,MATCHED_BLOCK_DIAG,32,3.225449664172058,1.4200385498616266,1.8054111143104314,0.46875,6.743218789548596,11.99000022655322,33.83456888483161
CENTRAL,9,P_G1A,FULL,32,4.19556956611441,0.6568634936058702,3.53870607250854,0.4375,9.364230186820235,13.62887043742926,84.05562246710753
CENTRAL,9,P_G1A,BLOCK_PRODUCT,32,4.367563644368129,0.7173339952310442,3.650229649137085,0.5,8.518800906339404,23.487417538235142,65.36368525085248
CENTRAL,9,P_G1A,MATCHED_BLOCK_DIAG,32,5.205274575807853,0.8089618951558805,4.396312680651973,0.5,10.212506681872998,18.349800113618098,101.62486183189492
CENTRAL,9,P_E2,FULL,32,1.4793931313511677,0.7752623496249175,0.7041307817262502,0.4375,3.2576550287450696,5.286753524051274,11.057651910435531
CENTRAL,9,P_E2,BLOCK_PRODUCT,32,3.166669141318592,1.0894889212101795,2.0771802201084126,0.4375,7.063295963226943,13.242138707519668,30.81786841473918
CENTRAL,9,P_E2,MATCHED_BLOCK_DIAG,32,2.80415487517675,0.8121616818809123,1.991993193295838,0.4375,6.14438333499609,15.185348196418538,27.359353456467463
CENTRAL,10,P_G1A,FULL,32,31.230146019866346,0.027395360454589533,31.202750659411755,0.0625,498.9260301594551,3.1986740591060867,991.3622321731773
CENTRAL,10,P_G1A,BLOCK_PRODUCT,32,20.84709779150294,0.05122652335582589,20.795871268147113,0.09375,221.6431408233897,5.530398562391819,652.8701282632725
CENTRAL,10,P_G1A,MATCHED_BLOCK_DIAG,32,24.457835554885275,0.038759448889275704,24.419076105995998,0.125,195.31421918867656,11.383619654780468,756.5569096892036
CENTRAL,10,P_E2,FULL,32,62.21231240795608,0.03223129158021416,62.18008111637586,0.125,497.3387058397389,3.3358637556221673,1979.9615323428936
CENTRAL,10,P_E2,BLOCK_PRODUCT,32,69.13736536964316,0.00030077543704527094,69.13706459420612,0.0625,1106.1808648610727,0.6919064584424512,2210.8452867927235
CENTRAL,10,P_E2,MATCHED_BLOCK_DIAG,32,61.10180337834826,0.05757702086758273,61.044226357480674,0.15625,390.7518301015719,17.170154517930676,1910.016827369071
CENTRAL,11,P_G1A,FULL,32,2.5717611296123573,0.6781524579258488,1.8936086716865086,0.40625,6.148799652861933,17.385439437318947,23.661257209815624
CENTRAL,11,P_G1A,BLOCK_PRODUCT,32,5.613040923963173,0.5812048401778427,5.031836083785331,0.34375,16.103563527105972,33.75911299624662,85.54055737065138
CENTRAL,11,P_G1A,MATCHED_BLOCK_DIAG,32,4.6743990206959785,0.5312056831611353,4.143193337534843,0.375,12.270068012273782,37.870207867673,49.11347120220356
CENTRAL,11,P_E2,FULL,32,5.06859984015354,1.0574960588882447,4.011103781265295,0.53125,9.402262598555858,30.499762547392784,59.66490302411505
CENTRAL,11,P_E2,BLOCK_PRODUCT,32,4.93369595400231,0.6097294843858589,4.323966469616451,0.40625,11.881606778125732,33.19266709412031,67.22161342056874
CENTRAL,11,P_E2,MATCHED_BLOCK_DIAG,32,4.764752068997924,0.7205250720411691,4.0442269969567555,0.40625,11.430093650349821,25.47544382087147,63.42164048044398
CENTRAL,12,P_G1A,FULL,32,22.927827065564962,1.5296573742851212,21.39816969127984,0.5625,40.58315910045115,166.8242066070397,351.50550534770593
CENTRAL,12,P_G1A,BLOCK_PRODUCT,32,29.56461955286155,1.9887097996719016,27.57590975318965,0.5625,52.3109770331105,249.49417837346752,378.34627195100035
CENTRAL,12,P_G1A,MATCHED_BLOCK_DIAG,32,28.367587531576078,1.6496178805308024,26.717969651045276,0.5625,50.26113097116992,221.540994184937,408.7227918152903
CENTRAL,12,P_E2,FULL,32,25.748343521674016,0.011943557050059632,25.736399964623956,0.09375,274.43715006929904,130.96349239904745,556.417951620936
CENTRAL,12,P_E2,BLOCK_PRODUCT,32,37.88608006931998,2.0841514088062938e-08,37.88608004847847,0.09375,404.11818705802534,230.46992519400519,739.0979140507205
CENTRAL,12,P_E2,MATCHED_BLOCK_DIAG,32,29.542782615490285,0.01906860354743065,29.523714011942854,0.09375,314.687381849003,185.33659704156975,572.7969080011129
CENTRAL,13,P_G1A,FULL,32,17.27130704809302,0.008830897010341433,17.26247615108268,0.125,137.9539896550206,98.22180878945161,331.63814705459674
CENTRAL,13,P_G1A,BLOCK_PRODUCT,32,12.661655039761799,0.021236018720957622,12.640419021040842,0.125,101.02899675243596,80.58091350732748,223.62272479859388
CENTRAL,13,P_G1A,MATCHED_BLOCK_DIAG,32,14.295455817211378,0.01006074194136771,14.28539507527001,0.15625,91.42347687586108,73.45776995783663,295.1807802611846
CENTRAL,13,P_E2,FULL,32,9.94907125030134,0.4027652836586311,9.54630596664271,0.3125,31.702887488448614,28.906691759577846,237.92795107923865
CENTRAL,13,P_E2,BLOCK_PRODUCT,32,10.256655922119952,0.5775225105845657,9.679133411535387,0.375,27.107770100133667,39.27819528481054,221.54719863308796
CENTRAL,13,P_E2,MATCHED_BLOCK_DIAG,32,13.372647010426453,0.39654032481159035,12.976106685614862,0.375,35.53686364043377,45.47399131017687,313.5481080243717
CENTRAL,14,P_G1A,FULL,32,0.3381549245861999,6.303932693155044e-07,0.3381542941929306,0.03125,10.444921256906438,0.16887876549198666,10.444921256906438
CENTRAL,14,P_G1A,BLOCK_PRODUCT,32,0.19674617683384346,0.009075287695732927,0.18767088913811053,0.15625,1.2052110281337751,1.0413088705880496,2.3050745280300533
CENTRAL,14,P_G1A,MATCHED_BLOCK_DIAG,32,0.09012298192108423,0.0022359549738727646,0.08788702694721147,0.03125,0.8039375895040227,0.6104183107782669,0.8039375895040227
CENTRAL,14,P_E2,FULL,32,1.1414967852208557,0.3759573012761095,0.7655394839447462,0.3125,3.6156312462174576,4.65414143380996,8.915849350817428
CENTRAL,14,P_E2,BLOCK_PRODUCT,32,1.1673097681855926,0.1371477720538899,1.0301619961317028,0.25,4.646540437327073,6.265250925025201,10.937357425747438
CENTRAL,14,P_E2,MATCHED_BLOCK_DIAG,32,1.558069916710854,0.29406099714209627,1.2640089195687578,0.3125,4.96630168341135,7.5277748264151265,12.346688206072722
CENTRAL,15,P_G1A,FULL,32,1.6825040361540184,0.49668954584225755,1.185814490311761,0.25,6.553260322747475,7.467083791734758,9.742259886696404
CENTRAL,15,P_G1A,BLOCK_PRODUCT,32,1.621990602612529,0.434570428128516,1.187420174484013,0.3125,5.172490566486641,8.447812864738367,12.363599807532685
CENTRAL,15,P_G1A,MATCHED_BLOCK_DIAG,32,2.0392815185329742,0.8012871912325403,1.237994327300434,0.3125,6.463972232537233,8.60991257331731,11.110952367211397
CENTRAL,15,P_E2,FULL,32,7.195283040861397e-05,1.5148352218364715e-05,5.680447819024926e-05,0.0,,0.00037335397709200685,0.000808195527730827
CENTRAL,15,P_E2,BLOCK_PRODUCT,32,2.2054220760491463e-06,6.477891396856693e-10,2.2047742869094607e-06,0.0,,7.324233914689526e-08,7.037619634820428e-05
CENTRAL,15,P_E2,MATCHED_BLOCK_DIAG,32,0.0002466545761447513,2.5474810045566974e-05,0.0002211797660991843,0.0,,0.001159203083666356,0.0042182114783147345
CENTRAL,16,P_G1A,FULL,32,7.543912000829556,0.06490752083319623,7.47900447999636,0.1875,40.017837457631494,29.902302238552455,170.2918612324648
CENTRAL,16,P_G1A,BLOCK_PRODUCT,32,8.365287209791294,0.11420688184017624,8.251080327951119,0.1875,44.23417494807942,30.677156524849092,193.3919915376724
CENTRAL,16,P_G1A,MATCHED_BLOCK_DIAG,32,9.994351737673426,0.16331962494391414,9.831032112729511,0.21875,45.320895030831274,38.17602455004959,228.69985693230728
CENTRAL,16,P_E2,FULL,32,12.166820802847097,2.6936876614866353e-05,12.166793865970481,0.0625,194.57249761184113,15.378641549482998,355.1346384922301
CENTRAL,16,P_E2,BLOCK_PRODUCT,32,18.621815096376906,1.6834183285470684e-07,18.621814928035075,0.125,148.97451877717373,32.087962187617926,524.1594811881588
CENTRAL,16,P_E2,MATCHED_BLOCK_DIAG,32,17.040434698806596,6.703153757463188e-05,17.04036766726902,0.09375,181.63756870727192,28.895945447235654,482.55537890810695
CENTRAL,17,P_G1A,FULL,32,8.292783062186753e-24,2.3588544222050787e-31,8.292782826301312e-24,0.0,,5.920289045941621e-25,2.641046408565199e-22
CENTRAL,17,P_G1A,BLOCK_PRODUCT,32,1.9971514369755545e-15,2.8805863241749426e-27,1.997151436972674e-15,0.0,,7.188232522541145e-16,6.231170427147368e-14
CENTRAL,17,P_G1A,MATCHED_BLOCK_DIAG,32,6.0900188083245105e-24,5.693609481523199e-37,6.090018808323941e-24,0.0,,4.760854835283956e-25,1.938229548422707e-22
CENTRAL,17,P_E2,FULL,32,4.679187541162162e-18,5.568581459162704e-26,4.679187485476348e-18,0.0,,9.127218268117441e-19,1.4778014521576493e-16
CENTRAL,17,P_E2,BLOCK_PRODUCT,32,5.3705731889888385e-11,1.5130451380552547e-20,5.3705731874757934e-11,0.0,,1.129253738564025e-11,1.6934776567716325e-09
CENTRAL,17,P_E2,MATCHED_BLOCK_DIAG,32,2.36448220208579e-18,8.471475108174281e-31,2.364482202084943e-18,0.0,,5.820827435434031e-19,7.436991110865116e-17
CENTRAL,18,P_G1A,FULL,32,0.2937302610290706,4.052472765193127e-05,0.2936897363014187,0.03125,8.905913544093812,0.22064512494688074,8.905913544093812
CENTRAL,18,P_G1A,BLOCK_PRODUCT,32,0.8669943081099631,0.003410865856798482,0.8635834422531646,0.125,6.84525524623511,2.947869462537228,20.112123691024333
CENTRAL,18,P_G1A,MATCHED_BLOCK_DIAG,32,0.7685661769644389,0.0019817916522288787,0.76658438531221,0.09375,7.980515638744529,1.5266998326280765,20.776166080023167
CENTRAL,18,P_E2,FULL,32,1.4502548978451306,0.6307934958187337,0.819461402026397,0.28125,5.064591862744085,5.880840550123321,6.18689340619763
CENTRAL,18,P_E2,BLOCK_PRODUCT,32,2.0729949692490965,0.5849113421530416,1.488083627096055,0.34375,6.023386331331377,7.293952322543047,27.38514540741805
CENTRAL,18,P_E2,MATCHED_BLOCK_DIAG,32,2.1168932981990665,0.8388384802186823,1.2780548179803841,0.34375,6.156220735654838,8.207777773756042,19.343363448148374
CENTRAL,19,P_G1A,FULL,32,3.3506181937521458,0.006882656285697416,3.3437355374664484,0.125,26.687356784359967,17.451688957075785,62.01188884227072
CENTRAL,19,P_G1A,BLOCK_PRODUCT,32,3.7067987072440105,0.0003319090142224808,3.706466798229788,0.125,29.623086850612413,24.023517970858045,63.14618722530375
CENTRAL,19,P_G1A,MATCHED_BLOCK_DIAG,32,5.554306103035983,5.502193929493269e-05,5.554251081096688,0.125,44.42329211773246,33.82102121761618,97.94624805169082
CENTRAL,19,P_E2,FULL,32,1.7454046791893552,0.00039941306848059017,1.7450052661208746,0.0625,27.8428937123605,9.579613500854,34.48675483156019
CENTRAL,19,P_E2,BLOCK_PRODUCT,32,1.9934576426069062,3.9331137910380474e-08,1.9934576032757683,0.09375,21.263078918920325,14.372549042351567,32.02283511396233
CENTRAL,19,P_E2,MATCHED_BLOCK_DIAG,32,2.597111028325659,2.530693549278627e-09,2.5971110257949657,0.0625,41.536130642407116,13.506170252923884,53.09992000149251
CENTRAL,20,P_G1A,FULL,32,0.32091537083146215,0.0377752419974614,0.28314012883400075,0.15625,1.7860017094207872,2.0353536277750663,2.5287084096421575
CENTRAL,20,P_G1A,BLOCK_PRODUCT,32,1.114897703713111,0.7390063841669398,0.37589131954617117,0.4375,2.5084480527862083,4.015155394900626,4.307748415076915
CENTRAL,20,P_G1A,MATCHED_BLOCK_DIAG,32,1.26147694817613,0.88502899235494,0.37644795582119006,0.375,3.2767286996481286,4.038559276024962,4.482533988898402
CENTRAL,20,P_E2,FULL,32,0.024528043273730628,0.0003876493180584179,0.02414039395567221,0.0,,0.1685058768033807,0.3425040307359528
CENTRAL,20,P_E2,BLOCK_PRODUCT,32,0.35391711521415653,0.00023752530925434862,0.35367958990490217,0.09375,3.6002006086545837,1.8498327240041066,7.034112849556805
CENTRAL,20,P_E2,MATCHED_BLOCK_DIAG,32,0.6708507863803141,0.08358993859712796,0.5872608477831862,0.1875,3.2992377193732074,3.503406839766662,6.826196290674757
CENTRAL,21,P_G1A,FULL,32,2.6608428290879926,0.09881335156228128,2.5620294775257113,0.21875,11.996996299422156,20.643528602739714,34.04480261284502
CENTRAL,21,P_G1A,BLOCK_PRODUCT,32,3.021839378457325,0.36813619623463606,2.653703182222689,0.3125,9.489222143108979,17.027641431320298,39.08908670466311
CENTRAL,21,P_G1A,MATCHED_BLOCK_DIAG,32,3.414677011326818,0.18641996974848843,3.2282570415783294,0.25,13.422414034732569,22.60013455130349,44.46772053933063
CENTRAL,21,P_E2,FULL,32,3.0667284744535768,0.32906893066657444,2.7376595437870024,0.3125,9.6014715648947,16.420942426905977,47.13965787630468
CENTRAL,21,P_E2,BLOCK_PRODUCT,32,4.52545296896055,0.2479204985320375,4.277532470428512,0.28125,15.872029869500516,29.820487125545576,66.08112746815998
CENTRAL,21,P_E2,MATCHED_BLOCK_DIAG,32,5.055848453218268,0.256779622319522,4.799068830898746,0.3125,16.049150264463073,35.87047056573428,71.61632424834005
CENTRAL,22,P_G1A,FULL,32,0.7695920525643087,0.4955460459584414,0.27404600660586736,0.375,1.819905084295982,2.6619322932391,3.25600151361716
CENTRAL,22,P_G1A,BLOCK_PRODUCT,32,1.1409284684845704,0.5698189883576138,0.5711094801269566,0.40625,2.639237240670108,5.116724589348016,7.732687680043545
CENTRAL,22,P_G1A,MATCHED_BLOCK_DIAG,32,1.540468259543994,0.730998899689508,0.809469359854486,0.375,3.999076128944535,6.7970557005439876,9.112325813464107
CENTRAL,22,P_E2,FULL,32,1.1605495497712837,0.5226110105050056,0.6379385392662781,0.34375,3.3180595657058745,4.9839406835273,5.716569794818173
CENTRAL,22,P_E2,BLOCK_PRODUCT,32,1.7743721109169734,0.8047920494211114,0.9695800614958621,0.375,4.6730820133757645,5.841720036168858,15.930965315618737
CENTRAL,22,P_E2,MATCHED_BLOCK_DIAG,32,1.6843012224333247,0.9564297652037489,0.7278714572295758,0.40625,4.1410608015199495,5.629369653835121,9.04435098144662
CENTRAL,23,P_G1A,FULL,32,21.76730098924521,1.1077929901294608,20.65950799911575,0.53125,40.82629048704957,55.637217630589106,538.7346853503668
CENTRAL,23,P_G1A,BLOCK_PRODUCT,32,52.20777673020203,1.3381805234188655,50.869596206783164,0.59375,87.83997152043803,131.9635242622689,1309.3734589999135
CENTRAL,23,P_G1A,MATCHED_BLOCK_DIAG,32,23.80885911060274,1.3811037555135037,22.427755355089236,0.59375,40.00547337938348,53.900187477079854,593.5921839159516
CENTRAL,23,P_E2,FULL,32,14.364775034966467,0.8363407898030852,13.528434245163382,0.5,28.601231391363893,91.31183201592147,230.32040458025944
CENTRAL,23,P_E2,BLOCK_PRODUCT,32,18.611138042822517,1.0266226848073845,17.584515358015132,0.5,37.00717801277373,142.97461382493918,223.07071430329134
CENTRAL,23,P_E2,MATCHED_BLOCK_DIAG,32,14.920841673695481,0.9320471180292138,13.988794555666267,0.5,29.650523788096336,97.99345293966473,230.7200202999731
CENTRAL,24,P_G1A,FULL,32,8.58243467300653,0.9845828548895836,7.597851818116946,0.40625,20.976140219669283,13.765748802805973,208.0272095266892
CENTRAL,24,P_G1A,BLOCK_PRODUCT,32,2665.542634865035,0.6119190196188959,2664.9307158454158,0.34375,7754.024318455271,15.076652589479458,85239.00210522424
CENTRAL,24,P_G1A,MATCHED_BLOCK_DIAG,32,7.280725500061891,0.9277650279883873,6.352960472073503,0.375,19.259000504678834,24.715459082579045,133.43954729608026
CENTRAL,24,P_E2,FULL,32,4.440778905934128,0.0002038590713288541,4.440575046862799,0.09375,47.362299976412345,3.6071190404626865,134.38406419284198
CENTRAL,24,P_E2,BLOCK_PRODUCT,32,3.1073659573618637,3.5759135436080663e-12,3.107365957358288,0.03125,99.43427037019812,0.0006495788234152245,99.43427037019812
CENTRAL,24,P_E2,MATCHED_BLOCK_DIAG,32,4.968422212751144,0.00021202144139702696,4.968210191309747,0.09375,52.98272814103089,11.44314851990936,135.33514454956895
CENTRAL,25,P_G1A,FULL,32,0.009305256751354131,1.7423673529247334e-05,0.009287833077824884,0.0,,0.044346308423379596,0.19663659847851975
CENTRAL,25,P_G1A,BLOCK_PRODUCT,32,0.009012226816991323,1.9038616571407841e-06,0.009010322955334183,0.0,,0.04983966529572244,0.17383063857384246
CENTRAL,25,P_G1A,MATCHED_BLOCK_DIAG,32,0.0014808049181510357,2.6982955554739845e-06,0.0014781066225955618,0.0,,0.005403379506611456,0.031718343444179585
CENTRAL,25,P_E2,FULL,32,5.140377722582098,0.029201155083349684,5.111176567498749,0.1875,27.318010651370262,6.268980332196442,142.624154473518
CENTRAL,25,P_E2,BLOCK_PRODUCT,32,25.990020062155104,0.6606728121906272,25.329347249964478,0.3125,83.11588327150159,10.843475720320129,775.3017126233219
CENTRAL,25,P_E2,MATCHED_BLOCK_DIAG,32,6.697720476562455,0.18504404831435434,6.5126764282481,0.21875,30.441454645562732,10.509812392072671,170.6873571053638
CENTRAL,26,P_G1A,FULL,32,16.043718756110888,0.00017679881671834992,16.04354195729417,0.09375,171.12795117053346,5.520612704182783,502.2730229512001
CENTRAL,26,P_G1A,BLOCK_PRODUCT,32,35.140087771661406,0.0684816229967627,35.07160614866464,0.1875,187.18551102502624,6.000653886420395,1105.9796941661489
CENTRAL,26,P_G1A,MATCHED_BLOCK_DIAG,32,16.513216822647315,0.056689991156857064,16.456526831490457,0.125,131.50894524726206,7.810404001178966,507.1610490991105
CENTRAL,26,P_E2,FULL,32,2.3447686985885428,0.03767936235832753,2.307089336230215,0.125,18.26961929535771,7.334926895953259,56.97836796368361
CENTRAL,26,P_E2,BLOCK_PRODUCT,32,3.947914708875285,0.4063081218159149,3.5416065870593703,0.3125,12.588751104975037,9.235540577060503,84.40077815268751
CENTRAL,26,P_E2,MATCHED_BLOCK_DIAG,32,4.1168029266661295,0.14664330490164718,3.9701596217644823,0.25,16.3139675193721,11.659623437014947,91.13226381727333
CENTRAL,27,P_G1A,FULL,32,3.218337939296629,1.561150501868245,1.657187437428384,0.4375,7.322824243891143,7.926114541969156,37.395392760779636
CENTRAL,27,P_G1A,BLOCK_PRODUCT,32,3.486633811922159,0.4687175400133933,3.0179162719087658,0.25,13.887932645049613,11.115924713680915,53.41472145938862
CENTRAL,27,P_G1A,MATCHED_BLOCK_DIAG,32,4.381280217442793,0.7311395970788022,3.650140620363991,0.3125,13.964816705928964,11.9161025873411,70.86291217009357
CENTRAL,27,P_E2,FULL,32,2.12835801256404,6.577455555466968e-05,2.1282922380084854,0.0625,33.83542326196556,1.103904827142482,65.69369910679103
CENTRAL,27,P_E2,BLOCK_PRODUCT,32,1.8117246100678548,2.8114577069506126e-06,1.811721798610148,0.03125,57.87282684560943,0.03245201339370517,57.87282684560943
CENTRAL,27,P_E2,MATCHED_BLOCK_DIAG,32,2.5079967445928206,0.00027861316591530795,2.5077181314269055,0.03125,78.86492574740663,0.603939202148604,78.86492574740663
CENTRAL,28,P_G1A,FULL,32,0.3856150071570402,0.0004137317928991382,0.38520127536414106,0.125,3.058437343741091,2.482767564183913,5.251685072414479
CENTRAL,28,P_G1A,BLOCK_PRODUCT,32,2.5037129336194193,0.030408559873126323,2.4733043737462928,0.15625,15.796018759918075,11.958461267994636,44.475686673833444
CENTRAL,28,P_G1A,MATCHED_BLOCK_DIAG,32,1.8529467484890771,0.019457047314881685,1.8334897011741955,0.1875,9.817525834217061,14.471233403764751,19.801455988380496
CENTRAL,28,P_E2,FULL,32,9.844471305523516e-05,3.036032494261662e-08,9.841435273029255e-05,0.0,,4.869047266235648e-05,0.0030301680930588178
CENTRAL,28,P_E2,BLOCK_PRODUCT,32,0.0011396827106437248,1.789954049902841e-12,0.0011396827088537708,0.0,,0.0011511154218301367,0.03391182009640235
CENTRAL,28,P_E2,MATCHED_BLOCK_DIAG,32,0.03664936015310747,1.1440190726286913e-07,0.03664924575120021,0.03125,1.04753823700513,0.056350859479066616,1.04753823700513
CENTRAL,29,P_G1A,FULL,32,0.030942898336460495,4.576216760650292e-31,0.030942898336460495,0.03125,0.9901727467667358,4.4395525196664e-19,0.9901727467667358
CENTRAL,29,P_G1A,BLOCK_PRODUCT,32,5.293055947885323,1.2552188405173252e-25,5.293055947885323,0.03125,169.3777903323097,9.285613728580167e-12,169.3777903323097
CENTRAL,29,P_G1A,MATCHED_BLOCK_DIAG,32,1.3324124154391228,1.347832732777536e-34,1.3324124154391228,0.03125,42.63719729405193,2.005524621623019e-17,42.63719729405193
CENTRAL,29,P_E2,FULL,32,3.500930453375274e-07,1.520793813076175e-21,3.5009304533752586e-07,0.0,,9.98193977690493e-10,1.1200814966002333e-05
CENTRAL,29,P_E2,BLOCK_PRODUCT,32,8.597042466351669e-09,5.418723282535352e-21,8.59704246634625e-09,0.0,,1.7427628074671263e-12,2.7510148802585575e-07
CENTRAL,29,P_E2,MATCHED_BLOCK_DIAG,32,1.9381721061458794e-14,7.331356189641541e-27,1.9381721061451464e-14,0.0,,3.916222867334853e-15,6.115123575219774e-13
CENTRAL,30,P_G1A,FULL,32,0.0005708304370909053,4.414509072604334e-09,0.0005708260225818326,0.0,,1.002518497605724e-05,0.01824406779726604
CENTRAL,30,P_G1A,BLOCK_PRODUCT,32,0.0728636956448177,3.8360242289513305e-08,0.07286365728457542,0.0625,1.1561285516637778,0.4271110624335006,1.3854761888888412
CENTRAL,30,P_G1A,MATCHED_BLOCK_DIAG,32,0.07017596696236678,2.602527068573575e-08,0.07017594093709609,0.03125,1.569764497303248,0.3053405078311156,1.569764497303248
CENTRAL,30,P_E2,FULL,32,0.48342338332831447,0.00036822908002435344,0.4830551542482901,0.09375,4.913223408002723,4.059965450851848,6.568345244630105
CENTRAL,30,P_E2,BLOCK_PRODUCT,32,0.6445879553291854,0.0007498704539944551,0.643838084875191,0.09375,6.693987654669022,5.456670011251082,9.145564466888297
CENTRAL,30,P_E2,MATCHED_BLOCK_DIAG,32,0.6802102297823278,0.0016892609886734425,0.6785209687936544,0.09375,7.138584824759209,5.215182889416764,10.9099604125591
CENTRAL,31,P_G1A,FULL,32,1.1282977652009394,4.3206834540116803e-08,1.1282977219941048,0.0625,17.73490463078903,1.8470715082048055,31.9210731933885
CENTRAL,31,P_G1A,BLOCK_PRODUCT,32,1.7948216651122613,2.805970505614797e-12,1.7948216651094553,0.03125,57.35719012828585,0.03616971537125435,57.35719012828585
CENTRAL,31,P_G1A,MATCHED_BLOCK_DIAG,32,2.0618058682571405,3.832661560493968e-12,2.061805868253308,0.03125,64.92264369143872,0.4549239980112223,64.92264369143872
CENTRAL,31,P_E2,FULL,32,0.8962688336722353,4.4718175407953186e-07,0.8962683864904812,0.03125,28.50508503150259,0.08028919509524138,28.50508503150259
CENTRAL,31,P_E2,BLOCK_PRODUCT,32,1.9001873558655042,6.550174180323316e-13,1.9001873558648492,0.03125,60.460511371721424,0.1554837417381594,60.460511371721424
CENTRAL,31,P_E2,MATCHED_BLOCK_DIAG,32,1.445137072498349,2.736614228582743e-11,1.4451370724709829,0.03125,46.15392458640468,0.04080025780414719,46.15392458640468
CENTRAL,32,P_G1A,FULL,32,0.4146554094631224,0.006283482844974797,0.4083719266181476,0.125,3.1792844162515834,0.8168389799963303,10.357247993688045
CENTRAL,32,P_G1A,BLOCK_PRODUCT,32,0.8091663584521779,0.009015360269348795,0.8001509981828291,0.125,6.2114669426058775,1.8635979570930432,19.63149414437173
CENTRAL,32,P_G1A,MATCHED_BLOCK_DIAG,32,1.0548235505907906,0.018773304521738754,1.0360502460690517,0.125,8.147570102203748,2.6003673680995623,26.24022919134195
CENTRAL,32,P_E2,FULL,32,1.173367400007183,1.148964073600579e-05,1.173355910366447,0.0625,18.681846403937683,1.4139496679557695,34.445271465642925
CENTRAL,32,P_E2,BLOCK_PRODUCT,32,0.07657338190308105,1.97072625500586e-09,0.0765733799323548,0.03125,2.4503126042682912,1.6033998370950514e-05,2.4503126042682912
CENTRAL,32,P_E2,MATCHED_BLOCK_DIAG,32,1.8712132898940739,5.246243809529486e-07,1.8712127652696928,0.0625,29.938697959583536,4.814295091819625,49.1805190943257
CENTRAL,33,P_G1A,FULL,32,2.009686694141867,0.08196878834672755,1.9277179057951395,0.15625,12.411919799368146,8.52589115678851,40.67172116561867
CENTRAL,33,P_G1A,BLOCK_PRODUCT,32,1.4812614820833576,0.025492491881060186,1.4557689902022974,0.15625,9.298818507845834,3.573173674825162,35.84299327539583
CENTRAL,33,P_G1A,MATCHED_BLOCK_DIAG,32,3.061463620930071,0.07589640027459263,2.9855672206554784,0.125,23.82812263402343,14.574843698949104,62.72777220600658
CENTRAL,33,P_E2,FULL,32,82.5724025229115,0.24102019851888085,82.33138232439262,0.25,329.92849645343125,373.09350257439746,1809.6372501087656
CENTRAL,33,P_E2,BLOCK_PRODUCT,32,37.32985591793348,0.2660339059651019,37.06382201196838,0.28125,132.6546776297815,206.37430651909335,750.9354977451222
CENTRAL,33,P_E2,MATCHED_BLOCK_DIAG,32,50.18730120366054,0.24383241236950512,49.94346879129103,0.25,200.56311686513297,193.66376329322333,1157.565014451798
CENTRAL,34,P_G1A,FULL,32,2.898355720916012,0.9409138774013723,1.9574418435146395,0.4375,6.399350722926309,12.825436846301962,28.30564271182237
CENTRAL,34,P_G1A,BLOCK_PRODUCT,32,2.7643620964363875,1.1245383515082525,1.639823744928135,0.5,5.4570209881579474,14.560079626225512,22.903090723151095
CENTRAL,34,P_G1A,MATCHED_BLOCK_DIAG,32,3.501163990322839,0.9018649003395213,2.5992990899833175,0.40625,8.355286441921946,24.560923834937547,30.402508165453078
CENTRAL,34,P_E2,FULL,32,3.7335664432936997,1.0559525692753096,2.67761387401839,0.40625,8.93891091931658,19.359830875143558,35.74461077337532
CENTRAL,34,P_E2,BLOCK_PRODUCT,32,3.693390548026696,1.1736696507709332,2.5197208972557625,0.40625,8.889090490104207,22.3252233548935,27.265032549709353
CENTRAL,34,P_E2,MATCHED_BLOCK_DIAG,32,4.763566998464393,1.3363958381829415,3.4271711602814516,0.4375,10.639678897525206,28.635046986264996,43.10614974691256
CENTRAL,35,P_G1A,FULL,32,2.953832998496581,0.7684459172485697,2.1853870812480114,0.4375,6.571064987912776,3.8707894357433124,63.27641642664105
CENTRAL,35,P_G1A,BLOCK_PRODUCT,32,1.2482677460391574,0.8486668060877189,0.3996009399514384,0.5,2.402586989688299,4.045588462410296,7.311481847774032
CENTRAL,35,P_G1A,MATCHED_BLOCK_DIAG,32,1.6575490993352358,1.0690934432918475,0.5884556560433882,0.46875,3.429693160287082,4.223250132904485,13.320980303745843
CENTRAL,35,P_E2,FULL,32,3.252172894089612,1.0676449765213982,2.1845279175682135,0.46875,6.743013151680936,13.640947192752197,40.65431520791991
CENTRAL,35,P_E2,BLOCK_PRODUCT,32,3.315146109647003,1.314300842367277,2.000845267279726,0.5,6.527546134599558,11.043239596399044,43.00768742244412
