panel,pair_index,protocol,fold,source_direction,source_id,replicate_index,model,truth_margin,two_class_nll,brier,accuracy
CENTRAL,14,P_E2,0,1,pmfs_6_13,0,MATCHED_BLOCK_DIAG,9.777470762672202,5.671345240606342e-05,6.432466551622185e-09,1.0
CENTRAL,14,P_E2,0,1,pmfs_6_13,4,MATCHED_BLOCK_DIAG,7.733026049597111,0.00043802040242549035,3.83555709990488e-07,1.0
CENTRAL,14,P_E2,0,1,pmfs_6_13,8,MATCHED_BLOCK_DIAG,5.388086194382668,0.004560298440514497,4.1403472448345795e-05,1.0
CENTRAL,14,P_E2,0,1,pmfs_6_13,12,MATCHED_BLOCK_DIAG,12.151769638905934,5.279008413209675e-06,5.573556542558623e-11,1.0
CENTRAL,14,P_E2,1,0,pmfs_5_13,1,FULL,29.226994965237857,2.0271102235840872e-13,8.21962494880217e-26,1.0
CENTRAL,14,P_E2,1,0,pmfs_5_13,5,FULL,77.96637797002361,1.3792159586040225e-34,0.0,1.0
CENTRAL,14,P_E2,1,0,pmfs_5_13,9,FULL,3.8087700138944705,0.021933138174574176,0.0009412901501310998,1.0
CENTRAL,14,P_E2,1,0,pmfs_5_13,13,FULL,-5.101036163359138,5.107108124248839,1.9758590361110997,0.0
CENTRAL,14,P_E2,1,1,pmfs_6_13,1,FULL,-1.3853628210122437,1.6086927497822745,1.2795229626276334,0.0
CENTRAL,14,P_E2,1,1,pmfs_6_13,5,FULL,4.204399266270222,0.014819400425141072,0.0004327760571281082,1.0
CENTRAL,14,P_E2,1,1,pmfs_6_13,9,FULL,9.387625798493247,8.375056223175732e-05,1.4027138526556035e-08,1.0
CENTRAL,14,P_E2,1,1,pmfs_6_13,13,FULL,0.9749670508406609,0.32005592469437594,0.15003318582681863,1.0
CENTRAL,14,P_E2,1,0,pmfs_5_13,1,BLOCK_PRODUCT,32.58209606911832,7.075798687089095e-15,1.0097419586828951e-28,1.0
CENTRAL,14,P_E2,1,0,pmfs_5_13,5,BLOCK_PRODUCT,116.48630012509665,2.5742020886205994e-51,0.0,1.0
CENTRAL,14,P_E2,1,0,pmfs_5_13,9,BLOCK_PRODUCT,-0.486585696861642,0.9657482927435636,0.7670693908759484,0.0
CENTRAL,14,P_E2,1,0,pmfs_5_13,13,BLOCK_PRODUCT,-7.410625921882534,7.41123053109302,1.997583024778047,0.0
CENTRAL,14,P_E2,1,1,pmfs_6_13,1,BLOCK_PRODUCT,-2.019597850066077,2.1442098027852103,1.558810881458461,0.0
CENTRAL,14,P_E2,1,1,pmfs_6_13,5,BLOCK_PRODUCT,2.621786657761696,0.07015357575558782,0.009179952152818263,1.0
CENTRAL,14,P_E2,1,1,pmfs_6_13,9,BLOCK_PRODUCT,11.863704487173422,7.041368567745987e-06,9.916104437939332e-11,1.0
CENTRAL,14,P_E2,1,1,pmfs_6_13,13,BLOCK_PRODUCT,4.323905785035485,0.013161050546403036,0.000341901973013214,1.0
CENTRAL,14,P_E2,1,0,pmfs_5_13,1,MATCHED_BLOCK_DIAG,35.850349138746054,2.6939603208255534e-16,9.860761315262648e-32,1.0
CENTRAL,14,P_E2,1,0,pmfs_5_13,5,MATCHED_BLOCK_DIAG,96.82269416384577,8.92150661091291e-43,0.0,1.0
CENTRAL,14,P_E2,1,0,pmfs_5_13,9,MATCHED_BLOCK_DIAG,-1.163596034141701,1.43542376180922,1.1612438617404575,0.0
CENTRAL,14,P_E2,1,0,pmfs_5_13,13,MATCHED_BLOCK_DIAG,-8.694072349381653,8.694239911548259,1.999329863629347,0.0
CENTRAL,14,P_E2,1,1,pmfs_6_13,1,MATCHED_BLOCK_DIAG,-2.3910120106484776,2.4785988059071307,1.678622623275887,0.0
CENTRAL,14,P_E2,1,1,pmfs_6_13,5,MATCHED_BLOCK_DIAG,3.011006177490767,0.0480681011882369,0.004405060096926021,1.0
CENTRAL,14,P_E2,1,1,pmfs_6_13,9,MATCHED_BLOCK_DIAG,12.532947452541034,3.605863615400618e-06,2.6004411056494278e-11,1.0
CENTRAL,14,P_E2,1,1,pmfs_6_13,13,MATCHED_BLOCK_DIAG,4.324817740443187,0.013149132255457309,0.0003412870776758645,1.0
CENTRAL,14,P_E2,2,0,pmfs_5_13,2,FULL,4376.694867997192,0.0,0.0,1.0
CENTRAL,14,P_E2,2,0,pmfs_5_13,6,FULL,113.52588773051306,4.969736989990429e-50,0.0,1.0
CENTRAL,14,P_E2,2,0,pmfs_5_13,10,FULL,-3.697462252372283,3.721946402475027,1.9044226282461438,0.0
CENTRAL,14,P_E2,2,0,pmfs_5_13,14,FULL,-4.269642452690192,4.283532323450877,1.9452051343448291,0.0
CENTRAL,14,P_E2,2,1,pmfs_6_13,2,FULL,6.245554071683543,0.0019371783620033224,7.490797284801884e-06,1.0
CENTRAL,14,P_E2,2,1,pmfs_6_13,6,FULL,10.282540224818586,3.4224892173495634e-05,2.3426063119848053e-09,1.0
CENTRAL,14,P_E2,2,1,pmfs_6_13,10,FULL,6.467173979988548,0.00155240446445076,4.8124435497273194e-06,1.0
CENTRAL,14,P_E2,2,1,pmfs_6_13,14,FULL,5.910253405655279,0.0027078302073832968,1.4625042027643914e-05,1.0
CENTRAL,14,P_E2,2,0,pmfs_5_13,2,BLOCK_PRODUCT,4434.808412873622,0.0,0.0,1.0
CENTRAL,14,P_E2,2,0,pmfs_5_13,6,BLOCK_PRODUCT,126.20688057787754,1.5454259015500995e-55,0.0,1.0
CENTRAL,14,P_E2,2,0,pmfs_5_13,10,BLOCK_PRODUCT,-4.878019330015544,4.885602580470633,1.9698958624452851,0.0
CENTRAL,14,P_E2,2,0,pmfs_5_13,14,BLOCK_PRODUCT,-5.322763862796334,5.327631247333352,1.9806249208202804,0.0
CENTRAL,14,P_E2,2,1,pmfs_6_13,2,BLOCK_PRODUCT,6.335937143338221,0.0017699176963554067,6.2541398248638275e-06,1.0
CENTRAL,14,P_E2,2,1,pmfs_6_13,6,BLOCK_PRODUCT,10.824567368988948,1.9904249205162363e-05,7.92342501724197e-10,1.0
CENTRAL,14,P_E2,2,1,pmfs_6_13,10,BLOCK_PRODUCT,5.232394976097677,0.005326508014549283,5.644206818660222e-05,1.0
CENTRAL,14,P_E2,2,1,pmfs_6_13,14,BLOCK_PRODUCT,4.9712812852704715,0.006910326181465862,9.484789617818205e-05,1.0
CENTRAL,14,P_E2,2,0,pmfs_5_13,2,MATCHED_BLOCK_DIAG,3960.2048268526005,0.0,0.0,1.0
CENTRAL,14,P_E2,2,0,pmfs_5_13,6,MATCHED_BLOCK_DIAG,108.9477081066045,4.837395021360586e-48,0.0,1.0
CENTRAL,14,P_E2,2,0,pmfs_5_13,10,MATCHED_BLOCK_DIAG,-6.331127490091507,6.332905933399245,1.9928988632248554,0.0
CENTRAL,14,P_E2,2,0,pmfs_5_13,14,MATCHED_BLOCK_DIAG,-6.571996278080592,6.573394302215294,1.9944157140658123,0.0
CENTRAL,14,P_E2,2,1,pmfs_6_13,2,MATCHED_BLOCK_DIAG,8.023538069056904,0.0003276050221286447,2.1457979403310022e-07,1.0
CENTRAL,14,P_E2,2,1,pmfs_6_13,6,MATCHED_BLOCK_DIAG,11.969025349482243,6.337485238841711e-06,8.032692923216022e-11,1.0
CENTRAL,14,P_E2,2,1,pmfs_6_13,10,MATCHED_BLOCK_DIAG,7.2609282628506335,0.00070220906286385,9.855029043581485e-07,1.0
CENTRAL,14,P_E2,2,1,pmfs_6_13,14,MATCHED_BLOCK_DIAG,7.1604454197997285,0.0007764070328464943,1.204680136550363e-06,1.0
CENTRAL,14,P_E2,3,0,pmfs_5_13,3,FULL,-8.915715097514884,8.915849350817428,1.9994630588791658,0.0
CENTRAL,14,P_E2,3,0,pmfs_5_13,7,FULL,-3.975470763912684,3.9940672356228664,1.926980436631372,0.0
CENTRAL,14,P_E2,3,0,pmfs_5_13,11,FULL,-0.28838085616596487,0.8476972251564215,0.6534524194149471,0.0
CENTRAL,14,P_E2,3,0,pmfs_5_13,15,FULL,15.498028588151776,1.8590525381544475e-07,6.91215140272626e-14,1.0
CENTRAL,14,P_E2,3,1,pmfs_6_13,3,FULL,6.588622515845158,0.0013749882563340774,3.775990492187931e-06,1.0
CENTRAL,14,P_E2,3,1,pmfs_6_13,7,FULL,10.10138473395667,4.102186892849176e-05,3.3654494014032114e-09,1.0
CENTRAL,14,P_E2,3,1,pmfs_6_13,11,FULL,10.512051504779285,2.7206215277448127e-05,1.4803160251982025e-09,1.0
CENTRAL,14,P_E2,3,1,pmfs_6_13,15,FULL,9.325532837763456,8.911548938968095e-05,1.5881725538015824e-08,1.0
CENTRAL,14,P_E2,3,0,pmfs_5_13,3,BLOCK_PRODUCT,-10.937339644186412,10.937357425747438,1.9999288750206154,0.0
CENTRAL,14,P_E2,3,0,pmfs_5_13,7,BLOCK_PRODUCT,-3.884577473974433,3.9049255530614926,1.9202416209866147,0.0
CENTRAL,14,P_E2,3,0,pmfs_5_13,11,BLOCK_PRODUCT,3.840363806167094,0.021258217667762258,0.0008848460639635057,1.0
CENTRAL,14,P_E2,3,0,pmfs_5_13,15,BLOCK_PRODUCT,29.826684972752506,1.1128465989670275e-13,2.4750609508922398e-26,1.0
CENTRAL,14,P_E2,3,1,pmfs_6_13,3,BLOCK_PRODUCT,9.617908048999091,6.652442986337552e-05,8.850410752435869e-09,1.0
CENTRAL,14,P_E2,3,1,pmfs_6_13,7,BLOCK_PRODUCT,12.162989096026353,5.2201119701291185e-06,5.449885347045746e-11,1.0
CENTRAL,14,P_E2,3,1,pmfs_6_13,11,BLOCK_PRODUCT,11.505705221101145,1.007241299985235e-05,2.0290496353121143e-10,1.0
CENTRAL,14,P_E2,3,1,pmfs_6_13,15,BLOCK_PRODUCT,11.623968222107825,8.948964805173436e-06,1.6016650884345917e-10,1.0
CENTRAL,14,P_E2,3,0,pmfs_5_13,3,MATCHED_BLOCK_DIAG,-12.346683861947,12.346688206072722,1.9999826235725937,0.0
CENTRAL,14,P_E2,3,0,pmfs_5_13,7,MATCHED_BLOCK_DIAG,-5.155707611582999,5.161457447807806,1.9771323921061967,0.0
CENTRAL,14,P_E2,3,0,pmfs_5_13,11,MATCHED_BLOCK_DIAG,1.9988443808343277,0.1270658343519744,0.028476580971223943,1.0
CENTRAL,14,P_E2,3,0,pmfs_5_13,15,MATCHED_BLOCK_DIAG,31.551287830090722,1.983580354905847e-14,7.810709037819543e-28,1.0
CENTRAL,14,P_E2,3,1,pmfs_6_13,3,MATCHED_BLOCK_DIAG,9.926676338808772,4.885270705934528e-05,4.772940798210678e-09,1.0
CENTRAL,14,P_E2,3,1,pmfs_6_13,7,MATCHED_BLOCK_DIAG,12.636650549907982,3.2506610729712676e-06,2.1133526124191552e-11,1.0
CENTRAL,14,P_E2,3,1,pmfs_6_13,11,MATCHED_BLOCK_DIAG,13.15955446387826,1.926982158302832e-06,7.426506166816364e-12,1.0
CENTRAL,14,P_E2,3,1,pmfs_6_13,15,MATCHED_BLOCK_DIAG,12.396667539147172,4.132328099589537e-06,3.415212991910699e-11,1.0
CENTRAL,15,P_G1A,0,0,pmfs_7_13,0,FULL,1.136344413025256,0.278381673200033,0.11809038278679455,1.0
CENTRAL,15,P_G1A,0,0,pmfs_7_13,4,FULL,-3.537593512591137,3.5662618518538682,1.8885521967161936,0.0
CENTRAL,15,P_G1A,0,0,pmfs_7_13,8,FULL,11.869086460441217,7.003574038851291e-06,9.809941158685708e-11,1.0
CENTRAL,15,P_G1A,0,0,pmfs_7_13,12,FULL,5.256207844241413,0.005201492279725591,5.3830437796277046e-05,1.0
CENTRAL,15,P_G1A,0,1,pmfs_8_13,0,FULL,8.203673038098923,0.0002736091729798765,1.4968299976628374e-07,1.0
CENTRAL,15,P_G1A,0,1,pmfs_8_13,4,FULL,8.909003826702673,0.0001351572819615392,3.65300441549271e-08,1.0
CENTRAL,15,P_G1A,0,1,pmfs_8_13,8,FULL,7.688835219203934,0.00045780641808055287,4.189815838213493e-07,1.0
CENTRAL,15,P_G1A,0,1,pmfs_8_13,12,FULL,9.445693971350362,7.902601273127682e-05,1.2489234369549283e-08,1.0
CENTRAL,15,P_G1A,0,0,pmfs_7_13,0,BLOCK_PRODUCT,-3.9975594230146143,4.015753300307003,1.9285326445917417,0.0
CENTRAL,15,P_G1A,0,0,pmfs_7_13,4,BLOCK_PRODUCT,-2.9943520011300393,3.0432079357764676,1.8138203495639709,0.0
CENTRAL,15,P_G1A,0,0,pmfs_7_13,8,BLOCK_PRODUCT,14.34553653999226,5.885895035073965e-07,6.928747996881455e-13,1.0
CENTRAL,15,P_G1A,0,0,pmfs_7_13,12,BLOCK_PRODUCT,7.894398738870905,0.0003727565162491498,2.7779127622023547e-07,1.0
CENTRAL,15,P_G1A,0,1,pmfs_8_13,0,BLOCK_PRODUCT,6.1570700022261065,0.0021162104909285013,8.937762811677948e-06,1.0
CENTRAL,15,P_G1A,0,1,pmfs_8_13,4,BLOCK_PRODUCT,9.554220199655333,7.089889929396857e-05,1.0052595103214325e-08,1.0
CENTRAL,15,P_G1A,0,1,pmfs_8_13,8,BLOCK_PRODUCT,8.064340079918505,0.00031450916567025283,1.9776982200783582e-07,1.0
CENTRAL,15,P_G1A,0,1,pmfs_8_13,12,BLOCK_PRODUCT,10.406844193538063,3.0224451592343948e-05,1.8269797279600116e-09,1.0
CENTRAL,15,P_G1A,0,0,pmfs_7_13,0,MATCHED_BLOCK_DIAG,1.431124253240096,0.21433691010943767,0.07443901003415651,1.0
CENTRAL,15,P_G1A,0,0,pmfs_7_13,4,MATCHED_BLOCK_DIAG,-6.541638198513276,6.543079283728342,1.994243958071233,0.0
CENTRAL,15,P_G1A,0,0,pmfs_7_13,8,MATCHED_BLOCK_DIAG,3.985743199656614,0.018408157001666783,0.0006653778170139056,1.0
CENTRAL,15,P_G1A,0,0,pmfs_7_13,12,MATCHED_BLOCK_DIAG,4.575572685577033,0.010247710986618155,0.0002078916323042038,1.0
CENTRAL,15,P_G1A,0,1,pmfs_8_13,0,MATCHED_BLOCK_DIAG,6.181320512821948,0.0020655608920171005,8.515479211982568e-06,1.0
CENTRAL,15,P_G1A,0,1,pmfs_8_13,4,MATCHED_BLOCK_DIAG,10.137899988850195,3.9550992691311055e-05,3.128438310858394e-09,1.0
CENTRAL,15,P_G1A,0,1,pmfs_8_13,8,MATCHED_BLOCK_DIAG,7.102272341839541,0.0008228934617295426,1.3531933828647814e-06,1.0
CENTRAL,15,P_G1A,0,1,pmfs_8_13,12,MATCHED_BLOCK_DIAG,9.523472201220448,7.311267908288434e-05,1.0690146076350175e-08,1.0
CENTRAL,15,P_G1A,1,0,pmfs_7_13,1,FULL,-5.886549185787985,5.889321879829863,1.9889399183975176,0.0
CENTRAL,15,P_G1A,1,0,pmfs_7_13,5,FULL,-4.946513181663462,4.953596188440375,1.971867704586077,0.0
CENTRAL,15,P_G1A,1,0,pmfs_7_13,9,FULL,-7.146660656713102,7.147447836198899,1.9968537593627562,0.0
CENTRAL,15,P_G1A,1,0,pmfs_7_13,13,FULL,-6.436478466592726,6.438079223088515,1.9936072127728648,0.0
CENTRAL,15,P_G1A,1,1,pmfs_8_13,1,FULL,8.83591159983756,0.00014540548014294342,4.2279359288242694e-08,1.0
CENTRAL,15,P_G1A,1,1,pmfs_8_13,5,FULL,9.45687023496333,7.814774868759179e-05,1.221318678574768e-08,1.0
CENTRAL,15,P_G1A,1,1,pmfs_8_13,9,FULL,8.604633191567451,0.00018323798015463296,6.71400112030266e-08,1.0
CENTRAL,15,P_G1A,1,1,pmfs_8_13,13,FULL,8.207362304228997,0.00027260175295994795,1.4858292286755818e-07,1.0
CENTRAL,15,P_G1A,1,0,pmfs_7_13,1,BLOCK_PRODUCT,-3.8474397378940814,3.868549635775371,1.9173180964354755,0.0
CENTRAL,15,P_G1A,1,0,pmfs_7_13,5,BLOCK_PRODUCT,-2.107590105375362,2.222284366332846,1.5900391819191773,0.0
CENTRAL,15,P_G1A,1,0,pmfs_7_13,9,BLOCK_PRODUCT,-8.378227509206253,8.378457299735443,1.9990810490656359,0.0
CENTRAL,15,P_G1A,1,0,pmfs_7_13,13,BLOCK_PRODUCT,-6.050836919973268,6.053190038706718,1.9906096390325019,0.0
CENTRAL,15,P_G1A,1,1,pmfs_8_13,1,BLOCK_PRODUCT,8.17274766741673,0.000282201621807972,1.5923057029289786e-07,1.0
CENTRAL,15,P_G1A,1,1,pmfs_8_13,5,BLOCK_PRODUCT,7.251903376135159,0.0007085728484234658,1.003439742941588e-06,1.0
CENTRAL,15,P_G1A,1,1,pmfs_8_13,9,BLOCK_PRODUCT,9.838986688580315,5.332990292356847e-05,5.687853752264919e-09,1.0
CENTRAL,15,P_G1A,1,1,pmfs_8_13,13,BLOCK_PRODUCT,9.753397694540642,5.80952448143431e-05,6.749722803798377e-09,1.0
CENTRAL,15,P_G1A,1,0,pmfs_7_13,1,MATCHED_BLOCK_DIAG,-5.603168369881686,5.606847758678715,1.9853364638336926,0.0
CENTRAL,15,P_G1A,1,0,pmfs_7_13,5,MATCHED_BLOCK_DIAG,-4.391989293757938,4.404289421128638,1.951399730954319,0.0
CENTRAL,15,P_G1A,1,0,pmfs_7_13,9,MATCHED_BLOCK_DIAG,-8.01305537442742,8.013386431124381,1.9986762115095618,0.0
CENTRAL,15,P_G1A,1,0,pmfs_7_13,13,MATCHED_BLOCK_DIAG,-6.89609114361841,6.897102364588752,1.995959203633981,0.0
CENTRAL,15,P_G1A,1,1,pmfs_8_13,1,MATCHED_BLOCK_DIAG,8.940779371562396,0.00013093037855304332,3.4281039381777506e-08,1.0
CENTRAL,15,P_G1A,1,1,pmfs_8_13,5,MATCHED_BLOCK_DIAG,8.695486787852122,0.00016732534758208723,5.598617532748521e-08,1.0
CENTRAL,15,P_G1A,1,1,pmfs_8_13,9,MATCHED_BLOCK_DIAG,8.734179935847097,0.00016097517063808203,5.1817669206298724e-08,1.0
CENTRAL,15,P_G1A,1,1,pmfs_8_13,13,MATCHED_BLOCK_DIAG,8.424286550866132,0.000219447775900749,9.629351936458294e-08,1.0
CENTRAL,15,P_G1A,2,0,pmfs_7_13,2,FULL,3.468467725636163,0.030688985709924444,0.0018268424453164293,1.0
CENTRAL,15,P_G1A,2,0,pmfs_7_13,6,FULL,0.24585368879091618,0.5777568884788629,0.385168655655598,1.0
CENTRAL,15,P_G1A,2,0,pmfs_7_13,10,FULL,6.390647899655942,0.0016757643342515025,5.6069696852891e-06,1.0
CENTRAL,15,P_G1A,2,0,pmfs_7_13,14,FULL,8657.72554073761,0.0,0.0,1.0
CENTRAL,15,P_G1A,2,1,pmfs_8_13,2,FULL,5.319734577253545,0.004882115601417268,4.743803593569906e-05,1.0
CENTRAL,15,P_G1A,2,1,pmfs_8_13,6,FULL,4.198038006630204,0.01491326925753598,0.00043823495204505035,1.0
CENTRAL,15,P_G1A,2,1,pmfs_8_13,10,FULL,9.20224981955425,0.00010080725571625028,2.0322156903151916e-08,1.0
CENTRAL,15,P_G1A,2,1,pmfs_8_13,14,FULL,10.061302270752012,4.269948833569283e-05,3.64633690877773e-09,1.0
CENTRAL,15,P_G1A,2,0,pmfs_7_13,2,BLOCK_PRODUCT,-2.27895646721165,2.376437923860232,1.6457303496926896,0.0
CENTRAL,15,P_G1A,2,0,pmfs_7_13,6,BLOCK_PRODUCT,2.5834660018237976,0.07279666529910003,0.00985892489149972,1.0
CENTRAL,15,P_G1A,2,0,pmfs_7_13,10,BLOCK_PRODUCT,7.775866419755271,0.0004196555698656272,3.52073819062099e-07,1.0
CENTRAL,15,P_G1A,2,0,pmfs_7_13,14,BLOCK_PRODUCT,5148.778892398599,0.0,0.0,1.0
CENTRAL,15,P_G1A,2,1,pmfs_8_13,2,BLOCK_PRODUCT,3.0793236246675235,0.04496414272420979,0.0038664119209410597,1.0
CENTRAL,15,P_G1A,2,1,pmfs_8_13,6,BLOCK_PRODUCT,3.1791941775201735,0.040776405592156915,0.0031930012120144303,1.0
CENTRAL,15,P_G1A,2,1,pmfs_8_13,10,BLOCK_PRODUCT,7.010311164899267,0.0009021206765087082,1.6261758715684108e-06,1.0
CENTRAL,15,P_G1A,2,1,pmfs_8_13,14,BLOCK_PRODUCT,6.816748950636198,0.001094676559448598,2.3940116755591743e-06,1.0
CENTRAL,15,P_G1A,2,0,pmfs_7_13,2,MATCHED_BLOCK_DIAG,-1.5469423088528664,1.7399548097961866,1.3595070606943107,0.0
CENTRAL,15,P_G1A,2,0,pmfs_7_13,6,MATCHED_BLOCK_DIAG,3.171960649345433,0.04106643592965225,0.0032376517191706443,1.0
CENTRAL,15,P_G1A,2,0,pmfs_7_13,10,MATCHED_BLOCK_DIAG,1.444356334512321,0.21179772375649067,0.07286397472516816,1.0
CENTRAL,15,P_G1A,2,0,pmfs_7_13,14,MATCHED_BLOCK_DIAG,10200.286583370375,0.0,0.0,1.0
CENTRAL,15,P_G1A,2,1,pmfs_8_13,2,MATCHED_BLOCK_DIAG,3.056842339581344,0.04596330058136988,0.0040361496444374185,1.0
CENTRAL,15,P_G1A,2,1,pmfs_8_13,6,MATCHED_BLOCK_DIAG,2.9170993755207384,0.052678172993595784,0.005266401818708826,1.0
CENTRAL,15,P_G1A,2,1,pmfs_8_13,10,MATCHED_BLOCK_DIAG,7.976657764180537,0.00034332623780459744,2.356648896150646e-07,1.0
CENTRAL,15,P_G1A,2,1,pmfs_8_13,14,MATCHED_BLOCK_DIAG,8.442971293529396,0.00021538595741187798,9.276223982353964e-08,1.0
CENTRAL,15,P_G1A,3,0,pmfs_7_13,3,FULL,-7.85736314172685,7.857749959611922,1.9984533268177063,0.0
CENTRAL,15,P_G1A,3,0,pmfs_7_13,7,FULL,-6.830285790370198,6.831365756259945,1.9956847983892017,0.0
CENTRAL,15,P_G1A,3,0,pmfs_7_13,11,FULL,0.43772320673382836,0.4980469812307658,0.3077728723831595,1.0
CENTRAL,15,P_G1A,3,0,pmfs_7_13,15,FULL,-9.74220113734895,9.742259886696404,1.9997650164155862,0.0
CENTRAL,15,P_G1A,3,1,pmfs_8_13,3,FULL,7.323081132220953,0.0006599073549772588,8.703809055941109e-07,1.0
CENTRAL,15,P_G1A,3,1,pmfs_8_13,7,FULL,9.80088409365327,5.540106202257669e-05,6.1382152749367865e-09,1.0
CENTRAL,15,P_G1A,3,1,pmfs_8_13,11,FULL,12.21934062528156,4.934086086871375e-06,4.869017078416513e-11,1.0
CENTRAL,15,P_G1A,3,1,pmfs_8_13,15,FULL,12.517994377600678,3.660187407251031e-06,2.679384564292239e-11,1.0
CENTRAL,15,P_G1A,3,0,pmfs_7_13,3,BLOCK_PRODUCT,-8.532383812083722,8.532580777519717,1.9992122934171739,0.0
CENTRAL,15,P_G1A,3,0,pmfs_7_13,7,BLOCK_PRODUCT,-0.3285319678278604,0.870844579319931,0.676056894902243,0.0
CENTRAL,15,P_G1A,3,0,pmfs_7_13,11,BLOCK_PRODUCT,6.799419576023947,0.0011138012902822422,2.478344963315717e-06,1.0
CENTRAL,15,P_G1A,3,0,pmfs_7_13,15,BLOCK_PRODUCT,-12.363595536255513,12.363599807532685,1.9999829149642865,0.0
CENTRAL,15,P_G1A,3,1,pmfs_8_13,3,BLOCK_PRODUCT,4.802230766495676,0.008177878677293941,0.0001326667637205912,1.0
CENTRAL,15,P_G1A,3,1,pmfs_8_13,7,BLOCK_PRODUCT,5.50059969637997,0.004076003152476664,3.3092489041537796e-05,1.0
CENTRAL,15,P_G1A,3,1,pmfs_8_13,11,BLOCK_PRODUCT,7.712150870469966,0.0004472581971263836,3.9990089750433395e-07,1.0
CENTRAL,15,P_G1A,3,1,pmfs_8_13,15,BLOCK_PRODUCT,10.946281851505422,1.7623264835697955e-05,6.211479802036333e-10,1.0
CENTRAL,15,P_G1A,3,0,pmfs_7_13,3,MATCHED_BLOCK_DIAG,-9.338912149263784,9.339000080442002,1.9996483062128874,0.0
CENTRAL,15,P_G1A,3,0,pmfs_7_13,7,MATCHED_BLOCK_DIAG,-7.326777423140925,7.327434896589005,1.9973718345353844,0.0
CENTRAL,15,P_G1A,3,0,pmfs_7_13,11,MATCHED_BLOCK_DIAG,-3.63154404269158,3.657674912084919,1.8981608463444288,0.0
CENTRAL,15,P_G1A,3,0,pmfs_7_13,15,MATCHED_BLOCK_DIAG,-11.110937419388485,11.110952367211397,1.9999402096020906,0.0
CENTRAL,15,P_G1A,3,1,pmfs_8_13,3,MATCHED_BLOCK_DIAG,4.032921555364474,0.01756726509456654,0.0006064850616171363,1.0
CENTRAL,15,P_G1A,3,1,pmfs_8_13,7,MATCHED_BLOCK_DIAG,6.994673977366311,0.0009163316658665033,1.6777894450431087e-06,1.0
CENTRAL,15,P_G1A,3,1,pmfs_8_13,11,MATCHED_BLOCK_DIAG,9.813882015827133,5.468564257462126e-05,5.980711941091482e-09,1.0
CENTRAL,15,P_G1A,3,1,pmfs_8_13,15,MATCHED_BLOCK_DIAG,11.41171556034608,1.1065027569547351e-05,2.448669607591373e-10,1.0
CENTRAL,15,P_E2,0,0,pmfs_7_13,0,FULL,18.23664291044285,1.202061293208904e-08,2.88990266023728e-16,1.0
CENTRAL,15,P_E2,0,0,pmfs_7_13,4,FULL,8.287070214602561,0.00025171927565787393,1.2669329298649902e-07,1.0
CENTRAL,15,P_E2,0,0,pmfs_7_13,8,FULL,23.44300322577801,6.589205614217286e-11,8.6835004047197e-21,1.0
CENTRAL,15,P_E2,0,0,pmfs_7_13,12,FULL,11.778609929256325,7.666780655929078e-06,1.1755814995487359e-10,1.0
CENTRAL,15,P_E2,0,1,pmfs_8_13,0,FULL,7.120302413972405,0.000808195527730827,1.3053047253399475e-06,1.0
CENTRAL,15,P_E2,0,1,pmfs_8_13,4,FULL,15.374400909517288,2.1036935565839944e-07,8.851051286837385e-14,1.0
CENTRAL,15,P_E2,0,1,pmfs_8_13,8,FULL,9.632198641302114,6.558054790958114e-05,8.601052451078747e-09,1.0
CENTRAL,15,P_E2,0,1,pmfs_8_13,12,FULL,12.194825378389694,5.0565409929230874e-06,5.113695504855827e-11,1.0
CENTRAL,15,P_E2,0,0,pmfs_7_13,0,BLOCK_PRODUCT,31.95861310009069,1.3199293359920222e-14,3.4325310138429276e-28,1.0
CENTRAL,15,P_E2,0,0,pmfs_7_13,4,BLOCK_PRODUCT,26.008928939599016,5.06367333941698e-12,5.1282666622250475e-23,1.0
CENTRAL,15,P_E2,0,0,pmfs_7_13,8,BLOCK_PRODUCT,79.35810843885648,3.429346835015507e-35,0.0,1.0
CENTRAL,15,P_E2,0,0,pmfs_7_13,12,BLOCK_PRODUCT,30.907816420955868,3.774903732158116e-14,2.849760020110905e-27,1.0
CENTRAL,15,P_E2,0,1,pmfs_8_13,0,BLOCK_PRODUCT,9.561620283725127,7.037619634820428e-05,9.90492093379711e-09,1.0
CENTRAL,15,P_E2,0,1,pmfs_8_13,4,BLOCK_PRODUCT,25.865392433636217,5.8452460058274624e-12,6.833563058259413e-23,1.0
CENTRAL,15,P_E2,0,1,pmfs_8_13,8,BLOCK_PRODUCT,17.980012781015986,1.5537447037800462e-08,4.828245113866591e-16,1.0
CENTRAL,15,P_E2,0,1,pmfs_8_13,12,BLOCK_PRODUCT,20.935129831942476,8.090747279682705e-10,1.3092040871327842e-18,1.0
CENTRAL,15,P_E2,0,0,pmfs_7_13,0,MATCHED_BLOCK_DIAG,16.26468831598941,8.636456615769382e-08,1.4917675312168542e-14,1.0
CENTRAL,15,P_E2,0,0,pmfs_7_13,4,MATCHED_BLOCK_DIAG,5.466234213949107,0.0042182114783147345,3.543687298085176e-05,1.0
CENTRAL,15,P_E2,0,0,pmfs_7_13,8,MATCHED_BLOCK_DIAG,20.39298278607205,1.3913618979667154e-09,3.87177595463803e-18,1.0
