cell_index,u,v
28,-1.422900027137075e-06,1.5773999848534004e-06
29,-2.652400098668295e-06,1.8918000250778277e-06
30,-3.875200036418391e-06,2.231199914604076e-06
31,-5.609800155070843e-06,2.720300017244881e-06
32,-7.77910008764593e-06,3.4269000934727956e-06
33,-1.0241000381938647e-05,4.142400030104909e-06
34,-1.280899959965609e-05,4.701299985754304e-06
35,-1.5257999621098861e-05,5.020000116928713e-06
36,-1.7398000636603683e-05,4.850900040764827e-06
37,-1.9065999367740005e-05,3.828999979305081e-06
38,-2.0310999389039353e-05,1.9195999811927322e-06
39,-1.839099968492519e-05,-6.116200097494584e-07
40,-1.4373999874806032e-05,-3.974500032200012e-06
41,-8.376399819098879e-06,-6.53020015306538e-06
55,-1.1380999467291986e-06,2.529400035200524e-06
56,-2.1591999939118978e-06,2.9554000775533495e-06
57,-3.3117999009846244e-06,3.5948000913776923e-06
58,-4.790500042872736e-06,4.449399966688361e-06
59,-6.743699941580417e-06,5.61439992452506e-06
60,-9.231999683834147e-06,7.012699825281743e-06
61,-1.205100033985218e-05,8.312899808515795e-06
62,-1.5034000170999207e-05,9.116800356423482e-06
63,-1.820599936763756e-05,8.918899766285904e-06
64,-2.1235999156488106e-05,7.1770000431570224e-06
65,-2.335499993932899e-05,3.699799890455324e-06
66,-2.289099938934669e-05,-1.4011000075697666e-06
67,-1.8972999896504916e-05,-7.63000025472138e-06
68,-1.1267999980191234e-05,-1.3185000170778949e-05
82,-8.113900094031123e-07,3.213900072296383e-06
83,-1.502200007053034e-06,3.797599902100046e-06
84,-2.3857999167375965e-06,4.715299837698694e-06
85,-3.540599891493912e-06,6.003299859003164e-06
86,-5.1349002205824945e-06,7.718599590589292e-06
87,-7.3997998697450384e-06,9.859900274022948e-06
88,-1.0417999874334782e-05,1.2206999599584378e-05
89,-1.423699995939387e-05,1.416000031895237e-05
90,-1.9040000552195124e-05,1.4782000107516069e-05
91,-2.4451999706798233e-05,1.2890000107290689e-05
92,-2.9164999432396144e-05,7.458700110873906e-06
93,-3.090699829044752e-05,-1.5110999811440706e-06
94,-2.7678999686031602e-05,-1.2536999747680966e-05
95,-1.8306000129086897e-05,-2.3459999283659272e-05
109,-3.0156999741848267e-07,3.6593000913853757e-06
110,-6.382300057339307e-07,4.416000138007803e-06
111,-1.099600012821611e-06,5.618499926640652e-06
112,-1.7600999626665725e-06,7.368999831669498e-06
113,-2.7923999823542545e-06,9.785700058273505e-06
114,-4.514499778451864e-06,1.2958999832335394e-05
115,-7.329299933189759e-06,1.682599940977525e-05
116,-1.1828000424429774e-05,2.0864999896730296e-05
117,-1.879699993878603e-05,2.3733999114483595e-05
118,-2.836599924194161e-05,2.2935000743018463e-05
119,-3.853399903164245e-05,1.5483999959542416e-05
120,-4.474600063986145e-05,6.835600174781575e-07
121,-4.340599843999371e-05,-1.8245000319438986e-05
122,-3.462899985606782e-05,-3.907200152752921e-05
136,3.061099960177671e-07,3.810399903159123e-06
137,4.3251000647615e-07,4.694300059782108e-06
138,5.530100111172942e-07,6.142900019767694e-06
139,6.258899816202756e-07,8.335799975611735e-06
140,5.156799716132809e-07,1.150800017057918e-05
141,-1.133499978323016e-07,1.5956000424921513e-05
142,-1.9029999975828105e-06,2.1968999135424383e-05
143,-6.14849977864651e-06,2.951299939013552e-05
144,-1.5175000044109765e-05,3.731600008904934e-05
145,-3.141200068057515e-05,4.101300146430731e-05
146,-5.278100070427172e-05,3.25760011037346e-05
147,-6.845300231361762e-05,7.641399861313403e-06
148,-6.905500049469993e-05,-2.456900074321311e-05
149,-6.338400271488354e-05,-5.1888000598410144e-05
163,9.615599765311345e-07,3.5691000448423438e-06
164,1.662599970586598e-06,4.441500095708761e-06
165,2.5286999516538344e-06,6.00969997321954e-06
166,3.586799948607222e-06,8.481199984089471e-06
167,4.838700078835245e-06,1.2196000170661137e-05
168,6.118600140325725e-06,1.7730999388732016e-05
169,6.89329999659094e-06,2.6051000531879254e-05
170,5.4572001317865215e-06,3.8488000427605584e-05
