cell_index,u,v
28,-7.642900072823977e-07,-2.196200057369424e-06
29,1.989599923035712e-06,-8.641900421935134e-06
30,8.250300197687466e-06,-1.4354000086314045e-05
31,1.6149999282788485e-05,-2.019199928326998e-05
32,2.943499930552207e-05,-2.641399987624027e-05
33,4.9214999307878315e-05,-3.3804000850068405e-05
34,7.479699706891552e-05,-4.255499879946001e-05
35,0.00010268999903928488,-4.902000000583939e-05
36,0.00012770999455824494,-4.7583998821210116e-05
37,0.00014559000555891544,-3.588099934859201e-05
38,0.00015284000255633146,-1.4862000170978718e-05
39,0.00014436000492423773,1.2765999599650968e-05
40,0.00011993999942205846,2.9344999347813427e-05
41,7.794299745000899e-05,1.6386000424972735e-05
55,5.301799774315441e-06,-6.656499863311183e-06
56,7.82450024416903e-06,-1.3982000382384285e-05
57,1.1832000382128172e-05,-2.03929994313512e-05
58,1.8209999325335957e-05,-2.8557000405271538e-05
59,2.860099993995391e-05,-3.907000063918531e-05
60,4.4723001337843016e-05,-5.180899825063534e-05
61,6.684200343443081e-05,-6.486700294772163e-05
62,9.159900218946859e-05,-7.294600072782487e-05
63,0.00011580999853322282,-7.027899846434593e-05
64,0.00013673999637831002,-5.484500070451759e-05
65,0.00014914000348653644,-2.5273000574088655e-05
66,0.00015064000035636127,1.4182000086293556e-05
67,0.00013624000712297857,4.297800114727579e-05
68,9.447799675399438e-05,4.596099824993871e-05
82,6.151699835754698e-06,-1.0910999662883114e-05
83,8.470099601254333e-06,-1.764499938872177e-05
84,1.095100014936179e-05,-2.4774999474175274e-05
85,1.5360999896074645e-05,-3.4362001315457746e-05
86,2.303099972778e-05,-4.7721998271299526e-05
87,3.5121000109938905e-05,-6.485800258815289e-05
88,5.2252999012125656e-05,-8.271099795820192e-05
89,7.390799873974174e-05,-9.471899829804897e-05
90,9.924900223268196e-05,-9.447099728276953e-05
91,0.0001251600042451173,-7.75459993747063e-05
92,0.00014545000158250332,-4.100599835510366e-05
93,0.00015499000437557697,1.0587000360828824e-05
94,0.00014637000276707113,5.905199941480532e-05
95,0.00010738000128185377,9.127600060310215e-05
109,4.473200078791706e-06,-1.3930000022810418e-05
110,6.085199856897816e-06,-1.9884999346686527e-05
111,7.403999916277826e-06,-2.7238000257057138e-05
112,9.620400305720977e-06,-3.7914000131422654e-05
113,1.3859999853593763e-05,-5.335500100045465e-05
114,2.1108999135321938e-05,-7.38279995857738e-05
115,3.248799839639105e-05,-9.674300235928968e-05
116,4.993300171918236e-05,-0.00011580000136746094
117,7.518300117226318e-05,-0.00012271000014152378
118,0.00010646000009728596,-0.00010789999942062423
119,0.00013735999527852982,-6.416199903469533e-05
120,0.00015717999485787004,4.651200015359791e-06
121,0.00015392999921459705,7.929199637146667e-05
122,0.00012088999937986955,0.00014408999413717538
136,1.1480000239316723e-06,-1.5502999303862453e-05
137,1.8883999928220874e-06,-2.079600017168559e-05
138,2.0432000837899977e-06,-2.7912999939871952e-05
139,1.967599928320851e-06,-3.896199996233918e-05
140,2.1563998870988144e-06,-5.550499918172136e-05
141,3.3553999401192414e-06,-7.829099922673777e-05
142,7.103300049493555e-06,-0.0001064000025507994
143,1.687199983280152e-05,-0.00013561999367084354
144,3.762399865081534e-05,-0.00015644999803043902
145,7.230100163724273e-05,-0.0001515299954917282
146,0.00011706000077538192,-0.00010183000267716125
147,0.00015188999532256275,-4.806499873666326e-06
148,0.00015079999866429716,0.00010879000183194876
149,0.00011624000035226345,0.00020013999892398715
163,-2.5162000838463427e-06,-1.5281999367289245e-05
164,-2.7350999971531564e-06,-2.013400080613792e-05
165,-3.65999994755839e-06,-2.651899922057055e-05
166,-5.887100087420549e-06,-3.681100133690052e-05
167,-9.772100383997895e-06,-5.2789000619668514e-05
168,-1.539799995953217e-05,-7.596700015710667e-05
169,-2.2247999368119054e-05,-0.00010797999857459217
170,-2.7333999241818674e-05,-0.00014915000065229833
171,-2.26419997488847e-05,-0.0001930599974002689
172,5.463899924507132e-06,-0.0002149600040866062
173,6.901899905642495e-05,-0.00016933000006247312
174,0.00013407999358605593,-2.1554000340984203e-05
175,0.00012598000466823578,0.00016696000238880515
176,5.9212001360720024e-05,0.00027583999326452613
177,2.9049999284325168e-05,0.00027210000553168356
178,2.9979999453644268e-05,0.00013637999654747546
190,-3.5535999813873786e-06,-1.3324999599717557e-05
191,-5.516500095836818e-06,-1.716900078463368e-05
192,-7.450600151059916e-06,-2.2090000129537657e-05
193,-1.1219999578315765e-05,-3.0152999897836708e-05
194,-1.777199940988794e-05,-4.321199958212674e-05
195,-2.8514999939943664e-05,-6.316800136119127e-05
196,-4.615500074578449e-05,-9.403400326846167e-05
197,-7.386899960692972e-05,-0.00014307000674307346
198,-0.00010992999887093902,-0.00021702999947592616
199,-0.00012883999443147331,-0.0003000599972438067
200,-4.793699918081984e-05,-0.00030837999656796455
201,0.0001082500020856969,-6.216600013431162e-05
202,7.231500057969242e-05,0.00030343999969772995
203,-9.621999925002456e-05,0.00041467000846751034
204,-9.801099804462865e-05,0.0003035500121768564
205,-4.7356999857584015e-05,0.00016978000348899513
217,1.6325999467881047e-06,-7.054799880279461e-06
218,-4.333800006861566e-06,-1.3042000318819191e-05
219,-6.950000170036219e-06,-1.6391000826843083e-05
220,-1.0742000085883774e-05,-2.1936000848654658e-05
221,-1.6695999875082634e-05,-3.1370000215247273e-05
222,-2.6883000828092918e-05,-4.628000169759616e-05
223,-4.651899871532805e-05,-7.100700167939067e-05
224,-8.766099927015603e-05,-0.000116149996756576
225,-0.0001693499943939969,-0.0002000399981625378
226,-0.00038984999991953373,-0.0003185500099789351
227,-0.0004285500035621226,-0.0005934999790042639
228,7.255800301209092e-05,-0.0001501600054325536
229,-0.0001459600025555119,0.0006375000230036676
230,-0.0005882899858988822,0.0006205399986356497
231,-0.00033628998789936304,0.00025578998611308634
232,-0.00013451000268105417,0.00012487999629229307
255,-0.0010055999737232924,-0.00024588999804109335
282,-0.008145900443196297,0.0005274700233712792
298,-0.00023939000675454736,0.0004901100182905793
299,-0.000595529971178621,0.00084887002594769
300,-0.001129399985074997,0.00115280004683882
301,-0.0019209999591112137,0.001334100030362606
302,-0.0029106000438332558,0.0016021999763324857
303,-0.004093300085514784,0.001955500105395913
304,-0.005407299846410751,0.002418600022792816
305,-0.006377799902111292,0.0027360001113265753
306,-0.007485699839890003,0.0028375000692903996
307,-0.008751300163567066,0.002672299975529313
308,-0.009984600357711315,0.00212610000744462
309,-0.010972999967634678,0.0011980000417679548
310,-0.011392000131309032,-0.0007619099924340844
311,-0.01154599990695715,-0.004370899870991707
316,0.002918099984526634,-0.008447599597275257
317,0.005456299986690283,-0.004687900189310312
318,0.007192600052803755,-0.0025055999867618084
319,0.00818680040538311,4.9563001084607095e-05
320,0.007581999991089106,0.004402699880301952
321,0.0052904998883605,0.010366999544203281
325,-0.0008468099986203015,0.0009015100076794624
326,-0.0012653999729081988,0.0014452999457716942
327,-0.0017238999716937542,0.0018591999541968107
328,-0.002327800029888749,0.002229900099337101
329,-0.0031093000434339046,0.0026545000728219748
330,-0.004045200068503618,0.0031544999219477177
331,-0.005071899853646755,0.00368200009688735
332,-0.006145200226455927,0.0041184998117387295
333,-0.007309500128030777,0.004396799951791763
334,-0.008635600097477436,0.004340600222349167
335,-0.010181999765336514,0.0037179000210016966
336,-0.011893999762833118,0.0023386001121252775
337,-0.013457000255584717,-0.0002810999867506325
338,-0.014561999589204788,-0.004078300204128027
339,-0.01448499970138073,-0.005697899963706732
340,-0.011587999761104584,-0.004670599941164255
341,-0.008042000234127045,-0.004441000055521727
342,-0.004955799784511328,-0.005737400148063898
343,-0.005195300094783306,-0.007554700132459402
344,-0.005604700185358524,-0.0062720999121665955
345,-0.0055471002124249935,-0.004452299792319536
346,-0.005272900220006704,-0.0017157000256702304
347,-0.0042860000394284725,0.002876600017771125
348,-0.0018123999470844865,0.008922199718654156
352,-0.0010864000068977475,0.0014248000225052238
353,-0.0014779999619349837,0.001934999949298799
354,-0.001866100006736815,0.0024194999132305384
355,-0.0023556998930871487,0.002934100106358528
356,-0.002993500092998147,0.0035095999483019114
357,-0.0037783998996019363,0.004132700152695179
358,-0.004682899918407202,0.004750099964439869
359,-0.005701899994164705,0.005313599947839975
360,-0.006871500052511692,0.005766400136053562
361,-0.008273500017821789,0.005925999954342842
362,-0.010040000081062317,0.005478399805724621
363,-0.012210999615490437,0.0039542000740766525
364,-0.01450899988412857,0.0006616199971176684
365,-0.016256000846624374,-0.004343300126492977
366,-0.016488000750541687,-0.007817800156772137
367,-0.015286000445485115,-0.00805910024791956
368,-0.014291999861598015,-0.007391999941319227
369,-0.014267000369727612,-0.007416099775582552
370,-0.015939999371767044,-0.007488099858164787
371,-0.018748000264167786,-0.006571699865162373
372,-0.022165000438690186,-0.00521229999139905
373,-0.025411000475287437,-0.003445900045335293
374,-0.026481999084353447,-0.001088900025933981
375,-0.022482000291347504,0.0017151000211015344
379,-0.001003999961540103,0.0019131000153720379
380,-0.001333200023509562,0.0023505999706685543
381,-0.0016494999872520566,0.002869199961423874
382,-0.002041799947619438,0.0034829999785870314
383,-0.002561700064688921,0.004188999999314547
384,-0.0032317000441253185,0.004943599924445152
385,-0.004050800111144781,0.005693899933248758
386,-0.005028500221669674,0.006437100004404783
387,-0.006212499924004078,0.0071402001194655895
388,-0.0077042002230882645,0.007627500221133232
389,-0.009720399975776672,0.007538300007581711
390,-0.01245300006121397,0.006136199925094843
391,-0.015718000009655952,0.0023801999632269144
392,-0.018811000511050224,-0.0037400000728666782
393,-0.020245999097824097,-0.008266500197350979
394,-0.020298000425100327,-0.008975500240921974
395,-0.021663999184966087,-0.007764900103211403
396,-0.02419300004839897,-0.006829800084233284
397,-0.028119999915361404,-0.005901699885725975
398,-0.03365200012922287,-0.004523599985986948
399,-0.04024500027298927,-0.002971600042656064
400,-0.04676000028848648,-0.0016168999718502164
