cell_index,u,v
28,6.762699922546744e-05,-1.5813999198144302e-05
29,0.00013016999582760036,1.3242000022728462e-05
30,0.00012511000386439264,5.8677000197349116e-05
31,3.599399860831909e-05,0.00011505000293254852
32,-0.0002011500037042424,0.00016279000556096435
33,-0.0006308699958026409,0.00022725999588146806
34,-0.0010754000395536423,0.00023500999668613076
35,-0.0013518000487238169,9.734999912325293e-05
36,-0.001532800029963255,-8.076700032688677e-05
37,-0.0016841000178828835,-0.00022046999947633594
38,-0.0018109000520780683,-0.000371600006474182
39,-0.0017058999510481954,-0.0006900199805386364
40,-0.0012962999753654003,-0.0010563000105321407
41,-0.0005047200247645378,-0.0007370599778369069
55,8.953199721872807e-05,-1.584799974807538e-05
56,0.00014566000027116388,7.029900007182732e-05
57,0.00012793000496458262,0.0001681400026427582
58,1.5644000086467713e-05,0.000258529995335266
59,-0.0002454000059515238,0.0003394900122657418
60,-0.0006338100065477192,0.00043335999362170696
61,-0.0009255600161850452,0.00040064999484457076
62,-0.0010989999864250422,0.00025516998721286654
63,-0.001220499980263412,0.00013063999358564615
64,-0.0013162000104784966,9.00410013855435e-05
65,-0.0014000999508425593,3.605199890444055e-05
66,-0.0015104999765753746,-0.0004085199907422066
67,-0.0015734999906271696,-0.0014269000384956598
68,-0.0010830999817699194,-0.002156500006094575
82,0.00011624999751802534,-8.100400009425357e-06
83,0.0001653200015425682,0.0001510500005679205
84,0.00016491999849677086,0.0002960599958896637
85,0.00011618999997153878,0.00038248999044299126
86,-3.697300053318031e-05,0.00046532999840565026
87,-0.00028388999635353684,0.0005892000044696033
88,-0.00045419001253321767,0.0005918099777773023
89,-0.0004901500069536269,0.00042165000922977924
90,-0.00043280000681988895,0.0003061699972022325
91,-0.0006327899754978716,0.00047977000940591097
92,-0.0007820400060154498,0.0006979299942031503
93,-0.0008274299907498062,0.00034778000554069877
94,-0.0009228899725712836,-0.0007718499982729554
95,-0.0010946999536827207,-0.0027141000609844923
109,0.00011447999713709578,-1.8604999922899879e-06
110,0.00016277999384328723,0.00021600999752990901
111,0.00019905999943148345,0.00037967998650856316
112,0.0002362200029892847,0.00046074000420048833
113,0.00023925999994389713,0.0005330300191417336
114,0.0002036600053543225,0.0006422899896278977
115,0.0001591500040376559,0.0006666900007985532
116,9.906999912345782e-05,0.00042624000343494117
117,4.9979000323219225e-05,0.00024045999452937394
118,-0.00013411999680101871,0.0009195100283250213
119,-0.0003273499896749854,0.0012766000581905246
120,-0.0003913799882866442,0.0008088700124062598
121,-0.0004584499984048307,-0.0002298600011272356
122,-0.000651500013191253,-0.002287500072270632
136,7.610300235683098e-05,4.649899892683607e-06
137,0.00011077000090153888,0.00024405999283771962
138,0.00018165999790653586,0.000398089992813766
139,0.0002958900004159659,0.00047902000369504094
140,0.00041445999522693455,0.0005416800267994404
141,0.0005352399894036353,0.0005967799806967378
142,0.0006417200202122331,0.0005954600055702031
143,0.0005986500182189047,0.00046700998791493475
144,0.00018335999629925936,0.00040426000487059355
145,6.617300095967948e-05,0.001119400025345385
146,0.0001453099976060912,0.0012277000350877643
147,0.0001084100003936328,0.0008072300115600228
148,-7.60650000302121e-05,-9.803500142879784e-05
149,-0.00018252000154461712,-0.0016962999943643808
163,1.7607999325264245e-05,5.263299954094691e-06
164,3.357199966558255e-05,0.00023068999871611595
165,0.0001094899998861365,0.000354369985871017
166,0.0002593100070953369,0.0004243500006850809
167,0.0004483399970922619,0.00048633001279085875
168,0.0006460699951276183,0.0005261499900370836
169,0.0008088999893516302,0.0005118600092828274
170,0.0008519800030626357,0.00047078999341465533
171,0.0006754000205546618,0.0005845199921168387
172,0.0005261200130917132,0.0009124900097958744
173,0.0007092599989846349,0.0008502199780195951
174,0.0007522300002165139,0.0005838400102220476
175,0.0005168499774299562,-0.00015137999434955418
176,0.0005220400053076446,-0.0025935000739991665
177,0.0015350000467151403,-0.004267000127583742
178,0.0012681999942287803,-0.0009725799900479615
190,-7.296999683603644e-05,1.9614000848378055e-05
191,-4.579799860948697e-05,0.00016910000704228878
192,2.9564000215032138e-05,0.00025981999351643026
193,0.0001640800037421286,0.00030919001437723637
194,0.00034793998929671943,0.0003532599948812276
195,0.0005662600160576403,0.0003848200140055269
196,0.0007836699951440096,0.0003908200014848262
197,0.0009517999715171754,0.0003985899966210127
198,0.0010633999481797218,0.0004881999921053648
199,0.0011924999998882413,0.0007173600024543703
200,0.001271100016310811,0.0007749599753879011
201,0.0012121000327169895,0.0005128399934619665
202,0.0009028799831867218,-7.711399666732177e-05
203,0.0018593999557197094,-0.004152299836277962
204,0.0011428999714553356,-0.002274000085890293
205,-0.00042006999137811363,4.871299825026654e-05
217,-0.00012672999582719058,-4.0292002267960925e-06
218,-0.00010612000187393278,9.27479995880276e-05
219,-2.349799979128875e-05,0.00015519000589847565
220,0.0001070099970092997,0.00018756999634206295
221,0.0002761000068858266,0.000212030005059205
222,0.000477939989650622,0.00022688000171910971
223,0.0006928499788045883,0.00022637000074610114
224,0.0008975800010375679,0.00023547999444417655
225,0.001101900008507073,0.0003123499918729067
226,0.0013623000122606754,0.0003624900127761066
227,0.0016256000380963087,0.0007105200202204287
228,0.0013725999742746353,0.0007892699795775115
229,0.0006075300043448806,0.00019551999866962433
230,0.0018198000034317374,-0.003861099947243929
231,-0.0006459499709308147,0.0006523699848912656
232,-0.0009630399872548878,0.0006464300095103681
255,0.0004043100052513182,0.0008998499833978713
282,0.010054999962449074,-0.0009945000056177378
298,0.0025635999627411366,-0.0009935599518939853
299,0.007782899774610996,-0.002882499946281314
300,0.013660999946296215,-0.0036692998837679625
301,0.0165570005774498,-0.002122000092640519
302,0.018410999327898026,-0.0005758500192314386
303,0.019341999664902687,0.0005730899865739048
304,0.01943499967455864,0.001144799985922873
305,0.01847900077700615,0.0013972000451758504
306,0.017511999234557152,0.0018774999771267176
307,0.016534000635147095,0.0019128000130876899
308,0.01548600010573864,0.0014016999630257487
309,0.014523999765515327,0.0006398499826900661
310,0.012892000377178192,0.0008685800130479038
311,0.009326299652457237,0.0053946999832987785
316,0.002523799892514944,-0.008798199705779552
317,0.004628600087016821,-0.00327139999717474
318,0.005407699849456549,0.0004236999957356602
319,0.005308699794113636,0.00418870011344552
320,0.004916599951684475,0.007867700420320034
321,0.00553919980302453,0.005635399837046862
325,0.007425500079989433,-0.006453299894928932
326,0.011137000285089016,-0.00782880000770092
327,0.013451999984681606,-0.00600360007956624
328,0.015278000384569168,-0.0035794000141322613
329,0.016443999484181404,-0.0011928000021725893
330,0.016901999711990356,0.0007768400246277452
331,0.016788000240921974,0.0021351000759750605
332,0.016248999163508415,0.003082500072196126
333,0.01548600010573864,0.0037678000517189503
334,0.014525000005960464,0.003935100045055151
335,0.01338099967688322,0.0033380999229848385
336,0.010386999696493149,0.0036174000706523657
337,0.004152399953454733,0.005857700016349554
338,0.00018293000175617635,0.007068700157105923
339,0.0010866000084206462,0.004629599861800671
340,0.00020111000048927963,0.00037133999285288155
341,-0.0005590399960055947,-0.0014356999890878797
342,-0.001165200024843216,-0.004184199962764978
343,-0.004577700048685074,-0.006562999915331602
344,-0.006732900161296129,-0.004488099832087755
345,-0.006963999941945076,-0.0015628000255674124
346,-0.005710800178349018,0.0015635000308975577
347,-0.002525599906221032,0.00441339984536171
348,0.0015727999852970243,0.005435400176793337
352,0.007008200045675039,-0.011404000222682953
353,0.008893899619579315,-0.010390999726951122
354,0.010432999581098557,-0.007848200388252735
355,0.011641000397503376,-0.004716299939900637
356,0.012175999581813812,-0.001462699961848557
357,0.012179000303149223,0.0013740999856963754
358,0.01206899993121624,0.003430600045248866
359,0.011928999796509743,0.004774000030010939
360,0.011502999812364578,0.005550900008529425
361,0.010507999919354916,0.005775299854576588
362,0.006350399926304817,0.007692600134760141
363,-0.0010800999589264393,0.010137000121176243
364,-0.006903499830514193,0.01003899984061718
365,-0.010099999606609344,0.00795270036906004
366,-0.010106000117957592,0.003694599959999323
367,-0.010238000191748142,8.539199916413054e-05
368,-0.012078000232577324,-0.002033399883657694
369,-0.014853999949991703,-0.004312300123274326
370,-0.0187389999628067,-0.00550119997933507
371,-0.022437000647187233,-0.004794300068169832
372,-0.024987999349832535,-0.0035749999806284904
373,-0.025738000869750977,-0.0027276999317109585
374,-0.023821000009775162,-0.002390099922195077
375,-0.018077999353408813,-0.002100100042298436
379,0.004444899968802929,-0.014147000387310982
380,0.005687700118869543,-0.012140000239014626
381,0.006792500149458647,-0.009089100174605846
382,0.0073819998651742935,-0.005378100089728832
383,0.00736499996855855,-0.0014685000060126185
384,0.007248600013554096,0.0020804000087082386
385,0.007426099851727486,0.004787200130522251
386,0.007504799868911505,0.006463400088250637
387,0.006825500167906284,0.007531300187110901
388,0.002482200041413307,0.010967000387609005
389,-0.0041367001831531525,0.013984999619424343
390,-0.010603000409901142,0.01445899996906519
391,-0.01659799925982952,0.012839999981224537
392,-0.02082500047981739,0.00933920033276081
393,-0.022187000140547752,0.004663200117647648
394,-0.023101000115275383,0.0007969000143930316
395,-0.026211999356746674,-0.0013270999770611525
396,-0.029986999928951263,-0.002958199940621853
397,-0.034272998571395874,-0.00355300004594028
398,-0.03886200115084648,-0.003094000043347478
399,-0.04326299950480461,-0.002392600057646632
400,-0.047113001346588135,-0.002043199958279729
401,-0.05025000125169754,-0.0019541000947356224
402,-0.052981000393629074,-0.0019356999546289444
403,-0.05785999819636345,-0.0020932001061737537
404,-0.0751589983701706,-0.0021138000302016735
406,0.0016988000134006143,-0.015807000920176506
407,0.0023847001139074564,-0.013361000455915928
408,0.002990500070154667,-0.009839699603617191
409,0.0032208000775426626,-0.005633399821817875
410,0.0032454999163746834,-0.0012208999833092093
411,0.0034829999785870314,0.002759600058197975
412,0.0036677001044154167,0.005889299791306257
413,0.0027759000658988953,0.00832459982484579
414,-0.0007461999775841832,0.012337000109255314
415,-0.005342300049960613,0.015946000814437866
416,-0.011129000224173069,0.018171999603509903
417,-0.01864900067448616,0.018403999507427216
418,-0.026257000863552094,0.016050999984145164
419,-0.03179100155830383,0.011862000450491905
420,-0.03446299955248833,0.0069113001227378845
421,-0.03641299903392792,0.0024921000003814697
422,-0.03968299925327301,0.00012615999730769545
423,-0.043189000338315964,-0.0010352999670431018
424,-0.047029998153448105,-0.0011343000223860145
425,-0.05116099864244461,-0.00044704999891109765
426,-0.05530399829149246,0.0005556300166063011
427,-0.05928400158882141,0.0014773999573662877
428,-0.06318099796772003,0.002181099960580468
429,-0.0670899972319603,0.0024681000504642725
430,-0.07167000323534012,0.001818799995817244
431,-0.08142799884080887,0.00024468000628985465
433,-0.0008971500210464001,-0.0167859997600317
434,-0.0008802699740044773,-0.014074999839067459
435,-0.0007347299833782017,-0.010184000246226788
436,-0.000653219991363585,-0.00574620021507144
437,-0.0005280700279399753,-0.0011399999493733048
438,-0.00040531999547965825,0.0031638999935239553
439,-0.001119100023061037,0.00729550002142787
440,-0.0033853999339044094,0.011950000189244747
441,-0.006368599832057953,0.016380000859498978
442,-0.010280000045895576,0.019985999912023544
443,-0.01640699990093708,0.022637000307440758
444,-0.026148999109864235,0.02326199971139431
445,-0.03572700172662735,0.020440999418497086
446,-0.04235199838876724,0.015217999927699566
447,-0.04575800150632858,0.009744400158524513
448,-0.048211000859737396,0.0050304001197218895
449,-0.050958000123500824,0.002107999986037612
450,-0.05372399836778641,0.0008353799930773675
451,-0.05659199878573418,0.0008464399725198746
452,-0.059480998665094376,0.001519800047390163
453,-0.06203899905085564,0.0027268000412732363
454,-0.06423699855804443,0.004307500086724758
455,-0.06703700125217438,0.005973199848085642
456,-0.0702970027923584,0.006472799926996231
457,-0.07417300343513489,0.004585899878293276
458,-0.09117099642753601,0.0014127000467851758
460,-0.002935199998319149,-0.016589000821113586
461,-0.004057799931615591,-0.014275999739766121
462,-0.004397499840706587,-0.010149000212550163
463,-0.00458130007609725,-0.005658899899572134
464,-0.004691800102591515,-0.0009379099938087165
465,-0.0049808998592197895,0.003952700179070234
466,-0.005934400018304586,0.009348300285637379
467,-0.007529499940574169,0.014937999658286572
468,-0.009586400352418423,0.01998000033199787
469,-0.012997999787330627,0.024428000673651695
470,-0.0197759997099638,0.028105000033974648
471,-0.032228000462055206,0.029764000326395035
472,-0.04459499940276146,0.026690000668168068
473,-0.052616000175476074,0.019214000552892685
474,-0.05525200068950653,0.012601999565958977
475,-0.05753999948501587,0.008510099723935127
476,-0.059640999883413315,0.00460090022534132
477,-0.0606670007109642,0.0025039000902324915
478,-0.06165900081396103,0.002192300045862794
479,-0.06298399716615677,0.0025571000296622515
480,-0.06344100087881088,0.0034521000925451517
481,-0.06950300186872482,0.00500220013782382
482,-0.06422899663448334,0.008162000216543674
483,-0.06729099899530411,0.009712300263345242
484,-0.07211700081825256,0.008041500113904476
485,-0.08826400339603424,0.003427499905228615
487,-0.002577400067821145,-0.013491000048816204
488,-0.007261199876666069,-0.014006000012159348
489,-0.007981699891388416,-0.00979430042207241
490,-0.00840159971266985,-0.005197800230234861
491,-0.008688099682331085,-0.0002588499919511378
492,-0.008901899680495262,0.005029499996453524
493,-0.009110400453209877,0.010753000155091286
494,-0.009327000007033348,0.016596000641584396
495,-0.009971500374376774,0.022415999323129654
496,-0.012357000261545181,0.02844800055027008
497,-0.01962199993431568,0.03461899980902672
498,-0.03504300117492676,0.03912699967622757
499,-0.051972001791000366,0.037657998502254486
500,-0.06345599889755249,0.020475000143051147
501,-0.05484199896454811,0.008895600214600563
502,-0.05416899919509888,0.006542600225657225
503,-0.05251999944448471,0.003507399931550026
504,-0.04896499961614609,0.0023213999811559916
505,-0.046491000801324844,0.002104799961671233
506,-0.04570100083947182,0.002678199904039502
507,-0.0424249991774559,0.0032446999102830887
508,-0.035232000052928925,0.004740799777209759
509,-0.026690000668168068,0.006847300101071596
510,-0.0151589997112751,0.007790899835526943
511,-0.0008915800135582685,0.002264099894091487
512,0.00852429959923029,-0.0072571998462080956
516,-0.011281999759376049,-0.00936140026897192
517,-0.011800999753177166,-0.004571800120174885
518,-0.012025999836623669,0.00040012001409195364
519,-0.01168300025165081,0.00553049985319376
520,-0.010670999996364117,0.010970000177621841
521,-0.009096900001168251,0.016808999702334404
522,-0.007513499818742275,0.023409999907016754
523,-0.0074754999950528145,0.03144099935889244
524,-0.013763999566435814,0.04176799952983856
525,-0.03040499985218048,0.05209600180387497
526,-0.04585900157690048,0.05412900075316429
543,-0.013282000087201595,-0.008357499726116657
544,-0.01482400018721819,-0.003664199961349368
545,-0.014932000078260899,0.0006841000285930932
546,-0.013774000108242035,0.005027600098401308
547,-0.01130099967122078,0.009705799631774426
548,-0.007602999918162823,0.015104999765753746
549,-0.0030481999274343252,0.02219199948012829
550,0.0013604999985545874,0.03220000118017197
551,-0.0006007400224916637,0.04716699942946434
552,-0.012954000383615494,0.0606129989027977
553,-0.00677089998498559,0.030361000448465347
570,-0.016095999628305435,-0.005180499982088804
571,-0.018337000161409378,-0.0024002999998629093
572,-0.018187999725341797,0.0004348900110926479
573,-0.01618099957704544,0.0033990999218076468
574,-0.01227600034326315,0.006799300201237202
575,-0.006472399923950434,0.011101000010967255
576,0.0018557000439614058,0.0173799991607666
577,0.012773999944329262,0.028310000896453857
578,0.01547400001436472,0.04939199984073639
579,0.006845800206065178,0.06361199915409088
580,0.006430100183933973,0.029005000367760658
583,-0.0016657999949529767,0.0035397999454289675
584,-0.0018297999631613493,0.004488599952310324
585,-0.0008252600091509521,0.004840000066906214
586,-0.0003077999863307923,0.00504940003156662
587,-0.0014726000372320414,0.0039091999642550945
588,-0.002019499894231558,0.0027296000625938177
589,-0.0013002000050619245,0.001297699986025691
590,-0.000474539992865175,-0.000858429993968457
606,0.016676999628543854,0.0752749964594841
607,0.003344000084325671,0.04237800091505051
610,-0.0007508000126108527,0.004461199976503849
611,-0.0010860000038519502,0.005171000026166439
612,-0.00119270000141114,0.006107599940150976
613,-0.0016339999856427312,0.0056719002313911915
614,-0.0026352000422775745,0.003890699939802289
615,-0.003215000033378601,0.002413900103420019
616,-0.002838500076904893,0.0007122199749574065
617,-0.0016160999657586217,-0.0013548999559134245
633,-0.0051783001981675625,0.10168000310659409
634,-0.007587300147861242,0.05245300009846687
637,-0.00039261000347323716,0.005458700004965067
638,-0.000846180017106235,0.005700199864804745
639,-0.0013824000488966703,0.0056535000912845135
640,-0.002513200044631958,0.004443500190973282
641,-0.00355269992724061,0.00288909999653697
642,-0.0033072999212890863,0.0015194000443443656
643,-0.0031276000663638115,-0.00012670000432990491
644,-0.0022038999013602734,-0.0022509999107569456
654,0.02335299924015999,-0.01079500000923872
655,0.0084501001983881,0.0009331799810752273
656,-0.009219899773597717,0.0010942999506369233
657,-0.03960299864411354,0.0018170999828726053
660,-0.05538700148463249,0.08066099882125854
661,-0.02095099911093712,0.04855300113558769
664,-0.0010061999782919884,0.005619000177830458
665,-0.0009882099693641067,0.004981699865311384
666,-0.001589599996805191,0.004603299777954817
667,-0.003114399965852499,0.003357799956575036
668,-0.003871799912303686,0.0001558799995109439
669,-0.003253699978813529,-0.0017050999449566007
670,-0.0020890000741928816,-0.000561830005608499
671,-0.0016435000579804182,-0.0023767000529915094
681,-0.14575999975204468,0.04687599837779999
682,-0.18832999467849731,0.029162000864744186
683,-0.20622000098228455,0.013686000369489193
684,-0.21219000220298767,0.005568999797105789
685,-0.20374000072479248,-0.006256999913603067
686,-0.15304000675678253,-0.0005166599876247346
687,-0.06616400182247162,0.016877999529242516
688,-0.022160999476909637,0.03483499959111214
689,-0.001407700008712709,0.0021291999146342278
690,-0.0028244999703019857,0.004279000218957663
691,-0.0025053999852389097,0.003738099941983819
692,-0.0012130000395700336,0.0032349000684916973
693,-0.0010319999419152737,0.003521400038152933
694,-0.0013328000204637647,0.0024206999223679304
695,-0.000986519968137145,-0.0015977999428287148
696,-0.00205360003747046,-0.0029881999362260103
697,-0.003185899928212166,-0.0032919999212026596
698,-0.0008495699730701745,-0.0020912999752908945
703,-0.016506999731063843,-0.010595000348985195
704,-0.022711999714374542,-0.0059898002073168755
705,-0.07163900136947632,0.025073999539017677
706,-0.1304900050163269,0.09142100065946579
707,-0.16074000298976898,0.09332799911499023
708,-0.15296000242233276,0.05276099964976311
709,-0.12206000089645386,0.021568000316619873
710,-0.09386599808931351,0.005057299975305796
711,-0.0770760029554367,-0.0031469000969082117
714,-0.06387300044298172,-0.07573500275611877
715,0.010506999678909779,0.009631199762225151
718,0.0009747199947014451,0.0013967000413686037
719,0.0008769800188019872,-0.0008508400060236454
720,0.0010325999464839697,0.0013095999602228403
721,0.0020147000905126333,0.0004813899868167937
722,0.001949200057424605,-0.0013163000112399459
723,-6.736700015608221e-05,-0.001665899995714426
724,-0.0031447000801563263,-0.0028291000053286552
725,-0.0009752499754540622,-0.0029269999358803034
730,-0.04852199926972389,-0.0014763999497517943
731,-0.08468300104141235,0.031686000525951385
732,-0.1278200000524521,0.0945030003786087
733,-0.1385200023651123,0.1064400002360344
734,-0.08826500177383423,0.05522799864411354
735,-0.043960001319646835,0.016770999878644943
736,-0.03137499839067459,0.0012650999706238508
737,-0.028690999373793602,-0.011423000134527683
738,-0.021832000464200974,-0.024887999519705772
741,-0.035652000457048416,-0.09391699731349945
742,-0.0280969999730587,-0.060398001223802567
757,-0.06981799751520157,0.03231000155210495
758,-0.10600999742746353,0.08953700214624405
759,-0.11451999843120575,0.11266999691724777
760,-0.07044000178575516,0.06479299813508987
761,-0.028429999947547913,0.024382000789046288
762,-0.015182999894022942,0.011921999976038933
763,-0.011575000360608101,0.004693400114774704
764,-0.010240999981760979,-0.011264000087976456
765,-0.007533300202339888,-0.037657998502254486
768,-0.020155999809503555,-0.07605999708175659
769,-0.041868001222610474,-0.06500300019979477
784,-0.0736749991774559,0.07213599979877472
785,-0.09290499985218048,0.11819999665021896
786,-0.06949900090694427,0.09059599786996841
787,-0.026115000247955322,0.03628399968147278
788,-0.005266699939966202,0.015290999785065651
789,0.0016657999949529767,0.010285000316798687
790,0.00492879981175065,0.004150900058448315
791,0.0065056998282670975,-0.014310999773442745
792,0.007052700035274029,-0.0456559993326664
795,-0.01807500049471855,-0.04874499887228012
796,-0.03830600157380104,-0.04096600040793419
797,-0.04972900077700615,-0.02071000076830387
798,-0.040619999170303345,-0.007674599997699261
799,-0.03190099820494652,-0.0038721999153494835
800,-0.01940999925136566,-0.0020483999978750944
801,-0.010017000138759613,-0.0008054900099523365
802,-0.0012315999483689666,0.0037042000330984592
807,-0.018259000033140182,-0.01044199988245964
808,-0.013299000449478626,-0.016899000853300095
809,-0.005966600030660629,-0.004800899885594845
811,-0.06527700275182724,0.10367000102996826
812,-0.06990700215101242,0.12249000370502472
813,-0.03521199896931648,0.06619500368833542
814,-0.005464800167828798,0.023428000509738922
815,0.007634200155735016,0.009849200025200844
816,0.012461000122129917,0.0057390001602470875
817,0.014716999605298042,-0.0030185000505298376
818,0.020305000245571136,-0.029952000826597214
819,0.01286999974399805,-0.04237399995326996
822,-0.020534999668598175,-0.03088200092315674
823,-0.033378999680280685,-0.028836000710725784
824,-0.03911200165748596,-0.020380999892950058
825,-0.038109999150037766,-0.012350000441074371
826,-0.03573400154709816,-0.007743900176137686
827,-0.03483499959111214,-0.005562900099903345
828,-0.03621700033545494,-0.004354599863290787
829,-0.04001599922776222,-0.003158200066536665
834,-0.058173999190330505,-0.009581799618899822
835,-0.06894700229167938,-0.014587000012397766
836,-0.09002900123596191,-0.010127999819815159
838,-0.06191299855709076,0.13574999570846558
839,-0.05389900133013725,0.11810000240802765
840,-0.01886500045657158,0.05330999940633774
841,0.003513999981805682,0.020416999235749245
842,0.014094999991357327,0.008262700401246548
843,0.02296300046145916,-0.0021456999238580465
844,0.0343639999628067,-0.020531000569462776
845,0.02049499936401844,-0.028490999713540077
846,0.004878500010818243,-0.026340000331401825
849,-0.018818000331521034,-0.015182999894022942
850,-0.03061399981379509,-0.02243800088763237
851,-0.033472999930381775,-0.018496999517083168
852,-0.03449900075793266,-0.013035999611020088
853,-0.035266999155282974,-0.008358599618077278
854,-0.036910999566316605,-0.005141600035130978
855,-0.039691999554634094,-0.0029078000225126743
856,-0.043327998369932175,-0.0013012000126764178
857,-0.04747200012207031,-0.0007040100172162056
858,-0.05265500023961067,-0.0008827900164760649
859,-0.05786199867725372,-0.0016756999539211392
860,-0.06518799811601639,-0.0036585999187082052
861,-0.07347600162029266,-0.0038483000826090574
862,-0.08140700310468674,-0.0029637999832630157
863,-0.09448699653148651,-0.0017936000367626548
865,-0.06893199682235718,0.1387999951839447
866,-0.04885699972510338,0.11247000098228455
867,-0.014946999959647655,0.05660400167107582
868,0.005365900229662657,0.04159700125455856
869,0.021678000688552856,0.03083699941635132
870,0.004702699836343527,0.005153500009328127
871,-0.00572830019518733,-0.008957000449299812
872,-0.001214300049468875,-0.015568000264465809
873,0.002631699899211526,-0.02589000016450882
878,-0.02586499974131584,-0.01759199984371662
879,-0.02850399911403656,-0.012227999977767467
880,-0.03077000007033348,-0.007441800087690353
881,-0.03312300145626068,-0.0038666001055389643
882,-0.03582699969410896,-0.0013716999674215913
883,-0.03902500122785568,0.0003011799999512732
884,-0.04317900165915489,0.0012429000344127417
885,-0.04892300069332123,0.00154079997446388
886,-0.05647899955511093,0.001323099946603179
887,-0.06557700037956238,0.0007979900110512972
888,-0.07426699995994568,-0.00011737000022549182
889,-0.08155699819326401,-0.00026440000510774553
890,-0.09388100355863571,0.00053880998166278
892,-0.07906299829483032,0.13689999282360077
893,-0.04502199962735176,0.1110600009560585
894,-0.013434999622404575,0.08036600053310394
895,0.00043561001075431705,0.06328999996185303
896,-0.013664999976754189,0.018285999074578285
897,-0.012884000316262245,-0.006756099872291088
898,-0.004232400096952915,-0.013012000359594822
899,0.003037200076505542,-0.018194999545812607
900,0.004466999787837267,-0.02669299952685833
905,-0.013767999596893787,-0.011195999570190907
906,-0.02115200087428093,-0.009650000371038914
907,-0.024709999561309814,-0.005826700013130903
908,-0.027146000415086746,-0.0024077999405562878
909,-0.02927500009536743,0.00020552999922074378
910,-0.03141900151968002,0.0021385999862104654
911,-0.03419499844312668,0.003589699976146221
912,-0.03859800100326538,0.004702799953520298
913,-0.04531899839639664,0.005463100038468838
914,-0.05447499826550484,0.005676200147718191
915,-0.06526900082826614,0.005186299793422222
916,-0.07606799900531769,0.003875700058415532
917,-0.09268400073051453,0.0010146000422537327
919,-0.075825996696949,0.12105999886989594
920,-0.036201998591423035,0.10151000320911407
921,-0.011277000419795513,0.07849200069904327
922,-0.007460200227797031,0.045944999903440475
923,-0.009525399655103683,-0.002603099914267659
924,-0.0016680000117048621,-0.017760999500751495
925,0.006833100225776434,-0.01761999912559986
926,0.01054100040346384,-0.018736999481916428
927,0.006951100192964077,-0.024692999199032784
932,-0.008303700014948845,-0.003228300018236041
933,-0.015262999571859837,-0.006540399976074696
934,-0.018834000453352928,-0.004177100025117397
935,-0.020834000781178474,-0.0013737999834120274
936,-0.021934999153017998,0.001027100021019578
937,-0.02237600088119507,0.0029972000047564507
938,-0.022495999932289124,0.0046847001649439335
939,-0.023213999345898628,0.006363899912685156
940,-0.02522999979555607,0.008183199912309647
941,-0.028682999312877655,0.009986000135540962
942,-0.03184099867939949,0.011043000034987926
943,-0.02813900075852871,0.009107000194489956
944,-0.025293000042438507,0.0031336999963968992
946,-0.05142100155353546,0.06862600147724152
947,-0.019964000210165977,0.06610000133514404
948,-0.0008356199832633138,0.049911998212337494
949,0.010263999924063683,0.018993999809026718
950,0.017506999894976616,-0.010592999868094921
951,0.02012600004673004,-0.017969999462366104
952,0.018711000680923462,-0.014419999904930592
953,0.01460499968379736,-0.014407999813556671
954,0.0069356998428702354,-0.020712999626994133
959,-0.00353339989669621,0.00024465000024065375
960,-0.010250999592244625,-0.0036551000084728003
961,-0.01449500024318695,-0.0021430000197142363
962,-0.01658499985933304,-0.0004085400141775608
963,-0.017057999968528748,0.001065499964170158
