run_uuid,goal_id,event,outcome,sim_time,goal_x,goal_y
CTPI_H01_S6_A0_20260908T155949Z,1,SENT,PENDING,15.958,-4.1,-1.13
CTPI_H01_S6_A0_20260908T155949Z,1,RESULT,SUCCEEDED,16.7215,-4.1,-1.13
CTPI_H01_S6_A0_20260908T155949Z,2,SENT,PENDING,32.7403,-5,-0.83
CTPI_H01_S6_A0_20260908T155949Z,2,RESULT,SUCCEEDED,33.5095,-5,-0.83
CTPI_H01_S6_A0_20260908T155949Z,3,SENT,PENDING,49.8363,-5.9,-0.83
CTPI_H01_S6_A0_20260908T155949Z,3,RESULT,SUCCEEDED,50.7032,-5.9,-0.83
CTPI_H01_S6_A0_20260908T155949Z,4,SENT,PENDING,67.0011,-5.9,0.37
CTPI_H01_S6_A0_20260908T155949Z,4,RESULT,SUCCEEDED,68.0715,-5.9,0.37
CTPI_H01_S6_A0_20260908T155949Z,5,SENT,PENDING,84.46,-5.3,0.0700002
CTPI_H01_S6_A0_20260908T155949Z,5,RESULT,SUCCEEDED,85.0711,-5.3,0.0700002
CTPI_H01_S6_A0_20260908T155949Z,6,SENT,PENDING,101.459,-5.9,2.17
CTPI_H01_S6_A0_20260908T155949Z,6,RESULT,SUCCEEDED,103.085,-5.9,2.17
CTPI_H01_S6_A0_20260908T155949Z,7,SENT,PENDING,119.461,-5.9,2.77
CTPI_H01_S6_A0_20260908T155949Z,7,RESULT,SUCCEEDED,120.07,-5.9,2.77
CTPI_H01_S6_A0_20260908T155949Z,8,SENT,PENDING,136.438,-6.8,1.87
CTPI_H01_S6_A0_20260908T155949Z,8,RESULT,SUCCEEDED,137.506,-6.8,1.87
CTPI_H01_S6_A0_20260908T155949Z,9,SENT,PENDING,153.841,-3.5,-0.23
CTPI_H01_S6_A0_20260908T155949Z,9,RESULT,SUCCEEDED,157.093,-3.5,-0.23
CTPI_H01_S6_A0_20260908T155949Z,10,SENT,PENDING,173.445,-6.5,2.77
CTPI_H01_S6_A0_20260908T155949Z,10,RESULT,SUCCEEDED,177.097,-6.5,2.77
CTPI_H01_S6_A0_20260908T155949Z,11,SENT,PENDING,193.441,-4.4,-0.53
CTPI_H01_S6_A0_20260908T155949Z,11,RESULT,SUCCEEDED,196.493,-4.4,-0.53
CTPI_H01_S6_A0_20260908T155949Z,12,SENT,PENDING,212.872,-4.7,-1.13
CTPI_H01_S6_A0_20260908T155949Z,12,RESULT,SUCCEEDED,213.485,-4.7,-1.13
CTPI_H01_S6_A0_20260908T155949Z,13,SENT,PENDING,229.862,-4.4,0.0700002
CTPI_H01_S6_A0_20260908T155949Z,13,RESULT,SUCCEEDED,230.882,-4.4,0.0700002
