t_sim_s,step,x,y,z,yaw,vx,vy,vz
0.0,1,-1.2427301406860352,0.7991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
0.2,2,-1.3127301406860352,0.7991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
0.4,3,-1.382730140686035,0.7991199493408203,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0
0.6000000000000001,4,-1.4527301406860351,0.7991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
0.8,5,-1.5227301406860352,0.7991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
1.0,6,-1.5927301406860352,0.7991199493408203,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0
1.2000000000000002,7,-1.662730140686035,0.7991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
1.4000000000000001,8,-1.7327301406860351,0.7991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
1.6,9,-1.7427301406860352,0.8591199493408203,0.4,1.5707963267948966,0.0,0.35,0.0
1.8,10,-1.7427301406860352,0.9291199493408203,0.4,1.5707963267948966,0.0,0.35,0.0
2.0,11,-1.7427301406860352,0.9991199493408203,0.4,1.5707963267948966,0.0,0.35,0.0
2.2,12,-1.7427301406860352,1.0691199493408203,0.4,1.5707963267948966,0.0,0.35,0.0
2.4000000000000004,13,-1.7427301406860352,1.1391199493408204,0.4,1.5707963267948966,0.0,0.35,0.0
2.6,14,-1.7427301406860352,1.2091199493408202,0.4,1.5707963267948966,0.0,0.35,0.0
2.8000000000000003,15,-1.7427301406860352,1.2791199493408203,0.4,1.5707963267948966,0.0,0.35,0.0
3.0,16,-1.6927301406860353,1.2991199493408203,0.4,0.0,0.35,0.0,0.0
3.2,17,-1.6227301406860353,1.2991199493408203,0.4,0.0,0.3499999999999999,0.0,0.0
3.4000000000000004,18,-1.5527301406860352,1.2991199493408203,0.4,0.0,0.3499999999999999,0.0,0.0
3.6,19,-1.4827301406860351,1.2991199493408203,0.4,0.0,0.35,0.0,0.0
3.8000000000000003,20,-1.442730188369751,1.3291199970245362,0.4,1.5707963267948966,0.0,0.35,0.0
4.0,21,-1.442730188369751,1.399119997024536,0.4,1.5707963267948966,0.0,0.35,0.0
4.2,22,-1.442730188369751,1.469119997024536,0.4,1.5707963267948966,0.0,0.35,0.0
4.4,23,-1.442730188369751,1.5391199970245362,0.4,1.5707963267948966,0.0,0.35,0.0
4.6000000000000005,24,-1.4327303314208983,1.5991201400756836,0.4,0.0,0.3499999999999999,0.0,0.0
4.800000000000001,25,-1.3627303314208983,1.5991201400756836,0.4,0.0,0.3499999999999999,0.0,0.0
5.0,26,-1.3427300453186035,1.6491198539733887,0.4,1.5707963267948966,0.0,0.35,0.0
5.2,27,-1.3427300453186035,1.7191198539733885,0.4,1.5707963267948966,0.0,0.35,0.0
