carrier_index,carrier_id,x,y,free_cells
135,quadtree_30_26_2_1,8.4500002861022949,6.0870003700256348,2
136,quadtree_32_0_2_2,9.0499997138977051,-1.4129999876022339,2
137,quadtree_32_2_2_2,9.0499997138977051,-0.96299999952316284,4
138,quadtree_32_4_2_2,9.0499997138977051,-0.36299997568130493,4
139,quadtree_32_6_2_2,9.0499997138977051,0.2369999885559082,4
140,quadtree_32_8_2_2,9.0499997138977051,0.83700013160705566,4
141,quadtree_32_10_2_2,9.0499997138977051,1.437000036239624,4
142,quadtree_32_12_2_2,9.0499997138977051,2.0370002388954163,4
143,quadtree_32_14_2_2,9.0499997138977051,2.6370003223419189,4
144,quadtree_32_16_2_2,9.0499997138977051,3.2370002269744873,4
145,quadtree_32_18_2_2,9.0499997138977051,3.8370003700256348,4
146,quadtree_32_22_2_2,9.0499997138977051,5.1870002746582031,2
147,quadtree_32_24_2_2,9.0499997138977051,5.6370003223419189,4
148,quadtree_32_26_2_1,8.8999996185302734,6.0870003700256348,1
149,quadtree_34_0_2_2,9.6500000953674316,-1.4129999876022339,2
150,quadtree_34_2_2_2,9.6500000953674316,-0.96299999952316284,4
151,quadtree_34_4_2_2,9.6500000953674316,-0.36299997568130493,4
152,quadtree_34_6_2_2,9.6500000953674316,0.2369999885559082,4
153,quadtree_34_8_2_2,9.6500000953674316,0.83700013160705566,4
154,quadtree_34_16_2_2,9.6500000953674316,3.0870003700256348,2
155,quadtree_34_18_2_2,9.6500000953674316,3.9870004653930664,2
156,quadtree_34_24_2_2,9.6500000953674316,5.4870004653930664,2
157,quadtree_36_0_2_2,10.25,-1.4129999876022339,2
158,quadtree_36_2_2_2,10.25,-0.96299999952316284,4
159,quadtree_36_4_2_2,10.25,-0.36299997568130493,4
160,quadtree_36_6_2_2,10.25,0.2369999885559082,4
161,quadtree_36_8_2_2,10.25,0.83700013160705566,4
162,quadtree_36_14_2_2,10.25,2.6370003223419189,4
163,quadtree_36_16_2_2,10.25,3.0870003700256348,2
164,quadtree_36_18_2_2,10.25,3.9870004653930664,2
165,quadtree_36_20_2_2,10.25,4.4370002746582031,4
166,quadtree_36_22_2_2,10.25,5.0370004177093506,4
167,quadtree_36_24_2_2,10.25,5.6370003223419189,4
168,quadtree_36_26_2_1,10.25,6.0870003700256348,2
169,quadtree_38_0_2_2,10.849999904632568,-1.4129999876022339,2
170,quadtree_38_2_2_2,10.849999904632568,-0.96299999952316284,4
171,quadtree_38_4_2_2,10.849999904632568,-0.36299997568130493,4
172,quadtree_38_6_2_2,10.849999904632568,0.2369999885559082,4
173,quadtree_38_8_2_2,10.849999904632568,0.83700013160705566,4
174,quadtree_38_12_2_2,11,2.0370002388954163,2
175,quadtree_38_14_2_2,10.849999904632568,2.6370003223419189,4
176,quadtree_38_16_2_2,10.849999904632568,3.0870003700256348,2
177,quadtree_38_20_2_2,10.849999904632568,4.5870003700256348,2
178,quadtree_38_22_2_2,10.849999904632568,5.0370004177093506,4
179,quadtree_38_24_2_2,10.849999904632568,5.6370003223419189,4
180,quadtree_38_26_2_1,10.849999904632568,6.0870003700256348,2
181,quadtree_40_0_2_2,11.450000286102295,-1.4129999876022339,2
