[WARN] [1788879104.361916676] [GadenPlayer]: 
--- Deprecation notice ---
You are using ROS parameters to specify the Gaden configuration. This is now considered deprecated (though, for now, still valid).
You should update your configuration to use a gaden project (see test_env for examples).
You can easily configure a gaden project with 'ros2 run gaden_common gaden_gui
----
[INFO] [1788879104.362456097] [GadenPlayer]: num_simulators: 1
[INFO] [1788879104.364056190] [GadenPlayer]: simulation_data_0: /mnt/hgfs/workspace/GADEN_files/scenarios/House02/gas_simulations/3,5-1_fast/FilamentSimulation_gasType_10_sourcePosition_0.00_-1.00_0.20
[INFO] [1788879104.375240811] [GadenPlayer]: Looking for wind files in:
	-'/mnt/hgfs/workspace/GADEN_files/scenarios/House02/wind'
	-'/mnt/hgfs/workspace/GADEN_files/scenarios/House02/gas_simulations/3,5-1_fast/FilamentSimulation_gasType_10_sourcePosition_0.00_-1.00_0.20/wind'
[INFO] [1788879104.376685008] [GadenPlayer]: Found wind files at '/mnt/hgfs/workspace/GADEN_files/scenarios/House02/gas_simulations/3,5-1_fast/FilamentSimulation_gasType_10_sourcePosition_0.00_-1.00_0.20/wind'
[INFO] [1788879104.750116939] [GadenPlayer]: Loaded environment: min=(-5.39,-7.45,-1.00) max=(2.91,4.40,1.55) dimensions=(83,119,26) cell_size=0.1
[INFO] [1788879104.752462647] [GadenPlayer]: player_freq 1.00 Hz
[WARN] [1788879104.755095605] [GADEN]: You are reading a log file that was generated with an old version of gaden. While it should work correctly, if you experience any bugs, this is likely the cause. You can just re-run the filament simulator node to generate an updated version of the simulation
[INFO] [1788879104.755318125] [GADEN]: Legacy V1 coordinate format=NATIVE_DOUBLE double_score=5.257415771620089e-07 float_slot_score=6.383697007539665e+36
[INFO] [1788879110.546366786] [GADEN]: Legacy V1 coordinate format=NATIVE_DOUBLE double_score=5.257415771620089e-07 float_slot_score=6.383697007539665e+36
[INFO] [1788879118.608255668] [GADEN]: Legacy V1 coordinate format=NATIVE_DOUBLE double_score=5.257415771620089e-07 float_slot_score=6.383697007539665e+36
[INFO] [1788879118.802799903] [GADEN]: Legacy V1 coordinate format=NATIVE_DOUBLE double_score=5.257415771620089e-07 float_slot_score=6.383697007539665e+36
[INFO] [1788879119.001591461] [GADEN]: Legacy V1 coordinate format=NATIVE_DOUBLE double_score=5.257415771620089e-07 float_slot_score=6.383697007539665e+36
[INFO] [1788879119.197533903] [GADEN]: Legacy V1 coordinate format=NATIVE_DOUBLE double_score=5.257415771620089e-07 float_slot_score=6.383697007539665e+36
[INFO] [1788879119.402993946] [GADEN]: Legacy V1 coordinate format=NATIVE_DOUBLE double_score=5.257415771620089e-07 float_slot_score=6.383697007539665e+36
[INFO] [1788879119.631259100] [GADEN]: Legacy V1 coordinate format=NATIVE_DOUBLE double_score=5.257415771620089e-07 float_slot_score=6.383697007539665e+36
[INFO] [1788879119.804279467] [GADEN]: Legacy V1 coordinate format=NATIVE_DOUBLE double_score=5.257415771620089e-07 float_slot_score=6.383697007539665e+36
[INFO] [1788879120.000190837] [GADEN]: Legacy V1 coordinate format=NATIVE_DOUBLE double_score=5.257415771620089e-07 float_slot_score=6.383697007539665e+36
[INFO] [1788879120.201800382] [GADEN]: Legacy V1 coordinate format=NATIVE_DOUBLE double_score=5.257415771620089e-07 float_slot_score=6.383697007539665e+36
[INFO] [1788879120.396702976] [GADEN]: Legacy V1 coordinate format=NATIVE_DOUBLE double_score=5.257415771620089e-07 float_slot_score=6.383697007539665e+36
[INFO] [1788879120.633899757] [GADEN]: Legacy V1 coordinate format=NATIVE_DOUBLE double_score=5.257415771620089e-07 float_slot_score=6.383697007539665e+36
[INFO] [1788879120.801411951] [GADEN]: Legacy V1 coordinate format=NATIVE_DOUBLE double_score=5.257415771620089e-07 float_slot_score=6.383697007539665e+36
[INFO] [1788879120.997956159] [GADEN]: Legacy V1 coordinate format=NATIVE_DOUBLE double_score=5.257415771620089e-07 float_slot_score=6.383697007539665e+36
[INFO] [1788879121.202782262] [GADEN]: Legacy V1 coordinate format=NATIVE_DOUBLE double_score=5.257415771620089e-07 float_slot_score=6.383697007539665e+36
