timestamp,x,y,z
1788892015.908089,2.0,0.0,0.3
1788892016.1066368,2.0,0.0,0.3
1788892016.3367124,2.0,0.0,0.3
1788892016.5075736,2.0,0.0,0.3
1788892016.7073655,2.0,0.0,0.3
1788892016.9074614,2.0,0.0,0.3
1788892017.1067047,2.0,0.0,0.3
1788892017.3225203,2.0,0.0,0.3
1788892017.5073137,2.0,0.0,0.3
1788892017.7066102,2.0,0.0,0.3
1788892020.9898975,2.0,0.0,0.3
1788892020.9920516,2.0,0.0,0.3
1788892020.9927006,2.0,0.0,0.3
1788892020.9931252,2.0,0.0,0.3
1788892020.9935298,2.0,0.0,0.3
1788892020.9939413,2.0,0.0,0.3
1788892020.9946377,2.0,0.0,0.3
1788892020.9955075,2.0,0.0,0.3
1788892020.9960587,2.0,0.0,0.3
1788892020.9964602,2.0,0.0,0.3
1788892020.9967973,2.0,0.0,0.3
1788892020.9971507,2.0,0.0,0.3
1788892020.997531,2.0,0.0,0.3
1788892020.9978552,2.0,0.0,0.3
1788892020.9982257,2.0,0.0,0.3
1788892020.9993901,2.0,0.0,0.3
1788892021.1221123,2.0,0.0,0.3
1788892021.3380814,2.0,0.0,0.3
1788892021.5228837,2.0,0.0,0.3
1788892021.7203147,2.0,0.0,0.3
1788892021.9199054,2.0,0.0,0.3
1788892022.118286,2.0,0.0,0.3
1788892022.3412142,2.0,0.0,0.3
1788892022.5222716,2.0,0.0,0.3
1788892022.7216973,2.0,0.0,0.3
1788892022.9283235,2.0,0.0,0.3
1788892023.117812,2.0,0.0,0.3
1788892023.337406,2.0,0.0,0.3
1788892023.5278184,2.0,0.0,0.3
1788892023.7222824,2.0,0.0,0.3
1788892023.92003,2.0,0.0,0.3
1788892024.1212454,2.0,0.0,0.3
1788892024.3496087,2.0,0.0,0.3
1788892024.523524,2.0,0.0,0.3
1788892024.7218013,2.0,0.0,0.3
1788892024.9183595,2.0,0.0,0.3
1788892025.118704,2.0,0.0,0.3
1788892025.3388314,2.0,0.0,0.3
1788892025.51928,2.0,0.0,0.3
1788892025.7200994,2.0,0.0,0.3
1788892025.9187505,2.0,0.0,0.3
1788892026.1186512,2.0,0.0,0.3
1788892026.339025,2.0,0.0,0.3
1788892026.5255244,2.0,0.0,0.3
1788892026.722939,2.0,0.0,0.3
1788892026.9230273,2.0,0.0,0.3
1788892027.1181767,2.0,0.0,0.3
1788892027.3375378,2.0,0.0,0.3
1788892027.5255833,2.0,0.0,0.3
1788892027.7218935,2.0,0.0,0.3
1788892027.9190187,2.0,0.0,0.3
1788892028.118589,2.0,0.0,0.3
1788892028.3381464,2.0,0.0,0.3
1788892028.5207398,2.0,0.0,0.3
1788892028.7199779,2.0,0.0,0.3
1788892028.9239986,2.0,0.0,0.3
1788892029.1165612,2.0,0.0,0.3
1788892029.339864,2.0,0.0,0.3
1788892029.5259001,2.0,0.0,0.3
1788892029.718074,2.0,0.0,0.3
1788892029.9189453,2.0,0.0,0.3
1788892030.1212828,2.0,0.0,0.3
1788892030.3446183,2.0,0.0,0.3
1788892030.5225253,2.0,0.0,0.3
1788892030.718937,2.0,0.0,0.3
1788892030.9241607,2.0,0.0,0.3
1788892031.1185722,2.0,0.0,0.3
1788892031.3386357,2.0,0.0,0.3
1788892031.5256636,2.0,0.0,0.3
1788892031.7225952,2.0,0.0,0.3
1788892031.9216383,2.0,0.0,0.3
1788892032.1183014,2.0,0.0,0.3
