timestamp,x,y,z
1788882225.2594235,-3.17,-1.75,0.3
1788882225.459503,-3.17,-1.75,0.3
1788882225.6845355,-3.17,-1.75,0.3
1788882225.8604066,-3.17,-1.75,0.3
1788882226.0600507,-3.17,-1.75,0.3
1788882226.2612352,-3.17,-1.75,0.3
1788882226.4599578,-3.17,-1.75,0.3
1788882226.6862018,-3.17,-1.75,0.3
1788882226.860735,-3.17,-1.75,0.3
1788882227.0603282,-3.17,-1.75,0.3
1788882230.1744244,-3.17,-1.75,0.3
1788882230.1746864,-3.17,-1.75,0.3
1788882230.1748803,-3.17,-1.75,0.3
1788882230.17531,-3.17,-1.75,0.3
1788882230.1755779,-3.17,-1.75,0.3
1788882230.1757536,-3.17,-1.75,0.3
1788882230.1759388,-3.17,-1.75,0.3
1788882230.176115,-3.17,-1.75,0.3
1788882230.176282,-3.17,-1.75,0.3
1788882230.1764367,-3.17,-1.75,0.3
1788882230.1765928,-3.17,-1.75,0.3
1788882230.1771379,-3.17,-1.75,0.3
1788882230.1774487,-3.17,-1.75,0.3
1788882230.177662,-3.17,-1.75,0.3
1788882230.1778598,-3.17,-1.75,0.3
1788882230.2775805,-3.17,-1.75,0.3
1788882230.4771752,-3.17,-1.75,0.3
1788882230.701899,-3.17,-1.75,0.3
1788882230.8800354,-3.17,-1.75,0.3
1788882231.0750365,-3.17,-1.75,0.3
1788882231.2740707,-3.17,-1.75,0.3
1788882231.476809,-3.17,-1.75,0.3
1788882231.7004406,-3.17,-1.75,0.3
1788882231.8762088,-3.17,-1.75,0.3
1788882232.0833547,-3.17,-1.75,0.3
1788882232.2766745,-3.17,-1.75,0.3
1788882232.4775457,-3.17,-1.75,0.3
1788882232.691601,-3.17,-1.75,0.3
1788882232.8743367,-3.17,-1.75,0.3
1788882233.0791705,-3.17,-1.75,0.3
1788882233.267695,-3.17,-1.75,0.3
1788882233.4669344,-3.17,-1.75,0.3
1788882233.6909354,-3.17,-1.75,0.3
1788882233.8693326,-3.17,-1.75,0.3
1788882234.078182,-3.17,-1.75,0.3
1788882234.2692614,-3.17,-1.75,0.3
1788882234.475906,-3.17,-1.75,0.3
1788882234.695504,-3.17,-1.75,0.3
1788882234.8739555,-3.17,-1.75,0.3
1788882235.080777,-3.17,-1.75,0.3
1788882235.280328,-3.17,-1.75,0.3
1788882235.4782765,-3.17,-1.75,0.3
1788882235.6968753,-3.17,-1.75,0.3
1788882235.8778694,-3.17,-1.75,0.3
1788882236.0776422,-3.17,-1.75,0.3
1788882236.278734,-3.17,-1.75,0.3
1788882236.469426,-3.17,-1.75,0.3
1788882236.6840286,-3.17,-1.75,0.3
1788882236.867547,-3.17,-1.75,0.3
1788882237.0681,-3.17,-1.75,0.3
1788882237.2685523,-3.17,-1.75,0.3
1788882237.4690964,-3.17,-1.75,0.3
1788882237.7014925,-3.17,-1.75,0.3
1788882237.8686628,-3.17,-1.75,0.3
1788882238.0764067,-3.17,-1.75,0.3
1788882238.2772818,-3.17,-1.75,0.3
1788882238.4739897,-3.17,-1.75,0.3
1788882238.691449,-3.17,-1.75,0.3
1788882238.8755915,-3.17,-1.75,0.3
1788882239.0763266,-3.17,-1.75,0.3
1788882239.275574,-3.17,-1.75,0.3
1788882239.477098,-3.17,-1.75,0.3
1788882239.7023814,-3.17,-1.75,0.3
1788882239.8763585,-3.17,-1.75,0.3
1788882240.0723007,-3.17,-1.75,0.3
1788882240.2725961,-3.17,-1.75,0.3
1788882240.472051,-3.17,-1.75,0.3
1788882240.6986594,-3.17,-1.75,0.3
1788882240.8744812,-3.17,-1.75,0.3
1788882241.0738251,-3.17,-1.75,0.3
1788882241.2725368,-3.17,-1.75,0.3
1788882241.4739716,-3.17,-1.75,0.3
1788882241.686058,-3.17,-1.75,0.3
1788882241.8680418,-3.17,-1.75,0.3
1788882242.0671017,-3.17,-1.75,0.3
1788882242.2762802,-3.17,-1.75,0.3
1788882242.4791574,-3.17,-1.75,0.3
1788882242.6994658,-3.17,-1.75,0.3
1788882242.8680923,-3.17,-1.75,0.3
1788882243.0689878,-3.17,-1.75,0.3
1788882243.2684705,-3.17,-1.75,0.3
1788882243.4812148,-3.17,-1.75,0.3
1788882243.694203,-3.17,-1.75,0.3
1788882243.8728304,-3.17,-1.75,0.3
1788882244.0669718,-3.17,-1.75,0.3
1788882244.2720563,-3.17,-1.75,0.3
1788882244.4768987,-3.17,-1.75,0.3
1788882244.7043927,-3.17,-1.75,0.3
1788882244.8734243,-3.17,-1.75,0.3
1788882245.0747974,-3.17,-1.75,0.3
1788882245.2670922,-3.17,-1.75,0.3
1788882245.4731755,-3.17,-1.75,0.3
1788882245.7011487,-3.17,-1.75,0.3
1788882245.874136,-3.17,-1.75,0.3
1788882246.075733,-3.17,-1.75,0.3
1788882246.2768085,-3.17,-1.75,0.3
1788882246.47924,-3.17,-1.75,0.3
1788882246.6810467,-3.17,-1.75,0.3
1788882246.876172,-3.17,-1.75,0.3
1788882247.0730295,-3.17,-1.75,0.3
1788882247.2690403,-3.17,-1.75,0.3
1788882247.4737766,-3.17,-1.75,0.3
1788882247.6895633,-3.17,-1.75,0.3
1788882247.879387,-3.17,-1.75,0.3
1788882248.0737586,-3.17,-1.75,0.3
1788882248.269163,-3.17,-1.75,0.3
1788882248.4756422,-3.4639444872453593,-1.7299999999999986,0.3
1788882248.683229,-3.6866369367879996,-1.5433630632119983,0.3
1788882248.8714767,-3.898768971143964,-1.3312310288560343,0.3
1788882249.0674522,-4.100000381469727,-1.1299996376037598,0.3
1788882249.26682,-4.100000381469727,-1.1299996376037598,0.3
1788882249.467037,-4.100000381469727,-1.1299996376037598,0.3
1788882249.6815803,-4.100000381469727,-1.1299996376037598,0.3
1788882249.8677456,-4.100000381469727,-1.1299996376037598,0.3
1788882250.0759017,-4.100000381469727,-1.1299996376037598,0.3
1788882250.267816,-4.100000381469727,-1.1299996376037598,0.3
1788882250.467991,-4.100000381469727,-1.1299996376037598,0.3
1788882250.6819673,-4.100000381469727,-1.1299996376037598,0.3
1788882250.8671517,-4.100000381469727,-1.1299996376037598,0.3
1788882251.066876,-4.100000381469727,-1.1299996376037598,0.3
1788882251.2691052,-4.100000381469727,-1.1299996376037598,0.3
1788882251.4675434,-4.100000381469727,-1.1299996376037598,0.3
1788882251.6814868,-4.100000381469727,-1.1299996376037598,0.3
