x,y
-7.2,-7.2299999999999995
-7.2,-7.13
-7.2,-7.029999999999999
-7.2,-6.93
-7.2,-6.83
-7.2,-6.7299999999999995
-7.2,-6.63
-7.2,-6.529999999999999
-7.2,-6.43
-7.2,-6.33
-7.2,-6.2299999999999995
-7.2,-6.13
-7.2,-6.029999999999999
-7.2,-5.93
-7.2,-5.83
-7.2,-5.73
-7.2,-5.63
-7.2,-5.529999999999999
-7.2,-5.43
-7.2,-5.33
-7.2,-5.2299999999999995
-7.2,-5.13
-7.2,-5.029999999999999
-7.2,-4.93
-7.2,-4.83
-7.2,-4.7299999999999995
-7.2,-4.63
-7.2,-4.529999999999999
-7.2,-4.43
-7.2,-4.33
-7.2,-4.2299999999999995
-7.2,-4.13
-7.2,-4.029999999999999
-7.2,-3.9299999999999997
-7.2,-3.83
-7.2,-3.7299999999999995
-7.2,-3.63
-7.2,-2.5299999999999994
-7.2,-2.4299999999999997
-7.2,-2.329999999999999
-7.2,-2.2299999999999995
-7.2,-2.13
-7.2,-2.0299999999999994
-7.2,-1.9299999999999997
-7.2,-1.8299999999999992
-7.2,-1.7299999999999995
-7.2,-1.63
-7.2,-1.5299999999999994
-7.2,-1.4299999999999997
-7.2,-1.3299999999999992
-7.2,-1.2299999999999995
-7.2,-1.13
-7.2,-1.0299999999999994
-7.2,-0.9299999999999997
-7.2,-0.8299999999999992
-7.2,-0.7299999999999995
-7.2,-0.6299999999999999
-7.2,-0.5299999999999994
-7.2,-0.4299999999999997
-7.2,-0.3299999999999992
-7.2,-0.22999999999999954
-7.2,-0.1299999999999999
-7.2,-0.02999999999999936
-7.2,0.07000000000000028
-7.2,0.17000000000000082
-7.2,0.27000000000000046
-7.2,0.3700000000000001
-7.2,0.46999999999999975
-7.2,0.5700000000000012
-7.2,0.6700000000000008
-7.2,0.7700000000000005
-7.1,-7.7299999999999995
-7.1,-7.63
-7.1,-7.53
-7.1,-7.43
-7.1,-7.33
-7.1,-7.2299999999999995
-7.1,-7.13
-7.1,-7.029999999999999
-7.1,-6.93
-7.1,-6.83
-7.1,-6.7299999999999995
-7.1,-6.63
-7.1,-6.529999999999999
-7.1,-6.43
-7.1,-6.33
-7.1,-6.2299999999999995
-7.1,-6.13
-7.1,-6.029999999999999
-7.1,-5.93
-7.1,-5.83
-7.1,-5.73
-7.1,-5.63
-7.1,-5.529999999999999
-7.1,-5.43
-7.1,-5.33
-7.1,-5.2299999999999995
-7.1,-5.13
-7.1,-5.029999999999999
-7.1,-4.93
-7.1,-4.83
-7.1,-4.7299999999999995
-7.1,-4.63
-7.1,-4.529999999999999
-7.1,-4.43
-7.1,-4.33
-7.1,-4.2299999999999995
-7.1,-4.13
-7.1,-4.029999999999999
-7.1,-3.9299999999999997
-7.1,-3.83
-7.1,-3.7299999999999995
-7.1,-3.63
-7.1,-2.5299999999999994
-7.1,-2.4299999999999997
-7.1,-2.329999999999999
-7.1,-2.2299999999999995
-7.1,-2.13
-7.1,-2.0299999999999994
-7.1,-1.9299999999999997
-7.1,-1.8299999999999992
-7.1,-1.7299999999999995
-7.1,-1.63
-7.1,-1.5299999999999994
-7.1,-1.4299999999999997
-7.1,-1.3299999999999992
-7.1,-1.2299999999999995
-7.1,-1.13
-7.1,-1.0299999999999994
-7.1,-0.9299999999999997
-7.1,-0.8299999999999992
-7.1,-0.7299999999999995
-7.1,-0.6299999999999999
-7.1,-0.5299999999999994
-7.1,-0.4299999999999997
-7.1,-0.3299999999999992
-7.1,-0.22999999999999954
-7.1,-0.1299999999999999
-7.1,-0.02999999999999936
-7.1,0.07000000000000028
-7.1,0.17000000000000082
-7.1,0.27000000000000046
-7.1,0.3700000000000001
-7.1,0.46999999999999975
-7.1,0.5700000000000012
-7.1,0.6700000000000008
-7.1,0.7700000000000005
-7.1,1.2700000000000005
-7.1,1.37
-7.1,1.4699999999999998
-7.1,1.5700000000000012
-7.1,1.6700000000000008
-7.1,1.7700000000000005
-7.1,1.87
-7.1,1.9700000000000015
-7.1,2.070000000000001
-7.1,2.170000000000001
-7.1,2.2700000000000005
-7.1,2.37
-7.1,2.4700000000000015
-7.1,2.570000000000001
-7.1,2.670000000000001
-7.1,2.7700000000000005
-7.1,2.87
-7.1,2.9700000000000015
-7.1,3.070000000000001
-7.1,3.170000000000001
-7.1,3.2700000000000005
-7.0,-7.7299999999999995
-7.0,-7.63
-7.0,-7.53
-7.0,-7.43
-7.0,-7.33
-7.0,-7.2299999999999995
-7.0,-7.13
-7.0,-7.029999999999999
-7.0,-6.93
-7.0,-6.83
-7.0,-6.7299999999999995
-7.0,-6.63
-7.0,-6.529999999999999
-7.0,-6.43
-7.0,-6.33
-7.0,-6.2299999999999995
-7.0,-6.13
-7.0,-6.029999999999999
-7.0,-5.93
-7.0,-5.83
-7.0,-5.73
-7.0,-5.63
-7.0,-5.529999999999999
-7.0,-5.43
-7.0,-5.33
-7.0,-5.2299999999999995
-7.0,-5.13
-7.0,-5.029999999999999
-7.0,-4.93
-7.0,-4.83
-7.0,-4.7299999999999995
-7.0,-4.63
-7.0,-4.529999999999999
-7.0,-4.43
-7.0,-4.33
-7.0,-4.2299999999999995
-7.0,-4.13
-7.0,-4.029999999999999
-7.0,-3.9299999999999997
-7.0,-3.83
-7.0,-3.7299999999999995
-7.0,-3.63
-7.0,-2.5299999999999994
-7.0,-2.4299999999999997
-7.0,-2.329999999999999
-7.0,-2.2299999999999995
-7.0,-2.13
-7.0,-2.0299999999999994
-7.0,-1.9299999999999997
-7.0,-1.8299999999999992
-7.0,-1.7299999999999995
-7.0,-1.63
-7.0,-1.5299999999999994
-7.0,-1.4299999999999997
-7.0,-1.3299999999999992
-7.0,-1.2299999999999995
-7.0,-1.13
-7.0,-1.0299999999999994
-7.0,-0.9299999999999997
-7.0,-0.8299999999999992
-7.0,-0.7299999999999995
-7.0,-0.6299999999999999
-7.0,-0.5299999999999994
-7.0,-0.4299999999999997
-7.0,-0.3299999999999992
-7.0,-0.22999999999999954
-7.0,-0.1299999999999999
-7.0,-0.02999999999999936
-7.0,0.07000000000000028
-7.0,0.17000000000000082
-7.0,0.27000000000000046
-7.0,0.3700000000000001
-7.0,0.46999999999999975
-7.0,0.5700000000000012
-7.0,0.6700000000000008
-7.0,0.7700000000000005
-7.0,1.2700000000000005
-7.0,1.37
-7.0,1.4699999999999998
-7.0,1.5700000000000012
-7.0,1.6700000000000008
-7.0,1.7700000000000005
-7.0,1.87
-7.0,1.9700000000000015
-7.0,2.070000000000001
-7.0,2.170000000000001
-7.0,2.2700000000000005
-7.0,2.37
-7.0,2.4700000000000015
-7.0,2.570000000000001
-7.0,2.670000000000001
-7.0,2.7700000000000005
-7.0,2.87
-7.0,2.9700000000000015
-7.0,3.070000000000001
-7.0,3.170000000000001
-7.0,3.2700000000000005
-6.8999999999999995,-7.7299999999999995
-6.8999999999999995,-7.63
-6.8999999999999995,-7.53
-6.8999999999999995,-7.43
-6.8999999999999995,-7.33
-6.8999999999999995,-7.2299999999999995
-6.8999999999999995,-7.13
-6.8999999999999995,-7.029999999999999
-6.8999999999999995,-6.93
-6.8999999999999995,-6.83
-6.8999999999999995,-6.7299999999999995
-6.8999999999999995,-6.63
-6.8999999999999995,-6.529999999999999
-6.8999999999999995,-6.43
-6.8999999999999995,-6.33
-6.8999999999999995,-6.2299999999999995
-6.8999999999999995,-6.13
-6.8999999999999995,-6.029999999999999
-6.8999999999999995,-5.93
-6.8999999999999995,-5.83
-6.8999999999999995,-5.73
-6.8999999999999995,-5.63
-6.8999999999999995,-5.529999999999999
-6.8999999999999995,-5.43
-6.8999999999999995,-5.33
-6.8999999999999995,-5.2299999999999995
-6.8999999999999995,-5.13
-6.8999999999999995,-5.029999999999999
-6.8999999999999995,-4.93
-6.8999999999999995,-4.83
-6.8999999999999995,-4.7299999999999995
-6.8999999999999995,-4.63
-6.8999999999999995,-4.529999999999999
-6.8999999999999995,-4.43
-6.8999999999999995,-4.33
-6.8999999999999995,-4.2299999999999995
-6.8999999999999995,-4.13
-6.8999999999999995,-4.029999999999999
-6.8999999999999995,-3.9299999999999997
-6.8999999999999995,-3.83
-6.8999999999999995,-3.7299999999999995
-6.8999999999999995,-3.63
-6.8999999999999995,-2.5299999999999994
-6.8999999999999995,-2.4299999999999997
-6.8999999999999995,-2.329999999999999
-6.8999999999999995,-2.2299999999999995
-6.8999999999999995,-2.13
-6.8999999999999995,-2.0299999999999994
-6.8999999999999995,-1.9299999999999997
-6.8999999999999995,-1.8299999999999992
-6.8999999999999995,-1.7299999999999995
-6.8999999999999995,-1.63
-6.8999999999999995,-1.5299999999999994
-6.8999999999999995,-1.4299999999999997
-6.8999999999999995,-1.3299999999999992
-6.8999999999999995,-1.2299999999999995
-6.8999999999999995,-1.13
-6.8999999999999995,-1.0299999999999994
-6.8999999999999995,-0.9299999999999997
-6.8999999999999995,-0.8299999999999992
-6.8999999999999995,-0.7299999999999995
-6.8999999999999995,-0.6299999999999999
-6.8999999999999995,-0.5299999999999994
-6.8999999999999995,-0.4299999999999997
-6.8999999999999995,-0.3299999999999992
-6.8999999999999995,-0.22999999999999954
-6.8999999999999995,-0.1299999999999999
-6.8999999999999995,-0.02999999999999936
-6.8999999999999995,0.07000000000000028
-6.8999999999999995,0.17000000000000082
-6.8999999999999995,0.27000000000000046
-6.8999999999999995,0.3700000000000001
-6.8999999999999995,0.46999999999999975
-6.8999999999999995,0.5700000000000012
-6.8999999999999995,0.6700000000000008
-6.8999999999999995,0.7700000000000005
-6.8999999999999995,1.2700000000000005
-6.8999999999999995,1.37
-6.8999999999999995,1.4699999999999998
-6.8999999999999995,1.5700000000000012
-6.8999999999999995,1.6700000000000008
-6.8999999999999995,1.7700000000000005
-6.8999999999999995,1.87
-6.8999999999999995,1.9700000000000015
-6.8999999999999995,2.070000000000001
-6.8999999999999995,2.170000000000001
-6.8999999999999995,2.2700000000000005
-6.8999999999999995,2.37
-6.8999999999999995,2.4700000000000015
-6.8999999999999995,2.570000000000001
-6.8999999999999995,2.670000000000001
-6.8999999999999995,2.7700000000000005
-6.8999999999999995,2.87
-6.8999999999999995,2.9700000000000015
-6.8999999999999995,3.070000000000001
-6.8999999999999995,3.170000000000001
-6.8999999999999995,3.2700000000000005
-6.8,-7.7299999999999995
-6.8,-7.63
-6.8,-7.53
-6.8,-7.43
-6.8,-7.33
-6.8,-7.2299999999999995
-6.8,-7.13
-6.8,-7.029999999999999
-6.8,-6.93
-6.8,-6.83
-6.8,-6.7299999999999995
-6.8,-6.63
-6.8,-6.529999999999999
-6.8,-6.43
-6.8,-6.33
-6.8,-6.2299999999999995
-6.8,-6.13
-6.8,-6.029999999999999
-6.8,-5.93
-6.8,-5.83
-6.8,-5.73
-6.8,-5.63
-6.8,-5.529999999999999
-6.8,-5.43
-6.8,-5.33
-6.8,-5.2299999999999995
-6.8,-5.13
-6.8,-5.029999999999999
-6.8,-4.93
-6.8,-4.83
-6.8,-4.7299999999999995
-6.8,-4.63
-6.8,-4.529999999999999
-6.8,-4.43
-6.8,-4.33
-6.8,-4.2299999999999995
-6.8,-4.13
-6.8,-4.029999999999999
-6.8,-3.9299999999999997
-6.8,-3.83
-6.8,-3.7299999999999995
-6.8,-3.63
-6.8,-2.5299999999999994
-6.8,-2.4299999999999997
-6.8,-2.329999999999999
-6.8,-2.2299999999999995
-6.8,-2.13
-6.8,-2.0299999999999994
-6.8,-1.9299999999999997
-6.8,-1.8299999999999992
-6.8,-1.7299999999999995
-6.8,-1.63
-6.8,-1.5299999999999994
-6.8,-1.4299999999999997
-6.8,-1.3299999999999992
-6.8,-1.2299999999999995
-6.8,-1.13
-6.8,-1.0299999999999994
-6.8,-0.9299999999999997
-6.8,-0.8299999999999992
-6.8,-0.7299999999999995
-6.8,-0.6299999999999999
-6.8,-0.5299999999999994
-6.8,-0.4299999999999997
-6.8,-0.3299999999999992
-6.8,-0.22999999999999954
-6.8,-0.1299999999999999
-6.8,-0.02999999999999936
-6.8,0.07000000000000028
-6.8,0.17000000000000082
-6.8,0.27000000000000046
-6.8,0.3700000000000001
-6.8,0.46999999999999975
-6.8,0.5700000000000012
-6.8,0.6700000000000008
-6.8,0.7700000000000005
-6.8,1.2700000000000005
-6.8,1.37
-6.8,1.4699999999999998
-6.8,1.5700000000000012
-6.8,1.6700000000000008
-6.8,1.7700000000000005
-6.8,1.87
-6.8,1.9700000000000015
-6.8,2.070000000000001
-6.8,2.170000000000001
-6.8,2.2700000000000005
-6.8,2.37
-6.8,2.4700000000000015
-6.8,2.570000000000001
-6.8,2.670000000000001
-6.8,2.7700000000000005
-6.8,2.87
-6.8,2.9700000000000015
-6.8,3.070000000000001
-6.8,3.170000000000001
-6.8,3.2700000000000005
-6.699999999999999,-7.7299999999999995
-6.699999999999999,-7.63
-6.699999999999999,-7.53
-6.699999999999999,-7.43
-6.699999999999999,-7.33
-6.699999999999999,-7.2299999999999995
-6.699999999999999,-7.13
-6.699999999999999,-7.029999999999999
-6.699999999999999,-6.93
-6.699999999999999,-6.83
-6.699999999999999,-6.7299999999999995
-6.699999999999999,-6.63
-6.699999999999999,-6.529999999999999
-6.699999999999999,-6.43
-6.699999999999999,-6.33
-6.699999999999999,-6.2299999999999995
-6.699999999999999,-6.13
-6.699999999999999,-6.029999999999999
-6.699999999999999,-5.93
-6.699999999999999,-5.83
-6.699999999999999,-5.73
-6.699999999999999,-5.63
-6.699999999999999,-5.529999999999999
-6.699999999999999,-5.43
-6.699999999999999,-5.33
-6.699999999999999,-5.2299999999999995
-6.699999999999999,-5.13
-6.699999999999999,-5.029999999999999
-6.699999999999999,-4.93
-6.699999999999999,-4.83
-6.699999999999999,-4.7299999999999995
-6.699999999999999,-4.63
-6.699999999999999,-4.529999999999999
-6.699999999999999,-4.43
-6.699999999999999,-4.33
-6.699999999999999,-4.2299999999999995
-6.699999999999999,-4.13
-6.699999999999999,-4.029999999999999
-6.699999999999999,-3.9299999999999997
-6.699999999999999,-3.83
-6.699999999999999,-3.7299999999999995
-6.699999999999999,-3.63
-6.699999999999999,-2.5299999999999994
-6.699999999999999,-2.4299999999999997
-6.699999999999999,-2.329999999999999
-6.699999999999999,-2.2299999999999995
-6.699999999999999,-2.13
-6.699999999999999,-2.0299999999999994
-6.699999999999999,-1.9299999999999997
-6.699999999999999,-1.8299999999999992
-6.699999999999999,-1.7299999999999995
-6.699999999999999,-1.63
-6.699999999999999,-1.5299999999999994
-6.699999999999999,-1.4299999999999997
-6.699999999999999,-1.3299999999999992
-6.699999999999999,-1.2299999999999995
-6.699999999999999,-1.13
-6.699999999999999,-1.0299999999999994
-6.699999999999999,-0.9299999999999997
-6.699999999999999,-0.8299999999999992
-6.699999999999999,-0.7299999999999995
-6.699999999999999,-0.6299999999999999
-6.699999999999999,-0.5299999999999994
-6.699999999999999,-0.4299999999999997
-6.699999999999999,-0.3299999999999992
-6.699999999999999,-0.22999999999999954
-6.699999999999999,-0.1299999999999999
-6.699999999999999,-0.02999999999999936
-6.699999999999999,0.07000000000000028
-6.699999999999999,0.17000000000000082
-6.699999999999999,0.27000000000000046
-6.699999999999999,0.3700000000000001
-6.699999999999999,0.46999999999999975
-6.699999999999999,0.5700000000000012
-6.699999999999999,0.6700000000000008
-6.699999999999999,0.7700000000000005
-6.699999999999999,1.2700000000000005
-6.699999999999999,1.37
-6.699999999999999,1.4699999999999998
-6.699999999999999,1.5700000000000012
-6.699999999999999,1.6700000000000008
-6.699999999999999,1.7700000000000005
-6.699999999999999,1.87
-6.699999999999999,1.9700000000000015
-6.699999999999999,2.070000000000001
-6.699999999999999,2.170000000000001
-6.699999999999999,2.2700000000000005
-6.699999999999999,2.37
-6.699999999999999,2.4700000000000015
-6.699999999999999,2.570000000000001
-6.699999999999999,2.670000000000001
-6.699999999999999,2.7700000000000005
-6.699999999999999,2.87
-6.699999999999999,2.9700000000000015
-6.699999999999999,3.070000000000001
-6.699999999999999,3.170000000000001
-6.699999999999999,3.2700000000000005
-6.6,-7.7299999999999995
-6.6,-7.63
-6.6,-7.53
-6.6,-7.43
-6.6,-7.33
-6.6,-7.2299999999999995
-6.6,-7.13
-6.6,-7.029999999999999
-6.6,-6.93
-6.6,-6.83
-6.6,-6.7299999999999995
-6.6,-6.63
-6.6,-6.529999999999999
-6.6,-6.43
-6.6,-6.33
-6.6,-6.2299999999999995
-6.6,-6.13
-6.6,-6.029999999999999
-6.6,-5.93
-6.6,-5.83
-6.6,-5.73
-6.6,-5.63
-6.6,-5.529999999999999
-6.6,-5.43
-6.6,-5.33
-6.6,-5.2299999999999995
-6.6,-5.13
-6.6,-5.029999999999999
-6.6,-4.93
-6.6,-4.83
-6.6,-4.7299999999999995
-6.6,-4.63
-6.6,-4.529999999999999
-6.6,-4.43
-6.6,-4.33
-6.6,-4.2299999999999995
-6.6,-4.13
-6.6,-4.029999999999999
-6.6,-3.9299999999999997
-6.6,-3.83
-6.6,-3.7299999999999995
-6.6,-3.63
-6.6,-2.5299999999999994
-6.6,-2.4299999999999997
-6.6,-2.329999999999999
-6.6,-2.2299999999999995
-6.6,-2.13
-6.6,-2.0299999999999994
-6.6,-1.9299999999999997
-6.6,-1.8299999999999992
-6.6,-1.7299999999999995
-6.6,-1.63
-6.6,-1.5299999999999994
-6.6,-1.4299999999999997
-6.6,-1.3299999999999992
-6.6,-1.2299999999999995
-6.6,-1.13
-6.6,-1.0299999999999994
-6.6,-0.9299999999999997
-6.6,-0.8299999999999992
-6.6,-0.7299999999999995
-6.6,-0.6299999999999999
-6.6,-0.5299999999999994
-6.6,-0.4299999999999997
-6.6,-0.3299999999999992
-6.6,-0.22999999999999954
-6.6,-0.1299999999999999
-6.6,-0.02999999999999936
-6.6,0.07000000000000028
-6.6,0.17000000000000082
-6.6,0.27000000000000046
-6.6,0.3700000000000001
-6.6,0.46999999999999975
-6.6,0.5700000000000012
-6.6,0.6700000000000008
-6.6,0.7700000000000005
-6.6,1.2700000000000005
-6.6,1.37
-6.6,1.4699999999999998
-6.6,1.5700000000000012
-6.6,1.6700000000000008
-6.6,1.7700000000000005
-6.6,1.87
-6.6,1.9700000000000015
-6.6,2.070000000000001
-6.6,2.170000000000001
-6.6,2.2700000000000005
-6.6,2.37
-6.6,2.4700000000000015
-6.6,2.570000000000001
-6.6,2.670000000000001
-6.6,2.7700000000000005
-6.6,2.87
-6.6,2.9700000000000015
-6.6,3.070000000000001
-6.6,3.170000000000001
-6.6,3.2700000000000005
-6.5,-7.7299999999999995
-6.5,-7.63
-6.5,-7.53
-6.5,-7.43
-6.5,-7.33
-6.5,-7.2299999999999995
-6.5,-7.13
-6.5,-7.029999999999999
-6.5,-6.93
-6.5,-6.83
-6.5,-6.7299999999999995
-6.5,-6.63
-6.5,-6.529999999999999
-6.5,-6.43
-6.5,-6.33
-6.5,-6.2299999999999995
-6.5,-6.13
-6.5,-6.029999999999999
-6.5,-5.93
-6.5,-5.83
-6.5,-5.73
-6.5,-5.63
-6.5,-5.529999999999999
-6.5,-5.43
-6.5,-5.33
-6.5,-5.2299999999999995
-6.5,-5.13
-6.5,-5.029999999999999
-6.5,-4.93
-6.5,-4.83
-6.5,-4.7299999999999995
-6.5,-4.63
-6.5,-4.529999999999999
-6.5,-4.43
-6.5,-4.33
-6.5,-4.2299999999999995
-6.5,-4.13
-6.5,-4.029999999999999
-6.5,-3.9299999999999997
-6.5,-3.83
-6.5,-3.7299999999999995
-6.5,-3.63
-6.5,-2.5299999999999994
-6.5,-2.4299999999999997
-6.5,-2.329999999999999
-6.5,-2.2299999999999995
-6.5,-2.13
-6.5,-2.0299999999999994
-6.5,-1.9299999999999997
-6.5,-1.8299999999999992
-6.5,-1.7299999999999995
-6.5,-1.63
-6.5,-1.5299999999999994
-6.5,-1.4299999999999997
-6.5,-1.3299999999999992
-6.5,-1.2299999999999995
-6.5,-1.13
-6.5,-1.0299999999999994
-6.5,-0.9299999999999997
-6.5,-0.8299999999999992
-6.5,-0.7299999999999995
-6.5,-0.6299999999999999
-6.5,-0.5299999999999994
-6.5,-0.4299999999999997
-6.5,-0.3299999999999992
-6.5,-0.22999999999999954
-6.5,-0.1299999999999999
-6.5,-0.02999999999999936
-6.5,0.07000000000000028
-6.5,0.17000000000000082
-6.5,0.27000000000000046
-6.5,0.3700000000000001
-6.5,0.46999999999999975
-6.5,0.5700000000000012
-6.5,0.6700000000000008
-6.5,0.7700000000000005
-6.5,1.2700000000000005
-6.5,1.37
-6.5,1.4699999999999998
-6.5,1.5700000000000012
-6.5,1.6700000000000008
-6.5,1.7700000000000005
-6.5,1.87
-6.5,1.9700000000000015
-6.5,2.070000000000001
-6.5,2.170000000000001
-6.5,2.2700000000000005
-6.5,2.37
-6.5,2.4700000000000015
-6.5,2.570000000000001
-6.5,2.670000000000001
-6.5,2.7700000000000005
-6.5,2.87
-6.5,2.9700000000000015
-6.5,3.070000000000001
-6.5,3.170000000000001
-6.5,3.2700000000000005
-6.3999999999999995,-7.7299999999999995
-6.3999999999999995,-7.63
-6.3999999999999995,-7.53
-6.3999999999999995,-7.43
-6.3999999999999995,-7.33
-6.3999999999999995,-7.2299999999999995
-6.3999999999999995,-7.13
-6.3999999999999995,-7.029999999999999
-6.3999999999999995,-6.93
-6.3999999999999995,-6.83
-6.3999999999999995,-6.7299999999999995
-6.3999999999999995,-6.63
-6.3999999999999995,-6.529999999999999
-6.3999999999999995,-6.43
-6.3999999999999995,-6.33
-6.3999999999999995,-6.2299999999999995
-6.3999999999999995,-6.13
-6.3999999999999995,-6.029999999999999
-6.3999999999999995,-5.93
-6.3999999999999995,-5.83
-6.3999999999999995,-5.73
-6.3999999999999995,-5.63
-6.3999999999999995,-5.529999999999999
-6.3999999999999995,-5.43
-6.3999999999999995,-5.33
-6.3999999999999995,-5.2299999999999995
-6.3999999999999995,-5.13
-6.3999999999999995,-5.029999999999999
-6.3999999999999995,-4.93
-6.3999999999999995,-4.83
-6.3999999999999995,-4.7299999999999995
-6.3999999999999995,-4.63
-6.3999999999999995,-4.529999999999999
-6.3999999999999995,-4.43
-6.3999999999999995,-4.33
-6.3999999999999995,-4.2299999999999995
-6.3999999999999995,-4.13
-6.3999999999999995,-4.029999999999999
-6.3999999999999995,-3.9299999999999997
-6.3999999999999995,-3.83
-6.3999999999999995,-3.7299999999999995
-6.3999999999999995,-3.63
-6.3999999999999995,-2.5299999999999994
-6.3999999999999995,-2.4299999999999997
-6.3999999999999995,-2.329999999999999
-6.3999999999999995,-2.2299999999999995
-6.3999999999999995,-2.13
-6.3999999999999995,-2.0299999999999994
-6.3999999999999995,-1.9299999999999997
-6.3999999999999995,-1.8299999999999992
-6.3999999999999995,-1.7299999999999995
-6.3999999999999995,-1.63
-6.3999999999999995,-1.5299999999999994
-6.3999999999999995,-1.4299999999999997
-6.3999999999999995,-1.3299999999999992
-6.3999999999999995,-1.2299999999999995
-6.3999999999999995,-1.13
-6.3999999999999995,-1.0299999999999994
-6.3999999999999995,-0.9299999999999997
-6.3999999999999995,-0.8299999999999992
-6.3999999999999995,-0.7299999999999995
