run_uuid,goal_id,event,outcome,sim_time,goal_x,goal_y
CTPI_H03_S11_M1S_20260908T135607Z,1,SENT,PENDING,16.0591,1.1,0.387
CTPI_H03_S11_M1S_20260908T135607Z,1,RESULT,SUCCEEDED,16.8278,1.1,0.387
CTPI_H03_S11_M1S_20260908T135607Z,2,SENT,PENDING,32.8372,0.2,0.387
CTPI_H03_S11_M1S_20260908T135607Z,2,RESULT,SUCCEEDED,33.6278,0.2,0.387
CTPI_H03_S11_M1S_20260908T135607Z,3,SENT,PENDING,49.6508,5.9,-0.213
CTPI_H03_S11_M1S_20260908T135607Z,3,RESULT,SUCCEEDED,54.6279,5.9,-0.213
CTPI_H03_S11_M1S_20260908T135607Z,4,SENT,PENDING,70.9985,5.3,-0.513
CTPI_H03_S11_M1S_20260908T135607Z,4,RESULT,SUCCEEDED,71.6095,5.3,-0.513
CTPI_H03_S11_M1S_20260908T135607Z,5,SENT,PENDING,87.6683,5.6,0.387
CTPI_H03_S11_M1S_20260908T135607Z,5,RESULT,SUCCEEDED,88.4006,5.6,0.387
CTPI_H03_S11_M1S_20260908T135607Z,6,SENT,PENDING,104.447,6.2,0.387
CTPI_H03_S11_M1S_20260908T135607Z,6,RESULT,SUCCEEDED,105.05,6.2,0.387
CTPI_H03_S11_M1S_20260908T135607Z,7,SENT,PENDING,121.457,8.3,-0.213
CTPI_H03_S11_M1S_20260908T135607Z,7,RESULT,SUCCEEDED,123.03,8.3,-0.213
CTPI_H03_S11_M1S_20260908T135607Z,8,SENT,PENDING,139.167,8.3,0.387
CTPI_H03_S11_M1S_20260908T135607Z,8,RESULT,SUCCEEDED,139.827,8.3,0.387
CTPI_H03_S11_M1S_20260908T135607Z,9,SENT,PENDING,155.859,8.9,-0.213
CTPI_H03_S11_M1S_20260908T135607Z,9,RESULT,SUCCEEDED,156.418,8.9,-0.213
CTPI_H03_S11_M1S_20260908T135607Z,10,SENT,PENDING,172.861,5.9,-0.813
CTPI_H03_S11_M1S_20260908T135607Z,10,RESULT,SUCCEEDED,175.047,5.9,-0.813
CTPI_H03_S11_M1S_20260908T135607Z,11,SENT,PENDING,191.166,5.3,-1.113
CTPI_H03_S11_M1S_20260908T135607Z,11,RESULT,SUCCEEDED,191.827,5.3,-1.113
CTPI_H03_S11_M1S_20260908T135607Z,12,SENT,PENDING,207.854,6.5,-1.113
CTPI_H03_S11_M1S_20260908T135607Z,12,RESULT,SUCCEEDED,208.818,6.5,-1.113
CTPI_H03_S11_M1S_20260908T135607Z,13,SENT,PENDING,225.179,10.7,0.387
CTPI_H03_S11_M1S_20260908T135607Z,13,RESULT,SUCCEEDED,228.631,10.7,0.387
