cell_index,x,y,source_probability
30,-7.1000003814697266,-7.4300003051757812,1.2040407150371762e-12
31,-6.8000001907348633,-7.4300003051757812,1.2040407150371762e-12
32,-6.5,-7.4300003051757812,1.2040407150371762e-12
33,-6.2000002861022949,-7.4300003051757812,1.2040407150371762e-12
34,-5.9000000953674316,-7.4300003051757812,1.2040407150371762e-12
35,-5.6000003814697266,-7.4300003051757812,1.4049074072438649e-08
36,-5.3000001907348633,-7.4300003051757812,1.4049074072438649e-08
37,-5,-7.4300003051757812,1.4049074072438649e-08
40,-4.1000003814697266,-7.4300003051757812,0.0023324833584948477
41,-3.7999999523162842,-7.4300003051757812,0.0023324833584948477
42,-3.5,-7.4300003051757812,0.0023324833584948477
43,-3.1999998092651367,-7.4300003051757812,0.0023324833584948477
44,-2.9000000953674316,-7.4300003051757812,0.0023324833584948477
49,-1.4000000953674316,-7.4300003051757812,0.0023324833584948477
50,-1.0999999046325684,-7.4300003051757812,0.0023324833584948477
51,-0.79999971389770508,-7.4300003051757812,0.0023324833584948477
52,-0.5,-7.4300003051757812,0.0023324833584948477
53,-0.19999980926513672,-7.4300003051757812,0.0023324833584948477
54,0.099999904632568359,-7.4300003051757812,0.0023324833584948477
55,0.40000009536743164,-7.4300003051757812,0.0023324833584948477
56,0.69999980926513672,-7.4300003051757812,0.0023324833584948477
59,-7.1000003814697266,-7.130000114440918,1.2040407150371762e-12
60,-6.8000001907348633,-7.130000114440918,1.2040407150371762e-12
61,-6.5,-7.130000114440918,1.2040407150371762e-12
62,-6.2000002861022949,-7.130000114440918,1.2040407150371762e-12
63,-5.9000000953674316,-7.130000114440918,1.2040407150371762e-12
64,-5.6000003814697266,-7.130000114440918,1.4049074072438649e-08
65,-5.3000001907348633,-7.130000114440918,1.4049074072438649e-08
66,-5,-7.130000114440918,1.4049074072438649e-08
69,-4.1000003814697266,-7.130000114440918,0.0023324833584948477
70,-3.7999999523162842,-7.130000114440918,0.0023324833584948477
71,-3.5,-7.130000114440918,0.0023324833584948477
72,-3.1999998092651367,-7.130000114440918,0.0023324833584948477
73,-2.9000000953674316,-7.130000114440918,0.0023324833584948477
74,-2.5999999046325684,-7.130000114440918,0.0023324833584948477
78,-1.4000000953674316,-7.130000114440918,0.0023324833584948477
79,-1.0999999046325684,-7.130000114440918,0.0023324833584948477
80,-0.79999971389770508,-7.130000114440918,0.0023324833584948477
81,-0.5,-7.130000114440918,0.0023324833584948477
82,-0.19999980926513672,-7.130000114440918,0.0023324833584948477
83,0.099999904632568359,-7.130000114440918,0.0023324833584948477
84,0.40000009536743164,-7.130000114440918,0.0023324833584948477
85,0.69999980926513672,-7.130000114440918,0.0023324833584948477
88,-7.1000003814697266,-6.8299999237060547,1.2040407150371762e-12
89,-6.8000001907348633,-6.8299999237060547,1.2040407150371762e-12
90,-6.5,-6.8299999237060547,1.2040407150371762e-12
91,-6.2000002861022949,-6.8299999237060547,1.2040407150371762e-12
92,-5.9000000953674316,-6.8299999237060547,1.2040407150371762e-12
93,-5.6000003814697266,-6.8299999237060547,1.4049074072438649e-08
94,-5.3000001907348633,-6.8299999237060547,1.4049074072438649e-08
95,-5,-6.8299999237060547,1.4049074072438649e-08
98,-4.1000003814697266,-6.8299999237060547,0.0023324833584948477
99,-3.7999999523162842,-6.8299999237060547,0.0023324833584948477
100,-3.5,-6.8299999237060547,0.0023324833584948477
103,-2.5999999046325684,-6.8299999237060547,0.0023324833584948477
104,-2.3000001907348633,-6.8299999237060547,0.0023324833584948477
