pair_index,protocol,fold,S,W,D_CNR,B,W_a,W_b,W_E,ED,D_ED
44,P_E2,1,45.88058694341417,86.02385839546498,0.5333472341178669,12.905849566049376,9.69137557480421,13.20062213020914,11.445998852506676,2.9197014270854,0.2550848960152625
44,P_G1A,2,29.865849149815098,286.29142221743285,0.10431974845233992,20.43027644644416,16.48594256821272,22.562795026501234,19.524368797356978,1.8118152981743663,0.09279763750507625
44,P_E2,2,27.38973729769784,94.1003841365043,0.291069346305093,13.069900353722732,8.868692430377385,14.695402319836203,11.782047375106794,2.575705957231877,0.2186127652712782
44,P_G1A,3,131.9099768426935,267.516017838289,0.4930918825290678,22.426801815343,17.292394439244223,20.762157547505176,19.0272759933747,6.799051643936604,0.3573318454148263
44,P_E2,3,107.81622783930119,84.8588213078101,1.2705364766747045,14.89050958518709,10.15884132474989,12.6080198347427,11.383430579746296,7.014158010881589,0.61617259944066
45,P_G1A,0,34.01784813667953,215.3026598441869,0.15800012949800066,17.57396989617132,12.368920489174302,20.78176720982886,16.575343849501582,1.9972520933394797,0.12049536416691226
45,P_E2,0,26.22031824783257,79.88581718105897,0.3282224451479132,11.734106756224026,9.961050242707442,11.704068141712158,10.8325591922098,1.8030951280284526,0.16645144476324114
45,P_G1A,1,11.145780287728465,108.46511937818208,0.1027591206427908,12.92012667746252,12.904628111915992,13.061402831944612,12.983015471930301,-0.12577758893556457,-0.009687856354124664
45,P_E2,1,10.669519476428643,38.11597968880534,0.27992247775154555,8.188197111272913,8.393433008954482,7.132474995724823,7.762954002339653,0.8504862178665222,0.10955703429510807
45,P_G1A,2,5.708755023070812,248.12542432611167,0.023007537573264063,18.261179394588414,16.133102060320248,21.302921747472997,18.718011903896624,-0.9136650186164168,-0.048812075946233414
45,P_E2,2,7.514966117836277,93.01028158016446,0.08079715478929823,11.935535881463993,11.867239506964344,12.111295305472822,11.989267406218584,-0.10746304950917995,-0.008963270721056205
45,P_G1A,3,5.524638006410392,236.59803214619484,0.023350312579908408,17.805413257977758,14.87938314082421,20.760233374014096,17.819808257419155,-0.028789998882789547,-0.0016156177702290504
45,P_E2,3,6.54062482953536,88.348150240808,0.07403239130305758,11.542584661476214,11.392814512564348,11.647687854032949,11.520251183298647,0.044666956355131404,0.0038772554212916947
46,P_G1A,0,145.6318193900603,158.7968328708148,0.9170952389736249,18.755912306686483,19.005915488411343,11.403633665254887,15.204774576833115,7.1022754597067355,0.4671082378637218
46,P_E2,0,73.51332242949373,54.42861844951942,1.3506373030136924,11.572366908892928,11.72372368119857,4.949786554125079,8.336755117661824,6.4712235824622075,0.7762280996770713
46,P_G1A,1,89.80703813940997,152.16757766290962,0.5901851072260996,16.740101286262036,18.062975793116802,11.799173960517628,14.931074876817215,3.618052818889641,0.2423169697249061
46,P_E2,1,41.395189144849,36.83102348735287,1.1239217709771758,9.32951057520777,9.487519657045933,5.133725540085665,7.310622598565799,4.037775953283942,0.5523162902803979
46,P_G1A,2,67.29120632335713,173.89343222486158,0.3869680727002708,17.42874736382885,19.52699036715784,12.589179975200134,16.058085171178988,2.7413243852997287,0.1707130306057356
46,P_E2,2,49.04369257485254,56.999757527341195,0.8604193193502377,10.68098336164642,11.707020122682593,5.572426172956654,8.639723147819623,4.082520427653594,0.47252907967077656
46,P_G1A,3,38.70869419415327,186.20764354139956,0.20787919044530762,17.291696135656746,20.172209797070423,13.445330224217873,16.808770010644146,0.9658522500251969,0.05746120920285099
46,P_E2,3,38.93125471609342,58.984571890867045,0.6600243668477395,10.4191939060499,12.079028863453381,5.931263159801976,9.005146011627678,2.8280957888444433,0.31405329632522394
47,P_G1A,0,55.611665609872645,263.19756045090486,0.2112924812621524,19.656569910807846,24.075139652113215,15.192264748699143,19.63370220040618,0.04573542080333404,0.002329434374447328
47,P_E2,0,5.386150946952038,70.9677004758712,0.07589580768194577,10.226049001162092,11.54092265592187,9.454836273827448,10.497879464874659,-0.5436609274251332,-0.05178769000383837
47,P_G1A,1,42.76750780291459,210.63747379633185,0.20303845764986855,17.52743149487072,18.43132232943506,17.460054187558853,17.945688258496958,-0.8365135272524746,-0.04661362190193871
47,P_E2,1,11.386780933615558,100.5356286786392,0.11326115013416652,11.376239685876767,9.375589319704332,14.002358715439751,11.688974017572042,-0.6254686633905493,-0.05350928682446008
47,P_G1A,2,17.70176823979442,231.22428351745128,0.07655670057872925,17.683895136823608,19.650585690603783,17.463087491912063,18.556836591257923,-1.74588290886863,-0.09408300279420281
47,P_E2,2,3.09030785093341,99.05091627214838,0.03119918489637705,11.237007855971875,10.12143821099414,13.445325837472303,11.783382024233223,-1.0927483365226944,-0.0927363921728329
47,P_G1A,3,167.01786868901485,216.6151128172653,0.7710351623976611,19.985010757089057,19.733691784141637,16.852344313851937,18.293018048996785,3.38398541618454,0.1849878137723009
47,P_E2,3,27.399682725800062,88.59687166253796,0.30926241764085066,11.154632453030047,8.422660669673762,13.326195189836554,10.874427929755157,0.5604090465497773,0.051534577282525126
48,P_G1A,0,475.0784687914643,72.64844922056672,6.539416517324569,24.25463723805042,9.824993259683556,12.339543598843925,11.08226842926374,26.344737617573365,2.377197212439047
48,P_E2,0,16.61562521543385,29.309714662510167,0.5668982249312088,8.016006405692625,6.161450614751241,7.675166372958279,6.91830849385476,2.195395823675729,0.31733129935209026
48,P_G1A,1,416.8318700348999,83.68919985915295,4.980712812836086,23.566734476588817,10.073515017014929,13.488910237095158,11.781212627055044,23.57104369906755,2.000731541413156
48,P_E2,1,12.894822608004525,31.976953540817362,0.40325363051023233,8.129171514727012,6.139260648807175,8.314619822202713,7.226940235504944,1.8044625584441363,0.2496855515114488
48,P_G1A,2,370.98639635111533,98.81412402054823,3.7543863291607824,23.114515633401044,13.243134838173791,12.659022272013365,12.951078555093577,20.326874156614927,1.569512073463578
48,P_E2,2,11.59607650184881,34.67256598683438,0.3344452933261528,8.422750798735489,7.513478163084005,7.86768110584701,7.690579634465507,1.4643423285399617,0.19040727723252665
48,P_G1A,3,383.1249634743026,105.8938254262225,3.618010416866536,23.63430783577152,13.282918282181116,13.820261975173134,13.551590128677125,20.165435414188792,1.4880493892370348
48,P_E2,3,9.922417415593536,39.689393243232374,0.25000174113963136,8.808649681059615,7.699208549448949,8.800473728776273,8.249841139112611,1.1176170838940074,0.1354713460595322
49,P_G1A,0,156.82026192919437,145.8600477684231,1.0751419893815997,19.891357312197833,16.634684484172865,12.93761570665014,14.786150095411504,10.21041443357266,0.6905390766140664
49,P_E2,0,1.6565864618211519,83.3691419274544,0.019870499126175636,11.18589462864548,11.084690486583492,12.359561437400345,11.722125961991917,-1.0724626666928767,-0.09149045746216865
49,P_G1A,1,154.1453045310643,133.23563422827334,1.1569375221857854,19.33479490090823,17.27007913479552,8.4281370302093,12.84910808250241,12.971373636811638,1.009515489597504
49,P_E2,1,4.665380469986148,54.70813275494095,0.08527764036253148,9.413836077110467,9.831412277907825,8.51200646089503,9.171709369401427,0.4842534154180793,0.05279860012062276
49,P_G1A,2,161.347046616263,158.03612271246396,1.020950424794094,20.47093679488744,18.164800529747527,12.655591115002204,15.410195822374867,10.121481945025147,0.6568042393282971
49,P_E2,2,2.1766411342562377,82.48835609181413,0.026387253151600433,11.131488382820367,11.409495221372898,11.937383517512183,11.67343936944254,-1.0839019732443482,-0.09285198123190538
49,P_G1A,3,175.02264017816208,108.68153351401489,1.6104174694536972,18.75305547488423,12.996264661418715,12.763380496590173,12.879822579004443,11.746465791759576,0.9120052484958827
49,P_E2,3,4.253773325158162,79.67531343887151,0.053388849589120074,11.004981215122696,10.185214664314385,12.575334681236837,11.380274672775611,-0.7505869153058313,-0.06595507901937266
50,P_G1A,0,13.904873567334604,36.32411509235399,0.3828000635932241,8.103738507833722,7.422801106268169,7.319714930151604,7.371258018209886,1.46496097924767,0.19873961481570437
50,P_E2,0,95.12027522294376,93.37674168232566,1.0186720323402867,15.90734765325223,8.055819501629953,14.53267462809315,11.294247064861551,9.226201176781357,0.8168938685143974
50,P_G1A,1,10.633130600584785,46.03187205140647,0.23099496341794482,8.840439381191977,8.351564167887133,9.018910838749978,8.685237503318556,0.31040375574684376,0.035739236333828604
50,P_E2,1,100.44496540584632,97.43287753671886,1.030914491547187,16.18729167279848,8.814115073203684,14.875307633313025,11.844711353258354,8.685160639080252,0.7332521983899903
50,P_G1A,2,12.789050731091233,42.26170863948565,0.30261556247466703,8.71463235201249,7.657075554989218,8.966137907820878,8.311606731405048,0.8060512412148846,0.09697899181977038
50,P_E2,2,73.9875520879772,91.16575485146922,0.8115717596859326,15.083170184927187,9.9445219685487,13.670534158595592,11.807528063572146,6.551284242710084,0.5548396080391415
50,P_G1A,3,7.765812178928182,44.81096429587123,0.17330160823242846,8.812744497780876,9.148008169274968,7.942188752910463,8.545098461092715,0.535292073376322,0.06264317208433144
50,P_E2,3,95.23253323347639,82.98940231482425,1.1475264380397874,15.391412226731582,10.582847409748549,12.29595338261498,11.439400396181764,7.904023661099634,0.6909473737565764
51,P_G1A,0,246.48928601172,276.99849490311,0.8898578531904726,25.462083234817968,10.544421702694873,27.699764190610562,19.122092946652717,12.679980576330497,0.6631063143397921
51,P_E2,0,66.13715664316018,96.7756404165649,0.6834070677126046,14.353995095938993,11.027874960279494,14.363210500800847,12.69554273054017,3.3169047307976456,0.2612652961117796
51,P_G1A,1,178.970332954993,234.25628913621838,0.7639937165176558,22.476706520053575,9.865228847597633,25.50704962511741,17.686139236357523,9.581134567392105,0.541731264203016
51,P_E2,1,63.11681665529422,88.69398467833513,0.7116245468521425,13.699872463371507,10.43071825387986,13.816591090768583,12.123654672324221,3.152435582094572,0.26002353805802253
51,P_G1A,2,170.8785785550116,250.57972637993095,0.6819329760770562,22.720624802461483,10.059630076665728,26.276572812351382,18.168101444508554,9.105046715905857,0.5011556514975769
51,P_E2,2,83.68481228878228,92.97045820857414,0.9001226185306767,14.447116656417272,11.378268947808513,13.663570038682145,12.52091949324533,3.852394326343884,0.3076766309709351
