run_uuid,goal_id,event,outcome,sim_time,goal_x,goal_y
CTPI_H02_S6_M1F_20260908T161600Z,1,SENT,PENDING,15.9626,-1.64273,-2.50088
CTPI_H02_S6_M1F_20260908T161600Z,1,RESULT,SUCCEEDED,16.9344,-1.64273,-2.50088
CTPI_H02_S6_M1F_20260908T161600Z,2,SENT,PENDING,32.9368,-2.54273,-2.50088
CTPI_H02_S6_M1F_20260908T161600Z,2,RESULT,SUCCEEDED,33.7343,-2.54273,-2.50088
CTPI_H02_S6_M1F_20260908T161600Z,3,SENT,PENDING,50.7115,-3.44273,-2.50088
CTPI_H02_S6_M1F_20260908T161600Z,3,RESULT,SUCCEEDED,51.5247,-3.44273,-2.50088
CTPI_H02_S6_M1F_20260908T161600Z,4,SENT,PENDING,68.7102,-4.04273,-2.80088
CTPI_H02_S6_M1F_20260908T161600Z,4,RESULT,SUCCEEDED,69.3202,-4.04273,-2.80088
CTPI_H02_S6_M1F_20260908T161600Z,5,SENT,PENDING,86.4795,-4.04273,-3.40088
CTPI_H02_S6_M1F_20260908T161600Z,5,RESULT,SUCCEEDED,87.1417,-4.04273,-3.40088
CTPI_H02_S6_M1F_20260908T161600Z,6,SENT,PENDING,104.19,-4.64273,-3.10088
CTPI_H02_S6_M1F_20260908T161600Z,6,RESULT,SUCCEEDED,104.748,-4.64273,-3.10088
CTPI_H02_S6_M1F_20260908T161600Z,7,SENT,PENDING,121.764,-1.64273,-3.40088
CTPI_H02_S6_M1F_20260908T161600Z,7,RESULT,SUCCEEDED,123.897,-1.64273,-3.40088
CTPI_H02_S6_M1F_20260908T161600Z,8,SENT,PENDING,141.042,-1.04273,-3.10088
CTPI_H02_S6_M1F_20260908T161600Z,8,RESULT,SUCCEEDED,141.502,-1.04273,-3.10088
CTPI_H02_S6_M1F_20260908T161600Z,9,SENT,PENDING,158.559,0.75727,-3.10088
CTPI_H02_S6_M1F_20260908T161600Z,9,RESULT,SUCCEEDED,159.928,0.75727,-3.10088
CTPI_H02_S6_M1F_20260908T161600Z,10,SENT,PENDING,176.965,-2.24273,-1.30088
CTPI_H02_S6_M1F_20260908T161600Z,10,RESULT,SUCCEEDED,179.508,-2.24273,-1.30088
CTPI_H02_S6_M1F_20260908T161600Z,11,SENT,PENDING,196.367,-3.44273,-3.10088
CTPI_H02_S6_M1F_20260908T161600Z,11,RESULT,SUCCEEDED,197.944,-3.44273,-3.10088
CTPI_H02_S6_M1F_20260908T161600Z,12,SENT,PENDING,214.769,1.05727,-2.50088
CTPI_H02_S6_M1F_20260908T161600Z,12,RESULT,SUCCEEDED,217.92,1.05727,-2.50088
CTPI_H02_S6_M1F_20260908T161600Z,13,SENT,PENDING,234.742,-1.64273,-4.90088
CTPI_H02_S6_M1F_20260908T161600Z,13,RESULT,SUCCEEDED,237.738,-1.64273,-4.90088
