run_uuid,source_update_id,candidate_id,candidate_x,candidate_y,member_index,event_index,block_id,sim_time_s,cell_index,observed_hit,concentration,threshold,legacy_hit_probability,aggregate_raw_exposure,iterations_to_record,delta_time_s,context_value,context_centered_log_odds,observation_operator
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,15,16,32.999397,328,0,0.0565305836,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,16,17,35.8993511,325,0,0.0828636438,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,17,18,37.8995517,325,0,0.0633349866,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,18,19,39.8995228,325,0,0.0562080666,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,19,20,41.8995058,325,0,0.0359735899,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,20,21,43.8995757,325,0,0.0942908376,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,21,22,45.8995468,325,1,0.127712339,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,22,23,47.8993986,325,1,0.142530367,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,23,24,49.8994394,325,0,0.0948031694,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,24,25,56.9994884,252,1,1.52252221,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,25,26,58.9996608,252,1,1.41635454,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,26,27,60.9993342,252,1,1.35858953,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,27,28,62.9996141,252,1,1.36937249,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,28,29,64.9996936,252,1,1.40207648,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,29,30,66.9993905,252,1,1.52069688,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,30,31,68.999454,252,1,1.58614373,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_32_26_1_1,8.89999962,6.08700037,0,31,32,70.9992969,252,1,1.54500079,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,0,1,2.00002734,285,0,0.0789276809,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,1,2,4.09983942,285,0,0.0750153363,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,2,3,5.99980585,285,0,0.0999664515,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,3,4,8.09975985,285,0,0.0652393028,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,4,5,10.1002353,285,0,0.0520837829,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,5,6,12.0001114,285,1,0.124319099,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,6,7,14.0997667,285,1,0.109862074,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,7,8,16.1994718,285,0,0.079371348,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,8,9,19.1000439,328,0,0.0542951711,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,9,10,21.0997602,328,0,0.0385570601,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,10,11,23.1001819,328,0,0.0367476121,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,11,12,24.9999352,328,0,0.0565544181,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,12,13,26.9995444,328,0,0.027372133,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,13,14,28.9993823,328,0,0.0237699244,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,14,15,30.9995915,328,0,0.0442054644,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,15,16,32.999397,328,0,0.0565305836,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,16,17,35.8993511,325,0,0.0828636438,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,17,18,37.8995517,325,0,0.0633349866,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,18,19,39.8995228,325,0,0.0562080666,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,19,20,41.8995058,325,0,0.0359735899,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,20,21,43.8995757,325,0,0.0942908376,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,21,22,45.8995468,325,1,0.127712339,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,22,23,47.8993986,325,1,0.142530367,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,23,24,49.8994394,325,0,0.0948031694,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,24,25,56.9994884,252,1,1.52252221,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,25,26,58.9996608,252,1,1.41635454,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,26,27,60.9993342,252,1,1.35858953,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,27,28,62.9996141,252,1,1.36937249,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,28,29,64.9996936,252,1,1.40207648,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,29,30,66.9993905,252,1,1.52069688,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,30,31,68.999454,252,1,1.58614373,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_41_26_3_1,11.9000006,6.08700037,0,31,32,70.9992969,252,1,1.54500079,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,0,1,2.00002734,285,0,0.0789276809,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,1,2,4.09983942,285,0,0.0750153363,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,2,3,5.99980585,285,0,0.0999664515,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,3,4,8.09975985,285,0,0.0652393028,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,4,5,10.1002353,285,0,0.0520837829,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,5,6,12.0001114,285,1,0.124319099,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,6,7,14.0997667,285,1,0.109862074,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,7,8,16.1994718,285,0,0.079371348,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,8,9,19.1000439,328,0,0.0542951711,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,9,10,21.0997602,328,0,0.0385570601,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,10,11,23.1001819,328,0,0.0367476121,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,11,12,24.9999352,328,0,0.0565544181,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,12,13,26.9995444,328,0,0.027372133,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,13,14,28.9993823,328,0,0.0237699244,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,14,15,30.9995915,328,0,0.0442054644,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,15,16,32.999397,328,0,0.0565305836,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,16,17,35.8993511,325,0,0.0828636438,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,17,18,37.8995517,325,0,0.0633349866,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,18,19,39.8995228,325,0,0.0562080666,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,19,20,41.8995058,325,0,0.0359735899,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,20,21,43.8995757,325,0,0.0942908376,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,21,22,45.8995468,325,1,0.127712339,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,22,23,47.8993986,325,1,0.142530367,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,23,24,49.8994394,325,0,0.0948031694,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,24,25,56.9994884,252,1,1.52252221,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,25,26,58.9996608,252,1,1.41635454,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,26,27,60.9993342,252,1,1.35858953,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,27,28,62.9996141,252,1,1.36937249,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,28,29,64.9996936,252,1,1.40207648,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,29,30,66.9993905,252,1,1.52069688,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,30,31,68.999454,252,1,1.58614373,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_36_26_1_1,10.1000004,6.08700037,0,31,32,70.9992969,252,1,1.54500079,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,0,1,2.00002734,285,0,0.0789276809,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,1,2,4.09983942,285,0,0.0750153363,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,2,3,5.99980585,285,0,0.0999664515,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,3,4,8.09975985,285,0,0.0652393028,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,4,5,10.1002353,285,0,0.0520837829,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,5,6,12.0001114,285,1,0.124319099,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,6,7,14.0997667,285,1,0.109862074,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,7,8,16.1994718,285,0,0.079371348,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,8,9,19.1000439,328,0,0.0542951711,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,9,10,21.0997602,328,0,0.0385570601,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,10,11,23.1001819,328,0,0.0367476121,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,11,12,24.9999352,328,0,0.0565544181,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,12,13,26.9995444,328,0,0.027372133,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,13,14,28.9993823,328,0,0.0237699244,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,14,15,30.9995915,328,0,0.0442054644,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,15,16,32.999397,328,0,0.0565305836,0.1,0,0,200,0.2,0.0696470593,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,16,17,35.8993511,325,0,0.0828636438,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,17,18,37.8995517,325,0,0.0633349866,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,18,19,39.8995228,325,0,0.0562080666,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,19,20,41.8995058,325,0,0.0359735899,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,20,21,43.8995757,325,0,0.0942908376,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,21,22,45.8995468,325,1,0.127712339,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,22,23,47.8993986,325,1,0.142530367,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,23,24,49.8994394,325,0,0.0948031694,0.1,0,0,200,0.2,0.0619411758,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,24,25,56.9994884,252,1,1.52252221,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,25,26,58.9996608,252,1,1.41635454,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,26,27,60.9993342,252,1,1.35858953,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,27,28,62.9996141,252,1,1.36937249,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,28,29,64.9996936,252,1,1.40207648,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,29,30,66.9993905,252,1,1.52069688,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,30,31,68.999454,252,1,1.58614373,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_12_24_6_3,3.80000019,5.78700018,0,31,32,70.9992969,252,1,1.54500079,0.1,0,0,200,0.2,0.110117647,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_37_26_1_1,10.3999996,6.08700037,0,0,1,2.00002734,285,0,0.0789276809,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_37_26_1_1,10.3999996,6.08700037,0,1,2,4.09983942,285,0,0.0750153363,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
CTPI_H03_S12_M1R_20260912T135628Z,1,quadtree_37_26_1_1,10.3999996,6.08700037,0,2,3,5.99980585,285,0,0.0999664515,0.1,0,0,200,0.2,0.0592352939,0,hit_map_probability
