t_sim_s,step,iteration,x,y,z,wind_u,wind_v,wind_w,wind_speed,wind_direction_rad,seed
76.800000,384,1433,-6.2000,2.1700,0.3000,-0.200490,0.935460,0.070902,0.956704,1.781925,12
77.000000,385,1434,-6.2000,2.1700,0.3000,-0.114030,0.929740,0.082646,0.936707,1.692834,12
77.200000,386,1435,-6.2000,2.1700,0.3000,-0.114030,0.929740,0.082646,0.936707,1.692834,12
77.400000,387,1436,-6.2000,2.1700,0.3000,-0.072595,1.001400,0.074468,1.004028,1.643163,12
77.600000,388,1437,-6.2000,2.1700,0.3000,-0.072595,1.001400,0.074468,1.004028,1.643163,12
77.800000,389,1438,-6.2000,2.1700,0.3000,-0.053823,1.043600,0.062987,1.044987,1.622325,12
78.000000,390,1439,-6.2000,2.1700,0.3000,-0.053823,1.043600,0.062987,1.044987,1.622325,12
78.200000,391,1440,-6.2000,2.1700,0.3000,-0.088160,1.062600,-0.104940,1.066251,1.653573,12
78.400000,392,1441,-6.2000,2.1700,0.3000,-0.088160,1.062600,-0.104940,1.066251,1.653573,12
78.600000,393,1442,-6.2000,2.1700,0.3000,-0.034868,0.145910,-0.017446,0.150018,1.805366,12
78.800000,394,1443,-6.2000,2.1700,0.3000,-0.034868,0.145910,-0.017446,0.150018,1.805366,12
79.000000,395,1444,-6.2000,2.1700,0.3000,0.043794,0.271460,-0.009509,0.274970,1.410847,12
79.200000,396,1445,-6.2000,2.1700,0.3000,0.043794,0.271460,-0.009509,0.274970,1.410847,12
79.400000,397,1446,-6.2000,2.1700,0.3000,0.164560,0.323360,0.267020,0.362825,1.100049,12
79.600000,398,1447,-6.2000,2.1700,0.3000,0.164560,0.323360,0.267020,0.362825,1.100049,12
79.800000,399,1448,-6.2000,2.1700,0.3000,0.037335,0.323190,0.021492,0.325339,1.455786,12
80.000000,400,1449,-6.2000,2.1700,0.3000,0.037335,0.323190,0.021492,0.325339,1.455786,12
80.200000,401,1450,-6.2000,2.1700,0.3000,-0.122170,0.677700,0.050151,0.688624,1.749152,12
80.400000,402,1451,-6.2000,2.1700,0.3000,-0.122170,0.677700,0.050151,0.688624,1.749152,12
80.600000,403,1452,-6.2000,2.1700,0.3000,-0.200490,0.935460,0.070902,0.956704,1.781925,12
80.800000,404,1453,-6.2000,2.1700,0.3000,-0.200490,0.935460,0.070902,0.956704,1.781925,12
81.000000,405,1454,-6.2000,2.1700,0.3000,-0.114030,0.929740,0.082646,0.936707,1.692834,12
81.200000,406,1455,-6.2000,2.1700,0.3000,-0.114030,0.929740,0.082646,0.936707,1.692834,12
81.400000,407,1456,-6.2000,2.1700,0.3000,-0.072595,1.001400,0.074468,1.004028,1.643163,12
81.600000,408,1457,-6.2000,2.1700,0.3000,-0.072595,1.001400,0.074468,1.004028,1.643163,12
81.800000,409,1458,-6.2000,2.1700,0.3000,-0.053823,1.043600,0.062987,1.044987,1.622325,12
82.000000,410,1459,-6.2000,2.1700,0.3000,-0.053823,1.043600,0.062987,1.044987,1.622325,12
82.200000,411,1460,-6.2000,2.1700,0.3000,-0.088160,1.062600,-0.104940,1.066251,1.653573,12
82.400000,412,1461,-6.2000,2.1700,0.3000,-0.088160,1.062600,-0.104940,1.066251,1.653573,12
82.600000,413,1462,-6.2000,2.1700,0.3000,-0.034868,0.145910,-0.017446,0.150018,1.805366,12
82.800000,414,1463,-6.2000,2.1700,0.3000,-0.034868,0.145910,-0.017446,0.150018,1.805366,12
83.000000,415,1464,-6.2000,2.1700,0.3000,0.043794,0.271460,-0.009509,0.274970,1.410847,12
83.200000,416,1465,-6.2000,2.1700,0.3000,0.043794,0.271460,-0.009509,0.274970,1.410847,12
83.400000,417,1466,-6.2000,2.1700,0.3000,0.164560,0.323360,0.267020,0.362825,1.100049,12
83.600000,418,1467,-6.2000,2.1700,0.3000,0.164560,0.323360,0.267020,0.362825,1.100049,12
83.800000,419,1468,-6.2000,2.1700,0.3000,0.037335,0.323190,0.021492,0.325339,1.455786,12
84.000000,420,1469,-6.2000,2.1700,0.3000,0.037335,0.323190,0.021492,0.325339,1.455786,12
84.200000,421,1470,-6.2000,2.1700,0.3000,-0.122170,0.677700,0.050151,0.688624,1.749152,12
84.400000,422,1471,-6.2000,2.1700,0.3000,-0.122170,0.677700,0.050151,0.688624,1.749152,12
84.600000,423,1472,-6.2000,2.1700,0.3000,-0.200490,0.935460,0.070902,0.956704,1.781925,12
84.800000,424,1473,-6.2000,2.1700,0.3000,-0.200490,0.935460,0.070902,0.956704,1.781925,12
85.000000,425,1474,-6.2000,2.1700,0.3000,-0.114030,0.929740,0.082646,0.936707,1.692834,12
85.200000,426,1475,-6.2000,2.1700,0.3000,-0.114030,0.929740,0.082646,0.936707,1.692834,12
85.400000,427,1476,-6.2000,2.1700,0.3000,-0.072595,1.001400,0.074468,1.004028,1.643163,12
85.600000,428,1477,-6.2000,2.1700,0.3000,-0.072595,1.001400,0.074468,1.004028,1.643163,12
85.800000,429,1478,-6.2000,2.1700,0.3000,-0.053823,1.043600,0.062987,1.044987,1.622325,12
86.000000,430,1479,-6.2000,2.1700,0.3000,-0.053823,1.043600,0.062987,1.044987,1.622325,12
86.200000,431,1480,-6.2000,2.1700,0.3000,-0.088160,1.062600,-0.104940,1.066251,1.653573,12
86.400000,432,1481,-6.2000,2.1700,0.3000,-0.088160,1.062600,-0.104940,1.066251,1.653573,12
86.600000,433,1482,-6.2000,2.1700,0.3000,-0.034868,0.145910,-0.017446,0.150018,1.805366,12
86.800000,434,1483,-6.2000,2.1700,0.3000,-0.034868,0.145910,-0.017446,0.150018,1.805366,12
87.000000,435,1484,-6.2000,2.1700,0.3000,0.043794,0.271460,-0.009509,0.274970,1.410847,12
87.200000,436,1485,-6.2000,2.1700,0.3000,0.043794,0.271460,-0.009509,0.274970,1.410847,12
