candidate_id,cell_index,grid_i,grid_j,x,y,measured_probability,measured_confidence,simulated_hit_probability,absolute_residual
quadtree_36_26_1_1,67,21,1,5.6000003814697266,-1.4129999876022339,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_36_26_1_1,68,22,1,5.9000005722045898,-1.4129999876022339,0.099999685828489393,3.2329694477084558e-13,0,0.099999685828489393
quadtree_36_26_1_1,69,23,1,6.2000002861022949,-1.4129999876022339,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_36_26_1_1,73,27,1,7.4000000953674316,-1.4129999876022339,0.099999771658971004,6.6613381477509392e-15,0,0.099999771658971004
quadtree_36_26_1_1,74,28,1,7.7000002861022949,-1.4129999876022339,0.099999685828489393,3.2329694477084558e-13,0,0.099999685828489393
quadtree_36_26_1_1,75,29,1,8,-1.4129999876022339,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_36_26_1_1,79,33,1,9.1999998092651367,-1.4129999876022339,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_36_26_1_1,80,34,1,9.5,-1.4129999876022339,0.099999685828489393,3.2329694477084558e-13,0,0.099999685828489393
quadtree_36_26_1_1,81,35,1,9.8000001907348633,-1.4129999876022339,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_36_26_1_1,111,19,2,5.0000004768371582,-1.1130000352859497,0.099999685828489393,5.8841820305133297e-15,0,0.099999685828489393
quadtree_36_26_1_1,112,20,2,5.3000001907348633,-1.1130000352859497,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_36_26_1_1,113,21,2,5.6000003814697266,-1.1130000352859497,0.099999707286103634,2.0469542394430107e-08,0,0.099999707286103634
quadtree_36_26_1_1,114,22,2,5.9000005722045898,-1.1130000352859497,0.099999685828489393,3.888564268361705e-07,0,0.099999685828489393
quadtree_36_26_1_1,115,23,2,6.2000002861022949,-1.1130000352859497,0.099999685828489393,2.0469542394430107e-08,0,0.099999685828489393
quadtree_36_26_1_1,116,24,2,6.5000004768371582,-1.1130000352859497,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_36_26_1_1,117,25,2,6.8000001907348633,-1.1130000352859497,0.10000101620831192,1.1879386363489175e-14,0,0.10000101620831192
quadtree_36_26_1_1,118,26,2,7.1000003814697266,-1.1130000352859497,0.10000753958867981,6.815970010620731e-11,0,0.10000753958867981
quadtree_36_26_1_1,119,27,2,7.4000000953674316,-1.1130000352859497,0.10012128740998605,2.0469542394430107e-08,0,0.10012128740998605
quadtree_36_26_1_1,120,28,2,7.7000002861022949,-1.1130000352859497,0.099999728743722094,3.888564268361705e-07,0,0.099999728743722094
quadtree_36_26_1_1,121,29,2,8,-1.1130000352859497,0.099999685828489393,2.0469542394430107e-08,0,0.099999685828489393
quadtree_36_26_1_1,122,30,2,8.3000001907348633,-1.1130000352859497,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_36_26_1_1,123,31,2,8.6000003814697266,-1.1130000352859497,0.099999685828489393,1.1879386363489175e-14,0,0.099999685828489393
quadtree_36_26_1_1,124,32,2,8.8999996185302734,-1.1130000352859497,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_36_26_1_1,125,33,2,9.1999998092651367,-1.1130000352859497,0.099999685828489393,2.0469542394430107e-08,0,0.099999685828489393
quadtree_36_26_1_1,126,34,2,9.5,-1.1130000352859497,0.099999685828489393,3.888564268361705e-07,0,0.099999685828489393
quadtree_36_26_1_1,127,35,2,9.8000001907348633,-1.1130000352859497,0.099999771658971004,2.0469542394430107e-08,0,0.099999771658971004
quadtree_36_26_1_1,128,36,2,10.100000381469727,-1.1130000352859497,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_36_26_1_1,129,37,2,10.399999618530273,-1.1130000352859497,0.10000696019419708,5.8841820305133297e-15,0,0.10000696019419708
quadtree_36_26_1_1,150,12,3,2.9000000953674316,-0.81299996376037598,0.099999685828489393,5.8841820305133297e-15,0,0.099999685828489393
quadtree_36_26_1_1,157,19,3,5.0000004768371582,-0.81299996376037598,0.099999857489518007,6.815970010620731e-11,0,0.099999857489518007
quadtree_36_26_1_1,158,20,3,5.3000001907348633,-0.81299996376037598,0.10002174641648753,2.8732799562947164e-06,0,0.10002174641648753
quadtree_36_26_1_1,159,21,3,5.6000003814697266,-0.81299996376037598,0.10018269627325649,0.0011584929845049885,0,0.10018269627325649
quadtree_36_26_1_1,160,22,3,5.9000005722045898,-0.81299996376037598,0.10005130322331224,0.0085285581862508675,0,0.10005130322331224
quadtree_36_26_1_1,161,23,3,6.2000002861022949,-0.81299996376037598,0.10000035101643412,0.0011584929845049885,0,0.10000035101643412
quadtree_36_26_1_1,162,24,3,6.5000004768371582,-0.81299996376037598,0.099999685828489393,2.8732799562947164e-06,0,0.099999685828489393
quadtree_36_26_1_1,163,25,3,6.8000001907348633,-0.81299996376037598,0.099999685828489393,1.3631940021241462e-10,0,0.099999685828489393
quadtree_36_26_1_1,164,26,3,7.1000003814697266,-0.81299996376037598,0.10442583947524031,2.8732799562947164e-06,0,0.10442583947524031
quadtree_36_26_1_1,165,27,3,7.4000000953674316,-0.81299996376037598,0.12891597020793466,0.0011584929845049885,0,0.12891597020793466
quadtree_36_26_1_1,166,28,3,7.7000002861022949,-0.81299996376037598,0.10050071721686837,0.0085285581862508675,0,0.10050071721686837
quadtree_36_26_1_1,167,29,3,8,-0.81299996376037598,0.099999728743722094,0.0011584929845049885,0,0.099999728743722094
quadtree_36_26_1_1,168,30,3,8.3000001907348633,-0.81299996376037598,0.099999685828489393,2.8732799562947164e-06,0,0.099999685828489393
quadtree_36_26_1_1,169,31,3,8.6000003814697266,-0.81299996376037598,0.099999685828489393,1.3631940021241462e-10,0,0.099999685828489393
quadtree_36_26_1_1,170,32,3,8.8999996185302734,-0.81299996376037598,0.099999685828489393,2.8732799562947164e-06,0,0.099999685828489393
