wind_id,lag_s,p10,q1,median,q3,p90
W_fast,9.600000000000001,1.0890208366003182,1.6089474271366062,2.0133797541400016,2.3859997958505907,2.9642722493661244
W_fast,9.8,1.1120172639887096,1.6028837485770135,2.020866866048879,2.3842923894808603,2.9723562018131875
W_fast,10.0,1.1340281089513986,1.6260382192053169,2.0149205511660657,2.4171990282373095,2.977636331841694
W_slow,-10.0,1.686390719396202,1.9434356691044554,2.318813576106969,3.3228532641899227,4.061169112439012
W_slow,-9.8,1.6860313222046714,1.93378947153615,2.339230179049948,3.288379888533526,4.038595355172077
W_slow,-9.600000000000001,1.7002452383380873,1.9145127710291514,2.3180655638886574,3.2592778922476313,4.009693161542876
W_slow,-9.4,1.741572587009758,1.9233028471592688,2.3330881130063013,3.258928748264595,3.9919967626065276
W_slow,-9.200000000000001,1.726706020024266,1.9486727410563263,2.3190141202689847,3.2350487089338906,3.963721518063696
W_slow,-9.0,1.7189634689294195,1.950908113855587,2.3132192037839383,3.205398806505683,3.927248750823723
W_slow,-8.8,1.71720857697848,1.960142495250941,2.319384135806959,3.177771170101484,3.8955555063369856
W_slow,-8.6,1.7141335651617773,1.9738066638021547,2.272305023806354,3.1511993192545327,3.857839868022941
W_slow,-8.4,1.7506739597025045,1.9741428640658842,2.263732678212522,3.141375500480218,3.8086771287927714
W_slow,-8.200000000000001,1.7252764872552362,1.9707190238602312,2.267355107112159,3.0943734505056644,3.774350871529089
W_slow,-8.0,1.7317865787143973,1.9840696942256384,2.2721794399017154,3.059384814993746,3.7276216655168732
W_slow,-7.800000000000001,1.7352852877803706,1.9840835061845183,2.2799146901419194,3.054062212245652,3.6832610880473657
W_slow,-7.6000000000000005,1.7530300993776426,1.9579185487858255,2.3006564133387983,3.049083755925415,3.6321305586140573
W_slow,-7.4,1.734339785540307,1.9349033330886456,2.2871955920478984,3.0407461005970533,3.587582499741212
W_slow,-7.2,1.730685711046888,1.9387939831116223,2.2941101700000956,3.0567482024191728,3.5528536735304805
W_slow,-7.0,1.738456133572996,1.9168719563130958,2.2626896505628324,3.057936947110446,3.51122637527575
W_slow,-6.800000000000001,1.7474258874997846,1.9184978068945773,2.2601061732270304,3.050126566424047,3.4690542886261646
W_slow,-6.6000000000000005,1.7443271367384239,1.9153865832825423,2.2402198530040156,3.03414158732902,3.4100859768697775
W_slow,-6.4,1.7352832919232566,1.913284379773143,2.239430098757497,3.0039868996835257,3.3700076654305287
W_slow,-6.2,1.7207321094291392,1.9181084247431328,2.219303227590611,2.991630845257631,3.32461634553259
W_slow,-6.0,1.7176200894503215,1.910602167917181,2.2067415509089177,2.962422455602584,3.277682795147207
W_slow,-5.800000000000001,1.7212123704567073,1.9032079352813411,2.206210232407302,2.9529167922945008,3.23754457185091
W_slow,-5.6000000000000005,1.7110629130673247,1.8934792423582694,2.1842893560528442,2.9140892852619986,3.186287406038904
W_slow,-5.4,1.696283785365282,1.8829855470528272,2.1938276364971805,2.886669009922458,3.1765395910585723
