surrogate_id,C1_primary_n_targets,C1_primary_mean_true_rank,C1_primary_median_true_rank,C1_primary_mrr,C1_primary_unique_top1_fraction,C1_primary_top3_fraction,C1_primary_score_tie_target_fraction,C1_robust_n_targets,C1_robust_mean_true_rank,C1_robust_median_true_rank,C1_robust_mrr,C1_robust_unique_top1_fraction,C1_robust_top3_fraction,C1_robust_score_tie_target_fraction,C1_A_first8_to_last8_mean_true_rank,C1_A_first8_to_last8_mrr,C1_B_last8_to_first8_mean_true_rank,C1_B_last8_to_first8_mrr,C1_C_odd_to_even_mean_true_rank,C1_C_odd_to_even_mrr,C1_D_even_to_odd_mean_true_rank,C1_D_even_to_odd_mrr,C2_primary_n_targets,C2_primary_mean_true_rank,C2_primary_median_true_rank,C2_primary_mrr,C2_primary_unique_top1_fraction,C2_primary_top3_fraction,C2_primary_score_tie_target_fraction,C2_robust_n_targets,C2_robust_mean_true_rank,C2_robust_median_true_rank,C2_robust_mrr,C2_robust_unique_top1_fraction,C2_robust_top3_fraction,C2_robust_score_tie_target_fraction,C2_A_first8_to_last8_mean_true_rank,C2_A_first8_to_last8_mrr,C2_B_last8_to_first8_mean_true_rank,C2_B_last8_to_first8_mrr,C2_C_odd_to_even_mean_true_rank,C2_C_odd_to_even_mrr,C2_D_even_to_odd_mean_true_rank,C2_D_even_to_odd_mrr
123,288,1.7951388888888888,1,0.82569192619744092,0.73611111111111116,0.89930555555555558,0,288,1.90625,1,0.81663943355119828,0.72569444444444442,0.89930555555555558,0,1.8888888888888888,0.81878947917550859,1.7013888888888888,0.83259437321937313,1.9375,0.8389336290071584,1.875,0.79434523809523805,288,1.7361111111111112,1,0.8326258377039627,0.74652777777777779,0.89930555555555558,0,288,1.8680555555555556,1,0.81408110119047616,0.71527777777777779,0.91319444444444442,0,1.8194444444444444,0.82739317973692972,1.6527777777777777,0.83785849567099568,1.9097222222222223,0.83092344576719579,1.8263888888888888,0.79723875661375654
124,288,1.8159722222222223,1,0.82445184683236161,0.73611111111111116,0.87847222222222221,0,288,1.9166666666666667,1,0.81400633169934644,0.71875,0.90625,0,1.875,0.82376633102736052,1.7569444444444444,0.8251373626373627,1.9444444444444444,0.84026464752567687,1.8888888888888888,0.78774801587301591,288,1.7222222222222223,1,0.83856740770803262,0.75694444444444442,0.89930555555555558,0,288,1.8541666666666667,1,0.8178674768518519,0.72222222222222221,0.90625,0,1.7986111111111112,0.84124391233766227,1.6458333333333333,0.83589090307840297,1.9027777777777777,0.834395667989418,1.8055555555555556,0.8013392857142857
125,288,1.7743055555555556,1,0.83124748175299645,0.74305555555555558,0.89236111111111116,0,288,1.9097222222222223,1,0.81666423513849984,0.72569444444444442,0.90625,0,1.8541666666666667,0.82584966436069374,1.6944444444444444,0.83664529914529906,1.9444444444444444,0.83956193588546535,1.875,0.79376653439153444,288,1.7361111111111112,1,0.83222074511137001,0.74652777777777779,0.89930555555555558,0,288,1.8611111111111112,1,0.81572627314814816,0.71875,0.90972222222222221,0,1.8263888888888888,0.82623577232952228,1.6458333333333333,0.83820571789321774,1.9166666666666667,0.82745122354497358,1.8055555555555556,0.80400132275132263
126,288,1.8125,1,0.82485211689408988,0.73611111111111116,0.88888888888888884,0,288,1.9131944444444444,1,0.81560741194625996,0.72569444444444442,0.90972222222222221,0,1.8888888888888888,0.82257998843476776,1.7361111111111112,0.827124245353412,1.9375,0.84034180801950398,1.8888888888888888,0.79087301587301584,288,1.7361111111111112,1,0.82961657844470338,0.73958333333333337,0.90277777777777779,0,288,1.8541666666666667,1,0.81966145833333337,0.72569444444444442,0.90972222222222221,0,1.8263888888888888,0.82334225381100379,1.6458333333333333,0.83589090307840297,1.8888888888888888,0.83902529761904765,1.8194444444444444,0.80029761904761909
127,288,1.7916666666666667,1,0.82768177662479125,0.73958333333333337,0.88888888888888884,0,288,1.9166666666666667,1,0.81421438945948743,0.72222222222222221,0.90625,0,1.8611111111111112,0.83094225695328627,1.7222222222222223,0.82442129629629635,1.9513888888888888,0.83581965193484797,1.8819444444444444,0.792609126984127,288,1.7291666666666667,1,0.83041436283623782,0.73958333333333337,0.90625,0,288,1.84375,1,0.82159598214285712,0.72916666666666663,0.90972222222222221,0,1.8263888888888888,0.82373907920782918,1.6319444444444444,0.83708964646464645,1.875,0.84266286375661381,1.8125,0.80052910052910042
128,288,1.7847222222222223,1,0.82960230979532446,0.74305555555555558,0.89236111111111116,0,288,1.8958333333333333,1,0.81902176379811176,0.72916666666666663,0.90625,0,1.8680555555555556,0.82642836806439746,1.7013888888888888,0.83277625152625157,1.9375,0.83941588209357809,1.8541666666666667,0.79862764550264542,288,1.7256944444444444,1,0.83545735225422724,0.75,0.90625,0,288,1.8645833333333333,1,0.81402831832519329,0.71875,0.90972222222222221,0,1.7986111111111112,0.83537102365227367,1.6527777777777777,0.8355436808561808,1.9027777777777777,0.83671048280423277,1.8263888888888888,0.79134615384615381
129,288,1.7916666666666667,1,0.82904840767892241,0.74305555555555558,0.88888888888888884,0,288,1.9097222222222223,1,0.8147875816993464,0.72222222222222221,0.90625,0,1.8680555555555556,0.8266598495458789,1.7152777777777777,0.8314369658119658,1.9513888888888888,0.83522992530345475,1.8680555555555556,0.79434523809523805,288,1.7430555555555556,1,0.83291518955581445,0.75,0.89583333333333337,0,288,1.8645833333333333,1,0.8154369212962963,0.71875,0.90625,0,1.8194444444444444,0.83202280936655937,1.6666666666666667,0.83380756974506964,1.9027777777777777,0.834395667989418,1.8263888888888888,0.7964781746031746
130,288,1.7881944444444444,1,0.82629288773590248,0.73611111111111116,0.88888888888888884,0,288,1.9131944444444444,1,0.81583475982985787,0.72569444444444442,0.90277777777777779,0,1.8680555555555556,0.82411355324958258,1.7083333333333333,0.82847222222222228,1.9444444444444444,0.83848168897188502,1.8819444444444444,0.79318783068783061,288,1.7361111111111112,1,0.8342999448468198,0.75,0.89930555555555558,0,288,1.8576388888888888,1,0.81977719907407409,0.72916666666666663,0.90972222222222221,0,1.8055555555555556,0.83433762418137425,1.6666666666666667,0.83426226551226546,1.8819444444444444,0.84481233465608474,1.8333333333333333,0.79474206349206344
131,288,1.7847222222222223,1,0.82806461138262621,0.73958333333333337,0.89583333333333337,0,288,1.9131944444444444,1,0.81543380083514883,0.72569444444444442,0.90625,0,1.875,0.82608114584217529,1.6944444444444444,0.83004807692307692,1.9375,0.83941588209357809,1.8888888888888888,0.79145171957671956,288,1.7395833333333333,1,0.83312345929533427,0.74652777777777779,0.89930555555555558,0,288,1.8541666666666667,1,0.81804108796296293,0.72222222222222221,0.90972222222222221,0,1.8333333333333333,0.82723101551226552,1.6458333333333333,0.83901590307840301,1.8888888888888888,0.83902529761904765,1.8194444444444444,0.79705687830687821
132,288,1.7986111111111112,1,0.82886032897521877,0.74305555555555558,0.88888888888888884,0,288,1.9236111111111112,1,0.81253063725490193,0.71875,0.90625,0,1.8888888888888888,0.82570498843476792,1.7083333333333333,0.83201566951566952,1.9652777777777777,0.83789196234049168,1.8819444444444444,0.78716931216931219,288,1.7291666666666667,1,0.83487864855052352,0.75,0.90625,0,288,1.8715277777777777,1,0.814453125,0.71875,0.90972222222222221,0,1.7986111111111112,0.83537102365227367,1.6597222222222223,0.83438627344877347,1.9166666666666667,0.82976603835978835,1.8263888888888888,0.79914021164021165
133,288,1.78125,1,0.83009007434558901,0.74305555555555558,0.89236111111111116,0,288,1.9131944444444444,1,0.81608553143479612,0.72569444444444442,0.90625,0,1.8611111111111112,0.82469225695328641,1.7013888888888888,0.83548789173789173,1.9444444444444444,0.83956193588546535,1.8819444444444444,0.79260912698412689,288,1.7395833333333333,1,0.83267544087856593,0.74652777777777779,0.89930555555555558,0,288,1.8680555555555556,1,0.81370081018518514,0.71527777777777779,0.90625,0,1.8125,0.83132009772634774,1.6666666666666667,0.83403078403078412,1.9097222222222223,0.83323826058201056,1.8263888888888888,0.79416335978835972
134,288,1.78125,1,0.82939562990114457,0.74305555555555558,0.89583333333333337,0,288,1.9236111111111112,1,0.81516373910675377,0.72569444444444442,0.90625,0,1.8680555555555556,0.82584966436069374,1.6944444444444444,0.83294159544159541,1.9652777777777777,0.8350563141923435,1.8819444444444444,0.79527116402116405,288,1.7465277777777777,1,0.83008526485088985,0.74305555555555558,0.89583333333333337,0,288,1.8576388888888888,1,0.81861979166666665,0.72569444444444442,0.90972222222222221,0,1.8194444444444444,0.82983518217893215,1.6736111111111112,0.83033534752284743,1.8888888888888888,0.83902529761904765,1.8263888888888888,0.79821428571428565
135,288,1.78125,1,0.82968498175299643,0.74305555555555558,0.89236111111111116,0,288,1.8993055555555556,1,0.8194227227928208,0.72916666666666663,0.90625,0,1.8680555555555556,0.82353484954587897,1.6944444444444444,0.83583511396011401,1.9375,0.84044928156447751,1.8611111111111112,0.79839616402116398,288,1.7361111111111112,1,0.83146843029655526,0.74305555555555558,0.89930555555555558,0,288,1.8576388888888888,1,0.81518572573260073,0.71875,0.90972222222222221,0,1.8194444444444444,0.82739317973692961,1.6527777777777777,0.8355436808561808,1.9097222222222223,0.83323826058201056,1.8055555555555556,0.7971331908831909
136,288,1.8055555555555556,1,0.82410462461013934,0.73263888888888884,0.88541666666666663,0,288,1.8888888888888888,1,0.81570937402738874,0.71875,0.91319444444444442,0,1.8958333333333333,0.8134654051014345,1.7152777777777777,0.83474384411884417,1.9375,0.83336980625583568,1.8402777777777777,0.79804894179894181,288,1.7430555555555556,1,0.83169577818015306,0.74652777777777779,0.90277777777777779,0,288,1.8472222222222223,1,0.82112729573667076,0.72916666666666663,0.91319444444444442,0,1.8263888888888888,0.82855058714433705,1.6597222222222223,0.83484096921596906,1.9097222222222223,0.83416418650793644,1.7847222222222223,0.80809040496540496
137,288,1.8125,1,0.82303953422213227,0.73263888888888884,0.88888888888888884,0,288,1.9131944444444444,1,0.81716026688453158,0.72569444444444442,0.90972222222222221,0,1.875,0.82318762732365669,1.75,0.82289144112060775,1.9583333333333333,0.83904936974789912,1.8680555555555556,0.79527116402116405,288,1.71875,1,0.83633526485088983,0.75347222222222221,0.91319444444444442,0,288,1.8576388888888888,1,0.81574535129222625,0.71875,0.90972222222222221,0,1.8333333333333333,0.82851243085618087,1.6041666666666667,0.84415809884559878,1.9097222222222223,0.83323826058201056,1.8055555555555556,0.79825244200244194
138,288,1.7986111111111112,1,0.82401368545670017,0.73263888888888884,0.88888888888888884,0,288,1.8958333333333333,1,0.81808619281045747,0.72916666666666663,0.90625,0,1.875,0.82006262732365665,1.7222222222222223,0.82796474358974359,1.9305555555555556,0.83870214752567684,1.8611111111111112,0.79747023809523809,288,1.7395833333333333,1,0.82975298717486212,0.73958333333333337,0.89930555555555558,0,288,1.8472222222222223,1,0.81778989239926736,0.72222222222222221,0.91319444444444442,0,1.8194444444444444,0.82408630143005146,1.6597222222222223,0.8354196729196729,1.8958333333333333,0.83786789021164021,1.7986111111111112,0.79771189458689462
139,288,1.7951388888888888,1,0.8300322039752186,0.74652777777777779,0.88888888888888884,0,288,1.9131944444444444,1,0.81689985021786482,0.72569444444444442,0.90625,0,1.8541666666666667,0.83047929399032339,1.7361111111111112,0.82958511396011392,1.9583333333333333,0.83563501789604722,1.8680555555555556,0.79816468253968254,288,1.71875,1,0.83849554669867166,0.75694444444444442,0.89930555555555558,0,288,1.8472222222222223,1,0.81778989239926736,0.72222222222222221,0.91319444444444442,0,1.8125,0.83086540195915193,1.625,0.84612569143819139,1.9027777777777777,0.834395667989418,1.7916666666666667,0.80118411680911672
140,288,1.7916666666666667,1,0.82671912527151503,0.73611111111111116,0.89583333333333337,0,288,1.9097222222222223,1,0.8167503517610748,0.72569444444444442,0.90972222222222221,0,1.8888888888888888,0.82281146991624932,1.6944444444444444,0.83062678062678064,1.9513888888888888,0.83822953950098555,1.8680555555555556,0.79527116402116393,288,1.7465277777777777,1,0.82874025569338061,0.73958333333333337,0.90972222222222221,0,288,1.8472222222222223,1,0.81881248092185599,0.72222222222222221,0.91319444444444442,0,1.8402777777777777,0.82206083846708844,1.6527777777777777,0.8354196729196729,1.8888888888888888,0.83902529761904765,1.8055555555555556,0.79859966422466422
141,288,1.8194444444444444,1,0.81916221940731737,0.72569444444444442,0.88888888888888884,0,288,1.9097222222222223,1,0.81950401688453156,0.73263888888888884,0.89930555555555558,0,1.9027777777777777,0.81369688658291595,1.7361111111111112,0.82462755223171891,1.9583333333333333,0.83852853641456582,1.8611111111111112,0.8004794973544973,288,1.7395833333333333,1,0.82946363532301026,0.73958333333333337,0.90277777777777779,0,288,1.8611111111111112,1,0.81400924018111509,0.71527777777777779,0.90972222222222221,0,1.8125,0.82801321941946937,1.6666666666666667,0.83091405122655126,1.9166666666666667,0.82976603835978835,1.8055555555555556,0.79825244200244194
142,288,1.7916666666666667,1,0.83090025953077418,0.74652777777777779,0.88541666666666663,0,288,1.90625,1,0.81740621595860563,0.72569444444444442,0.90972222222222221,0,1.8680555555555556,0.83325707176810104,1.7152777777777777,0.82854344729344731,1.9444444444444444,0.83954126789604722,1.8680555555555556,0.79527116402116405,288,1.7256944444444444,1,0.83389485225422721,0.74652777777777779,0.90625,0,288,1.8645833333333333,1,0.81474247685185175,0.71527777777777779,0.90625,0,1.8194444444444444,0.82784787550412553,1.6319444444444444,0.8399418290043289,1.9027777777777777,0.83208085317460323,1.8263888888888888,0.79740410052910038
143,288,1.8125,1,0.82132684683236157,0.72916666666666663,0.88541666666666663,0,288,1.9201388888888888,1,0.81375556009440808,0.72222222222222221,0.90972222222222221,0,1.8958333333333333,0.81485429399032339,1.7291666666666667,0.82779939967439964,1.9652777777777777,0.83108254876024479,1.875,0.79642857142857137,288,1.7395833333333333,1,0.83100133373570872,0.74305555555555558,0.89930555555555558,0,288,1.8611111111111112,1,0.81601562499999991,0.71875,0.90625,0,1.8333333333333333,0.8233422538110039,1.6458333333333333,0.83866041366041366,1.8888888888888888,0.83902529761904754,1.8333333333333333,0.79300595238095239
144,288,1.7916666666666667,1,0.82476600027151492,0.73263888888888884,0.88888888888888884,0,288,1.90625,1,0.81976443355119821,0.73263888888888884,0.90972222222222221,0,1.8888888888888888,0.81369688658291595,1.6944444444444444,0.83583511396011401,1.9513888888888888,0.84171140678493606,1.8611111111111112,0.79781746031746037,288,1.7395833333333333,1,0.82944296733359235,0.73958333333333337,0.90277777777777779,0,288,1.8576388888888888,1,0.8146515376984127,0.71527777777777779,0.90972222222222221,0,1.8194444444444444,0.82449966121841123,1.6597222222222223,0.83438627344877347,1.8888888888888888,0.83571841931216939,1.8263888888888888,0.793584656084656
145,288,1.8020833333333333,1,0.82479906905458378,0.73611111111111116,0.89236111111111116,0,288,1.9236111111111112,1,0.81220821661998122,0.71875,0.90972222222222221,0,1.8888888888888888,0.81774781250884188,1.7152777777777777,0.83185032560032557,1.9583333333333333,0.83493230625583559,1.8888888888888888,0.78948412698412695,288,1.75,1,0.83000259289321787,0.74305555555555558,0.89583333333333337,0,288,1.8611111111111112,1,0.81734664351851849,0.72222222222222221,0.90972222222222221,0,1.8402777777777777,0.82272539381914378,1.6597222222222223,0.83727979196729185,1.9166666666666667,0.82976603835978835,1.8055555555555556,0.80492724867724863
146,288,1.7881944444444444,1,0.82475566627680597,0.73263888888888884,0.89583333333333337,0,288,1.9131944444444444,1,0.81423367958294435,0.71875,0.90625,0,1.8888888888888888,0.81968646991624938,1.6875,0.82982486263736255,1.9444444444444444,0.83666841736694675,1.8819444444444444,0.79179894179894184,288,1.7326388888888888,1,0.83540361548174047,0.75347222222222221,0.89583333333333337,0,288,1.8576388888888888,1,0.81746238425925932,0.72222222222222221,0.90972222222222221,0,1.8194444444444444,0.83260151307026309,1.6458333333333333,0.83820571789321774,1.9027777777777777,0.83439566798941789,1.8125,0.80052910052910053
147,288,1.7638888888888888,1,0.83075303985230464,0.74305555555555558,0.89583333333333337,0,288,1.8958333333333333,1,0.82084950299564263,0.73263888888888884,0.89930555555555558,0,1.8680555555555556,0.82353484954587897,1.6597222222222223,0.83797123015873021,1.9305555555555556,0.84064080493308424,1.8611111111111112,0.80105820105820102,288,1.7326388888888888,1,0.83607898178210671,0.75347222222222221,0.89930555555555558,0,288,1.875,1,0.81231192129629626,0.71180555555555558,0.90625,0,1.8194444444444444,0.83684576418951417,1.6458333333333333,0.83531219937469936,1.9097222222222223,0.83184937169312168,1.8402777777777777,0.79277447089947095
148,288,1.7951388888888888,1,0.82751897646199113,0.73958333333333337,0.89236111111111116,0,288,1.90625,1,0.81773483699035177,0.72916666666666663,0.90625,0,1.875,0.82318762732365669,1.7152777777777777,0.83185032560032557,1.9375,0.8393883247743541,1.875,0.79608134920634921,288,1.7256944444444444,1,0.83251009696322198,0.74305555555555558,0.90277777777777779,0,288,1.8576388888888888,1,0.81861979166666665,0.72569444444444442,0.90972222222222221,0,1.8125,0.82855058714433716,1.6388888888888888,0.83646960678210669,1.8888888888888888,0.84134011243386242,1.8263888888888888,0.79589947089947088
149,288,1.7986111111111112,1,0.82256692619744087,0.72916666666666663,0.89236111111111116,0,288,1.9027777777777777,1,0.81463050497976974,0.72222222222222221,0.90972222222222221,0,1.8819444444444444,0.81890521991624921,1.7152777777777777,0.82622863247863243,1.9375,0.83491577186430121,1.8680555555555556,0.79434523809523805,288,1.7291666666666667,1,0.83389485225422733,0.74652777777777779,0.89930555555555558,0,288,1.8611111111111112,1,0.81523024140211631,0.71875,0.90972222222222221,0,1.8125,0.82855058714433716,1.6458333333333333,0.83923911736411727,1.8888888888888888,0.83571841931216939,1.8333333333333333,0.79474206349206344
150,288,1.7708333333333333,1,0.82971137318563792,0.74305555555555558,0.89930555555555558,0,288,1.8958333333333333,1,0.82133244501504299,0.73263888888888884,0.90972222222222221,0,1.875,0.82318762732365669,1.6666666666666667,0.83623511904761905,1.9444444444444444,0.83929187415707018,1.8472222222222223,0.80337301587301591,288,1.7291666666666667,1,0.83609964977152473,0.75347222222222221,0.90625,0,288,1.8611111111111112,1,0.81485821759259258,0.71527777777777779,0.90625,0,1.8194444444444444,0.83359675625300622,1.6388888888888888,0.83860254329004325,1.9097222222222223,0.83092344576719579,1.8125,0.79879298941798949
151,288,1.7916666666666667,1,0.82942869868421332,0.74305555555555558,0.88541666666666663,0,288,1.9131944444444444,1,0.81625914254590715,0.72569444444444442,0.90972222222222221,0,1.875,0.82376633102736052,1.7083333333333333,0.83509106634106633,1.9513888888888888,0.8384045284780578,1.875,0.79411375661375649,288,1.7395833333333333,1,0.82955457447644942,0.73958333333333337,0.90277777777777779,0,288,1.8645833333333333,1,0.81055609610297119,0.70833333333333337,0.90972222222222221,0,1.8194444444444444,0.82784787550412553,1.6597222222222223,0.83126127344877332,1.9166666666666667,0.82513640873015881,1.8125,0.79597578347578357
152,288,1.7847222222222223,1,0.82813991705689005,0.73958333333333337,0.89583333333333337,0,288,1.9201388888888888,1,0.8133552900326797,0.72222222222222221,0.90625,0,1.8888888888888888,0.81968646991624938,1.6805555555555556,0.83659336419753083,1.9583333333333333,0.83491163826641768,1.8819444444444444,0.79179894179894184,288,1.7291666666666667,1,0.83079465384152884,0.73958333333333337,0.90277777777777779,0,288,1.8472222222222223,1,0.8203940590659341,0.72916666666666663,0.90972222222222221,0,1.8263888888888888,0.82206083846708844,1.6319444444444444,0.83952846921596924,1.8958333333333333,0.84018270502645498,1.7986111111111112,0.80060541310541311
153,288,1.7881944444444444,1,0.8251132224937372,0.73263888888888884,0.89583333333333337,0,288,1.90625,1,0.81857395736072214,0.72916666666666663,0.90972222222222221,0,1.8819444444444444,0.81427559028661955,1.6944444444444444,0.83595085470085473,1.9375,0.84303415810768756,1.875,0.79411375661375661,288,1.7395833333333333,1,0.83129068558756058,0.74305555555555558,0.89583333333333337,0,288,1.8680555555555556,1,0.81456886574074072,0.71875,0.90972222222222221,0,1.8263888888888888,0.8301626903189403,1.6527777777777777,0.83241868085618076,1.9097222222222223,0.83092344576719579,1.8263888888888888,0.79821428571428565
154,288,1.7777777777777777,1,0.83125940559304523,0.74652777777777779,0.89236111111111116,0,288,1.9201388888888888,1,0.81409313725490184,0.72222222222222221,0.89930555555555558,0,1.8888888888888888,0.82628369213847153,1.6666666666666667,0.83623511904761905,1.9513888888888888,0.83754474011826952,1.8888888888888888,0.79064153439153428,288,1.7430555555555556,1,0.82942388918951415,0.73958333333333337,0.90277777777777779,0,288,1.8576388888888888,1,0.81518572573260073,0.71875,0.90972222222222221,0,1.8333333333333333,0.8233040975228475,1.6527777777777777,0.8355436808561808,1.9027777777777777,0.834395667989418,1.8125,0.79597578347578357
155,288,1.7986111111111112,1,0.82842147866657667,0.74305555555555558,0.88888888888888884,0,288,1.9131944444444444,1,0.8167503517610748,0.72569444444444442,0.90277777777777779,0,1.8819444444444444,0.82260892361995297,1.7152777777777777,0.83423403371320026,1.9513888888888888,0.83591472468617078,1.875,0.79758597883597881,288,1.7291666666666667,1,0.83494065251877758,0.75,0.89930555555555558,0,288,1.8472222222222223,1,0.82151331018518525,0.72916666666666663,0.90972222222222221,0,1.8263888888888888,0.82623577232952228,1.6319444444444444,0.84364553270803266,1.8888888888888888,0.84134011243386242,1.8055555555555556,0.80168650793650797
156,288,1.8020833333333333,1,0.8261548891604038,0.73958333333333337,0.88888888888888884,0,288,1.9131944444444444,1,0.81313827614379075,0.71875,0.91319444444444442,0,1.8819444444444444,0.82434503473106402,1.7222222222222223,0.82796474358974359,1.9513888888888888,0.83216279567382501,1.875,0.79411375661375649,288,1.7361111111111112,1,0.83569869077681569,0.75347222222222221,0.89583333333333337,0,288,1.8541666666666667,1,0.82076099537037039,0.72916666666666663,0.90972222222222221,0,1.8333333333333333,0.83221613455988452,1.6388888888888888,0.83918124699374685,1.8888888888888888,0.84134011243386242,1.8194444444444444,0.80018187830687837
157,288,1.8194444444444444,1,0.82414802738791715,0.73611111111111116,0.88194444444444442,0,288,1.9097222222222223,1,0.81718920206971679,0.72569444444444442,0.90972222222222221,0,1.9097222222222223,0.81760313658291595,1.7291666666666667,0.83069291819291824,1.9583333333333333,0.83563501789604722,1.8611111111111112,0.79874338624338626,288,1.7118055555555556,1,0.8394545414076664,0.75694444444444442,0.90277777777777779,0,288,1.8645833333333333,1,0.81458794388481892,0.71875,0.90972222222222221,0,1.7986111111111112,0.83549503158878169,1.625,0.84341405122655111,1.9097222222222223,0.83323826058201056,1.8194444444444444,0.79593762718762706
158,288,1.78125,1,0.82827542487468953,0.73958333333333337,0.89930555555555558,0,288,1.9027777777777777,1,0.81838518972403784,0.72916666666666663,0.90625,0,1.875,0.82029410880513831,1.6875,0.83625674094424085,1.9305555555555556,0.83976310431580048,1.875,0.79700727513227521,288,1.7465277777777777,1,0.82965123707311206,0.73958333333333337,0.89930555555555558,0,288,1.8541666666666667,1,0.81592468584656086,0.71875,0.90972222222222221,0,1.8263888888888888,0.82735502344877343,1.6666666666666667,0.83194745069745069,1.9027777777777777,0.83340360449735451,1.8055555555555556,0.79844576719576721
159,288,1.8020833333333333,1,0.82789100027151497,0.74305555555555558,0.88194444444444442,0,288,1.8993055555555556,1,0.8197065631808278,0.73263888888888884,0.90972222222222221,0,1.8958333333333333,0.82087281250884192,1.7083333333333333,0.83490918803418801,1.9305555555555556,0.840438258636788,1.8680555555555556,0.79897486772486781,288,1.7361111111111112,1,0.83106333770396268,0.74305555555555558,0.89930555555555558,0,288,1.8645833333333333,1,0.81427951388888886,0.71527777777777779,0.90625,0,1.8194444444444444,0.82739317973692972,1.6527777777777777,0.83473349567099553,1.9097222222222223,0.83092344576719579,1.8194444444444444,0.79763558201058204
160,288,1.7916666666666667,1,0.83098086468950438,0.74652777777777779,0.89583333333333337,0,288,1.9166666666666667,1,0.81391952614379071,0.72222222222222221,0.90277777777777779,0,1.8888888888888888,0.82882998843476785,1.6944444444444444,0.83313174094424092,1.9513888888888888,0.83141048085901015,1.8819444444444444,0.79642857142857137,288,1.7326388888888888,1,0.83487864855052352,0.75,0.89930555555555558,0,288,1.8576388888888888,1,0.81931423611111098,0.72569444444444442,0.90625,0,1.8263888888888888,0.8272691718004217,1.6388888888888888,0.84248812530062522,1.8888888888888888,0.83902529761904754,1.8263888888888888,0.79960317460317454
161,288,1.7673611111111112,1,0.83206180053606515,0.74652777777777779,0.89930555555555558,0,288,1.9027777777777777,1,0.81699216723726531,0.72569444444444442,0.90972222222222221,0,1.8541666666666667,0.83047929399032339,1.6805555555555556,0.83364430708180715,1.9513888888888888,0.83500946674966281,1.8541666666666667,0.79897486772486781,288,1.7395833333333333,1,0.83024901892089398,0.73958333333333337,0.89930555555555558,0,288,1.8541666666666667,1,0.81638764880952375,0.71875,0.90972222222222221,0,1.8333333333333333,0.82460713476338476,1.6458333333333333,0.83589090307840308,1.8888888888888888,0.83571841931216939,1.8194444444444444,0.79705687830687821
162,288,1.7986111111111112,1,0.82789100027151497,0.74305555555555558,0.88888888888888884,0,288,1.9166666666666667,1,0.81575208787218589,0.72569444444444442,0.90277777777777779,0,1.8680555555555556,0.82584966436069374,1.7291666666666667,0.82993233618233608,1.9583333333333333,0.83484412283431886,1.875,0.79666005291005293,288,1.7361111111111112,1,0.82952563929126433,0.73958333333333337,0.90277777777777779,0,288,1.84375,1,0.82064525462962967,0.72569444444444442,0.91319444444444442,0,1.8125,0.82466500513375518,1.6597222222222223,0.83438627344877347,1.875,0.8436549272486773,1.8125,0.79763558201058204
163,288,1.8055555555555556,1,0.82127862152371955,0.72569444444444442,0.89236111111111116,0,288,1.9097222222222223,1,0.81788364651416112,0.72916666666666663,0.90972222222222221,0,1.875,0.81774781250884188,1.7361111111111112,0.82480943053859712,1.9513888888888888,0.83818131419234354,1.8680555555555556,0.7975859788359787,288,1.7256944444444444,1,0.83589138003200503,0.75347222222222221,0.90277777777777779,0,288,1.8611111111111112,1,0.81572627314814816,0.71875,0.90972222222222221,0,1.8125,0.82929463476338472,1.6388888888888888,0.84248812530062522,1.9166666666666667,0.82745122354497358,1.8055555555555556,0.80400132275132274
164,288,1.7847222222222223,1,0.82779179392230862,0.73958333333333337,0.89236111111111116,0,288,1.9131944444444444,1,0.81662014342774136,0.72569444444444442,0.90972222222222221,0,1.875,0.82183180721783655,1.6944444444444444,0.83375178062678068,1.9583333333333333,0.83565430801950402,1.8680555555555556,0.7975859788359787,288,1.7430555555555556,1,0.8297132410413659,0.73958333333333337,0.89930555555555558,0,288,1.8541666666666667,1,0.81890914351851862,0.72569444444444442,0.91319444444444442,0,1.8402777777777777,0.82272539381914378,1.6458333333333333,0.83670108826358824,1.8888888888888888,0.84134011243386242,1.8194444444444444,0.7964781746031746
165,288,1.7986111111111112,1,0.82256692619744087,0.72916666666666663,0.89236111111111116,0,288,1.9097222222222223,1,0.81793738328664789,0.72916666666666663,0.90972222222222221,0,1.8888888888888888,0.81392836806439739,1.7083333333333333,0.83120548433048436,1.9513888888888888,0.83921471366324296,1.8680555555555556,0.79666005291005293,288,1.7395833333333333,1,0.83242901485088983,0.74652777777777779,0.90277777777777779,0,288,1.8576388888888888,1,0.81508969907407414,0.71527777777777779,0.90972222222222221,0,1.8263888888888888,0.8296698382635882,1.6527777777777777,0.83518819143819145,1.9027777777777777,0.83208085317460312,1.8125,0.79809854497354493
166,288,1.7951388888888888,1,0.82799227341966308,0.73958333333333337,0.89236111111111116,0,288,1.8993055555555556,1,0.81677377548241514,0.72569444444444442,0.90972222222222221,0,1.8680555555555556,0.82778832176810113,1.7222222222222223,0.82819622507122503,1.9652777777777777,0.83155515678493608,1.8333333333333333,0.8019923941798941,288,1.75,1,0.83047636680449188,0.74305555555555558,0.89583333333333337,0,288,1.8541666666666667,1,0.81659432870370374,0.71875,0.91319444444444442,0,1.8333333333333333,0.82669046809671809,1.6666666666666667,0.83426226551226557,1.9027777777777777,0.83208085317460312,1.8055555555555556,0.80110780423280425
