run_uuid,source_update_id,candidate_id,origin_i,origin_j,size_i,size_j,center_x,center_y,native_source_x,native_source_y,native_score,hit_map_file
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_11_5_4_4,11,5,4,4,-1.3427300453186035,-5.2008800506591797,-1.9127767086029053,-5.6777782440185547,5.0955907610316711e-09,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_11_5_4_4.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_14_25_2_1,14,25,2,1,-0.74273014068603516,0.19912004470825195,-1.1027532815933228,0.11739587783813477,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_14_25_2_1.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_14_35_5_1,14,35,5,1,-0.44272994995117188,3.1991205215454102,-0.96778815984725952,3.1173954010009766,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_14_35_5_1.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_14_29_5_1,14,29,5,1,-0.44272994995117188,1.3991203308105469,-0.96778815984725952,1.3173960447311401,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_14_29_5_1.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_15_6_2_3,15,6,2,3,-0.44272994995117188,-5.2008800506591797,-0.80275344848632812,-5.4460535049438477,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_15_6_2_3.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_13_11_2_2,13,11,2,2,-1.0427298545837402,-3.7008798122406006,-1.402753472328186,-4.0143289566040039,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_13_11_2_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_13_25_1_5,13,25,1,5,-1.3427300453186035,0.79911994934082031,-1.4477417469024658,0.39049792289733887,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_13_25_1_5.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_16_21_5_1,16,21,5,1,0.15726995468139648,-1.0008797645568848,-0.36778828501701355,-1.0826042890548706,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_16_21_5_1.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_16_25_5_2,16,25,5,2,0.15726995468139648,0.49912023544311523,-0.36778828501701355,0.18567144870758057,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_16_25_5_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_16_13_5_2,16,13,5,2,0.15726995468139648,-3.1008796691894531,-0.36778828501701355,-3.4143290519714355,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_16_13_5_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_15_12_5_1,15,12,5,1,-0.1427302360534668,-3.7008798122406006,-0.66778844594955444,-3.782604455947876,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_15_12_5_1.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_18_15_5_4,18,15,5,4,0.75726985931396484,-2.2008800506591797,0.23221161961555481,-2.6777780055999756,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_18_15_5_4.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_16_22_4_3,16,22,4,3,0.15726995468139648,-0.40087985992431641,-0.4127766489982605,-0.64605307579040527,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_16_22_4_3.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_18_30_2_5,18,30,2,5,0.45727014541625977,2.2991199493408203,0.097246550023555756,1.8904975652694702,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_18_30_2_5.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_19_35_5_1,19,35,5,1,1.0572700500488281,3.1991205215454102,0.53221184015274048,3.1173954010009766,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_19_35_5_1.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_23_15_4_4,23,15,4,4,2.2572698593139648,-2.2008800506591797,1.6872233152389526,-2.6777780055999756,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_23_15_4_4.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_19_11_5_1,19,11,5,1,1.0572700500488281,-4.000880241394043,0.53221184015274048,-4.0826044082641602,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_19_11_5_1.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_20_12_5_1,20,12,5,1,1.3572702407836914,-3.7008798122406006,0.83221161365509033,-3.782604455947876,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_20_12_5_1.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_20_31_4_4,20,31,4,4,1.3572702407836914,2.5991201400756836,0.787223219871521,2.1222221851348877,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_20_31_4_4.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_21_21_3_1,21,21,3,1,1.3572702407836914,-1.0008797645568848,1.0422350168228149,-1.0826042890548706,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_21_21_3_1.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_24_29_3_1,24,29,3,1,2.2572698593139648,1.3991203308105469,1.9422351121902466,1.3173960447311401,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_24_29_3_1.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_25_14_2_1,25,14,2,1,2.5572700500488281,-3.1008796691894531,2.1972470283508301,-3.1826043128967285,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_25_14_2_1.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_20_22_4_3,20,22,4,3,1.3572702407836914,-0.40087985992431641,0.787223219871521,-0.64605307579040527,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_20_22_4_3.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_24_35_3_1,24,35,3,1,2.2572698593139648,3.1991205215454102,1.9422351121902466,3.1173954010009766,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_24_35_3_1.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_21_13_4_2,21,13,4,2,1.6572699546813965,-3.1008796691894531,1.0872234106063843,-3.4143290519714355,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_21_13_4_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_21_25_3_2,21,25,3,2,1.3572702407836914,0.49912023544311523,1.0422350168228149,0.18567144870758057,0,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_21_25_3_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_9_1_2_2,9,1,2,2,-2.2427301406860352,-6.7008800506591797,-2.6027534008026123,-7.0143289566040039,2.8234437707207997e-06,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_9_1_2_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_4_7_2_2,4,7,2,2,-3.7427301406860352,-4.9008798599243164,-4.1027531623840332,-5.2143287658691406,2.1049115163185857e-05,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_4_7_2_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_1_7_3_2,1,7,3,2,-4.6427302360534668,-4.9008798599243164,-4.9577651023864746,-5.2143287658691406,6.5583191753583781e-05,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_1_7_3_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_4_5_2_2,4,5,2,2,-3.7427301406860352,-5.500880241394043,-4.1027531623840332,-5.8143291473388672,2.0285692646567353e-05,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_4_5_2_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_6_1_3_2,6,1,3,2,-3.1427302360534668,-6.7008800506591797,-3.4577651023864746,-7.0143289566040039,1.8740062542389667e-05,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_6_1_3_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_4_1_2_2,4,1,2,2,-3.7427301406860352,-6.7008800506591797,-4.1027531623840332,-7.0143289566040039,6.0519721214028326e-05,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_4_1_2_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_1_3_3_2,1,3,3,2,-4.6427302360534668,-6.1008801460266113,-4.9577651023864746,-6.4143290519714355,0.00021238137675529763,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_1_3_3_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_4_3_2_2,4,3,2,2,-3.7427301406860352,-6.1008801460266113,-4.1027531623840332,-6.4143290519714355,3.1638115029603678e-05,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_4_3_2_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_6_3_3_2,6,3,3,2,-3.1427302360534668,-6.1008801460266113,-3.4577651023864746,-6.4143290519714355,6.7294918064564549e-06,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_6_3_3_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_1_1_3_2,1,1,3,2,-4.6427302360534668,-6.7008800506591797,-4.9577651023864746,-7.0143289566040039,0.00014991439484376656,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_1_1_3_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_1_5_3_2,1,5,3,2,-4.6427302360534668,-5.500880241394043,-4.9577651023864746,-5.8143291473388672,0.00012783651638530389,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_1_5_3_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_9_3_2_2,9,3,2,2,-2.2427301406860352,-6.1008801460266113,-2.6027534008026123,-6.4143290519714355,1.6565491257458402e-06,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_9_3_2_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_6_7_3_2,6,7,3,2,-3.1427302360534668,-4.9008798599243164,-3.4577651023864746,-5.2143287658691406,1.5159691283998277e-06,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_6_7_3_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_9_5_2_2,9,5,2,2,-2.2427301406860352,-5.500880241394043,-2.6027534008026123,-5.8143291473388672,1.0003787894897693e-06,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_9_5_2_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_6_5_3_2,6,5,3,2,-3.1427302360534668,-5.500880241394043,-3.4577651023864746,-5.8143291473388672,8.345972866122513e-06,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_6_5_3_2.f32
HCMC_NATIVE_H02_R2026092211_NAV2_20260922T064453Z,1,quadtree_9_7_2_2,9,7,2,2,-2.2427301406860352,-4.9008798599243164,-2.6027534008026123,-5.2143287658691406,8.5211343967514982e-10,/home/zyc/hcmc_v1_native_runs_20260922/H02_R2026092211/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_9_7_2_2.f32
