cell_index,x,y,source_probability
28,-4.9427304267883301,-7.000880241394043,0.048402919617815086
29,-4.6427302360534668,-7.000880241394043,0.04027008199846794
30,-4.3427300453186035,-7.000880241394043,0.047169055470596286
31,-4.0427303314208984,-7.000880241394043,0.024517817550363155
32,-3.7427301406860352,-7.000880241394043,0.020947263181888425
33,-3.442730188369751,-7.000880241394043,0.0071963376294235286
34,-3.1427302360534668,-7.000880241394043,0.0071963376294235286
35,-2.8427300453186035,-7.000880241394043,0.0046491291366639494
36,-2.5427300930023193,-7.000880241394043,0.0018531379020023751
37,-2.2427301406860352,-7.000880241394043,0.00028624600139858669
38,-1.942730188369751,-7.000880241394043,1.5255238666684689e-05
39,-1.6427299976348877,-7.000880241394043,1.5255238666684689e-05
40,-1.3427300453186035,-7.000880241394043,8.6945276351938071e-08
41,-1.0427298545837402,-7.000880241394043,8.6945276351938071e-08
55,-4.9427304267883301,-6.7008800506591797,0.049730201913154734
56,-4.6427302360534668,-6.7008800506591797,0.041250738321919354
57,-4.3427300453186035,-6.7008800506591797,0.035243493748712301
58,-4.0427303314208984,-6.7008800506591797,0.020318039815873979
59,-3.7427301406860352,-6.7008800506591797,0.014683773363415659
60,-3.442730188369751,-6.7008800506591797,0.0070950825744936349
61,-3.1427302360534668,-6.7008800506591797,0.0070950825744936349
62,-2.8427300453186035,-6.7008800506591797,0.0039524120266387899
63,-2.5427300930023193,-6.7008800506591797,0.0012332665196657375
64,-2.2427301406860352,-6.7008800506591797,0.00030455937396922167
65,-1.942730188369751,-6.7008800506591797,1.5255238666684689e-05
66,-1.6427299976348877,-6.7008800506591797,1.5255238666684689e-05
67,-1.3427300453186035,-6.7008800506591797,8.6945276351938071e-08
68,-1.0427298545837402,-6.7008800506591797,8.6945276351938071e-08
82,-4.9427304267883301,-6.4008798599243164,0.033639995919235
83,-4.6427302360534668,-6.4008798599243164,0.055560212986292337
84,-4.3427300453186035,-6.4008798599243164,0.025624601772280882
85,-4.0427303314208984,-6.4008798599243164,0.015264136450583037
86,-3.7427301406860352,-6.4008798599243164,0.0081789976002370948
87,-3.442730188369751,-6.4008798599243164,0.0032929475071831679
88,-3.1427302360534668,-6.4008798599243164,0.0032929475071831679
89,-2.8427300453186035,-6.4008798599243164,0.0020234207610160945
90,-2.5427300930023193,-6.4008798599243164,0.00074993146317832925
91,-2.2427301406860352,-6.4008798599243164,0.00021487426546049616
92,-1.942730188369751,-6.4008798599243164,1.1562075370817464e-05
93,-1.6427299976348877,-6.4008798599243164,1.1562075370817464e-05
94,-1.3427300453186035,-6.4008798599243164,1.9488486696799812e-07
95,-1.0427298545837402,-6.4008798599243164,1.9488486696799812e-07
109,-4.9427304267883301,-6.1008801460266113,0.040232932633797035
110,-4.6427302360534668,-6.1008801460266113,0.039248140125873472
111,-4.3427300453186035,-6.1008801460266113,0.019230565461836754
112,-4.0427303314208984,-6.1008801460266113,0.012789959046848695
113,-3.7427301406860352,-6.1008801460266113,0.0059146622629684545
114,-3.442730188369751,-6.1008801460266113,0.00222396471362172
115,-3.1427302360534668,-6.1008801460266113,0.00222396471362172
116,-2.8427300453186035,-6.1008801460266113,0.0015576552359257503
117,-2.5427300930023193,-6.1008801460266113,0.00079714088739697123
