candidate_id,cell_index,grid_i,grid_j,x,y,measured_probability,measured_confidence,simulated_hit_probability,absolute_residual
quadtree_24_30_3_5,220,4,8,-4.0427303314208984,-4.9008798599243164,0.099999685828489393,3.2329694477084558e-13,0,0.099999685828489393
quadtree_24_30_3_5,221,5,8,-3.7427301406860352,-4.9008798599243164,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_24_30_3_5,223,7,8,-3.1427302360534668,-4.9008798599243164,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_24_30_3_5,224,8,8,-2.8427300453186035,-4.9008798599243164,0.099999685828489393,3.2329694477084558e-13,0,0.099999685828489393
quadtree_24_30_3_5,225,9,8,-2.5427300930023193,-4.9008798599243164,0.099999728743722094,6.6613381477509392e-15,0,0.099999728743722094
quadtree_24_30_3_5,329,5,12,-3.7427301406860352,-3.7008798122406006,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_24_30_3_5,330,6,12,-3.442730188369751,-3.7008798122406006,0.099999685828489393,3.2329694477084558e-13,0,0.099999685828489393
quadtree_24_30_3_5,331,7,12,-3.1427302360534668,-3.7008798122406006,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_24_30_3_5,332,8,12,-2.8427300453186035,-3.7008798122406006,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_24_30_3_5,333,9,12,-2.5427300930023193,-3.7008798122406006,0.099999685828489393,3.2329694477084558e-13,0,0.099999685828489393
quadtree_24_30_3_5,334,10,12,-2.2427301406860352,-3.7008798122406006,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_24_30_3_5,335,11,12,-1.942730188369751,-3.7008798122406006,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_24_30_3_5,336,12,12,-1.6427299976348877,-3.7008798122406006,0.099999685828489393,3.2329694477084558e-13,0,0.099999685828489393
quadtree_24_30_3_5,337,13,12,-1.3427300453186035,-3.7008798122406006,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_24_30_3_5,339,15,12,-0.74273014068603516,-3.7008798122406006,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_24_30_3_5,340,16,12,-0.44272994995117188,-3.7008798122406006,0.099999685828489393,3.2329694477084558e-13,0,0.099999685828489393
quadtree_24_30_3_5,341,17,12,-0.1427302360534668,-3.7008798122406006,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_24_30_3_5,354,3,13,-4.3427300453186035,-3.4008798599243164,0.099999685828489393,5.8841820305133297e-15,0,0.099999685828489393
quadtree_24_30_3_5,355,4,13,-4.0427303314208984,-3.4008798599243164,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_24_30_3_5,356,5,13,-3.7427301406860352,-3.4008798599243164,0.099999685828489393,2.0469542394430107e-08,0,0.099999685828489393
quadtree_24_30_3_5,357,6,13,-3.442730188369751,-3.4008798599243164,0.099999685828489393,3.8885643272035253e-07,0,0.099999685828489393
quadtree_24_30_3_5,358,7,13,-3.1427302360534668,-3.4008798599243164,0.099999685828489393,2.0537701983514012e-08,0,0.099999685828489393
quadtree_24_30_3_5,359,8,13,-2.8427300453186035,-3.4008798599243164,0.099999685828489393,2.0537701983514012e-08,0,0.099999685828489393
quadtree_24_30_3_5,360,9,13,-2.5427300930023193,-3.4008798599243164,0.099999685828489393,3.8885643860453456e-07,0,0.099999685828489393
quadtree_24_30_3_5,361,10,13,-2.2427301406860352,-3.4008798599243164,0.099999685828489393,2.0537701983514012e-08,0,0.099999685828489393
quadtree_24_30_3_5,362,11,13,-1.942730188369751,-3.4008798599243164,0.099999685828489393,2.0537701983514012e-08,0,0.099999685828489393
quadtree_24_30_3_5,363,12,13,-1.6427299976348877,-3.4008798599243164,0.099999685828489393,3.8885643272035253e-07,0,0.099999685828489393
quadtree_24_30_3_5,364,13,13,-1.3427300453186035,-3.4008798599243164,0.099999685828489393,2.0469548278612137e-08,0,0.099999685828489393
quadtree_24_30_3_5,365,14,13,-1.0427298545837402,-3.4008798599243164,0.099999685828489393,1.3631940021241462e-10,0,0.099999685828489393
quadtree_24_30_3_5,366,15,13,-0.74273014068603516,-3.4008798599243164,0.099999685828489393,2.0469548278612137e-08,0,0.099999685828489393
quadtree_24_30_3_5,367,16,13,-0.44272994995117188,-3.4008798599243164,0.099999685828489393,3.888564268361705e-07,0,0.099999685828489393
quadtree_24_30_3_5,368,17,13,-0.1427302360534668,-3.4008798599243164,0.099999685828489393,2.0469542394430107e-08,0,0.099999685828489393
quadtree_24_30_3_5,369,18,13,0.15726995468139648,-3.4008798599243164,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_24_30_3_5,370,19,13,0.45727014541625977,-3.4008798599243164,0.099999685828489393,5.8841820305133297e-15,0,0.099999685828489393
quadtree_24_30_3_5,381,3,14,-4.3427300453186035,-3.1008796691894531,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_24_30_3_5,382,4,14,-4.0427303314208984,-3.1008796691894531,0.099999685828489393,2.8732799562947164e-06,0,0.099999685828489393
quadtree_24_30_3_5,383,5,14,-3.7427301406860352,-3.1008796691894531,0.099999685828489393,0.0011584929845049885,0,0.099999685828489393
quadtree_24_30_3_5,384,6,14,-3.442730188369751,-3.1008796691894531,0.099999685828489393,0.0085285582538292548,0,0.099999685828489393
quadtree_24_30_3_5,385,7,14,-3.1427302360534668,-3.1008796691894531,0.099999685828489393,0.001161362935786614,0,0.099999685828489393
quadtree_24_30_3_5,386,8,14,-2.8427300453186035,-3.1008796691894531,0.099999685828489393,0.001161362935786614,0,0.099999685828489393
quadtree_24_30_3_5,387,9,14,-2.5427300930023193,-3.1008796691894531,0.099999685828489393,0.0085285583214075311,0,0.099999685828489393
quadtree_24_30_3_5,388,10,14,-2.2427301406860352,-3.1008796691894531,0.099999685828489393,0.001161362935786614,0,0.099999685828489393
quadtree_24_30_3_5,389,11,14,-1.942730188369751,-3.1008796691894531,0.099999685828489393,0.001161362935786614,0,0.099999685828489393
quadtree_24_30_3_5,390,12,14,-1.6427299976348877,-3.1008796691894531,0.099999685828489393,0.0085285582538292548,0,0.099999685828489393
quadtree_24_30_3_5,391,13,14,-1.3427300453186035,-3.1008796691894531,0.099999685828489393,0.0011584930525857517,0,0.099999685828489393
quadtree_24_30_3_5,392,14,14,-1.0427298545837402,-3.1008796691894531,0.099999685828489393,5.7465516568599995e-06,0,0.099999685828489393
quadtree_24_30_3_5,393,15,14,-0.74273014068603516,-3.1008796691894531,0.099999685828489393,0.0011584930525857517,0,0.099999685828489393
quadtree_24_30_3_5,394,16,14,-0.44272994995117188,-3.1008796691894531,0.099999685828489393,0.0085285581862508675,0,0.099999685828489393
quadtree_24_30_3_5,395,17,14,-0.1427302360534668,-3.1008796691894531,0.099999685828489393,0.0011584929845049885,0,0.099999685828489393
quadtree_24_30_3_5,396,18,14,0.15726995468139648,-3.1008796691894531,0.099999685828489393,2.8732799562947164e-06,0,0.099999685828489393
quadtree_24_30_3_5,397,19,14,0.45727014541625977,-3.1008796691894531,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_24_30_3_5,407,2,15,-4.6427302360534668,-2.800879955291748,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_24_30_3_5,408,3,15,-4.3427300453186035,-2.800879955291748,0.099999685828489393,2.0469542394430107e-08,0,0.099999685828489393
quadtree_24_30_3_5,409,4,15,-4.0427303314208984,-2.800879955291748,0.099999685828489393,0.0011584929845049885,0,0.099999685828489393
quadtree_24_30_3_5,410,5,15,-3.7427301406860352,-2.800879955291748,0.099999685828489393,0.37352133514344055,0,0.099999685828489393
quadtree_24_30_3_5,411,6,15,-3.442730188369751,-2.800879955291748,0.099999685828489393,0.96842601880044776,0,0.099999685828489393
quadtree_24_30_3_5,412,7,15,-3.1427302360534668,-2.800879955291748,0.099999685828489393,0.37424710628161484,0,0.099999685828489393
quadtree_24_30_3_5,413,8,15,-2.8427300453186035,-2.800879955291748,0.099999685828489393,0.37424710628161895,0,0.099999685828489393
quadtree_24_30_3_5,414,9,15,-2.5427300930023193,-2.800879955291748,0.099999685828489393,0.96842601944675277,0,0.099999685828489393
quadtree_24_30_3_5,415,10,15,-2.2427301406860352,-2.800879955291748,0.099999685828489393,0.37424710628161895,0,0.099999685828489393
quadtree_24_30_3_5,416,11,15,-1.942730188369751,-2.800879955291748,0.099999685828489393,0.37424710628161484,0,0.099999685828489393
quadtree_24_30_3_5,417,12,15,-1.6427299976348877,-2.800879955291748,0.099999685828489393,0.96842601880044799,0,0.099999685828489393
quadtree_24_30_3_5,418,13,15,-1.3427300453186035,-2.800879955291748,0.099999685828489393,0.37352134796717218,0,0.099999685828489393
quadtree_24_30_3_5,419,14,15,-1.0427298545837402,-2.800879955291748,0.099999685828489393,0.0023156438630148601,0,0.099999685828489393
quadtree_24_30_3_5,420,15,15,-0.74273014068603516,-2.800879955291748,0.099999685828489393,0.37352134796716796,0,0.099999685828489393
quadtree_24_30_3_5,421,16,15,-0.44272994995117188,-2.800879955291748,0.099999685828489393,0.96842601815414309,0,0.099999685828489393
quadtree_24_30_3_5,422,17,15,-0.1427302360534668,-2.800879955291748,0.099999685828489393,0.37352133514343644,0,0.099999685828489393
quadtree_24_30_3_5,423,18,15,0.15726995468139648,-2.800879955291748,0.099999685828489393,0.0011584929845049885,0,0.099999685828489393
quadtree_24_30_3_5,424,19,15,0.45727014541625977,-2.800879955291748,0.099999685828489393,2.0469542394430107e-08,0,0.099999685828489393
quadtree_24_30_3_5,425,20,15,0.75726985931396484,-2.800879955291748,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_24_30_3_5,434,2,16,-4.6427302360534668,-2.5008797645568848,0.099999685828489393,3.2329694477084558e-13,0,0.099999685828489393
quadtree_24_30_3_5,435,3,16,-4.3427300453186035,-2.5008797645568848,0.099999685828489393,3.888564268361705e-07,0,0.099999685828489393
quadtree_24_30_3_5,436,4,16,-4.0427303314208984,-2.5008797645568848,0.099999685828489393,0.0085285581862508675,0,0.099999685828489393
quadtree_24_30_3_5,437,5,16,-3.7427301406860352,-2.5008797645568848,0.099999685828489393,0.96842601815415308,0,0.099999685828489393
quadtree_24_30_3_5,438,6,16,-3.442730188369751,-2.5008797645568848,0.099999685828489393,0.9999999999918443,0,0.099999685828489393
quadtree_24_30_3_5,439,7,16,-3.1427302360534668,-2.5008797645568848,0.099999685828489393,0.96869529869548687,0,0.099999685828489393
quadtree_24_30_3_5,440,8,16,-2.8427300453186035,-2.5008797645568848,0.099999685828489393,0.96869529869549709,0,0.099999685828489393
quadtree_24_30_3_5,441,9,16,-2.5427300930023193,-2.5008797645568848,0.099999685828489393,0.9999999999918443,0,0.099999685828489393
quadtree_24_30_3_5,442,10,16,-2.2427301406860352,-2.5008797645568848,0.099999685828489393,0.96869529869549698,0,0.099999685828489393
quadtree_24_30_3_5,443,11,16,-1.942730188369751,-2.5008797645568848,0.099999685828489393,0.96869529869548687,0,0.099999685828489393
quadtree_24_30_3_5,444,12,16,-1.6427299976348877,-2.5008797645568848,0.099999685828489393,0.9999999999918443,0,0.099999685828489393
quadtree_24_30_3_5,445,13,16,-1.3427300453186035,-2.5008797645568848,0.099999685828489393,0.96842603043189879,0,0.099999685828489393
quadtree_24_30_3_5,446,14,16,-1.0427298545837402,-2.5008797645568848,0.099999685828489393,0.01698438006776537,0,0.099999685828489393
quadtree_24_30_3_5,447,15,16,-0.74273014068603516,-2.5008797645568848,0.099999685828489393,0.96842603043188857,0,0.099999685828489393
quadtree_24_30_3_5,448,16,16,-0.44272994995117188,-2.5008797645568848,0.099999685828489393,0.9999999999918443,0,0.099999685828489393
quadtree_24_30_3_5,449,17,16,-0.1427302360534668,-2.5008797645568848,0.099999685828489393,0.96842601815414286,0,0.099999685828489393
quadtree_24_30_3_5,450,18,16,0.15726995468139648,-2.5008797645568848,0.099999685828489393,0.0085285581862508675,0,0.099999685828489393
quadtree_24_30_3_5,451,19,16,0.45727014541625977,-2.5008797645568848,0.099999685828489393,3.888564268361705e-07,0,0.099999685828489393
quadtree_24_30_3_5,452,20,16,0.75726985931396484,-2.5008797645568848,0.099999685828489393,3.2329694477084558e-13,0,0.099999685828489393
quadtree_24_30_3_5,461,2,17,-4.6427302360534668,-2.2008800506591797,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_24_30_3_5,462,3,17,-4.3427300453186035,-2.2008800506591797,0.099999685828489393,2.0469542394430107e-08,0,0.099999685828489393
quadtree_24_30_3_5,463,4,17,-4.0427303314208984,-2.2008800506591797,0.099999685828489393,0.0011584929845049885,0,0.099999685828489393
quadtree_24_30_3_5,464,5,17,-3.7427301406860352,-2.2008800506591797,0.099999685828489393,0.37352133514344055,0,0.099999685828489393
quadtree_24_30_3_5,465,6,17,-3.442730188369751,-2.2008800506591797,0.099999685828489393,0.96842601880044776,0,0.099999685828489393
quadtree_24_30_3_5,466,7,17,-3.1427302360534668,-2.2008800506591797,0.099999685828489393,0.37424710628161484,0,0.099999685828489393
quadtree_24_30_3_5,467,8,17,-2.8427300453186035,-2.2008800506591797,0.099999685828489393,0.37424710628161895,0,0.099999685828489393
quadtree_24_30_3_5,468,9,17,-2.5427300930023193,-2.2008800506591797,0.099999685828489393,0.96842601944675277,0,0.099999685828489393
quadtree_24_30_3_5,469,10,17,-2.2427301406860352,-2.2008800506591797,0.099999685828489393,0.37424710628161895,0,0.099999685828489393
quadtree_24_30_3_5,470,11,17,-1.942730188369751,-2.2008800506591797,0.099999685828489393,0.37424710628161484,0,0.099999685828489393
quadtree_24_30_3_5,471,12,17,-1.6427299976348877,-2.2008800506591797,0.099999685828489393,0.96842601880044799,0,0.099999685828489393
quadtree_24_30_3_5,472,13,17,-1.3427300453186035,-2.2008800506591797,0.099999685828489393,0.37352134796717218,0,0.099999685828489393
quadtree_24_30_3_5,473,14,17,-1.0427298545837402,-2.2008800506591797,0.099999685828489393,0.0023156438630148601,0,0.099999685828489393
quadtree_24_30_3_5,474,15,17,-0.74273014068603516,-2.2008800506591797,0.099999685828489393,0.37352134796716796,0,0.099999685828489393
quadtree_24_30_3_5,475,16,17,-0.44272994995117188,-2.2008800506591797,0.099999685828489393,0.96842601815414309,0,0.099999685828489393
quadtree_24_30_3_5,476,17,17,-0.1427302360534668,-2.2008800506591797,0.099999685828489393,0.37352133514343644,0,0.099999685828489393
quadtree_24_30_3_5,477,18,17,0.15726995468139648,-2.2008800506591797,0.099999685828489393,0.0011584929845049885,0,0.099999685828489393
quadtree_24_30_3_5,478,19,17,0.45727014541625977,-2.2008800506591797,0.099999685828489393,2.0469542394430107e-08,0,0.099999685828489393
quadtree_24_30_3_5,479,20,17,0.75726985931396484,-2.2008800506591797,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_24_30_3_5,489,3,18,-4.3427300453186035,-1.9008798599243164,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_24_30_3_5,490,4,18,-4.0427303314208984,-1.9008798599243164,0.099999685828489393,2.8732799562947164e-06,0,0.099999685828489393
quadtree_24_30_3_5,491,5,18,-3.7427301406860352,-1.9008798599243164,0.099999685828489393,0.0011584929845049885,0,0.099999685828489393
quadtree_24_30_3_5,492,6,18,-3.442730188369751,-1.9008798599243164,0.099999685828489393,0.0085285582538292548,0,0.099999685828489393
quadtree_24_30_3_5,493,7,18,-3.1427302360534668,-1.9008798599243164,0.099999685828489393,0.001161362935786614,0,0.099999685828489393
quadtree_24_30_3_5,494,8,18,-2.8427300453186035,-1.9008798599243164,0.099999685828489393,0.001161362935786614,0,0.099999685828489393
quadtree_24_30_3_5,495,9,18,-2.5427300930023193,-1.9008798599243164,0.099999685828489393,0.0085285583214075311,0,0.099999685828489393
quadtree_24_30_3_5,496,10,18,-2.2427301406860352,-1.9008798599243164,0.099999685828489393,0.001161362935786614,0,0.099999685828489393
quadtree_24_30_3_5,497,11,18,-1.942730188369751,-1.9008798599243164,0.099999685828489393,0.001161362935786614,0,0.099999685828489393
quadtree_24_30_3_5,498,12,18,-1.6427299976348877,-1.9008798599243164,0.099999685828489393,0.0085285582538292548,0,0.099999685828489393
quadtree_24_30_3_5,499,13,18,-1.3427300453186035,-1.9008798599243164,0.099999685828489393,0.0011584930525857517,0,0.099999685828489393
quadtree_24_30_3_5,500,14,18,-1.0427298545837402,-1.9008798599243164,0.099999685828489393,5.7465516568599995e-06,0,0.099999685828489393
