cell_index,grid_i,grid_j,x,y,occupancy,probability,logOdds,confidence,omega,distanceFromRobot,originalPropagationDirection_x,originalPropagationDirection_y
39,12,1,-1.6427299976348877,-7.000880241394043,Free,0.099999685828489393,-2.1972280681356553,0,3.361210809719364e-22,11,1,0
40,13,1,-1.3427300453186035,-7.000880241394043,Free,0.099999685828489393,-2.1972280681356553,0,7.243987774573439e-32,12,1,0
41,14,1,-1.0427298545837402,-7.000880241394043,Free,0.099999685828489393,-2.1972280681356553,0,2.8594449386812754e-43,13,1,0
42,15,1,-0.74273014068603516,-7.000880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
43,16,1,-0.44272994995117188,-7.000880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
44,17,1,-0.1427302360534668,-7.000880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
45,18,1,0.15726995468139648,-7.000880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
46,19,1,0.45727014541625977,-7.000880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
47,20,1,0.75726985931396484,-7.000880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
48,21,1,1.0572700500488281,-7.000880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
49,22,1,1.3572702407836914,-7.000880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
50,23,1,1.6572699546813965,-7.000880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
51,24,1,1.9572701454162598,-7.000880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
52,25,1,2.2572698593139648,-7.000880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
53,26,1,2.5572700500488281,-7.000880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
54,0,2,-5.2427301406860352,-6.7008800506591797,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
55,1,2,-4.9427304267883301,-6.7008800506591797,Free,0.96621394608309108,3.3533371746316787,0.99999996862044538,4.319277321072085,1,0,1
56,2,2,-4.6427302360534668,-6.7008800506591797,Free,0.11991141362547009,-1.9932693183645371,0.90349936322043489,0.58455141797674948,1.4142135381698608,0.70710676908493042,0.70710676908493042
57,3,2,-4.3427300453186035,-6.7008800506591797,Free,0.10015252482648862,-2.1955310046896104,0.00693085738650423,0.0017387468343401556,2.2360680103302002,0.89442718029022217,0.44721359014511108
58,4,2,-4.0427303314208984,-6.7008800506591797,Free,0.10010131203499595,-2.1960993945821885,0.0085286596610799625,0.0021413091991663523,3.2360680103302002,0.89442718029022217,0.44721359014511108
59,5,2,-3.7427301406860352,-6.7008800506591797,Free,0.10000539369812744,-2.1971646487936143,0.0011584930526188364,0.00028979115610488728,4.2360677719116211,0.89442718029022217,0.44721359014511108
60,6,2,-3.442730188369751,-6.7008800506591797,Free,0.11695331616724147,-2.0216032207235459,5.7465516568599995e-06,1.4366420420783753e-06,5.2360677719116211,0.89442718029022217,0.44721359014511108
61,7,2,-3.1427302360534668,-6.7008800506591797,Free,0.11732296593069735,-2.0180288493856553,0.0011584930525857517,0.00028979115609661211,6.2360677719116211,0.89442718029022217,0.44721359014511108
62,8,2,-2.8427300453186035,-6.7008800506591797,Free,0.10001869887934345,-2.1970168292745713,0.0085285581862508675,0.0021412836122381667,7.2360677719116211,0.89442718029022217,0.44721359014511108
63,9,2,-2.5427300930023193,-6.7008800506591797,Free,0.099999685828489393,-2.1972280681356553,0.0011584929845049885,0.00028979113905669261,8.2360677719116211,0.89442718029022217,0.44721359014511108
64,10,2,-2.2427301406860352,-6.7008800506591797,Free,0.099999685828489393,-2.1972280681356553,2.8732799562947164e-06,7.1832102103918765e-07,9.2360677719116211,0.89442718029022217,0.44721359014511108
65,11,2,-1.942730188369751,-6.7008800506591797,Free,0.099999685828489393,-2.1972280681356553,6.815970010620731e-11,1.7039919508897128e-11,10.236067771911621,0.89442718029022217,0.44721359014511108
66,12,2,-1.6427299976348877,-6.7008800506591797,Free,0.099999685828489393,-2.1972280681356553,0,1.0512155063303312e-18,11.236067771911621,0.89442718029022217,0.44721359014511108
67,13,2,-1.3427300453186035,-6.7008800506591797,Free,0.099999685828489393,-2.1972280681356553,0,1.1877814501515583e-27,12.236067771911621,0.89442718029022217,0.44721359014511108
68,14,2,-1.0427298545837402,-6.7008800506591797,Free,0.099999685828489393,-2.1972280681356553,0,2.4581217578962573e-38,13.236067771911621,0.89442718029022217,0.44721359014511108
69,15,2,-0.74273014068603516,-6.7008800506591797,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
70,16,2,-0.44272994995117188,-6.7008800506591797,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
71,17,2,-0.1427302360534668,-6.7008800506591797,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
72,18,2,0.15726995468139648,-6.7008800506591797,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
73,19,2,0.45727014541625977,-6.7008800506591797,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
74,20,2,0.75726985931396484,-6.7008800506591797,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
75,21,2,1.0572700500488281,-6.7008800506591797,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
76,22,2,1.3572702407836914,-6.7008800506591797,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
77,23,2,1.6572699546813965,-6.7008800506591797,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
78,24,2,1.9572701454162598,-6.7008800506591797,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
79,25,2,2.2572698593139648,-6.7008800506591797,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
80,26,2,2.5572700500488281,-6.7008800506591797,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
81,0,3,-5.2427301406860352,-6.4008798599243164,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
82,1,3,-4.9427304267883301,-6.4008798599243164,Free,0.1000167673844502,-2.1970382869466905,0.041921624445660499,0.010706423178576473,2,0,1
83,2,3,-4.6427302360534668,-6.4008798599243164,Free,0.10210203112435634,-2.1740838229879502,0.00693085738650423,0.0017387468343401556,2.2360680103302002,0.44721359014511108,0.89442718029022217
84,3,3,-4.3427300453186035,-6.4008798599243164,Free,0.25818486521184247,-1.0554242074712876,0.37353033533466973,0.11691373153625087,2.8284270763397217,0.70710676908493042,0.70710676908493042
85,4,3,-4.0427303314208984,-6.4008798599243164,Free,0.58592518582819852,0.34714544413241111,0.96842601816490337,0.86385546429621007,3.6502816677093506,0.89442718029022217,0.44721359014511108
86,5,3,-3.7427301406860352,-6.4008798599243164,Free,0.13919547343017713,-1.8219882190450791,0.37352134796716796,0.11691014504853138,4.6502814292907715,0.89442718029022217,0.44721359014511108
87,6,3,-3.442730188369751,-6.4008798599243164,Free,0.10808905653263212,-2.1104108035787705,0.0023156438630148601,0.00057958227811338522,5.6502814292907715,0.89442718029022217,0.44721359014511108
88,7,3,-3.1427302360534668,-6.4008798599243164,Free,0.99564596980554654,5.4322898447290298,0.37352134796716796,0.11691014504853139,6.6502814292907715,0.89442718029022217,0.44721359014511108
89,8,3,-2.8427300453186035,-6.4008798599243164,Free,0.40215317309398013,-0.39650153519955911,0.96842601815414309,0.86385546421101078,7.6502814292907715,0.89442718029022217,0.44721359014511108
90,9,3,-2.5427300930023193,-6.4008798599243164,Free,0.10004834075325664,-2.1966875732168321,0.37352133514343644,0.11691013993114575,8.6502809524536133,0.89442718029022217,0.44721359014511108
91,10,3,-2.2427301406860352,-6.4008798599243164,Free,0.099999685828489393,-2.1972280681356553,0.0011584929845049885,0.00028979113905669261,9.6502809524536133,0.89442718029022217,0.44721359014511108
92,11,3,-1.942730188369751,-6.4008798599243164,Free,0.099999685828489393,-2.1972280681356553,2.0469542394430107e-08,5.1173856377587527e-09,10.650280952453613,0.89442718029022217,0.44721359014511108
93,12,3,-1.6427299976348877,-6.4008798599243164,Free,0.099999685828489393,-2.1972280681356553,6.6613381477509392e-15,1.655141075995103e-15,11.650280952453613,0.89442718029022217,0.44721359014511108
94,13,3,-1.3427300453186035,-6.4008798599243164,Free,0.099999685828489393,-2.1972280681356553,0,9.8048876073101004e-24,12.650280952453613,0.89442718029022217,0.44721359014511108
95,14,3,-1.0427298545837402,-6.4008798599243164,Free,0.099999685828489393,-2.1972280681356553,0,1.0638301514585603e-33,13.650280952453613,0.89442718029022217,0.44721359014511108
96,15,3,-0.74273014068603516,-6.4008798599243164,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
97,16,3,-0.44272994995117188,-6.4008798599243164,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
98,17,3,-0.1427302360534668,-6.4008798599243164,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
99,18,3,0.15726995468139648,-6.4008798599243164,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
100,19,3,0.45727014541625977,-6.4008798599243164,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
101,20,3,0.75726985931396484,-6.4008798599243164,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
102,21,3,1.0572700500488281,-6.4008798599243164,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
103,22,3,1.3572702407836914,-6.4008798599243164,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
104,23,3,1.6572699546813965,-6.4008798599243164,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
105,24,3,1.9572701454162598,-6.4008798599243164,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
106,25,3,2.2572698593139648,-6.4008798599243164,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
107,26,3,2.5572700500488281,-6.4008798599243164,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
108,0,4,-5.2427301406860352,-6.1008801460266113,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
109,1,4,-4.9427304267883301,-6.1008801460266113,Free,0.10001299033469346,-2.1970802486166123,2.3331362926093391e-06,5.832847535830356e-07,3,0,1
110,2,4,-4.6427302360534668,-6.1008801460266113,Free,0.11245292191197309,-2.0659269035085801,0.0085286596610799625,0.0021413091991663523,3.2360680103302002,0.44721359014511108,0.89442718029022217
111,3,4,-4.3427300453186035,-6.1008801460266113,Free,0.99218702918680735,4.844126349665248,0.96842601816490315,0.8638554642962083,3.6502816677093506,0.44721359014511108,0.89442718029022217
112,4,4,-4.0427303314208984,-6.1008801460266113,Free,0.99999999184219224,18.624290353037416,0.9999999999918443,6.3830764864230058,4.242640495300293,0.70710676908493042,0.70710676908493042
113,5,4,-3.7427301406860352,-6.1008801460266113,Free,0.99218702918680735,4.844126349665248,0.96842603043188857,0.86385556142513475,5.0644950866699219,0.89442718029022217,0.44721359014511108
114,6,4,-3.442730188369751,-6.1008801460266113,Free,0.11246413027130786,-2.0658146083578233,0.01698438006776537,0.0042825672244763326,6.0644950866699219,0.89442718029022217,0.44721359014511108
115,7,4,-3.1427302360534668,-6.1008801460266113,Free,0.32182861749400338,-0.74538087251035012,0.96842603043188857,0.86385556142513475,7.0644950866699219,0.89442718029022217,0.44721359014511108
116,8,4,-2.8427300453186035,-6.1008801460266113,Free,0.99999999184219224,18.624290353037431,0.9999999999918443,6.3830764864230041,8.0644950866699219,0.89442718029022217,0.44721359014511108
117,9,4,-2.5427300930023193,-6.1008801460266113,Free,0.32179635600075207,-0.74552869202939309,0.96842601815414286,0.86385546421100912,9.0644950866699219,0.89442718029022217,0.44721359014511108
118,10,4,-2.2427301406860352,-6.1008801460266113,Free,0.10000979281780975,-2.1971157729848985,0.0085285581862508675,0.0021412836122381659,10.064494132995605,0.89442718029022217,0.44721359014511108
119,11,4,-1.942730188369751,-6.1008801460266113,Free,0.099999685828489393,-2.1972280681356553,3.888564268361705e-07,9.7214125597172591e-08,11.064494132995605,0.89442718029022217,0.44721359014511108
120,12,4,-1.6427299976348877,-6.1008801460266113,Free,0.099999685828489393,-2.1972280681356553,3.2329694477084558e-13,8.0836337336590296e-14,12.064494132995605,0.89442718029022217,0.44721359014511108
121,13,4,-1.3427300453186035,-6.1008801460266113,Free,0.099999685828489393,-2.1972280681356553,0,1.231135780273027e-21,13.064494132995605,0.89442718029022217,0.44721359014511108
122,14,4,-1.0427298545837402,-6.1008801460266113,Free,0.099999685828489393,-2.1972280681356553,0,3.4342139770608972e-31,14.064494132995605,0.89442718029022217,0.44721359014511108
123,15,4,-0.74273014068603516,-6.1008801460266113,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
124,16,4,-0.44272994995117188,-6.1008801460266113,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
125,17,4,-0.1427302360534668,-6.1008801460266113,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
126,18,4,0.15726995468139648,-6.1008801460266113,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
127,19,4,0.45727014541625977,-6.1008801460266113,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
128,20,4,0.75726985931396484,-6.1008801460266113,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
129,21,4,1.0572700500488281,-6.1008801460266113,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
130,22,4,1.3572702407836914,-6.1008801460266113,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
131,23,4,1.6572699546813965,-6.1008801460266113,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
132,24,4,1.9572701454162598,-6.1008801460266113,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
133,25,4,2.2572698593139648,-6.1008801460266113,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
134,26,4,2.5572700500488281,-6.1008801460266113,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
135,0,5,-5.2427301406860352,-5.800879955291748,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
136,1,5,-4.9427304267883301,-5.800879955291748,Free,0.099999750201344439,-2.197227352879918,2.0471159101198566e-08,5.1177898194454337e-09,4,0,1
137,2,5,-4.6427302360534668,-5.800879955291748,Free,0.10042657724616555,-2.1924937904104356,0.0011584929845380731,0.00028979113906496789,4.2360677719116211,0.44721359014511108,0.89442718029022217
138,3,5,-4.3427300453186035,-5.800879955291748,Free,0.13918230441031543,-1.8220981300100449,0.37352133514343644,0.11691013993114575,4.6502814292907715,0.44721359014511108,0.89442718029022217
139,4,5,-4.0427303314208984,-5.800879955291748,Free,0.58592518582819852,0.34714544413241111,0.96842601815414309,0.86385546421101089,5.0644950866699219,0.44721359014511108,0.89442718029022217
140,5,5,-3.7427301406860352,-5.800879955291748,Free,0.25818486521184247,-1.0554242074712876,0.37352134796716796,0.11691014504853138,5.6568541526794434,0.70710676908493042,0.70710676908493042
141,6,5,-3.442730188369751,-5.800879955291748,Free,0.10210200926680901,-2.1740840614065293,0.0023156438630148601,0.00057958227811338522,6.4787087440490723,0.89442718029022217,0.44721359014511108
142,7,5,-3.1427302360534668,-5.800879955291748,Free,0.10004902769589119,-2.1966799438223008,0.37352134796716796,0.11691014504853139,7.4787087440490723,0.89442718029022217,0.44721359014511108
143,8,5,-2.8427300453186035,-5.800879955291748,Free,0.40215317309398013,-0.39650153519955911,0.96842601815414309,0.86385546421101078,8.4787082672119141,0.89442718029022217,0.44721359014511108
144,9,5,-2.5427300930023193,-5.800879955291748,Free,0.99564596670485994,5.4322891294732925,0.37352133514343644,0.11691013993114575,9.4787082672119141,0.89442718029022217,0.44721359014511108
145,10,5,-2.2427301406860352,-5.800879955291748,Free,0.10763349075703466,-2.1151450813039903,0.0011584929845049885,0.00028979113905669261,10.478708267211914,0.89442718029022217,0.44721359014511108
146,11,5,-1.942730188369751,-5.800879955291748,Free,0.10000957822261503,-2.1971181571706895,2.0469542394430107e-08,5.1173856377587527e-09,11.478707313537598,0.89442718029022217,0.44721359014511108
147,12,5,-1.6427299976348877,-5.800879955291748,Free,0.099999685828489393,-2.1972280681356553,6.6613381477509392e-15,1.655141075995103e-15,12.478707313537598,0.89442718029022217,0.44721359014511108
148,13,5,-1.3427300453186035,-5.800879955291748,Free,0.099999685828489393,-2.1972280681356553,0,9.8048876073101004e-24,13.478707313537598,0.89442718029022217,0.44721359014511108
149,14,5,-1.0427298545837402,-5.800879955291748,Free,0.099999685828489393,-2.1972280681356553,0,1.0638301514585603e-33,14.478707313537598,0.89442718029022217,0.44721359014511108
150,15,5,-0.74273014068603516,-5.800879955291748,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
151,16,5,-0.44272994995117188,-5.800879955291748,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
152,17,5,-0.1427302360534668,-5.800879955291748,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
153,18,5,0.15726995468139648,-5.800879955291748,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
154,19,5,0.45727014541625977,-5.800879955291748,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
155,20,5,0.75726985931396484,-5.800879955291748,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
156,21,5,1.0572700500488281,-5.800879955291748,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
157,22,5,1.3572702407836914,-5.800879955291748,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
158,23,5,1.6572699546813965,-5.800879955291748,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
159,24,5,1.9572701454162598,-5.800879955291748,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
160,25,5,2.2572698593139648,-5.800879955291748,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
161,26,5,2.5572700500488281,-5.800879955291748,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
162,0,6,-5.2427301406860352,-5.500880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
163,1,6,-4.9427304267883301,-5.500880241394043,Free,0.099999685828489393,-2.1972280681356553,6.815970010620731e-11,1.7039919515052793e-11,5,0,1
164,2,6,-4.6427302360534668,-5.500880241394043,Free,0.099999728743722094,-2.1972275912984971,2.8732799562947164e-06,7.1832102103918775e-07,5.2360677719116211,0.44721359014511108,0.89442718029022217
165,3,6,-4.3427300453186035,-5.500880241394043,Free,0.10000502890080387,-2.197168701909459,0.0011584929845049885,0.00028979113905669261,5.6502814292907715,0.44721359014511108,0.89442718029022217
166,4,6,-4.0427303314208984,-5.500880241394043,Free,0.10010131203499595,-2.1960993945821885,0.0085285581862508675,0.0021412836122381659,6.0644950866699219,0.44721359014511108,0.89442718029022217
167,5,6,-3.7427301406860352,-5.500880241394043,Free,0.10010988168136592,-2.196004265569127,0.0011584930525857517,0.000289791156096612,6.4787087440490723,0.44721359014511108,0.89442718029022217
168,6,6,-3.442730188369751,-5.500880241394043,Free,0.1000044924363005,-2.1971746623739365,5.7465516568599995e-06,1.4366420420783751e-06,7.0710678100585938,0.70710676908493042,0.70710676908493042
169,7,6,-3.1427302360534668,-5.500880241394043,Free,0.099999685828489393,-2.1972280681356553,0.0011584930525857517,0.00028979115609661211,7.8929224014282227,0.89442718029022217,0.44721359014511108
170,8,6,-2.8427300453186035,-5.500880241394043,Free,0.10001869887934345,-2.1970168292745713,0.0085285581862508675,0.0021412836122381667,8.8929224014282227,0.89442718029022217,0.44721359014511108
171,9,6,-2.5427300930023193,-5.500880241394043,Free,0.11732296593069735,-2.0180288493856553,0.0011584929845049885,0.00028979113905669261,9.8929214477539062,0.89442718029022217,0.44721359014511108
172,10,6,-2.2427301406860352,-5.500880241394043,Free,0.11695326692177943,-2.0216036975607041,2.8732799562947164e-06,7.1832102103918765e-07,10.892921447753906,0.89442718029022217,0.44721359014511108
173,11,6,-1.942730188369751,-5.500880241394043,Free,0.10000005060848827,-2.1972240150198106,6.815970010620731e-11,1.7039919508897128e-11,11.892921447753906,0.89442718029022217,0.44721359014511108
174,12,6,-1.6427299976348877,-5.500880241394043,Free,0.099999685828489393,-2.1972280681356553,0,1.0512155063303312e-18,12.89292049407959,0.89442718029022217,0.44721359014511108
175,13,6,-1.3427300453186035,-5.500880241394043,Free,0.099999685828489393,-2.1972280681356553,0,1.1877814501515583e-27,13.89292049407959,0.89442718029022217,0.44721359014511108
176,14,6,-1.0427298545837402,-5.500880241394043,Free,0.099999685828489393,-2.1972280681356553,0,2.4581217578962573e-38,14.89292049407959,0.89442718029022217,0.44721359014511108
177,15,6,-0.74273014068603516,-5.500880241394043,Free,0.099999685828489393,-2.1972280681356553,0,9.3173479830378861e-51,15.89292049407959,0.89442718029022217,0.44721359014511108
178,16,6,-0.44272994995117188,-5.500880241394043,Free,0.099999685828489393,-2.1972280681356553,0,6.4683892621927814e-65,16.892921447753906,0.89442718029022217,0.44721359014511108
179,17,6,-0.1427302360534668,-5.500880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
180,18,6,0.15726995468139648,-5.500880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
181,19,6,0.45727014541625977,-5.500880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
182,20,6,0.75726985931396484,-5.500880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
183,21,6,1.0572700500488281,-5.500880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
184,22,6,1.3572702407836914,-5.500880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
185,23,6,1.6572699546813965,-5.500880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
186,24,6,1.9572701454162598,-5.500880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
187,25,6,2.2572698593139648,-5.500880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
188,26,6,2.5572700500488281,-5.500880241394043,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
189,0,7,-5.2427301406860352,-5.2008800506591797,Obstacle,0.10000000000000009,-2.1972245773362191,0,0,0,0,0
