"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.0073153,-0.24195,-0.0016997,9.8641,3.85,0.037636
-0.020633,-0.2586,-0.0058423,9.8707,3.7485,0.13025
-0.053853,-0.29697,-0.0090919,9.866,3.6487,0.2403
-0.10736,-0.39487,-0.01749,9.8553,3.5531,0.3471
0.18071,-0.4891,-0.010864,9.8524,3.4542,0.24613
0.36777,-0.44802,-0.0092126,9.8586,3.3521,0.13936
0.52377,-0.36654,-0.003526,9.8568,3.2507,0.042615
-0.0014621,-0.22582,-0.0016131,9.9579,3.9499,0.042342
-0.0042842,-0.22667,-0.0052669,9.9627,3.8486,0.13687
-0.013564,-0.21576,-0.012492,9.961,3.7464,0.24213
-0.044589,-0.15579,-0.016259,9.9587,3.6464,0.34709
-0.14661,-0.13646,-0.022954,9.9535,3.5488,0.44954
0.079379,-0.20638,-0.0013659,9.4512,3.5502,0.039922
0.053266,-0.23711,-0.0015137,9.5525,3.6502,0.039907
0.086599,-0.24397,-0.0040902,9.5537,3.5508,0.13094
0.13653,-0.23964,-0.0012841,9.553,3.4503,0.039868
0.023224,-0.24835,-0.0016528,9.6553,3.7502,0.039723
0.040517,-0.26848,-0.0045391,9.6566,3.6507,0.13106
0.075804,-0.29419,-0.0070472,9.6561,3.5528,0.23578
0.1482,-0.30717,-0.0031855,9.6567,3.4519,0.1314
0.23503,-0.28134,-0.0011442,9.6568,3.3506,0.039283
0.0060537,-0.24142,-0.0016975,9.7598,3.8501,0.039045
0.0093634,-0.25931,-0.0051979,9.7626,3.7498,0.13064
0.019068,-0.29356,-0.0081374,9.7609,3.6511,0.2373
0.05982,-0.35087,-0.013379,9.7548,3.556,0.34353
0.18496,-0.39642,-0.0030456,9.756,3.4566,0.23998
0.30831,-0.37907,0.0013354,9.7643,3.3527,0.13106
0.39388,-0.29578,-0.00083567,9.7619,3.2506,0.037681
-0.0024839,-0.23239,-0.0017871,9.8641,3.95,0.037557
-0.0069928,-0.24198,-0.0057258,9.8709,3.8491,0.12959
-0.021036,-0.26007,-0.010311,9.8692,3.7475,0.23825
-0.05428,-0.30173,-0.015838,9.8646,3.6484,0.34492
-0.12252,-0.37343,-0.02019,9.855,3.5532,0.44838
0.18416,-0.49345,-0.018015,9.8515,3.4547,0.34762
0.37583,-0.4504,-0.010212,9.8567,3.353,0.24306
0.50866,-0.35401,-0.0055027,9.8611,3.2516,0.13712
0.63455,-0.24076,-0.0029259,9.8574,3.1503,0.042249
-0.00059134,-0.22378,-0.0018144,9.9579,4.0499,0.042284
-0.0014786,-0.22711,-0.0058414,9.9627,3.9494,0.1365
-0.0043087,-0.22633,-0.011234,9.961,3.8478,0.24119
-0.014185,-0.21474,-0.015719,9.9602,3.7456,0.34592
-0.041635,-0.1729,-0.020819,9.9584,3.6461,0.44872
-0.057134,-0.14502,-0.023616,9.9535,3.5488,0.5498
0.066394,-0.17777,-0.0012845,9.3505,3.5501,0.039891
0.051692,-0.20989,-0.0014326,9.4511,3.6501,0.039917
0.07959,-0.20693,-0.0040869,9.4522,3.5504,0.1306
0.11483,-0.19538,-0.0012889,9.4513,3.4502,0.039918
0.031631,-0.22947,-0.0015904,9.5525,3.7501,0.039901
0.053261,-0.23767,-0.0045334,9.5538,3.6505,0.13081
0.087299,-0.24479,-0.0076324,9.5549,3.5515,0.23374
0.13682,-0.24088,-0.0037068,9.5542,3.4509,0.13094
0.19402,-0.21665,-0.001153,9.5536,3.3503,0.039795
0.012904,-0.2353,-0.001722,9.6554,3.8501,0.039718
0.02317,-0.24879,-0.0050682,9.6572,3.7502,0.13082
0.040719,-0.26943,-0.0083767,9.6577,3.6512,0.23492
0.077252,-0.29424,-0.012445,9.6563,3.5538,0.33999
0.14911,-0.30635,-0.0063605,9.6567,3.4535,0.23612
0.23799,-0.2844,-0.0032249,9.659,3.3515,0.13086
0.30914,-0.22296,-0.0010159,9.658,3.2504,0.039099
0.0031978,-0.23125,-0.0017823,9.7598,3.95,0.039021
0.0058591,-0.24181,-0.00541,9.7631,3.8497,0.13034
0.0097055,-0.26013,-0.0095446,9.7636,3.7494,0.23599
0.020533,-0.29533,-0.01348,9.7607,3.6513,0.34201
0.052152,-0.34972,-0.017635,9.7546,3.5564,0.44594
0.18661,-0.39456,-0.012427,9.7548,3.4577,0.34408
0.30699,-0.37337,-0.0040918,9.7622,3.3543,0.23866
0.40669,-0.30193,-0.00077136,9.7681,3.2515,0.12985
0.4646,-0.18819,-0.0016909,9.7629,3.1503,0.037463
-0.0012379,-0.22595,-0.0018574,9.8641,4.05,0.037524
-0.0023463,-0.23259,-0.0058063,9.871,3.9496,0.12933
-0.0069034,-0.24261,-0.010477,9.8697,3.8483,0.23737
-0.021549,-0.26218,-0.015047,9.8683,3.7469,0.3436
-0.052567,-0.29708,-0.01945,9.8642,3.6483,0.4473
-0.10953,-0.39364,-0.021841,9.8549,3.5532,0.54906
0.17458,-0.4855,-0.02029,9.8512,3.4548,0.44873
0.37853,-0.45364,-0.016052,9.8558,3.3534,0.34625
0.51675,-0.35513,-0.0086215,9.8594,3.2524,0.24135
0.61052,-0.23152,-0.005187,9.862,3.1509,0.13631
0.71421,-0.10735,-0.0036895,9.8576,3.0501,0.042146
-0.0003329,-0.22041,-0.001914,9.9579,4.15,0.042265
-0.00058791,-0.22433,-0.0061546,9.9626,4.0498,0.13638
-0.0014185,-0.22723,-0.011011,9.961,3.9491,0.24085
-0.004396,-0.22615,-0.015485,9.9603,3.8474,0.34537
-0.013626,-0.21601,-0.020074,9.96,3.7454,0.44819
-0.044922,-0.15422,-0.024922,9.9584,3.646,0.54947
-0.12837,-0.13669,-0.028298,9.9535,3.5488,0.64991
0.050345,-0.15502,-0.001187,9.2502,3.55,0.03986
0.043816,-0.18648,-0.001323,9.3505,3.6501,0.039886
0.06662,-0.17813,-0.003881,9.3513,3.5502,0.13035
0.093055,-0.16317,-0.0012399,9.3506,3.4501,0.039893
0.031301,-0.21003,-0.0014818,9.4511,3.7501,0.039908
0.051887,-0.21032,-0.0043452,9.4522,3.6503,0.13055
0.080045,-0.20764,-0.0075208,9.4535,3.5509,0.23258
0.11523,-0.19607,-0.0038466,9.4524,3.4505,0.13062
0.15436,-0.17201,-0.0012172,9.4516,3.3501,0.039903
0.017376,-0.2231,-0.001641,9.5525,3.8501,0.039892
0.031739,-0.2299,-0.004873,9.554,3.7502,0.1307
0.053628,-0.23846,-0.0082906,9.5553,3.6509,0.23338
0.087681,-0.24549,-0.011798,9.5559,3.5523,0.33718
0.13755,-0.24159,-0.0071437,9.5553,3.4518,0.23392
0.19515,-0.2181,-0.0035452,9.5552,3.3508,0.1308
0.24425,-0.17161,-0.0010599,9.5542,3.2502,0.03974
0.0062073,-0.2268,-0.0017726,9.6554,3.95,0.039706
0.013025,-0.23566,-0.0053688,9.6576,3.85,0.13067
0.023248,-0.24954,-0.0092314,9.659,3.7502,0.23426
0.041276,-0.2701,-0.013007,9.6585,3.6517,0.33908
0.075018,-0.29407,-0.016649,9.6567,3.5543,0.44309
0.14991,-0.30585,-0.011906,9.6567,3.4546,0.34044
0.23838,-0.2834,-0.0065704,9.6594,3.3527,0.23576
0.31314,-0.2264,-0.0033506,9.661,3.2509,0.13043
0.3618,-0.14076,-0.0010078,9.6587,3.1502,0.039022
0.00093407,-0.22463,-0.0018416,9.7598,4.05,0.039006
0.0031972,-0.23159,-0.0056664,9.7633,3.9498,0.13019
0.0060243,-0.24224,-0.010004,9.7646,3.8493,0.23537
0.0099766,-0.26126,-0.01408,9.7641,3.7492,0.3409
0.01816,-0.29328,-0.018038,9.7607,3.6514,0.44499
0.058465,-0.35133,-0.021663,9.7546,3.5565,0.54737
0.1808,-0.39558,-0.016921,9.7544,3.4581,0.4464
0.30646,-0.37153,-0.011836,9.7611,3.3552,0.34347
0.40336,-0.29698,-0.0049242,9.7665,3.2526,0.23761
0.48255,-0.19416,-0.0026704,9.7698,3.1508,0.12931
0.50683,-0.080008,-0.0025885,9.7633,3.0501,0.037392
-0.0012427,-0.22096,-0.001903,9.8641,4.15,0.037511
-0.0011031,-0.22614,-0.0059334,9.871,4.0498,0.12923
-0.0021314,-0.23296,-0.010625,9.8699,3.9492,0.23702
-0.006969,-0.24324,-0.01503,9.8691,3.8479,0.34293
-0.021092,-0.25997,-0.019331,9.868,3.7467,0.44657
-0.055188,-0.30146,-0.023004,9.8642,3.6483,0.5485
-0.12246,-0.37543,-0.026984,9.8549,3.5532,0.64943
0.18061,-0.49316,-0.022672,9.8512,3.4549,0.54932
0.37277,-0.45066,-0.018927,9.8556,3.3536,0.44822
0.51902,-0.35724,-0.013901,9.8586,3.2527,0.34534
0.61822,-0.232,-0.0075064,9.8605,3.1513,0.2406
0.68273,-0.10297,-0.0064642,9.8623,3.0503,0.13606
0.71427,0.10713,-0.0036972,9.8576,2.9499,0.042146
-0.00027519,-0.21675,-0.0019783,9.9579,4.25,0.04226
-0.00032675,-0.22066,-0.006376,9.9626,4.1499,0.13634
-0.00050096,-0.22456,-0.011113,9.961,4.0497,0.24073
-0.0013999,-0.22737,-0.015496,9.9603,3.9489,0.34514
-0.0043459,-0.22659,-0.019754,9.9601,3.8472,0.44792
-0.014385,-0.21445,-0.02412,9.9599,3.7453,0.54925
-0.042994,-0.16742,-0.028315,9.9584,3.6459,0.64977
-0.058587,-0.14392,-0.031519,9.9535,3.5488,0.74996
0.033169,-0.13648,-0.0010809,9.1501,3.55,0.039836
0.032146,-0.16654,-0.0011992,9.2502,3.65,0.039857
0.05053,-0.15527,-0.0035882,9.2508,3.5501,0.13018
0.070792,-0.13893,-0.001169,9.2503,3.45,0.039862
0.025867,-0.19163,-0.0013429,9.3505,3.75,0.03988
0.044046,-0.18678,-0.0040315,9.3513,3.6502,0.13032
0.066977,-0.17867,-0.0070978,9.3525,3.5505,0.23186
0.093342,-0.16358,-0.0037364,9.3514,3.4503,0.13037
0.12139,-0.14026,-0.0012015,9.3507,3.3501,0.039892
0.016622,-0.20913,-0.0015039,9.4511,3.85,0.0399
0.031532,-0.21037,-0.0045534,9.4522,3.7502,0.13048
0.052284,-0.21094,-0.0078969,9.4536,3.6506,0.23242
0.080348,-0.20836,-0.01115,9.4548,3.5514,0.33524
0.1158,-0.19681,-0.0071984,9.4538,3.451,0.23268
0.15513,-0.17277,-0.0037062,9.4528,3.3504,0.1306
0.19026,-0.13465,-0.0011668,9.4519,3.2501,0.039889
0.0077888,-0.21842,-0.0016633,9.5525,3.95,0.039883
0.017571,-0.22343,-0.0050947,9.5542,3.8501,0.13062
0.032049,-0.23054,-0.0088057,9.5558,3.7504,0.23307
0.053888,-0.23919,-0.01232,9.5566,3.6513,0.33667
0.086961,-0.24586,-0.015746,9.5568,3.5528,0.4404
0.13793,-0.24217,-0.011361,9.5563,3.4527,0.3375
0.19591,-0.21875,-0.0070619,9.5565,3.3516,0.23386
0.24628,-0.17304,-0.0035319,9.5561,3.2505,0.13067
0.28041,-0.10786,-0.0010299,9.5546,3.1501,0.039711
0.0015836,-0.22113,-0.0017994,9.6554,4.05,0.039697
0.0063989,-0.22709,-0.0055661,9.6577,3.95,0.13059
0.013276,-0.23619,-0.009693,9.6597,3.8499,0.23389
0.023461,-0.25021,-0.013554,9.6604,3.7502,0.33831
0.040705,-0.26992,-0.017213,9.6591,3.6519,0.44238
0.076509,-0.29481,-0.020649,9.657,3.5546,0.54518
0.14797,-0.30618,-0.016046,9.6569,3.4552,0.44351
0.23864,-0.28268,-0.011565,9.6597,3.3537,0.34033
0.31366,-0.22575,-0.0068967,9.6619,3.2518,0.23533
0.36665,-0.14363,-0.0035485,9.6621,3.1505,0.1302
0.38827,-0.058432,-0.0011707,9.659,3.0501,0.038992
-0.00084334,-0.21977,-0.0018813,9.7598,4.15,0.038999
0.0010391,-0.22488,-0.0058513,9.7633,4.0499,0.13012
0.0034288,-0.23196,-0.010325,9.765,3.9495,0.23508
0.0061698,-0.24281,-0.014493,9.7655,3.8489,0.3403
0.0095557,-0.2611,-0.018462,9.7645,3.7491,0.44425
0.019573,-0.29576,-0.022221,9.7608,3.6514,0.54678
0.052291,-0.35057,-0.02592,9.7547,3.5566,0.64825
0.18464,-0.39523,-0.021239,9.7544,3.4583,0.54774
0.30309,-0.37279,-0.016277,9.7608,3.3556,0.44623
0.4019,-0.2954,-0.011226,9.7657,3.2532,0.34286
0.47734,-0.19035,-0.005077,9.7685,3.1513,0.23704
0.52927,-0.083955,-0.0042518,9.7703,3.0502,0.12913
0.50686,0.079821,-0.0026104,9.7633,2.9499,0.037392
-0.0015684,-0.21675,-0.0019396,9.8641,4.25,0.037507
-0.0010583,-0.22111,-0.00605,9.871,4.1499,0.12919
-0.00086315,-0.22643,-0.010812,9.8699,4.0496,0.23688
-0.0020228,-0.2333,-0.015183,9.8693,3.9489,0.34263
-0.0069127,-0.24315,-0.019334,9.8689,3.8477,0.44616
-0.022108,-0.26212,-0.023263,9.868,3.7466,0.54812
-0.054465,-0.29762,-0.027096,9.8642,3.6482,0.64912
-0.11131,-0.39259,-0.029399,9.8549,3.5532,0.74963
0.17388,-0.48605,-0.027136,9.8512,3.4549,0.64961
0.37566,-0.45449,-0.022309,9.8555,3.3537,0.54918
0.51615,-0.35648,-0.017558,9.8583,3.2529,0.44784
0.62019,-0.23279,-0.012242,9.8597,3.1516,0.34488
0.69032,-0.10299,-0.0066233,9.8608,3.0504,0.24033
0.68282,0.10285,-0.0064124,9.8623,2.9497,0.13606
0.63461,0.24056,-0.0029264,9.8574,2.8497,0.042249
-0.00024619,-0.21306,-0.0020261,9.9579,4.35,0.042258
-0.00027697,-0.21688,-0.0065553,9.9626,4.25,0.13633
-0.00022888,-0.2209,-0.011313,9.961,4.1499,0.24069
-0.00044445,-0.2248,-0.015665,9.9603,4.0496,0.34506
-0.0013771,-0.22765,-0.019779,9.9601,3.9488,0.44781
-0.0044668,-0.22622,-0.023798,9.96,3.8472,0.54914
-0.01409,-0.21526,-0.027916,9.9599,3.7452,0.64968
-0.045635,-0.15345,-0.032714,9.9584,3.6459,0.74989
-0.1092,-0.13443,-0.034542,9.9535,3.5488,0.84997
0.015985,-0.12107,-0.00097036,9.0501,3.55,0.039819
0.018627,-0.14944,-0.0010702,9.1501,3.65,0.039834
0.033301,-0.13667,-0.0032548,9.1505,3.5501,0.13005
0.049081,-0.12003,-0.0010838,9.1501,3.45,0.039838
0.017011,-0.17483,-0.0011937,9.2502,3.75,0.039853
0.032357,-0.16675,-0.0036547,9.2508,3.6501,0.13016
0.050806,-0.15568,-0.0065454,9.2517,3.5503,0.23139
0.070975,-0.1392,-0.003521,9.2509,3.4501,0.13019
0.091707,-0.11703,-0.0011547,9.2503,3.35,0.039863
0.012217,-0.19485,-0.001337,9.3505,3.85,0.039875
0.026127,-0.19187,-0.0041384,9.3513,3.7501,0.13029
0.04444,-0.18726,-0.0073128,9.3525,3.6504,0.23178
0.067232,-0.17929,-0.010384,9.3537,3.5509,0.33397
0.093716,-0.16416,-0.0068995,9.3526,3.4506,0.23192
0.1218,-0.1407,-0.0036485,9.3516,3.3502,0.13037
0.14702,-0.10834,-0.0011819,9.3508,3.2501,0.039889
0.0062648,-0.20819,-0.0014941,9.4511,3.95,0.039893
0.016901,-0.20939,-0.0046771,9.4523,3.8501,0.13044
0.03197,-0.21088,-0.0082072,9.4538,3.7503,0.23226
0.052603,-0.2116,-0.011532,9.455,3.6509,0.33497
0.080182,-0.20895,-0.014786,9.4561,3.5518,0.43812
0.11614,-0.19755,-0.01082,9.4551,3.4516,0.33544
0.15581,-0.17352,-0.0070524,9.4543,3.3509,0.23269
0.19141,-0.13539,-0.0036718,9.4533,3.2503,0.13056
0.21655,-0.084014,-0.0011562,9.452,3.1501,0.03988
0.0013599,-0.21512,-0.001654,9.5525,4.05,0.039877
0.0080525,-0.21868,-0.0052134,9.5543,3.95,0.13056
0.017978,-0.22393,-0.0091406,9.5562,3.8501,0.23286
0.03233,-0.23119,-0.012791,9.5575,3.7505,0.33621
0.05364,-0.23959,-0.016259,9.5578,3.6517,0.43989
0.087125,-0.24645,-0.019591,9.5576,3.5532,0.54293
0.13707,-0.24265,-0.015263,9.5571,3.4533,0.44074
0.19629,-0.21921,-0.011102,9.5577,3.3524,0.33757
0.24734,-0.17375,-0.0071644,9.5578,3.2511,0.23373
0.28312,-0.10896,-0.0036238,9.5567,3.1503,0.13058
0.29767,-0.04407,-0.001086,9.5547,3.05,0.039699
-0.001571,-0.21711,-0.0017983,9.6554,4.15,0.039692
0.0018395,-0.22136,-0.005678,9.6578,4.05,0.13054
0.0067778,-0.22751,-0.0099764,9.6601,3.9498,0.23369
0.013555,-0.23673,-0.013967,9.6615,3.8497,0.33785
0.023417,-0.25045,-0.01771,9.6615,3.7503,0.44176
0.040881,-0.27072,-0.021212,9.6597,3.6521,0.54468
0.074497,-0.29482,-0.024636,9.6573,3.5547,0.64661
0.14913,-0.3065,-0.020101,9.6572,3.4555,0.54553
0.23745,-0.28327,-0.01557,9.66,3.3543,0.44355
0.31381,-0.22513,-0.01125,9.6625,3.2525,0.34006
0.36761,-0.14333,-0.0070438,9.6634,3.151,0.23505
0.39354,-0.060025,-0.0039862,9.6625,3.0502,0.13011
0.3883,0.058283,-0.0011811,9.659,2.9499,0.038992
-0.0020865,-0.21589,-0.0019026,9.7598,4.25,0.038996
-0.00066129,-0.21997,-0.0059826,9.7633,4.15,0.13009
0.0013499,-0.22521,-0.010563,9.7651,4.0497,0.23495
0.0036662,-0.23239,-0.014819,9.7661,3.9493,0.33999
0.0061508,-0.24311,-0.018808,9.7661,3.8488,0.44381
0.0095125,-0.26191,-0.022613,9.7648,3.749,0.54632
0.017642,-0.2942,-0.026308,9.761,3.6515,0.64787
0.05733,-0.35198,-0.029516,9.7548,3.5566,0.74881
0.18015,-0.39623,-0.02546,9.7545,3.4584,0.64852
0.30463,-0.37221,-0.020712,9.7608,3.3558,0.54775
0.39993,-0.2963,-0.015678,9.7654,3.2535,0.44597
0.47507,-0.18891,-0.010431,9.7678,3.1516,0.34248
0.52263,-0.081754,-0.0047954,9.7692,3.0504,0.23682
0.52928,0.083817,-0.0041812,9.7703,2.9498,0.12913
0.46462,0.18808,-0.0017309,9.7629,2.8497,0.037463
-0.0018173,-0.21296,-0.0019685,9.8641,4.35,0.037506
-0.001336,-0.21688,-0.0061571,9.871,4.25,0.12918
-0.00080011,-0.22137,-0.011009,9.87,4.1499,0.23682
-0.00067902,-0.22674,-0.015403,9.8694,4.0495,0.3425
-0.0019502,-0.23353,-0.019495,9.8692,3.9488,0.44596
-0.0071549,-0.24353,-0.023371,9.869,3.8476,0.54789
-0.021987,-0.26045,-0.027179,9.8681,3.7466,0.64891
-0.056473,-0.30105,-0.0308,9.8642,3.6482,0.74945
-0.12013,-0.37855,-0.036129,9.855,3.5532,0.84976
0.17948,-0.4928,-0.029453,9.8512,3.4549,0.74976
0.37198,-0.45149,-0.026396,9.8555,3.3537,0.64959
0.51747,-0.35836,-0.021507,9.8583,3.253,0.54904
0.61899,-0.23304,-0.016411,9.8595,3.1517,0.44762
0.69212,-0.10279,-0.011051,9.86,3.0505,0.34471
0.69051,0.10259,-0.0067975,9.8608,2.9496,0.24033
0.61084,0.23149,-0.0050541,9.862,2.8491,0.13631
0.52373,0.36627,-0.0034772,9.8568,2.7493,0.042615
-0.00017141,-0.2093,-0.0020634,9.9579,4.45,0.042258
-0.00025724,-0.21315,-0.0067052,9.9626,4.35,0.13632
-0.00016791,-0.21712,-0.011541,9.961,4.25,0.24068
-0.0001517,-0.22118,-0.015909,9.9603,4.1499,0.34504
-0.00040398,-0.22509,-0.019967,9.9601,4.0495,0.44776
-0.0013853,-0.22775,-0.023828,9.9601,3.9487,0.54909
-0.0044713,-0.22651,-0.027683,9.96,3.8471,0.64963
-0.014741,-0.21419,-0.03195,9.9599,3.7452,0.74985
-0.04487,-0.1614,-0.036228,9.9584,3.6459,0.84993
-0.089716,-0.13131,-0.045426,9.9535,3.5488,0.94998
-0.001005,-0.10772,-0.0008557,8.9501,3.55,0.039806
0.0043327,-0.13452,-0.00094072,9.0501,3.65,0.039817
0.016073,-0.12121,-0.0028991,9.0504,3.5501,0.12996
0.02841,-0.10484,-0.00099357,9.0501,3.45,0.03982
0.006209,-0.15959,-0.0010441,9.1501,3.75,0.039832
0.018801,-0.14959,-0.0032502,9.1505,3.6501,0.13004
0.033498,-0.13701,-0.0059361,9.1513,3.5502,0.23106
0.049179,-0.12023,-0.0032531,9.1506,3.4501,0.13006
0.064941,-0.099461,-0.001091,9.1501,3.35,0.039839
0.0051195,-0.18094,-0.0011631,9.2502,3.85,0.039849
0.017257,-0.175,-0.0036789,9.2508,3.7501,0.13014
0.032721,-0.16712,-0.006636,9.2517,3.6503,0.23134
0.051007,-0.15621,-0.0095393,9.2529,3.5506,0.33312
0.071197,-0.13965,-0.0064559,9.2518,3.4503,0.23142
0.091921,-0.11732,-0.0034937,9.2509,3.3501,0.1302
0.11043,-0.089225,-0.0011576,9.2503,3.25,0.039863
0.0022987,-0.19707,-0.0012983,9.3505,3.95,0.03987
0.012513,-0.19504,-0.0041684,9.3513,3.8501,0.13026
0.026607,-0.19227,-0.007472,9.3526,3.7503,0.23169
0.044788,-0.18783,-0.010629,9.3538,3.6507,0.33382
0.067234,-0.17987,-0.013733,9.355,3.5512,0.43641
0.093937,-0.16481,-0.010165,9.3539,3.4509,0.33409
0.12223,-0.14129,-0.0067972,9.3529,3.3505,0.23195
0.1476,-0.10877,-0.0036506,9.3518,3.2502,0.13037
0.16591,-0.067071,-0.0011941,9.3508,3.15,0.039886
-0.00076849,-0.20746,-0.0014481,9.4511,4.05,0.039889
0.0065866,-0.20839,-0.004697,9.4524,3.95,0.1304
0.017436,-0.20982,-0.0083943,9.454,3.8502,0.23214
0.032387,-0.21147,-0.011869,9.4554,3.7505,0.33471
0.052647,-0.21217,-0.015181,9.4564,3.6513,0.43779
0.080081,-0.20951,-0.018376,9.4571,3.5522,0.54079
0.11587,-0.19816,-0.014428,9.4563,3.4521,0.43838
0.15622,-0.17422,-0.010624,9.4558,3.3514,0.33552
0.19227,-0.13612,-0.0070662,9.455,3.2507,0.23266
0.21801,-0.084572,-0.0037495,9.4536,3.1502,0.13053
0.22872,-0.03407,-0.00119,9.4521,3.05,0.039875
-0.0028115,-0.21271,-0.0016113,9.5525,4.15,0.039873
0.0016783,-0.21532,-0.0052256,9.5543,4.05,0.13053
0.0085805,-0.21909,-0.0093173,9.5565,3.95,0.23273
0.018392,-0.22449,-0.013141,9.5582,3.8501,0.3359
0.032398,-0.23166,-0.016718,9.559,3.7507,0.43941
0.053621,-0.24014,-0.020084,9.5587,3.652,0.54251
0.086392,-0.24672,-0.023392,9.5582,3.5534,0.64479
0.13733,-0.24316,-0.019119,9.5578,3.4537,0.54323
0.19566,-0.21976,-0.014903,9.5587,3.3529,0.44088
0.24792,-0.17416,-0.010963,9.5593,3.2517,0.3375
0.28462,-0.10962,-0.007311,9.5587,3.1506,0.23361
0.30065,-0.044616,-0.0038868,9.557,3.0501,0.13054
0.29768,0.043957,-0.0010922,9.5547,2.95,0.039699
-0.0035524,-0.214,-0.0017752,9.6554,4.25,0.039689
-0.0012645,-0.21729,-0.0056985,9.6578,4.15,0.13051
0.0023335,-0.22171,-0.010137,9.6602,4.0499,0.23359
0.0071842,-0.22797,-0.014263,9.6621,3.9497,0.3376
0.013728,-0.23711,-0.018106,9.6629,3.8497,0.44135
0.023392,-0.25097,-0.021688,9.6622,3.7504,0.54424
0.040175,-0.27067,-0.025125,9.6601,3.6522,0.64625
0.07554,-0.2954,-0.028436,9.6576,3.5548,0.7476
0.14735,-0.30688,-0.024143,9.6574,3.4557,0.64688
0.23806,-0.28328,-0.019657,9.6603,3.3545,0.54565
0.31313,-0.22564,-0.01518,9.663,3.2529,0.44345
0.36779,-0.14282,-0.010869,9.6643,3.1514,0.33984
0.39504,-0.059931,-0.0071768,9.6641,3.0503,0.23492
0.39354,0.059912,-0.0039475,9.6625,2.9498,0.13011
0.36184,0.14065,-0.0010223,9.6587,2.8498,0.039022
-0.0027154,-0.2125,-0.0019028,9.7598,4.35,0.038994
-0.0018469,-0.21603,-0.0060538,9.7634,4.25,0.13008
-0.00027474,-0.22026,-0.01074,9.7652,4.1499,0.2349
0.0016985,-0.22559,-0.015077,9.7663,4.0496,0.33984
0.0038452,-0.23275,-0.019109,9.7668,3.9491,0.44356
0.0061437,-0.2435,-0.022899,9.7665,3.8487,0.54603
0.009119,-0.2617,-0.026603,9.765,3.749,0.64759
0.01871,-0.29619,-0.030195,9.7611,3.6515,0.74857
0.05296,-0.35152,-0.034231,9.7549,3.5566,0.84919
0.18351,-0.39597,-0.029019,9.7546,3.4584,0.74901
0.30215,-0.37345,-0.024902,9.7609,3.3559,0.6486
0.40038,-0.2959,-0.020114,9.7655,3.2536,0.54768
0.47366,-0.18946,-0.015015,9.7677,3.1518,0.44578
0.51956,-0.080552,-0.0096099,9.7686,3.0505,0.34232
0.52275,0.081276,-0.0049589,9.7692,2.9496,0.23682
0.48258,0.19402,-0.0024769,9.7698,2.8492,0.12931
0.39382,0.29576,-0.00088169,9.7619,2.7494,0.037681
-0.0018208,-0.20927,-0.0019864,9.8641,4.45,0.037505
-0.0015485,-0.21305,-0.0062475,9.871,4.35,0.12917
-0.0010574,-0.21711,-0.0112,9.87,4.25,0.2368
-0.00056465,-0.22167,-0.015649,9.8695,4.1498,0.34245
-0.00053916,-0.22704,-0.01973,9.8694,4.0494,0.44587
