t_sim_s,step,x,y,z,yaw,is_moving,seed
0.200000,1,-3.1700,-1.7500,0.3000,0.0000,0,0
0.400000,2,-3.1700,-1.7500,0.3000,0.0000,0,0
0.600000,3,-3.1700,-1.7500,0.3000,0.0000,0,0
0.800000,4,-3.1700,-1.7500,0.3000,0.0000,0,0
1.000000,5,-3.1700,-1.7500,0.3000,0.0000,0,0
1.200000,6,-3.1700,-1.7500,0.3000,0.0000,0,0
1.400000,7,-3.1700,-1.7500,0.3000,0.0000,0,0
1.600000,8,-3.1700,-1.7500,0.3000,0.0000,0,0
1.800000,9,-3.1700,-1.7500,0.3000,0.0000,0,0
2.000000,10,-3.1700,-1.7500,0.3000,0.0000,0,0
2.200000,11,-3.1700,-1.7500,0.3000,0.0000,0,0
2.400000,12,-3.1700,-1.7500,0.3000,0.0000,0,0
2.600000,13,-3.1700,-1.7500,0.3000,0.0000,0,0
2.800000,14,-3.1700,-1.7500,0.3000,0.0000,0,0
3.000000,15,-3.1700,-1.7500,0.3000,0.0000,0,0
3.200000,16,-3.1700,-1.7500,0.3000,0.0000,0,0
3.400000,17,-3.1700,-1.7500,0.3000,0.0000,0,0
3.600000,18,-3.1700,-1.7500,0.3000,0.0000,0,0
3.800000,19,-3.1700,-1.7500,0.3000,0.0000,0,0
4.000000,20,-3.1700,-1.7500,0.3000,0.0000,0,0
4.200000,21,-3.1700,-1.7500,0.3000,0.0000,0,0
4.400000,22,-3.1700,-1.7500,0.3000,0.0000,0,0
4.600000,23,-3.1700,-1.7500,0.3000,0.0000,0,0
4.800000,24,-3.1700,-1.7500,0.3000,0.0000,0,0
5.000000,25,-3.1700,-1.7500,0.3000,0.0000,0,0
5.200000,26,-3.1700,-1.7500,0.3000,0.0000,0,0
5.400000,27,-3.1700,-1.7500,0.3000,0.0000,0,0
5.600000,28,-3.1700,-1.7500,0.3000,0.0000,0,0
5.800000,29,-3.1700,-1.7500,0.3000,0.0000,0,0
6.000000,30,-3.1700,-1.7500,0.3000,0.0000,0,0
6.200000,31,-3.1700,-1.7500,0.3000,0.0000,0,0
6.400000,32,-3.1700,-1.7500,0.3000,0.0000,0,0
6.600000,33,-3.1700,-1.7500,0.3000,0.0000,0,0
6.800000,34,-3.1700,-1.7500,0.3000,0.0000,0,0
7.000000,35,-3.1700,-1.7500,0.3000,0.0000,0,0
7.200000,36,-3.1700,-1.7500,0.3000,0.0000,0,0
7.400000,37,-3.1700,-1.7500,0.3000,0.0000,0,0
7.600000,38,-3.1700,-1.7500,0.3000,0.0000,0,0
7.800000,39,-3.1700,-1.7500,0.3000,0.0000,0,0
8.000000,40,-3.1700,-1.7500,0.3000,0.0000,0,0
8.200000,41,-3.1700,-1.7500,0.3000,0.0000,0,0
8.400000,42,-3.1700,-1.7500,0.3000,0.0000,0,0
8.600000,43,-3.1700,-1.7500,0.3000,0.0000,0,0
8.800000,44,-3.1700,-1.7500,0.3000,0.0000,0,0
9.000000,45,-3.1700,-1.7500,0.3000,0.0000,0,0
9.200000,46,-3.1700,-1.7500,0.3000,0.0000,0,0
9.400000,47,-3.1700,-1.7500,0.3000,0.0000,0,0
9.600000,48,-3.1700,-1.7500,0.3000,0.0000,0,0
9.800000,49,-3.1700,-1.7500,0.3000,0.0000,0,0
10.000000,50,-3.1700,-1.7500,0.3000,0.0000,0,0
10.200000,51,-3.1700,-1.7500,0.3000,0.0000,0,0
10.400000,52,-3.1700,-1.7500,0.3000,0.0000,0,0
10.600000,53,-3.1700,-1.7500,0.3000,0.0000,0,0
10.800000,54,-3.1700,-1.7500,0.3000,0.0000,0,0
11.000000,55,-3.1700,-1.7500,0.3000,0.0000,0,0
11.200000,56,-3.1700,-1.7500,0.3000,0.0000,0,0
11.400000,57,-3.1700,-1.7500,0.3000,0.0000,0,0
11.600000,58,-3.1700,-1.7500,0.3000,0.0000,0,0
11.800000,59,-3.1700,-1.7500,0.3000,0.0000,0,0
12.000000,60,-3.1700,-1.7500,0.3000,0.0000,0,0
12.200000,61,-3.1700,-1.7500,0.3000,0.0000,0,0
12.400000,62,-3.1700,-1.7500,0.3000,0.0000,0,0
12.600000,63,-3.1700,-1.7500,0.3000,0.0000,0,0
12.800000,64,-3.1700,-1.7500,0.3000,0.0000,0,0
13.000000,65,-3.1700,-1.7500,0.3000,0.0000,0,0
13.200000,66,-3.1700,-1.7500,0.3000,0.0000,0,0
13.400000,67,-3.1700,-1.7500,0.3000,0.0000,0,0
13.600000,68,-3.1700,-1.7500,0.3000,0.0000,0,0
13.800000,69,-3.1700,-1.7500,0.3000,0.0000,0,0
14.000000,70,-3.1700,-1.7500,0.3000,0.0000,0,0
14.200000,71,-3.1700,-1.7500,0.3000,0.0000,0,0
14.400000,72,-3.1700,-1.7500,0.3000,0.0000,0,0
14.600000,73,-3.1700,-1.7500,0.3000,0.0000,0,0
14.800000,74,-3.1700,-1.7500,0.3000,0.0000,0,0
15.000000,75,-3.1700,-1.7500,0.3000,0.0000,0,0
15.200000,76,-3.1700,-1.7500,0.3000,0.0000,0,0
15.400000,77,-3.1700,-1.7500,0.3000,0.0000,0,0
15.600000,78,-3.1700,-1.7500,0.3000,0.0000,0,0
15.800000,79,-3.1700,-1.7500,0.3000,0.0000,0,0
16.000000,80,-3.1700,-1.7500,0.3000,0.0000,0,0
16.200000,81,-3.1700,-1.7500,0.3000,0.0000,0,0
16.400000,82,-3.1700,-1.7500,0.3000,0.0000,0,0
16.600000,83,-3.1700,-1.7500,0.3000,0.0000,0,0
16.800000,84,-3.1700,-1.7500,0.3000,0.0000,0,0
17.000000,85,-3.1700,-1.7500,0.3000,0.0000,0,0
17.200000,86,-3.1700,-1.7500,0.3000,0.0000,0,0
17.400000,87,-3.1700,-1.7500,0.3000,0.0000,0,0
17.600000,88,-3.1700,-1.7500,0.3000,0.0000,0,0
17.800000,89,-3.1700,-1.7500,0.3000,0.0000,0,0
18.000000,90,-3.1700,-1.7500,0.3000,0.0000,0,0
18.200000,91,-3.1700,-1.7500,0.3000,0.0000,0,0
18.400000,92,-3.1700,-1.7500,0.3000,0.0000,0,0
18.600000,93,-3.1700,-1.7500,0.3000,0.0000,0,0
18.800000,94,-3.1700,-1.7500,0.3000,0.0000,0,0
19.000000,95,-3.1700,-1.7500,0.3000,0.0000,0,0
19.200000,96,-3.1700,-1.7500,0.3000,0.0000,0,0
19.400000,97,-3.1700,-1.7500,0.3000,0.0000,0,0
19.600000,98,-3.1700,-1.7500,0.3000,0.0000,0,0
19.800000,99,-3.1700,-1.7500,0.3000,0.0000,0,0
20.000000,100,-3.1700,-1.7500,0.3000,0.0000,0,0
20.200000,101,-3.1700,-1.7500,0.3000,0.0000,0,0
20.400000,102,-3.1700,-1.7500,0.3000,0.0000,0,0
20.600000,103,-3.1700,-1.7500,0.3000,0.0000,0,0
20.800000,104,-3.1700,-1.7500,0.3000,0.0000,0,0
21.000000,105,-3.1700,-1.7500,0.3000,0.0000,0,0
21.200000,106,-3.1700,-1.7500,0.3000,0.0000,0,0
21.400000,107,-3.1700,-1.7500,0.3000,0.0000,0,0
21.600000,108,-3.1700,-1.7500,0.3000,0.0000,0,0
21.800000,109,-3.1700,-1.7500,0.3000,0.0000,0,0
22.000000,110,-3.1700,-1.7500,0.3000,0.0000,0,0
22.200000,111,-3.1700,-1.7500,0.3000,0.0000,0,0
22.400000,112,-3.1700,-1.7500,0.3000,0.0000,0,0
22.600000,113,-3.1700,-1.7500,0.3000,0.0000,0,0
22.800000,114,-3.1700,-1.7500,0.3000,0.0000,0,0
23.000000,115,-3.1700,-1.7500,0.3000,0.0000,0,0
23.200000,116,-3.1700,-1.7500,0.3000,0.0000,0,0
23.400000,117,-3.1700,-1.7500,0.3000,0.0000,0,0
23.600000,118,-3.1700,-1.7500,0.3000,0.0000,0,0
23.800000,119,-3.1700,-1.7500,0.3000,0.0000,0,0
24.000000,120,-3.1700,-1.7500,0.3000,0.0000,0,0
24.200000,121,-3.1700,-1.7500,0.3000,0.0000,0,0
24.400000,122,-3.1700,-1.7500,0.3000,0.0000,0,0
24.600000,123,-3.1700,-1.7500,0.3000,0.0000,0,0
24.800000,124,-3.1700,-1.7500,0.3000,0.0000,0,0
25.000000,125,-3.1700,-1.7500,0.3000,0.0000,0,0
25.200000,126,-3.1700,-1.7500,0.3000,0.0000,0,0
25.400000,127,-3.1700,-1.7500,0.3000,0.0000,0,0
25.600000,128,-3.1700,-1.7500,0.3000,0.0000,0,0
25.800000,129,-3.1700,-1.7500,0.3000,0.0000,0,0
26.000000,130,-3.1700,-1.7500,0.3000,0.0000,0,0
26.200000,131,-3.1700,-1.7500,0.3000,0.0000,0,0
26.400000,132,-3.1700,-1.7500,0.3000,0.0000,0,0
26.600000,133,-3.1700,-1.7500,0.3000,0.0000,0,0
26.800000,134,-3.1700,-1.7500,0.3000,0.0000,0,0
27.000000,135,-3.1700,-1.7500,0.3000,0.0000,0,0
27.200000,136,-3.1700,-1.7500,0.3000,0.0000,0,0
27.400000,137,-3.1700,-1.7500,0.3000,0.0000,0,0
27.600000,138,-3.1700,-1.7500,0.3000,0.0000,0,0
27.800000,139,-3.1700,-1.7500,0.3000,0.0000,0,0
28.000000,140,-3.1700,-1.7500,0.3000,0.0000,0,0
28.200000,141,-3.1700,-1.7500,0.3000,0.0000,0,0
28.400000,142,-3.1700,-1.7500,0.3000,0.0000,0,0
28.600000,143,-3.1700,-1.7500,0.3000,0.0000,0,0
28.800000,144,-3.1700,-1.7500,0.3000,0.0000,0,0
29.000000,145,-3.1700,-1.7500,0.3000,0.0000,0,0
29.200000,146,-3.1700,-1.7500,0.3000,0.0000,0,0
29.400000,147,-3.1700,-1.7500,0.3000,0.0000,0,0
29.600000,148,-3.1700,-1.7500,0.3000,0.0000,0,0
29.800000,149,-3.1700,-1.7500,0.3000,0.0000,0,0
30.000000,150,-3.1700,-1.7500,0.3000,0.0000,0,0
30.200000,151,-3.1700,-1.7500,0.3000,0.0000,0,0
30.400000,152,-3.1700,-1.7500,0.3000,0.0000,0,0
30.600000,153,-3.1700,-1.7500,0.3000,0.0000,0,0
30.800000,154,-3.1700,-1.7500,0.3000,0.0000,0,0
31.000000,155,-3.1700,-1.7500,0.3000,0.0000,0,0
31.200000,156,-3.1700,-1.7500,0.3000,0.0000,0,0
31.400000,157,-3.1700,-1.7500,0.3000,0.0000,0,0
31.600000,158,-3.1700,-1.7500,0.3000,0.0000,0,0
31.800000,159,-3.1700,-1.7500,0.3000,0.0000,0,0
32.000000,160,-3.1700,-1.7500,0.3000,0.0000,0,0
32.200000,161,-3.1700,-1.7500,0.3000,0.0000,0,0
32.400000,162,-3.1700,-1.7500,0.3000,0.0000,0,0
32.600000,163,-3.1700,-1.7500,0.3000,0.0000,0,0
