run_uuid,goal_id,event,outcome,sim_time,goal_x,goal_y
CTPI_H02_S12_A0_20260908T092954Z,1,SENT,PENDING,15.9577,-1.64273,-2.50088
CTPI_H02_S12_A0_20260908T092954Z,1,RESULT,SUCCEEDED,16.8722,-1.64273,-2.50088
CTPI_H02_S12_A0_20260908T092954Z,2,SENT,PENDING,32.9524,-2.54273,-2.50088
CTPI_H02_S12_A0_20260908T092954Z,2,RESULT,SUCCEEDED,33.66,-2.54273,-2.50088
CTPI_H02_S12_A0_20260908T092954Z,3,SENT,PENDING,49.7367,-3.44273,-2.50088
CTPI_H02_S12_A0_20260908T092954Z,3,RESULT,SUCCEEDED,50.4603,-3.44273,-2.50088
CTPI_H02_S12_A0_20260908T092954Z,4,SENT,PENDING,66.8621,-3.74273,-3.40088
CTPI_H02_S12_A0_20260908T092954Z,4,RESULT,SUCCEEDED,67.6813,-3.74273,-3.40088
CTPI_H02_S12_A0_20260908T092954Z,5,SENT,PENDING,83.7451,-3.14273,-3.70088
CTPI_H02_S12_A0_20260908T092954Z,5,RESULT,SUCCEEDED,84.2641,-3.14273,-3.70088
CTPI_H02_S12_A0_20260908T092954Z,6,SENT,PENDING,100.347,-1.94273,-1.30088
CTPI_H02_S12_A0_20260908T092954Z,6,RESULT,SUCCEEDED,102.265,-1.94273,-1.30088
CTPI_H02_S12_A0_20260908T092954Z,7,SENT,PENDING,118.652,-3.14273,-1.60088
CTPI_H02_S12_A0_20260908T092954Z,7,RESULT,SUCCEEDED,119.644,-3.14273,-1.60088
CTPI_H02_S12_A0_20260908T092954Z,8,SENT,PENDING,135.747,-3.74273,-1.90088
CTPI_H02_S12_A0_20260908T092954Z,8,RESULT,SUCCEEDED,136.254,-3.74273,-1.90088
CTPI_H02_S12_A0_20260908T092954Z,9,SENT,PENDING,152.341,-4.04273,-2.80088
CTPI_H02_S12_A0_20260908T092954Z,9,RESULT,SUCCEEDED,153.104,-4.04273,-2.80088
CTPI_H02_S12_A0_20260908T092954Z,10,SENT,PENDING,169.461,-1.64273,-1.90088
CTPI_H02_S12_A0_20260908T092954Z,10,RESULT,SUCCEEDED,171.443,-1.64273,-1.90088
CTPI_H02_S12_A0_20260908T092954Z,11,SENT,PENDING,187.544,-1.04273,-2.20088
CTPI_H02_S12_A0_20260908T092954Z,11,RESULT,SUCCEEDED,188.063,-1.04273,-2.20088
CTPI_H02_S12_A0_20260908T092954Z,12,SENT,PENDING,204.149,-1.04273,-2.80088
CTPI_H02_S12_A0_20260908T092954Z,12,RESULT,SUCCEEDED,204.663,-1.04273,-2.80088
CTPI_H02_S12_A0_20260908T092954Z,13,SENT,PENDING,221.08,-2.24273,-1.90088
CTPI_H02_S12_A0_20260908T092954Z,13,RESULT,SUCCEEDED,222.245,-2.24273,-1.90088
CTPI_H02_S12_A0_20260908T092954Z,14,SENT,PENDING,238.349,-2.54273,-1.00088
CTPI_H02_S12_A0_20260908T092954Z,14,RESULT,SUCCEEDED,239.066,-2.54273,-1.00088
