cell_index,u,v
30,0.018364999443292618,-0.03065199963748455
31,0.027486000210046768,-0.03891399875283241
32,0.035916998982429504,-0.052345000207424164
33,0.03206399828195572,-0.06712500005960464
34,0.022637000307440758,-0.07188600301742554
35,0.017590999603271484,-0.07087299972772598
36,0.013230999931693077,-0.0652410015463829
37,0.0036124999169260263,-0.04341299831867218
40,0.017071999609470367,-0.0399320013821125
41,0.03731599822640419,-0.07152099907398224
42,0.045903999358415604,-0.09266799688339233
43,0.048622000962495804,-0.08161699771881104
44,0.04888699948787689,-0.04368700087070465
49,-0.0007378699956461787,-0.00040580000495538116
50,-0.0006363699794746935,-0.0003163499932270497
51,-0.0001839600008679554,-0.00023998999677132815
52,9.075299749383703e-05,-0.00016711000353097916
53,0.00025646001449786127,-0.0001617800007807091
54,0.00028842000756412745,-0.0002006599970627576
55,0.0002510999911464751,-0.00023997999960556626
56,0.00017883999680634588,-0.0004080400103703141
59,0.016088999807834625,-0.040667999535799026
60,0.021480999886989594,-0.048666998744010925
61,0.02410000003874302,-0.059186000376939774
62,0.020925000309944153,-0.06975899636745453
63,0.015699999406933784,-0.07485300302505493
64,0.011502999812364578,-0.07577499747276306
65,0.007564399857074022,-0.07548800110816956
66,0.0034684999845921993,-0.07333599776029587
69,0.014391000382602215,-0.06028100103139877
70,0.021424999460577965,-0.08507300168275833
71,0.025088999420404434,-0.09922099858522415
72,0.031644001603126526,-0.08850599825382233
73,0.03308799862861633,-0.06334800273180008
74,0.008299199864268303,-0.0742499977350235
78,-0.0005887100123800337,-0.0007173899793997407
79,-0.0006010300130583346,-0.0003459799918346107
80,-0.00034051001421175897,-0.0004006400122307241
81,6.387200119206682e-05,-0.0001704299938865006
82,0.0001386700023431331,-0.00011143000301672146
83,0.0001702799927443266,-0.00011164000170538202
84,0.0001828700042096898,-0.000146079997648485
85,0.00016806999337859452,-0.0003038299910258502
88,0.01155600044876337,-0.04812999814748764
89,0.01422400027513504,-0.05302499979734421
90,0.014631999656558037,-0.05959400162100792
91,0.013016999699175358,-0.0666939988732338
92,0.01058799959719181,-0.0713760033249855
93,0.008619800209999084,-0.07369600236415863
94,0.00671340012922883,-0.07584299892187119
95,0.004472900182008743,-0.07738199830055237
98,0.003906600177288055,-0.0695199966430664
99,0.005601400043815374,-0.08736799657344818
100,0.0061380998231470585,-0.09905800223350525
103,0.00735370023176074,-0.09977100044488907
104,-0.003161800093948841,-0.053259000182151794
107,-0.00045689998660236597,-0.0009177100146189332
110,5.947799945715815e-05,-0.00013441999908536673
111,0.00010270000348100439,-8.148600318236277e-05
112,0.0001305699988733977,-7.750499935355037e-05
113,0.00015635999443475157,-0.00011847000132547691
114,0.00015793999773450196,-0.00030106998747214675
117,0.0073771001771092415,-0.053314998745918274
118,0.008934799581766129,-0.05523499846458435
119,0.009305999614298344,-0.05936000123620033
120,0.00855529960244894,-0.06439100205898285
121,0.007268600165843964,-0.06854800134897232
122,0.006520099937915802,-0.0714770033955574
123,0.005982900038361549,-0.0744279995560646
124,0.004805400036275387,-0.077114999294281
127,-0.006951400078833103,-0.07202400267124176
128,-0.008896799758076668,-0.08641000092029572
129,-0.00988209992647171,-0.09723799675703049
130,-0.005782399792224169,-0.10561999678611755
131,0.019860999658703804,-0.11395999789237976
132,0.006848600227385759,-0.11509999632835388
133,0.004612599965184927,-0.09008800238370895
136,-0.00033611999242566526,-0.0010010000551119447
137,-0.0003795200027525425,-0.0006038600113242865
138,-0.00011020000238204375,-0.00023038999643176794
139,4.348400034359656e-05,-9.048799984157085e-05
140,8.756099850870669e-05,-5.873400004929863e-05
141,0.0001172600022982806,-5.9856000007130206e-05
142,0.00014905999705661088,-0.0001093199971364811
143,0.00016354999388568103,-0.0003281999961473048
146,0.004054099787026644,-0.05795900151133537
147,0.004956299904733896,-0.05684699863195419
148,0.005329799838364124,-0.05933599919080734
149,0.005090699996799231,-0.06309299916028976
150,0.004433699883520603,-0.06677799671888351
151,0.0041473000310361385,-0.06995899975299835
152,0.004440499935299158,-0.07307600229978561
153,0.004021099768579006,-0.07569199800491333
156,-0.01652899943292141,-0.06943000108003616
157,-0.020938999950885773,-0.08269400149583817
158,-0.023093000054359436,-0.09412100166082382
159,-0.020618999376893044,-0.10548999905586243
160,-0.011114000342786312,-0.12483000010251999
161,1.9889999748556875e-05,-0.14273999631404877
162,0.020395999774336815,-0.1375100016593933
165,-0.00042095998651348054,-0.0011177000124007463
166,-0.0002621999883558601,-0.0004827000084333122
167,-4.201699994155206e-05,-0.0001687500043772161
168,4.7214998630806804e-05,-5.848900036653504e-05
169,9.16680000955239e-05,-3.728099909494631e-05
170,0.00012444000458344817,-4.7617999371141195e-05
171,0.00015871999494265765,-0.0001051500003086403
172,0.00018428999464958906,-0.0003534700081218034
175,0.0019292000215500593,-0.06287699937820435
176,0.001536899944767356,-0.058699000626802444
177,0.0014463999541476369,-0.059925999492406845
178,0.0013107999693602324,-0.06273499876260757
179,0.0010813999688252807,-0.06600599735975266
180,0.0013167000142857432,-0.06929799914360046
181,0.00257489993236959,-0.07242400199174881
182,0.003278000047430396,-0.07494200021028519
185,-0.024678999558091164,-0.06225299835205078
186,-0.030772000551223755,-0.07671300321817398
187,-0.034168001264333725,-0.08977600187063217
188,-0.03347599878907204,-0.10321000218391418
189,-0.02942500077188015,-0.11666999757289886
190,-0.02097499929368496,-0.12434999644756317
191,-0.010618000291287899,-0.11427000164985657
194,-0.0003281999961473048,-0.0013931000139564276
195,-5.521300045074895e-05,-0.00047098001232370734
196,8.173900278052315e-05,-0.00010579000081634149
197,0.00011814000026788563,-1.809899913496338e-05
198,0.0001499700010754168,-6.90970000505331e-06
199,0.00017884999397210777,-2.79159994533984e-05
200,0.0002190100058214739,-9.699800284579396e-05
201,0.000245939998421818,-0.0003599699994083494
204,-0.0002594800025690347,-0.06686899811029434
205,-0.0017767000244930387,-0.06047600135207176
206,-0.00249779992736876,-0.06066799908876419
207,-0.0027067000046372414,-0.06292500346899033
208,-0.0025331999640911818,-0.06609799712896347
209,-0.0016185999847948551,-0.0696140006184578
210,0.0007063900120556355,-0.07290299981832504
211,0.002413500100374222,-0.07560499757528305
214,-0.030314000323414803,-0.050537001341581345
215,-0.037943001836538315,-0.0689539983868599
216,-0.04224799945950508,-0.08511199802160263
217,-0.04154599830508232,-0.10326000303030014
218,-0.03590400144457817,-0.11931999772787094
219,-0.027210000902414322,-0.12639999389648438
220,-0.016114000231027603,-0.11407999694347382
223,0.00047351999091915786,-0.0006331499898806214
224,0.0005899899988435209,9.756600047694519e-05
225,0.0004931499715894461,0.00013498999760486186
226,0.0004065200046170503,8.112900104606524e-05
227,0.0003825899912044406,6.796199886593968e-05
228,0.00037724999128840864,2.6838000849238597e-05
229,0.0003948899975512177,-5.207999856793322e-05
230,0.00039410998579114676,-0.0002501400012988597
233,-0.003954799845814705,-0.06707599759101868
234,-0.005734600126743317,-0.060440000146627426
235,-0.006776799913495779,-0.06059399992227554
236,-0.0071680000983178616,-0.06319800019264221
237,-0.006593599915504456,-0.06692299991846085
238,-0.004864600021392107,-0.07102300226688385
239,-0.001291200052946806,-0.07461699843406677
240,0.0014007999561727047,-0.077565997838974
243,-0.028416000306606293,-0.03476899862289429
244,-0.03994699940085411,-0.05816100165247917
245,-0.050592001527547836,-0.07958900183439255
246,-0.05180000141263008,-0.10933999717235565
247,-0.03524500131607056,-0.1329900026321411
248,-0.016318999230861664,-0.1408499926328659
249,-0.0029098999220877886,-0.1250399947166443
252,0.0015614000149071217,-0.00017816000035963953
253,0.0012866000179201365,0.0009006700129248202
262,-0.009049899876117706,-0.0629120022058487
263,-0.010397999547421932,-0.057686999440193176
264,-0.012014999985694885,-0.059140000492334366
265,-0.012782000005245209,-0.06330599635839462
266,-0.011830000206828117,-0.06855099648237228
267,-0.009093900211155415,-0.07379200309515
268,-0.0038596000522375107,-0.07793500274419785
269,0.00012933999823872,-0.0812000036239624
272,-0.008395000360906124,-0.016767000779509544
273,-0.031137999147176743,-0.03922099992632866
274,-0.08066900074481964,-0.058699000626802444
275,-0.1131799966096878,-0.14462999999523163
276,-0.021175000816583633,-0.18592000007629395
277,0.033504001796245575,-0.17714999616146088
278,0.044172000139951706,-0.13247999548912048
281,0.003983499947935343,0.00035367999225854874
282,0.0016954999882727861,0.0030517999548465014
291,-0.014131000265479088,-0.05556400120258331
292,-0.01653599925339222,-0.05331699922680855
293,-0.018862999975681305,-0.0564350001513958
294,-0.020238999277353287,-0.06282199919223785
295,-0.01915300078690052,-0.07075600326061249
296,-0.015123000368475914,-0.0779070034623146
297,-0.007899099960923195,-0.08337199687957764
298,-0.0018289999570697546,-0.08724500238895416
305,-0.035840000957250595,-0.35273000597953796
306,0.0786139965057373,-0.26304998993873596
307,0.11224000155925751,-0.11612000316381454
310,0.010103999637067318,0.003096899949014187
320,-0.019305000081658363,-0.045092999935150146
321,-0.02252800017595291,-0.04692300036549568
322,-0.02548299916088581,-0.05154800042510033
323,-0.02792399935424328,-0.060109999030828476
324,-0.027504999190568924,-0.07177499681711197
325,-0.02275400049984455,-0.08246999979019165
326,-0.014050000347197056,-0.09156300127506256
327,-0.00453410018235445,-0.09768600016832352
334,-0.10131999850273132,-0.4434399902820587
335,-0.03396100178360939,-0.3918200135231018
336,0.08688099682331085,-0.09635099768638611
339,0.010445999912917614,0.008585800416767597
349,-0.02075600065290928,-0.032954998314380646
350,-0.024761000648140907,-0.038001999258995056
351,-0.02975899912416935,-0.043591998517513275
352,-0.03650800138711929,-0.054457999765872955
353,-0.03993099927902222,-0.07319600135087967
354,-0.034557998180389404,-0.08967799693346024
355,-0.02797600068151951,-0.10513000190258026
356,-0.01958400011062622,-0.1282999962568283
364,-0.21939000487327576,-0.43296998739242554
368,-0.03885500133037567,0.010726000182330608
372,0.007248899899423122,-0.0012905000476166606
373,0.004976400174200535,0.003845399944111705
378,-0.012044000439345837,-0.017379000782966614
379,-0.017539000138640404,-0.023000000044703484
380,-0.030548999086022377,-0.02724899910390377
381,-0.05874599888920784,-0.03649599850177765
382,-0.08487699925899506,-0.07673200219869614
383,-0.06293199956417084,-0.09996200352907181
384,-0.07116399705410004,-0.10470999777317047
385,-0.13478000462055206,-0.11941999942064285
393,-0.36419999599456787,-0.2934400141239166
397,-0.12178999930620193,-0.03624600172042847
401,0.005605400074273348,-0.0009520900202915072
402,0.004994300194084644,0.003652299987152219
412,-0.08960899710655212,-0.11787000298500061
413,-0.11632999777793884,-0.08456499874591827
414,-0.16678999364376068,-0.04729200154542923
415,-0.2175700068473816,-0.011885999701917171
416,-0.23905999958515167,0.005900199990719557
417,-0.24975000321865082,0.018501000478863716
418,-0.22889000177383423,0.023912999778985977
419,-0.21246999502182007,0.018130000680685043
420,-0.2067199945449829,-0.005806900095194578
421,-0.24512000381946564,-0.07810000330209732
422,-0.3746599853038788,-0.1463399976491928
423,-0.4728600084781647,-0.18990999460220337
424,-0.457069993019104,-0.1935099959373474
425,-0.3152799904346466,-0.18452000617980957
426,-0.1584399938583374,-0.16216999292373657
427,-0.04271300137042999,-0.09647399932146072
428,-0.0030106999911367893,-0.017688000574707985
429,0.0006902199820615351,-0.0031141999643296003
430,0.0004803999909199774,-0.00034714999492280185
431,0.0008916400256566703,0.002151800086721778
432,0.0023680999875068665,0.004496600013226271
433,0.002690700115635991,0.005200900137424469
441,-0.0811379998922348,-0.08429600298404694
442,-0.15723000466823578,-0.04777500033378601
443,-0.2082500010728836,-0.01371300034224987
444,-0.23148000240325928,0.0031208000145852566
445,-0.23080000281333923,0.011315000243484974
446,-0.22687000036239624,0.014712000265717506
447,-0.18456999957561493,0.006094399839639664
448,-0.1429000049829483,0.012648999691009521
449,-0.11242000013589859,0.012624000199139118
450,-0.17725999653339386,-0.0038940999656915665
451,-0.30011001229286194,-0.043609000742435455
452,-0.3300600051879883,-0.1346299946308136
453,-0.37529999017715454,-0.31084999442100525
454,-0.2464500069618225,-0.31516000628471375
