run_uuid,goal_id,event,outcome,sim_time,goal_x,goal_y
CTPI_H02_S12_M1M2_20260908T093948Z,1,SENT,PENDING,16.1482,-1.64273,-2.50088
CTPI_H02_S12_M1M2_20260908T093948Z,1,RESULT,SUCCEEDED,17.0625,-1.64273,-2.50088
CTPI_H02_S12_M1M2_20260908T093948Z,2,SENT,PENDING,33.1407,-2.54273,-2.50088
CTPI_H02_S12_M1M2_20260908T093948Z,2,RESULT,SUCCEEDED,33.8525,-2.54273,-2.50088
CTPI_H02_S12_M1M2_20260908T093948Z,3,SENT,PENDING,49.8391,-3.44273,-2.50088
CTPI_H02_S12_M1M2_20260908T093948Z,3,RESULT,SUCCEEDED,50.6433,-3.44273,-2.50088
CTPI_H02_S12_M1M2_20260908T093948Z,4,SENT,PENDING,67.624,-2.24273,-1.30088
CTPI_H02_S12_M1M2_20260908T093948Z,4,RESULT,SUCCEEDED,68.8413,-2.24273,-1.30088
CTPI_H02_S12_M1M2_20260908T093948Z,5,SENT,PENDING,84.9536,-1.64273,-1.60088
CTPI_H02_S12_M1M2_20260908T093948Z,5,RESULT,SUCCEEDED,85.4645,-1.64273,-1.60088
CTPI_H02_S12_M1M2_20260908T093948Z,6,SENT,PENDING,101.561,-3.14273,-1.60088
CTPI_H02_S12_M1M2_20260908T093948Z,6,RESULT,SUCCEEDED,102.628,-3.14273,-1.60088
CTPI_H02_S12_M1M2_20260908T093948Z,7,SENT,PENDING,119.91,-3.74273,-1.90088
CTPI_H02_S12_M1M2_20260908T093948Z,7,RESULT,SUCCEEDED,120.418,-3.74273,-1.90088
CTPI_H02_S12_M1M2_20260908T093948Z,8,SENT,PENDING,136.542,-4.04273,-2.80088
CTPI_H02_S12_M1M2_20260908T093948Z,8,RESULT,SUCCEEDED,137.252,-4.04273,-2.80088
CTPI_H02_S12_M1M2_20260908T093948Z,9,SENT,PENDING,153.248,-3.44273,-3.10088
CTPI_H02_S12_M1M2_20260908T093948Z,9,RESULT,SUCCEEDED,153.843,-3.44273,-3.10088
CTPI_H02_S12_M1M2_20260908T093948Z,10,SENT,PENDING,170.787,-1.94273,-3.10088
CTPI_H02_S12_M1M2_20260908T093948Z,10,RESULT,SUCCEEDED,172.017,-1.94273,-3.10088
CTPI_H02_S12_M1M2_20260908T093948Z,11,SENT,PENDING,188.042,-1.04273,-2.80088
CTPI_H02_S12_M1M2_20260908T093948Z,11,RESULT,SUCCEEDED,188.841,-1.04273,-2.80088
CTPI_H02_S12_M1M2_20260908T093948Z,12,SENT,PENDING,204.848,-1.04273,-2.20088
CTPI_H02_S12_M1M2_20260908T093948Z,12,RESULT,SUCCEEDED,205.441,-1.04273,-2.20088
CTPI_H02_S12_M1M2_20260908T093948Z,13,SENT,PENDING,222.308,-2.54273,-3.40088
CTPI_H02_S12_M1M2_20260908T093948Z,13,RESULT,SUCCEEDED,223.628,-2.54273,-3.40088
CTPI_H02_S12_M1M2_20260908T093948Z,14,SENT,PENDING,239.74,-1.64273,-3.70088
