t_sim_s,x,y,z
77.8,-3.1999999999999993,-5.151757287100364,0.3
78.0,-3.165805826175929,-5.095805826175929,0.3
78.2,-3.1162269271029737,-5.046226927102974,0.3
78.4,-3.0999999999999996,-4.982833188908169,0.3
78.6,-3.0999999999999996,-4.912718037431663,0.3
78.8,-3.0999999999999996,-4.842602885955165,0.3
79.0,-3.0593326870484647,-4.789332687048464,0.3
79.2,-3.0097537879755043,-4.739753787975504,0.3
79.4,-3.0,-4.67367878776297,0.3
79.6,-2.9813066679482523,-4.611306667948252,0.3
79.8,-2.9317277688752914,-4.561727768875292,0.3
80.0,-2.8999999999999995,-4.504754689570777,0.3
80.2,-2.8999999999999995,-4.434639538094277,0.3
80.4,-2.8999999999999995,-4.3645243866177745,0.3
80.6,-2.8748335288207794,-4.3048335288207795,0.3
80.8,-2.8252546297478243,-4.255254629747824,0.3
81.0,-2.8,-4.195600288425581,0.3
81.2,-2.8,-4.125485136949082,0.3
81.4,-2.8,-4.055369985472582,0.3
81.6,-2.8,-3.9852548339960796,0.3
81.8,-2.8,-3.9151396825195808,0.3
82.0,-2.8,-3.8450245310430815,0.3
82.2,-2.8389549512882466,-3.791045048711753,0.3
82.4,-2.8885338503612017,-3.7414661496387973,0.3
82.6,-2.953899567149112,-3.7299999999999995,0.3
82.8,-3.0240147186256148,-3.7299999999999995,0.3
83.0,-3.0941298701021136,-3.7299999999999995,0.3
83.2,-3.1642450215786124,-3.7299999999999995,0.3
83.4,-3.2343601730551153,-3.7299999999999995,0.3
83.6,-3.304475324531615,-3.7299999999999995,0.3
83.8,-3.374590476008114,-3.7299999999999995,0.3
84.0,-3.4447056274846166,-3.7299999999999995,0.3
84.2,-3.514820778961116,-3.7299999999999995,0.3
84.4,-3.584935930437615,-3.7299999999999995,0.3
84.6,-3.655051081914121,-3.7299999999999995,0.3
84.8,-3.717795214287429,-3.7122047857125704,0.3
85.0,-3.767374113360384,-3.6626258866396153,0.3
85.2,-3.823975180106315,-3.63,0.3
85.4,-3.8940903315828104,-3.63,0.3
85.6,-3.9642054830593096,-3.63,0.3
85.8,-4.034320634535816,-3.63,0.3
86.0,-4.104435786012312,-3.63,0.3
86.2,-4.174550937488811,-3.63,0.3
86.4,-4.244666088965317,-3.63,0.3
86.6,-4.314781240441817,-3.63,0.3
86.8,-4.3848963919183115,-3.63,0.3
87.0,-4.4388990353780144,-3.6688990353780144,0.3
87.2,-4.48847793445097,-3.7184779344509695,0.3
87.4,-4.553820490110513,-3.7299999999999995,0.3
87.6,-4.623935641587012,-3.7299999999999995,0.3
87.8,-4.694050793063511,-3.7299999999999995,0.3
88.0,-4.7641659445400135,-3.7299999999999995,0.3
88.2,-4.824240395459784,-3.754240395459784,0.3
88.4,-4.873819294532739,-3.8038192945327394,0.3
88.6,-4.9233981936056965,-3.853398193605697,0.3
88.8,-4.9729770926786525,-3.9029770926786527,0.3
89.0,-5.031898989447899,-3.9299999999999997,0.3
89.2,-5.1020141409244015,-3.9299999999999997,0.3
89.4,-5.172129292400901,-3.9299999999999997,0.3
89.6,-5.229871332733164,-3.9598713327331643,0.3
89.8,-5.2794502318061225,-4.009450231806122,0.3
90.0,-5.341053390593095,-4.029999999999999,0.3
90.2,-5.407897351833378,-4.037897351833377,0.3
90.4,-5.4574762509063355,-4.0874762509063345,0.3
90.6,-5.509977488785289,-4.13,0.3
90.8,-5.580092640261787,-4.13,0.3
91.0,-5.65020779173829,-4.13,0.3
91.2,-5.714370490960847,-4.144370490960847,0.3
91.4,-5.763949390033805,-4.193949390033804,0.3
91.6,-5.813528289106761,-4.24352828910676,0.3
91.8,-5.863107188179716,-4.293107188179715,0.3
92.0,-5.912686087252671,-4.342686087252671,0.3
92.2,-5.962264986325631,-4.392264986325631,0.3
92.4,-6.016749783361874,-4.43,0.3
92.6,-6.086864934838372,-4.43,0.3
92.8,-6.156980086314872,-4.43,0.3
93.0,-6.199999999999999,-4.45709523779137,0.3
93.2,-6.199999999999999,-4.52721038926787,0.3
93.4,-6.199999999999999,-4.597325540744376,0.3
93.6,-6.199999999999999,-4.667440692220875,0.3
93.8,-6.199999999999999,-4.737555843697375,0.3
94.0,-6.199999999999999,-4.807670995173874,0.3
94.2,-6.199999999999999,-4.877786146650373,0.3
94.4,-6.199999999999999,-4.947901298126872,0.3
94.6,-6.199999999999999,-5.018016449603378,0.3
94.8,-6.241105249324813,-5.071105249324813,0.3
95.0,-6.2906841483977685,-5.1206841483977685,0.3
95.2,-6.3,-5.186940547795569,0.3
95.4,-6.319131268425023,-5.249131268425023,0.3
95.6,-6.368710167497978,-5.298710167497979,0.3
95.8,-6.3999999999999995,-5.355864645987766,0.3
96.0,-6.3999999999999995,-5.425979797464265,0.3
96.2,-6.3999999999999995,-5.4960949489407644,0.3
96.4,-6.425604407552498,-5.555604407552498,0.3
96.6,-6.475183306625449,-5.605183306625449,0.3
96.8,-6.524762205698404,-5.654762205698404,0.3
97.0,-6.5743411047713645,-5.704341104771365,0.3
97.2,-6.6,-5.763827993848653,0.3
97.4,-6.6,-5.83394314532516,0.3
97.6,-6.6,-5.904058296801659,0.3
97.8,-6.6,-5.97417344827815,0.3
98.0,-6.6,-6.0442885997546565,0.3
98.2,-6.6,-6.114403751231156,0.3
98.4,-6.6,-6.184518902707655,0.3
98.6,-6.6174189067617375,-6.247418906761737,0.3
98.8,-6.666997805834693,-6.296997805834693,0.3
99.0,-6.699999999999999,-6.353443000899853,0.3
99.2,-6.699999999999999,-6.423558152376351,0.3
99.4,-6.699999999999999,-6.493673303852851,0.3
99.6,-6.723892045889202,-6.553892045889202,0.3
99.8,-6.773470944962162,-6.6034709449621625,0.3
100.0,-6.823049844035118,-6.6530498440351185,0.3
100.2,-6.8726287431080735,-6.7026287431080736,0.3
100.4,-6.922207642181029,-6.752207642181029,0.3
100.6,-6.971786541253984,-6.801786541253984,0.3
100.8,-7.0,-6.86021529547643,0.3
101.0,-7.0,-6.9303304469529365,0.3
101.2,-7.0,-7.000445598429436,0.3
101.4,-7.028680781308498,-7.058680781308499,0.3
101.6,-7.0782596803814535,-7.108259680381454,0.3
101.8,-7.1,-7.169369696621626,0.3
102.0,-7.106706800408708,-7.236706800408708,0.3
102.2,-7.1562856994816695,-7.286285699481669,0.3
102.4,-7.205864598554625,-7.3358645985546245,0.3
102.6,-7.25544349762758,-7.38544349762758,0.3
102.8,-7.30502239670054,-7.43502239670054,0.3
103.0,-7.35460129577349,-7.484601295773491,0.3
103.2,-7.3999999999999995,-7.535911688245206,0.3
103.4,-7.3999999999999995,-7.606026839721712,0.3
103.6,-7.3999999999999995,-7.676141991198211,0.3
103.8,-7.3999999999999995,-7.713742857325289,0.3
104.0,-7.3999999999999995,-7.643627705848783,0.3
104.2,-7.3999999999999995,-7.573512554372291,0.3
104.4,-7.38118912319044,-7.511189123190441,0.3
104.6,-7.33161022411748,-7.46161022411748,0.3
104.8,-7.3,-7.404588456180094,0.3
105.0,-7.3,-7.334473304703595,0.3
105.2,-7.253584205017265,-7.283584205017265,0.3
105.4,-7.20400530594431,-7.23400530594431,0.3
105.6,-7.2,-7.165549206511404,0.3
105.8,-7.175558185917055,-7.1055581859170545,0.3
106.0,-7.1259792868441,-7.055979286844099,0.3
106.2,-7.1,-6.996625108319207,0.3
106.4,-7.1,-6.9265099568427,0.3
106.6,-7.1,-6.856394805366201,0.3
106.8,-7.06908504678959,-6.79908504678959,0.3
107.0,-7.01950614771663,-6.749506147716629,0.3
