"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.0086518,0.19404,0.0058938,0.037371,0.54954,0.13637
-0.012966,0.17735,0.012157,0.038965,0.44826,0.24085
-0.01888,0.15271,0.022691,0.039494,0.34539,0.3454
-0.025352,0.11785,0.035573,0.038969,0.24083,0.44826
-0.03177,0.074008,0.049375,0.037383,0.13636,0.54954
-0.034993,0.023659,0.062546,0.042126,0.04226,0.64992
-0.29941,-0.0018009,0.0084995,0.74995,0.042233,0.042209
-0.24609,0.0050894,0.0059638,0.64982,0.13632,0.0374
-0.27571,0.0013161,0.02438,0.64981,0.037495,0.13614
-0.17937,0.021428,0.0042486,0.54925,0.24076,0.038981
-0.22754,0.013561,0.018373,0.54903,0.12928,0.12919
-0.24954,0.004179,0.036988,0.54923,0.038998,0.24044
-0.12032,0.050189,0.0029513,0.44774,0.34518,0.039679
-0.16064,0.038274,0.012955,0.4469,0.23727,0.13018
-0.20031,0.023674,0.029728,0.44693,0.13022,0.237
-0.21834,0.0070925,0.046324,0.44778,0.03968,0.34488
-0.07426,0.088048,0.002054,0.34474,0.44797,0.039681
-0.10178,0.07539,0.0089869,0.34294,0.34327,0.13059
-0.13498,0.057733,0.021781,0.34212,0.23582,0.23569
-0.16601,0.034353,0.038312,0.34302,0.13061,0.34303
-0.18083,0.010261,0.052908,0.34482,0.039682,0.4478
-0.040462,0.13368,0.0014989,0.24024,0.54932,0.039009
-0.056506,0.12194,0.0064541,0.23694,0.44708,0.13021
-0.077513,0.10397,0.015886,0.23564,0.34233,0.23573
-0.10129,0.078298,0.029419,0.23568,0.23578,0.34221
-0.12388,0.045937,0.044787,0.23702,0.13022,0.44696
-0.13638,0.013865,0.057953,0.2403,0.039009,0.54925
-0.015076,0.18094,0.0012429,0.13596,0.64984,0.037514
-0.021812,0.17197,0.0052497,0.12907,0.5491,0.12924
-0.031726,0.15512,0.012287,0.13016,0.44709,0.23709
-0.043702,0.13157,0.023044,0.13059,0.34321,0.34319
-0.056971,0.099176,0.036469,0.13018,0.23709,0.44706
-0.069992,0.059115,0.050672,0.1291,0.12924,0.54906
-0.080825,0.018347,0.06289,0.13598,0.037513,0.64981
-0.0041272,0.21267,0.0012364,0.042114,0.74998,0.042259
-0.0059655,0.20451,0.004618,0.037364,0.64984,0.13634
-0.0092657,0.1934,0.009852,0.038984,0.54933,0.24074
-0.013551,0.17611,0.019034,0.039679,0.44797,0.34517
-0.019082,0.15072,0.030873,0.03968,0.34515,0.44798
-0.025048,0.11545,0.044528,0.038987,0.24072,0.54933
-0.030535,0.071819,0.058606,0.037369,0.13633,0.64984
-0.033025,0.022944,0.071326,0.042117,0.042257,0.74998
-0.31464,-0.0047505,0.0094269,0.84994,0.042254,0.042282
-0.26124,-0.003464,0.0064788,0.7499,0.13629,0.037399
-0.29487,-0.0011209,0.027175,0.74993,0.037487,0.13615
-0.19483,0.0062298,0.0045112,0.64971,0.24068,0.038976
-0.24809,0.0053941,0.020065,0.64957,0.1292,0.12913
-0.27322,0.0019082,0.040886,0.6497,0.038992,0.24037
-0.13598,0.028662,0.0030792,0.54908,0.34506,0.039708
-0.18143,0.022013,0.013955,0.54852,0.237,0.13014
-0.22637,0.015146,0.032467,0.54852,0.13018,0.2369
-0.24645,0.0047474,0.050887,0.54909,0.039709,0.34478
-0.089176,0.059609,0.0020906,0.44759,0.44783,0.039875
-0.12192,0.05093,0.0095052,0.44632,0.34287,0.13069
-0.16202,0.039977,0.023379,0.44566,0.23541,0.2353
-0.19862,0.024917,0.04172,0.44636,0.1307,0.34264
-0.21462,0.0075416,0.057624,0.44763,0.039875,0.44766
-0.053694,0.098065,0.0014461,0.34465,0.54919,0.039711
-0.075301,0.089034,0.0065518,0.34255,0.44653,0.13069
-0.10366,0.076835,0.016556,0.34099,0.3412,0.23473
-0.13542,0.05884,0.031332,0.34102,0.23478,0.34105
-0.16382,0.035012,0.048328,0.34261,0.1307,0.44638
-0.17676,0.010543,0.062283,0.34469,0.039711,0.54911
-0.028106,0.143,0.0010792,0.2402,0.64974,0.039007
-0.040888,0.13513,0.0047776,0.23678,0.54861,0.13018
-0.058015,0.12273,0.012185,0.23525,0.44582,0.23534
-0.078854,0.10435,0.023585,0.2347,0.34116,0.34112
-0.10112,0.078308,0.038139,0.23529,0.23536,0.44574
-0.12159,0.045867,0.053604,0.23683,0.13018,0.54855
-0.13251,0.013942,0.066113,0.24023,0.039007,0.64971
-0.0092594,0.18792,0.0009369,0.13595,0.74994,0.03751
-0.014955,0.18284,0.0040435,0.12904,0.64961,0.12921
-0.023189,0.17111,0.009706,0.13012,0.54862,0.23694
-0.033349,0.1543,0.018842,0.13068,0.44652,0.34281
-0.044584,0.13048,0.030919,0.13069,0.3428,0.44651
-0.056766,0.097972,0.044929,0.13013,0.23693,0.5486
-0.068503,0.058223,0.059133,0.12905,0.1292,0.6496
-0.078242,0.018126,0.070734,0.13596,0.037509,0.74993
-0.0023136,0.21536,0.00095967,0.042113,0.84999,0.042258
-0.0038584,0.21077,0.003623,0.03736,0.74994,0.13633
-0.0065472,0.20399,0.0079455,0.03898,0.64975,0.2407
-0.0099043,0.19241,0.015791,0.039707,0.54919,0.34508
-0.01391,0.17437,0.026383,0.039874,0.44783,0.44784
-0.019099,0.1484,0.039204,0.039709,0.34507,0.5492
-0.024408,0.11289,0.053316,0.038982,0.24069,0.64975
-0.029143,0.069675,0.067217,0.037362,0.13632,0.74994
-0.031149,0.022216,0.079197,0.042114,0.042257,0.84999
-0.32572,-0.0079311,0.01037,0.94998,0.042351,0.042295
-0.27189,-0.012192,0.0070793,0.84986,0.13631,0.037424
-0.30963,-0.0037523,0.030196,0.85,0.037491,0.13627
-0.20627,-0.0080713,0.0047578,0.74987,0.24065,0.038971
-0.26397,-0.0024887,0.021922,0.74979,0.12917,0.12912
-0.29243,-0.00033724,0.045173,0.74988,0.038986,0.24038
-0.14835,0.0093845,0.0031752,0.64964,0.34501,0.039704
-0.19744,0.0073756,0.014887,0.64929,0.23689,0.1301
-0.24717,0.0074848,0.035395,0.64928,0.13012,0.23682
-0.26992,0.0026228,0.055973,0.64963,0.039705,0.34473
-0.10151,0.035103,0.0020928,0.549,0.44777,0.039904
-0.13806,0.029737,0.009948,0.54814,0.34264,0.13065
-0.18339,0.024512,0.025053,0.54766,0.23517,0.2351
-0.22468,0.016878,0.045381,0.54815,0.13066,0.34246
-0.24228,0.0053194,0.062912,0.54901,0.039904,0.4476
-0.065147,0.067414,0.001384,0.44753,0.54911,0.039904
-0.090719,0.060715,0.0066773,0.446,0.44621,0.13078
-0.12455,0.053199,0.017289,0.4447,0.34057,0.23422
-0.16283,0.042009,0.033422,0.44472,0.23426,0.34043
-0.19614,0.026116,0.052278,0.44603,0.13079,0.44606
-0.20992,0.0079612,0.067341,0.44755,0.039904,0.54903
-0.037788,0.10576,0.00095543,0.34462,0.64968,0.039708
-0.054739,0.099326,0.0045964,0.34236,0.54825,0.13066
-0.077583,0.090972,0.012178,0.34037,0.44486,0.23424
-0.10547,0.078567,0.024238,0.3395,0.33962,0.33956
-0.13518,0.059964,0.040138,0.3404,0.23425,0.44477
-0.16085,0.035606,0.057194,0.3424,0.13066,0.54818
-0.1719,0.010801,0.070309,0.34464,0.039708,0.64965
-0.018239,0.14959,0.00074803,0.24019,0.7499,0.039003
-0.028656,0.14462,0.0034551,0.23671,0.64934,0.13014
-0.042568,0.1362,0.0091673,0.23504,0.54776,0.23514
-0.059908,0.12351,0.018447,0.23419,0.44485,0.34051
-0.079737,0.10472,0.031114,0.2342,0.34052,0.44482
-0.10024,0.078313,0.046212,0.23507,0.23514,0.54772
-0.11866,0.045775,0.06148,0.23673,0.13014,0.64931
-0.12806,0.013997,0.073136,0.2402,0.039002,0.74989
-0.0044057,0.1919,0.00069431,0.13594,0.84998,0.037508
-0.0094001,0.18988,0.0031022,0.12902,0.74982,0.12919
-0.016314,0.18211,0.0076155,0.13008,0.64934,0.23687
-0.024883,0.17048,0.015224,0.13064,0.54826,0.34262
-0.034528,0.15349,0.025745,0.13077,0.4462,0.4462
-0.044969,0.12934,0.038665,0.13065,0.34262,0.54825
-0.056068,0.09674,0.052939,0.13009,0.23686,0.64933
-0.066584,0.057263,0.066873,0.12902,0.12919,0.74982
-0.075223,0.01786,0.077565,0.13595,0.037507,0.84997
-0.000993,0.21535,0.00075849,0.042113,0.95,0.042258
-0.0021931,0.21363,0.0028607,0.037358,0.84998,0.13633
-0.0043375,0.21036,0.0064072,0.038975,0.7499,0.24069
-0.0071618,0.20328,0.013035,0.039704,0.64969,0.34505
-0.010323,0.19102,0.022317,0.039903,0.54912,0.44779
-0.014075,0.17231,0.034007,0.039903,0.44778,0.54913
-0.01883,0.14581,0.047431,0.039705,0.34504,0.64969
-0.02354,0.11023,0.061582,0.038976,0.24068,0.7499
-0.027646,0.067549,0.07498,0.037359,0.13632,0.84998
-0.029239,0.021467,0.086068,0.042114,0.042257,0.95
-0.33274,-0.011192,0.011326,1.05,0.04242,0.042274
-0.27888,-0.020772,0.0077194,0.94987,0.13646,0.037472
-0.32038,-0.0065149,0.033415,0.95008,0.03748,0.1363
-0.21446,-0.021515,0.0050038,0.84991,0.24063,0.038969
-0.27531,-0.010382,0.02401,0.84988,0.12918,0.12916
-0.30735,-0.0027278,0.049786,0.84996,0.03898,0.24046
-0.15828,-0.0083036,0.003247,0.74984,0.34498,0.039698
-0.20948,-0.0063185,0.01582,0.74963,0.23683,0.13007
-0.26351,0.0002187,0.038556,0.74964,0.13009,0.2368
-0.28915,0.00057572,0.061536,0.74985,0.039697,0.34473
-0.11197,0.013516,0.0020643,0.64959,0.44773,0.039898
-0.15081,0.0109,0.010329,0.64905,0.34252,0.1306
-0.20002,0.010775,0.026705,0.64873,0.23503,0.23498
-0.24554,0.0097619,0.049314,0.64905,0.1306,0.34236
-0.26542,0.0033545,0.068837,0.64959,0.039898,0.44757
-0.075145,0.041524,0.0012822,0.54896,0.54908,0.03993
-0.10341,0.036468,0.0067231,0.5479,0.44603,0.13073
-0.14135,0.032824,0.017977,0.54695,0.34021,0.23394
-0.18458,0.027437,0.035652,0.54696,0.23397,0.3401
-0.22203,0.018576,0.05659,0.54791,0.13073,0.44589
-0.23701,0.0058595,0.073084,0.54896,0.03993,0.54899
-0.046653,0.074171,0.00080364,0.4475,0.64964,0.039899
-0.06656,0.068764,0.0044095,0.44582,0.54802,0.13073
-0.093678,0.063488,0.012186,0.44409,0.44426,0.2336
-0.12694,0.056018,0.025058,0.44334,0.33867,0.33861
-0.1627,0.044128,0.042494,0.44411,0.23361,0.44416
-0.19269,0.027242,0.061413,0.44584,0.13073,0.54794
-0.20427,0.0083539,0.075464,0.44752,0.039899,0.64961
-0.025157,0.11183,0.00055681,0.34461,0.74987,0.039702
-0.038794,0.1072,0.0030411,0.34227,0.64911,0.13061
-0.057092,0.10165,0.0086192,0.34003,0.54706,0.23396
-0.080041,0.093316,0.018087,0.33856,0.44346,0.33864
-0.10666,0.080383,0.031523,0.33858,0.33866,0.44342
-0.13404,0.061076,0.048028,0.34006,0.23396,0.547
-0.15706,0.036146,0.064838,0.34229,0.13061,0.64908
-0.1663,0.011036,0.07694,0.34461,0.039701,0.74985
-0.010062,0.15399,0.00048528,0.24019,0.84996,0.038999
-0.01885,0.15129,0.0024217,0.23667,0.74967,0.13011
-0.030348,0.14589,0.0067463,0.23493,0.6488,0.23503
-0.044671,0.13734,0.01414,0.23391,0.54706,0.34018
-0.061383,0.12436,0.024741,0.23357,0.44424,0.44423
-0.079914,0.10509,0.038227,0.23392,0.34018,0.54704
-0.098616,0.078295,0.053509,0.23494,0.23502,0.64878
-0.1151,0.045641,0.068316,0.23668,0.13011,0.74966
-0.12305,0.014028,0.078905,0.24019,0.038999,0.84995
-9.3268e-05,0.19322,0.00050544,0.13594,0.94999,0.037507
-0.0047432,0.19384,0.0023735,0.12901,0.84991,0.12918
-0.010678,0.18926,0.0059467,0.13005,0.74967,0.23684
-0.017952,0.18171,0.012201,0.13059,0.64912,0.34253
-0.026174,0.17,0.021185,0.13072,0.54803,0.44603
-0.035207,0.15263,0.032693,0.13072,0.44602,0.54803
-0.044845,0.12811,0.046078,0.13059,0.34253,0.64912
-0.054902,0.095413,0.060313,0.13006,0.23683,0.74967
-0.064274,0.056207,0.073685,0.12901,0.12918,0.84991
-0.071818,0.017548,0.083226,0.13595,0.037506,0.94999
8.9417e-05,0.21278,0.00058066,0.042112,1.05,0.042258
-0.00085271,0.21373,0.0022871,0.037357,0.94999,0.13632
-0.0025602,0.21334,0.0051772,0.038971,0.84996,0.24068
-0.0048988,0.2099,0.010729,0.039698,0.74987,0.34504
-0.0075782,0.20227,0.018752,0.039897,0.64965,0.44777
-0.010545,0.18933,0.029193,0.039929,0.54909,0.54909
-0.01401,0.16995,0.041575,0.039897,0.44776,0.64965
-0.01832,0.143,0.05521,0.039698,0.34503,0.74987
-0.022491,0.10747,0.069065,0.038972,0.24068,0.84996
-0.026021,0.065373,0.08172,0.037358,0.13632,0.94999
-0.027215,0.020684,0.091749,0.042116,0.042257,1.05
-0.336,-0.014197,0.012352,1.15,0.042374,0.042381
-0.28249,-0.029045,0.0083175,1.05,0.13657,0.037509
-0.32713,-0.009336,0.03663,1.05,0.037463,0.13627
-0.22005,-0.034338,0.00524,0.94994,0.24067,0.038974
-0.28292,-0.018112,0.026171,0.94994,0.12924,0.12916
-0.31836,-0.0052839,0.054655,0.95,0.038969,0.24049
-0.16615,-0.024555,0.0032851,0.84992,0.34495,0.039692
-0.21817,-0.019196,0.016788,0.84979,0.23682,0.13006
-0.27538,-0.0069611,0.041879,0.84981,0.13007,0.23681
-0.30425,-0.0015284,0.06743,0.84993,0.039692,0.34477
-0.12125,-0.0059889,0.0020068,0.74982,0.44771,0.039889
-0.16101,-0.0063136,0.010679,0.74949,0.34246,0.13056
-0.21271,-0.0019636,0.028377,0.74929,0.23495,0.23492
-0.26212,0.0031102,0.053514,0.7495,0.13056,0.34232
-0.28454,0.0014911,0.075324,0.74982,0.039889,0.44756
-0.084365,0.019182,0.0011461,0.64956,0.54905,0.039922
-0.11411,0.01523,0.0067072,0.64889,0.44592,0.13066
-0.15466,0.014908,0.018605,0.64824,0.34,0.23377
-0.20163,0.014671,0.037912,0.64824,0.23379,0.33992
-0.24286,0.012001,0.061255,0.64889,0.13065,0.44579
-0.2597,0.0040487,0.079584,0.64956,0.039921,0.54897
-0.05489,0.048078,0.00060045,0.54893,0.64962,0.039922
-0.076789,0.043086,0.0041199,0.54776,0.54788,0.13065
-0.1069,0.040042,0.012121,0.54645,0.44388,0.23322
-0.14428,0.036663,0.025896,0.54588,0.33814,0.33809
-0.18461,0.030462,0.045099,0.54646,0.23323,0.4438
-0.21829,0.02018,0.066139,0.54777,0.13065,0.5478
-0.23071,0.0063637,0.081442,0.54894,0.039921,0.64958
-0.031981,0.080271,0.00031157,0.44749,0.74984,0.03989
-0.047906,0.075696,0.0025635,0.44572,0.64895,0.13066
-0.069437,0.071938,0.0080353,0.44373,0.54656,0.23323
-0.096699,0.067039,0.017793,0.44236,0.44248,0.33739
-0.12849,0.059041,0.032258,0.44237,0.3374,0.44243
-0.16144,0.046223,0.050425,0.44375,0.23323,0.54651
-0.18825,0.028294,0.069091,0.44574,0.13066,0.64892
-0.19775,0.0087199,0.081993,0.4475,0.03989,0.74983
-0.014631,0.11662,0.00022358,0.3446,0.84994,0.039697
-0.026091,0.11338,0.0017853,0.34222,0.74953,0.13057
-0.041027,0.10981,0.0057457,0.33985,0.64831,0.23379
-0.059727,0.10451,0.012936,0.33804,0.54598,0.33813
-0.081947,0.09583,0.023809,0.33734,0.44247,0.44246
-0.10695,0.082196,0.038156,0.33805,0.33813,0.54595
-0.13196,0.06213,0.054893,0.33986,0.23378,0.64829
-0.15247,0.036627,0.071189,0.34223,0.13057,0.74952
-0.16,0.011245,0.082116,0.3446,0.039696,0.84993
-0.0029328,0.15642,0.00027203,0.24018,0.94998,0.038997
-0.010688,0.15571,0.0016078,0.23666,0.84982,0.1301
-0.020446,0.15271,0.0048121,0.23486,0.74933,0.23496
-0.032433,0.14732,0.010582,0.23374,0.64831,0.34
-0.046379,0.13865,0.019256,0.2332,0.54656,0.44388
-0.062173,0.12523,0.030806,0.2332,0.44387,0.54657
-0.079313,0.10541,0.044737,0.23375,0.33999,0.64831
-0.096278,0.078203,0.059898,0.23487,0.23496,0.74933
-0.11095,0.045443,0.073984,0.23666,0.13009,0.84982
-0.11751,0.014029,0.083318,0.24019,0.038997,0.94998
0.0037514,0.19205,0.00036441,0.13594,1.05,0.037506
-0.0006199,0.19511,0.0018003,0.129,0.94995,0.12918
-0.0058994,0.19332,0.0046168,0.13003,0.84982,0.23682
-0.012176,0.18904,0.0097049,0.13055,0.74953,0.34249
-0.019219,0.18156,0.017261,0.13065,0.64896,0.44594
-0.026977,0.16952,0.027301,0.13064,0.54789,0.54789
-0.035388,0.15165,0.03941,0.13065,0.44593,0.64896
-0.044227,0.12673,0.05294,0.13055,0.34248,0.74954
-0.053303,0.093942,0.066836,0.13004,0.23681,0.84983
-0.061599,0.055041,0.079388,0.12901,0.12918,0.94996
-0.068041,0.017186,0.087586,0.13595,0.037505,1.05
0.0011895,0.20774,0.00044272,0.042112,1.15,0.042258
0.00026211,0.21135,0.0017768,0.037356,1.05,0.13632
-0.0012269,0.21351,0.0041646,0.038969,0.94998,0.24068
-0.0030295,0.21308,0.0087999,0.039692,0.84994,0.34503
-0.0052921,0.20923,0.015663,0.039888,0.74985,0.44776
-0.0078055,0.201,0.02484,0.03992,0.64963,0.54908
-0.010563,0.18733,0.036042,0.03992,0.54907,0.64963
-0.013728,0.16729,0.048746,0.039888,0.44775,0.74985
-0.017604,0.13995,0.062259,0.039693,0.34503,0.84994
-0.02127,0.10454,0.075546,0.03897,0.24068,0.94998
-0.024244,0.063096,0.087236,0.037358,0.13632,1.05
-0.025026,0.019866,0.095982,0.042121,0.042256,1.15
-0.33541,-0.017368,0.013396,1.25,0.042407,0.042389
-0.28299,-0.036931,0.0088036,1.15,0.13648,0.037501
-0.33006,-0.012211,0.039856,1.1499,0.03749,0.13645
-0.22336,-0.046647,0.0054558,1.05,0.24071,0.038981
-0.28702,-0.02558,0.028293,1.05,0.12928,0.12916
-0.32547,-0.0078798,0.059535,1.05,0.038961,0.24051
-0.17233,-0.039688,0.0032994,0.94995,0.34493,0.039689
-0.22418,-0.031372,0.017739,0.94987,0.2369,0.13006
-0.28353,-0.013943,0.04524,0.9499,0.13007,0.23677
-0.3155,-0.0037659,0.073631,0.94997,0.039688,0.34481
-0.12951,-0.0237,0.0019133,0.84991,0.44769,0.039882
-0.16912,-0.022085,0.010953,0.84971,0.34243,0.13053
-0.22193,-0.013933,0.030044,0.84959,0.23492,0.23489
-0.27453,-0.0033626,0.057892,0.84972,0.13053,0.34232
-0.29972,-0.00033806,0.082189,0.84991,0.039881,0.44758
-0.093142,-0.00078599,0.00097956,0.7498,0.54903,0.03991
-0.12347,-0.0038736,0.0066266,0.74938,0.44585,0.1306
-0.16523,-0.0013697,0.019178,0.74896,0.33988,0.23366
-0.21482,0.0029435,0.040199,0.74896,0.23367,0.33982
-0.25956,0.0059338,0.066221,0.74938,0.1306,0.44574
-0.27858,0.0023345,0.086719,0.7498,0.039909,0.54896
-0.063054,0.025995,0.00035403,0.64954,0.6496,0.039911
-0.086123,0.021045,0.0037467,0.64877,0.54779,0.13056
-0.11796,0.019649,0.011986,0.64786,0.44365,0.23299
-0.1581,0.019838,0.026691,0.64745,0.33782,0.33779
-0.20193,0.018647,0.047802,0.64787,0.23299,0.44358
-0.23895,0.014108,0.071316,0.64878,0.13056,0.54771
-0.25286,0.004694,0.088308,0.64955,0.03991,0.64956
-0.038701,0.054814,-2.5658e-06,0.54892,0.74983,0.039911
-0.05626,0.049806,0.0019376,0.54767,0.64884,0.13056
-0.079996,0.047026,0.0073279,0.54612,0.54623,0.23278
-0.1104,0.044662,0.017472,0.54505,0.44186,0.33665
-0.14618,0.040772,0.03312,0.54506,0.33666,0.44182
-0.18335,0.033425,0.05323,0.54613,0.23278,0.54618
-0.21343,0.021678,0.074033,0.54767,0.13056,0.64881
-0.22345,0.0068326,0.088042,0.54892,0.03991,0.74981
-0.019642,0.085846,-0.00012542,0.44748,0.84992,0.039883
-0.033053,0.081929,0.00099915,0.44567,0.74942,0.1306
-0.050476,0.079186,0.0046142,0.44351,0.64793,0.233
-0.072509,0.076088,0.011709,0.44175,0.54515,0.33666
-0.099003,0.07091,0.023056,0.44102,0.4411,0.44109
-0.12892,0.062076,0.03862,0.44176,0.33665,0.54513
-0.15904,0.048217,0.05713,0.44352,0.23299,0.64792
-0.18287,0.029266,0.075284,0.44568,0.1306,0.74941
-0.19039,0.0090556,0.086915,0.44749,0.039883,0.84992
-0.0052696,0.12019,-6.8435e-05,0.34459,0.94996,0.039693
-0.015468,0.11824,0.00073633,0.34219,0.84973,0.13054
-0.02808,0.1162,0.0033874,0.33974,0.749,0.23368
-0.043548,0.11308,0.0086675,0.33774,0.64752,0.33783
-0.061867,0.10764,0.017168,0.3366,0.54515,0.44186
-0.082988,0.098376,0.029074,0.33661,0.44185,0.54515
-0.10624,0.083931,0.043969,0.33775,0.33782,0.64752
-0.12895,0.063084,0.060632,0.33975,0.23367,0.74901
-0.14712,0.037037,0.076173,0.3422,0.13054,0.84974
-0.15303,0.011426,0.085781,0.3446,0.039693,0.94997
0.0037332,0.15699,9.1974e-05,0.24018,1.05,0.038996
-0.0035403,0.15812,0.0009473,0.23664,0.9499,0.13009
-0.012108,0.15723,0.0032492,0.23482,0.84961,0.23492
-0.022365,0.15437,0.0076481,0.23363,0.749,0.33989
-0.034131,0.14904,0.014587,0.23296,0.64794,0.44367
-0.047416,0.14003,0.024256,0.23276,0.54624,0.54625
-0.062192,0.12603,0.036412,0.23297,0.44366,0.64795
-0.077945,0.10561,0.050477,0.23364,0.33988,0.74902
-0.093266,0.077993,0.065237,0.23482,0.23492,0.84962
-0.10623,0.045169,0.078369,0.23665,0.13008,0.9499
-0.11143,0.013997,0.086294,0.24019,0.038995,1.05
0.0074194,0.18849,0.00023309,0.13594,1.15,0.037506
0.0030935,0.19388,0.0013787,0.129,1.05,0.12917
-0.0015973,0.1947,0.0035471,0.13002,0.9499,0.23681
-0.007203,0.19327,0.0076365,0.13052,0.84973,0.34246
-0.013324,0.18918,0.01391,0.13059,0.74942,0.44589
-0.020013,0.18147,0.022519,0.13055,0.64885,0.54781
-0.027287,0.16891,0.033254,0.13055,0.5478,0.64886
-0.035087,0.15047,0.045647,0.13059,0.44588,0.74943
-0.043146,0.12513,0.059025,0.13053,0.34245,0.84974
-0.051297,0.092292,0.072315,0.13003,0.2368,0.94991
-0.058557,0.053754,0.083831,0.12901,0.12917,1.05
