"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.026416,0.10702,0.0010354,0.13595,0.74994,0.03751
-0.02326,0.09006,0.0030577,0.12904,0.64961,0.12921
-0.02214,0.073935,0.0048069,0.13012,0.54862,0.23694
-0.021024,0.058722,0.0066904,0.13068,0.44652,0.34281
-0.01983,0.044169,0.0084384,0.13069,0.3428,0.44651
-0.01873,0.03006,0.0099549,0.13013,0.23693,0.5486
-0.017954,0.016745,0.011235,0.12905,0.1292,0.6496
-0.018671,0.0050126,0.012327,0.13596,0.037509,0.74993
-0.011171,0.12575,0.0011793,0.042113,0.84999,0.042258
-0.010098,0.10757,0.0030525,0.03736,0.74994,0.13633
-0.0094359,0.090425,0.0045795,0.03898,0.64975,0.2407
-0.0087314,0.074381,0.0065419,0.039707,0.54919,0.34508
-0.0080747,0.059228,0.0082977,0.039874,0.44783,0.44784
-0.0074643,0.04476,0.0098288,0.039709,0.34507,0.5492
-0.0069811,0.030814,0.011101,0.038982,0.24069,0.64975
-0.0066076,0.017771,0.012146,0.037362,0.13632,0.74994
-0.0063254,0.0051776,0.012959,0.042114,0.042257,0.84999
-0.11823,0.0010023,0.0013716,0.94998,0.042351,0.042295
-0.11149,0.0086206,0.0012198,0.84986,0.13631,0.037424
-0.10965,0.0018544,0.0043155,0.85,0.037491,0.13627
-0.10465,0.018276,0.0011747,0.74987,0.24065,0.038971
-0.10114,0.010102,0.0039099,0.74979,0.12917,0.12912
-0.099427,0.002485,0.006742,0.74988,0.038986,0.24038
-0.097159,0.031676,0.0011448,0.64964,0.34501,0.039704
-0.092593,0.021248,0.0036728,0.64929,0.23689,0.1301
-0.089521,0.011987,0.0063888,0.64928,0.13012,0.23682
-0.087837,0.0031153,0.0088719,0.64963,0.039705,0.34473
-0.088381,0.04747,0.0011073,0.549,0.44777,0.039904
-0.083243,0.035513,0.0035024,0.54814,0.34264,0.13065
-0.079299,0.023972,0.0060058,0.54766,0.23517,0.2351
-0.076662,0.013565,0.0083602,0.54815,0.13066,0.34246
-0.075152,0.003695,0.010417,0.54901,0.039904,0.4476
-0.077672,0.065278,0.0010559,0.44753,0.54911,0.039904
-0.072441,0.051691,0.0033283,0.446,0.44621,0.13078
-0.068107,0.038708,0.0056649,0.4447,0.34057,0.23422
-0.064931,0.026235,0.0078641,0.44472,0.23426,0.34043
-0.062803,0.014832,0.0097926,0.44603,0.13079,0.44606
-0.0616,0.004185,0.011505,0.44755,0.039904,0.54903
-0.064362,0.084622,0.00099253,0.34462,0.64968,0.039708
-0.05955,0.069347,0.0031391,0.34236,0.54825,0.13066
-0.05542,0.054962,0.005364,0.34037,0.44486,0.23424
-0.052145,0.041245,0.0074218,0.3395,0.33962,0.33956
-0.049739,0.027993,0.0092459,0.3404,0.23425,0.44477
-0.048175,0.01575,0.010844,0.3424,0.13066,0.54818
-0.047407,0.0045668,0.012244,0.34464,0.039708,0.64965
-0.048132,0.10484,0.00094634,0.24019,0.7499,0.039003
-0.043943,0.088025,0.0029683,0.23671,0.64934,0.13014
-0.040781,0.072194,0.0050898,0.23504,0.54776,0.23514
-0.038174,0.057266,0.0070349,0.23419,0.44485,0.34051
-0.035913,0.043023,0.0087954,0.2342,0.34052,0.44482
-0.034135,0.029232,0.010332,0.23507,0.23514,0.54772
-0.033033,0.016332,0.011645,0.23673,0.13014,0.64931
-0.032853,0.0048304,0.012765,0.2402,0.039002,0.74989
-0.027997,0.12548,0.0010776,0.13594,0.84998,0.037508
-0.024592,0.10726,0.0031326,0.12902,0.74982,0.12919
-0.023361,0.090015,0.004845,0.13008,0.64934,0.23687
-0.022127,0.073897,0.0067129,0.13064,0.54826,0.34262
-0.020816,0.058698,0.008453,0.13077,0.4462,0.4462
-0.019538,0.04417,0.009986,0.13065,0.34262,0.54825
-0.018432,0.030078,0.011267,0.13009,0.23686,0.64933
-0.017659,0.016761,0.012316,0.12902,0.12919,0.74982
-0.018344,0.0050235,0.013172,0.13595,0.037507,0.84997
-0.0121,0.14537,0.0012471,0.042113,0.95,0.042258
-0.010927,0.12594,0.0030864,0.037358,0.84998,0.13633
-0.010189,0.10755,0.0045408,0.038975,0.7499,0.24069
-0.0093883,0.09042,0.0065186,0.039704,0.64969,0.34505
-0.0086293,0.074364,0.0082747,0.039903,0.54912,0.44779
-0.007936,0.059223,0.0098192,0.039903,0.44778,0.54913
-0.007317,0.044775,0.011111,0.039705,0.34504,0.64969
-0.0068529,0.030834,0.012148,0.038976,0.24068,0.7499
-0.0064914,0.017772,0.012959,0.037359,0.13632,0.84998
-0.0061969,0.0051875,0.013538,0.042114,0.042257,0.95
-0.12509,0.00028633,0.0014601,1.05,0.04242,0.042274
-0.12002,0.0063002,0.001315,0.94987,0.13646,0.037472
-0.11806,0.0011764,0.0046619,0.95008,0.03748,0.1363
-0.11498,0.014512,0.0012709,0.84991,0.24063,0.038969
-0.11108,0.0081435,0.0042333,0.84988,0.12918,0.12916
-0.10919,0.0018492,0.0072895,0.84996,0.03898,0.24046
-0.10944,0.026918,0.0012459,0.74984,0.34498,0.039698
-0.10421,0.018047,0.0039927,0.74963,0.23683,0.13007
-0.10069,0.010277,0.006907,0.74964,0.13009,0.2368
-0.098759,0.0025302,0.0095921,0.74985,0.039697,0.34473
-0.10274,0.042156,0.0012149,0.64959,0.44773,0.039898
-0.096685,0.031539,0.0038301,0.64905,0.34252,0.1306
-0.092033,0.021283,0.0065034,0.64873,0.23503,0.23498
-0.088888,0.012132,0.0090282,0.64905,0.1306,0.34236
-0.087041,0.0031773,0.011249,0.64959,0.039898,0.44757
-0.094204,0.059977,0.0011705,0.54896,0.54908,0.03993
-0.087836,0.04742,0.003661,0.5479,0.44603,0.13073
-0.082547,0.035483,0.0061489,0.54695,0.34021,0.23394
-0.078617,0.024053,0.008484,0.54696,0.23397,0.3401
-0.075915,0.013694,0.010542,0.54791,0.13073,0.44589
-0.07429,0.0037496,0.012375,0.54896,0.03993,0.54899
-0.083144,0.07986,0.0011096,0.4475,0.64964,0.039899
-0.077011,0.065312,0.0034671,0.44582,0.54802,0.13073
-0.071638,0.051695,0.0058218,0.44409,0.44426,0.2336
-0.067346,0.038752,0.007993,0.44334,0.33867,0.33861
-0.064191,0.026319,0.0099084,0.44411,0.23361,0.44416
-0.062026,0.014928,0.011589,0.44584,0.13073,0.54794
-0.060747,0.0042277,0.013067,0.44752,0.039899,0.64961
-0.068956,0.10122,0.0010334,0.34461,0.74987,0.039702
-0.063511,0.084736,0.0032456,0.34227,0.64911,0.13061
-0.058717,0.069399,0.00551,0.34003,0.54706,0.23396
-0.054692,0.054996,0.0075428,0.33856,0.44346,0.33864
-0.051445,0.041292,0.0093485,0.33858,0.33866,0.44342
-0.049043,0.028061,0.010928,0.34006,0.23396,0.547
-0.047464,0.015812,0.012288,0.34229,0.13061,0.64908
-0.046648,0.0045975,0.01345,0.34461,0.039701,0.74985
-0.0515,0.12322,0.00097312,0.24019,0.84996,0.038999
-0.046903,0.10505,0.0030329,0.23667,0.74967,0.13011
-0.043335,0.08806,0.0051897,0.23493,0.6488,0.23503
-0.040324,0.072194,0.0071212,0.23391,0.54706,0.34018
-0.037668,0.05727,0.0088575,0.23357,0.44424,0.44423
-0.035357,0.043046,0.010398,0.23392,0.34018,0.54704
-0.033583,0.029272,0.011695,0.23494,0.23502,0.64878
-0.032478,0.016365,0.01277,0.23668,0.13011,0.74966
-0.032263,0.0048491,0.013647,0.24019,0.038999,0.84995
-0.029583,0.14536,0.00112,0.13594,0.94999,0.037507
-0.025994,0.12576,0.0032035,0.12901,0.84991,0.12918
-0.024691,0.10721,0.0048725,0.13005,0.74967,0.23684
-0.023337,0.089973,0.006733,0.13059,0.64912,0.34253
-0.0219,0.073873,0.0084596,0.13072,0.54803,0.44603
-0.020493,0.058693,0.01,0.13072,0.44602,0.54803
-0.019199,0.044184,0.011293,0.13059,0.34253,0.64912
-0.018107,0.030094,0.012337,0.13006,0.23683,0.74967
-0.01734,0.016768,0.013147,0.12901,0.12918,0.84991
-0.017995,0.0050306,0.013757,0.13595,0.037506,0.94999
-0.013037,0.16629,0.0013198,0.042112,1.05,0.042258
-0.011797,0.14561,0.0031018,0.037357,0.94999,0.13632
-0.011022,0.12588,0.0044597,0.038971,0.84996,0.24068
-0.010133,0.10751,0.006461,0.039698,0.74987,0.34504
-0.009273,0.090375,0.0082236,0.039897,0.64965,0.44777
-0.0084838,0.074332,0.0097792,0.039929,0.54909,0.54909
-0.0077734,0.059209,0.011087,0.039897,0.44776,0.64965
-0.0071645,0.044779,0.012138,0.039698,0.34503,0.74987
-0.0067216,0.030835,0.012942,0.038972,0.24068,0.84996
-0.0063692,0.017755,0.013521,0.037358,0.13632,0.94999
-0.0060543,0.005191,0.013861,0.042116,0.042257,1.05
-0.13025,-0.00049077,0.0015535,1.15,0.042374,0.042381
-0.12701,0.0037863,0.0014097,1.05,0.13657,0.037509
-0.12492,0.00047131,0.0050105,1.05,0.037463,0.13627
-0.12386,0.01032,0.00137,0.94994,0.24067,0.038974
-0.1196,0.005972,0.004568,0.94994,0.12924,0.12916
-0.11759,0.0011739,0.007869,0.95,0.038969,0.24049
-0.12039,0.021455,0.0013529,0.84992,0.34495,0.039692
-0.11453,0.014388,0.0043366,0.84979,0.23682,0.13006
-0.11062,0.0083269,0.0074649,0.84981,0.13007,0.23681
-0.10848,0.0018948,0.01037,0.84993,0.039692,0.34477
-0.11594,0.035836,0.0013319,0.74982,0.44771,0.039889
-0.10897,0.026853,0.0041923,0.74949,0.34246,0.13056
-0.10363,0.01813,0.0070568,0.74929,0.23495,0.23492
-0.10002,0.010445,0.0097679,0.7495,0.13056,0.34232
-0.097893,0.0025997,0.01217,0.74982,0.039889,0.44756
-0.10976,0.053387,0.0012975,0.64956,0.54905,0.039922
-0.10222,0.042158,0.0040389,0.64889,0.44592,0.13066
-0.095976,0.031565,0.0067095,0.64824,0.34,0.23377
-0.091304,0.021413,0.0091967,0.64824,0.23379,0.33992
-0.088061,0.012294,0.0114,0.64889,0.13065,0.44579
-0.086072,0.0032439,0.013374,0.64956,0.039921,0.54897
-0.10116,0.073546,0.0012465,0.54893,0.64962,0.039922
-0.093601,0.060053,0.0038556,0.54776,0.54788,0.13065
-0.087009,0.04748,0.0063765,0.54645,0.44388,0.23322
-0.081713,0.035579,0.0086825,0.54588,0.33814,0.33809
-0.077777,0.024196,0.010707,0.54646,0.23323,0.4438
-0.075011,0.01383,0.012489,0.54777,0.13065,0.5478
-0.073287,0.0038059,0.014065,0.54894,0.039921,0.64958
-0.08943,0.095828,0.001174,0.44749,0.74984,0.03989
-0.082401,0.080003,0.0036328,0.44572,0.64895,0.13066
-0.07609,0.065425,0.0060417,0.44373,0.54656,0.23323
-0.070725,0.051795,0.0081943,0.44236,0.44248,0.33739
-0.066482,0.038873,0.01008,0.44237,0.3374,0.44243
-0.063327,0.026449,0.01172,0.44375,0.23323,0.54651
-0.061135,0.015027,0.01314,0.44574,0.13066,0.64892
-0.059791,0.0042716,0.014362,0.4475,0.03989,0.74983
-0.074039,0.11938,0.0010797,0.3446,0.84994,0.039697
-0.067997,0.10141,0.0033647,0.34222,0.74953,0.13057
-0.062563,0.084869,0.0056867,0.33985,0.64831,0.23379
-0.05786,0.069492,0.0077159,0.33804,0.54598,0.33813
-0.053911,0.05508,0.0094859,0.33734,0.44247,0.44246
-0.050649,0.04137,0.011047,0.33805,0.33813,0.54595
-0.048267,0.02815,0.012373,0.33986,0.23378,0.64829
-0.046678,0.015874,0.013481,0.34223,0.13057,0.74952
-0.04582,0.0046276,0.014387,0.3446,0.039696,0.84993
-0.055004,0.14319,0.00099851,0.24018,0.94998,0.038997
-0.050125,0.12347,0.0030925,0.23666,0.84982,0.1301
-0.046204,0.10511,0.0052913,0.23486,0.74933,0.23496
-0.042797,0.088079,0.0072229,0.23374,0.64831,0.34
-0.039756,0.072211,0.0089284,0.2332,0.54656,0.44388
-0.037047,0.057297,0.010463,0.2332,0.44387,0.54657
-0.034738,0.043091,0.011758,0.23375,0.33999,0.64831
-0.032982,0.029316,0.01281,0.23487,0.23496,0.74933
-0.031878,0.01639,0.013637,0.23666,0.13009,0.84982
-0.031633,0.0048649,0.014262,0.24019,0.038997,0.94998
-0.031,0.1667,0.001158,0.13594,1.05,0.037506
-0.027378,0.14566,0.0032589,0.129,0.94995,0.12918
-0.026085,0.12569,0.0048733,0.13003,0.84982,0.23682
-0.024648,0.10715,0.0067315,0.13055,0.74953,0.34249
-0.023075,0.089928,0.0084465,0.13065,0.64896,0.44594
-0.021542,0.073847,0.0099882,0.13064,0.54789,0.54789
-0.02011,0.058688,0.011292,0.13065,0.44593,0.64896
-0.018827,0.044189,0.012343,0.13055,0.34248,0.74954
-0.017756,0.030095,0.013149,0.13004,0.23681,0.84983
-0.017,0.016761,0.013717,0.12901,0.12918,0.94996
-0.01763,0.0050325,0.014081,0.13595,0.037505,1.05
-0.013897,0.18834,0.0013919,0.042112,1.15,0.042258
-0.01266,0.16658,0.0030838,0.037356,1.05,0.13632
-0.011892,0.1455,0.004316,0.038969,0.94998,0.24068
-0.010955,0.12579,0.0063469,0.039692,0.84994,0.34503
-0.0099966,0.10742,0.0081231,0.039888,0.74985,0.44776
-0.0091057,0.090295,0.009695,0.03992,0.64963,0.54908
-0.00831,0.074273,0.011018,0.03992,0.54907,0.64963
-0.0075948,0.059171,0.012086,0.039888,0.44775,0.74985
-0.0070084,0.044756,0.012901,0.039693,0.34503,0.84994
-0.0065897,0.030807,0.01348,0.03897,0.24068,0.94998
-0.0062331,0.017718,0.01383,0.037358,0.13632,1.05
-0.0058974,0.0051863,0.013932,0.042121,0.042256,1.15
-0.13365,-0.0013163,0.0016447,1.25,0.042407,0.042389
-0.13236,0.0011136,0.0014998,1.15,0.13648,0.037501
-0.13006,-0.00027994,0.0053721,1.1499,0.03749,0.13645
-0.1311,0.0057657,0.00147,1.05,0.24071,0.038981
-0.12656,0.0036131,0.0049055,1.05,0.12928,0.12916
-0.12443,0.00047195,0.0084574,1.05,0.038961,0.24051
-0.12979,0.015348,0.0014634,0.94995,0.34493,0.039689
-0.12339,0.010311,0.0046974,0.94987,0.2369,0.13006
-0.11913,0.0061585,0.0080477,0.9499,0.13007,0.23677
-0.11685,0.0012198,0.011187,0.94997,0.039688,0.34481
-0.12773,0.028551,0.0014561,0.84991,0.44769,0.039882
-0.11991,0.021475,0.0045818,0.84971,0.34243,0.13053
-0.11394,0.01453,0.0076538,0.84959,0.23492,0.23489
-0.10991,0.0085184,0.010562,0.84972,0.13053,0.34232
-0.10756,0.0019718,0.013162,0.84991,0.039881,0.44758
-0.12413,0.045474,0.0014362,0.7498,0.54903,0.03991
-0.11542,0.035905,0.0044565,0.74938,0.44585,0.1306
-0.10824,0.026953,0.0073323,0.74896,0.33988,0.23366
-0.10286,0.018317,0.0099869,0.74896,0.23367,0.33982
-0.099126,0.010644,0.012348,0.74938,0.1306,0.44574
-0.096837,0.0026787,0.01448,0.7498,0.039909,0.54896
-0.11822,0.065608,0.0013989,0.64954,0.6496,0.039911
-0.10918,0.053518,0.0042962,0.64877,0.54779,0.13056
-0.10138,0.042291,0.0070185,0.64786,0.44365,0.23299
-0.095082,0.031732,0.0094768,0.64745,0.33782,0.33779
-0.090382,0.021622,0.011622,0.64787,0.23299,0.44358
-0.087049,0.012475,0.013521,0.64878,0.13056,0.54771
-0.08494,0.0033152,0.015212,0.64955,0.03991,0.64956
-0.10924,0.088532,0.0013389,0.54892,0.74983,0.039911
-0.10048,0.073741,0.0040919,0.54767,0.64884,0.13056
-0.092647,0.060241,0.006685,0.54612,0.54623,0.23278
-0.085993,0.047657,0.0089797,0.54505,0.44186,0.33665
-0.080733,0.035775,0.010964,0.54506,0.33666,0.44182
-0.076777,0.024402,0.01268,0.54613,0.23278,0.54618
-0.073963,0.013976,0.014172,0.54767,0.13056,0.64881
-0.072155,0.0038651,0.01547,0.54892,0.03991,0.74981
-0.096493,0.11346,0.0012497,0.44748,0.84992,0.039883
-0.08858,0.096065,0.0038261,0.44567,0.74942,0.1306
-0.081344,0.08023,0.006312,0.44351,0.64793,0.233
-0.075004,0.065619,0.0084725,0.44175,0.54515,0.33666
-0.069715,0.051988,0.010317,0.44102,0.4411,0.44109
-0.065485,0.039036,0.011917,0.44176,0.33665,0.54513
-0.062351,0.026606,0.013277,0.44352,0.23299,0.64792
-0.06014,0.01513,0.014425,0.44568,0.1306,0.74941
-0.058743,0.004316,0.015373,0.44749,0.039883,0.84992
-0.079397,0.13934,0.0011294,0.34459,0.94996,0.039693
-0.072943,0.11964,0.0034925,0.34219,0.84973,0.13054
-0.066911,0.10161,0.0058808,0.33974,0.749,0.23368
-0.061557,0.08502,0.0079275,0.33774,0.64752,0.33783
-0.056962,0.069611,0.0096579,0.3366,0.54515,0.44186
-0.053004,0.055185,0.011194,0.33661,0.44185,0.54515
-0.049773,0.041478,0.012494,0.33775,0.33782,0.64752
-0.047416,0.028246,0.013559,0.33975,0.23367,0.74901
-0.045824,0.015932,0.014406,0.3422,0.13054,0.84974
-0.044933,0.0046557,0.015046,0.3446,0.039693,0.94997
-0.058316,0.16483,0.0010186,0.24018,1.05,0.038996
-0.053457,0.14346,0.0031373,0.23664,0.9499,0.13009
-0.049314,0.12354,0.0053818,0.23482,0.84961,0.23492
-0.045569,0.10513,0.0073214,0.23363,0.749,0.33989
-0.042138,0.088095,0.0090008,0.23296,0.64794,0.44367
-0.039063,0.072231,0.010517,0.23276,0.54624,0.54625
-0.036344,0.057336,0.011815,0.23297,0.44366,0.64795
-0.034066,0.043137,0.012858,0.23364,0.33988,0.74902
-0.032336,0.029349,0.013661,0.23482,0.23492,0.84962
-0.03124,0.016404,0.014237,0.23665,0.13008,0.9499
-0.030972,0.0048762,0.014607,0.24019,0.038995,1.05
-0.031942,0.18933,0.0011847,0.13594,1.15,0.037506
-0.028582,0.16699,0.0032836,0.129,1.05,0.12917
-0.027454,0.14555,0.0048294,0.13002,0.9499,0.23681
-0.026019,0.12557,0.0066867,0.13052,0.84973,0.34246
-0.024338,0.10705,0.0083942,0.13059,0.74942,0.44589
-0.022671,0.08986,0.0099356,0.13055,0.64885,0.54781
