"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.0138,0.14452,0.013113,0.038819,0.34598,0.24118
-0.021992,0.11682,0.024639,0.038823,0.2412,0.34597
-0.032884,0.077598,0.038195,0.037402,0.13648,0.44876
-0.038776,0.024441,0.053675,0.042154,0.042275,0.54976
-0.25817,-0.0035746,0.0081104,0.64992,0.042244,0.042206
-0.20088,0.0023477,0.0055187,0.54955,0.13643,0.037428
-0.23764,0.00032352,0.023251,0.54945,0.03752,0.13625
-0.13077,0.021404,0.0037054,0.44806,0.24099,0.038969
-0.18469,0.013898,0.016798,0.44778,0.12944,0.12926
-0.21321,0.0039579,0.035252,0.44809,0.038969,0.24055
-0.074932,0.055576,0.0024735,0.34499,0.34543,0.039496
-0.11389,0.04434,0.011188,0.34375,0.23764,0.13014
-0.15738,0.027672,0.027284,0.34381,0.13018,0.23736
-0.18114,0.0079084,0.044247,0.3451,0.039497,0.34512
-0.036773,0.099143,0.001687,0.24036,0.44826,0.038987
-0.058815,0.088911,0.0075049,0.23729,0.34404,0.13016
-0.088217,0.07031,0.019055,0.23648,0.23668,0.23655
-0.12024,0.042717,0.035245,0.23741,0.13018,0.34384
-0.13992,0.012394,0.050631,0.24048,0.038989,0.44809
-0.010838,0.14465,0.0012278,0.13599,0.54954,0.037523
-0.019809,0.13789,0.005453,0.12913,0.44794,0.12931
-0.033065,0.12122,0.013644,0.13011,0.34405,0.23743
-0.049941,0.095307,0.026218,0.13013,0.23749,0.34398
-0.06863,0.058213,0.041225,0.12921,0.12932,0.44785
-0.083206,0.017801,0.054899,0.13605,0.037522,0.54948
-0.0021949,0.17485,0.0011824,0.042118,0.64993,0.042263
-0.0044999,0.1694,0.004661,0.037371,0.54954,0.13637
-0.0085676,0.16041,0.010319,0.038965,0.44826,0.24085
-0.014234,0.14287,0.020411,0.039494,0.34539,0.3454
-0.022677,0.11453,0.033237,0.038969,0.24083,0.44826
-0.030906,0.074669,0.048141,0.037383,0.13636,0.54954
-0.035292,0.023792,0.06311,0.042126,0.04226,0.64992
-0.26802,-0.0067682,0.0088022,0.74995,0.042233,0.042209
-0.21177,-0.0083808,0.0060305,0.64982,0.13632,0.0374
-0.25278,-0.0027853,0.025728,0.64981,0.037495,0.13614
-0.14299,0.001564,0.0039926,0.54925,0.24076,0.038981
-0.20336,0.0027571,0.018489,0.54903,0.12928,0.12919
-0.23545,0.00081443,0.03911,0.54923,0.038998,0.24044
-0.086867,0.026718,0.0026201,0.44774,0.34518,0.039679
-0.133,0.021923,0.012148,0.4469,0.23727,0.13018
-0.18387,0.015209,0.030037,0.44693,0.13022,0.237
-0.21058,0.0044579,0.048966,0.44778,0.03968,0.34488
-0.04672,0.06212,0.0017217,0.34474,0.44797,0.039681
-0.076361,0.056263,0.0079382,0.34294,0.34327,0.13059
-0.11544,0.045381,0.02071,0.34212,0.23582,0.23569
-0.15622,0.028478,0.038853,0.34302,0.13061,0.34303
-0.17791,0.0082443,0.05571,0.34482,0.039682,0.4478
-0.020841,0.1051,0.0011667,0.24024,0.54932,0.039009
-0.037428,0.10031,0.0053759,0.23694,0.44708,0.13021
-0.060358,0.089284,0.014355,0.23564,0.34233,0.23573
-0.08912,0.070297,0.028276,0.23568,0.23578,0.34221
-0.11897,0.042498,0.045312,0.23702,0.13022,0.44696
-0.13626,0.012497,0.060381,0.2403,0.039009,0.54925
-0.0039558,0.14816,0.00085198,0.13596,0.64984,0.037514
-0.010957,0.14628,0.0039424,0.12907,0.5491,0.12924
-0.021258,0.13664,0.010431,0.13016,0.44709,0.23709
-0.034735,0.12005,0.021096,0.13059,0.34321,0.34319
-0.050744,0.093649,0.034927,0.13018,0.23709,0.44706
-0.067603,0.057388,0.050253,0.1291,0.12924,0.54906
-0.08107,0.017602,0.064178,0.13598,0.037513,0.64981
-0.00055721,0.17377,0.00081787,0.042114,0.74998,0.042259
-0.0020074,0.17214,0.0034028,0.037364,0.64984,0.13634
-0.0049021,0.16857,0.0080024,0.038984,0.54933,0.24074
-0.0092397,0.15898,0.016573,0.039679,0.44797,0.34517
-0.014772,0.14069,0.028199,0.03968,0.34515,0.44798
-0.022214,0.11176,0.042304,0.038987,0.24072,0.54933
-0.029248,0.071743,0.057587,0.037369,0.13633,0.64984
-0.033032,0.022877,0.071454,0.042117,0.042257,0.74998
-0.27346,-0.0093893,0.0094795,0.84994,0.042254,0.042282
-0.21816,-0.017568,0.006601,0.7499,0.13629,0.037399
-0.26238,-0.0056514,0.028161,0.74993,0.037487,0.13615
-0.15025,-0.015397,0.0042805,0.64971,0.24068,0.038976
-0.21526,-0.0071838,0.020286,0.64957,0.1292,0.12913
-0.25097,-0.0021496,0.043006,0.6497,0.038992,0.24037
-0.094673,0.0019873,0.0027731,0.54908,0.34506,0.039708
-0.14599,0.0026393,0.013144,0.54852,0.237,0.13014
-0.2029,0.0045971,0.032941,0.54852,0.13018,0.2369
-0.23294,0.0014812,0.054049,0.54909,0.039709,0.34478
-0.053854,0.029252,0.0017777,0.44759,0.44783,0.039875
-0.088988,0.027641,0.0084255,0.44632,0.34287,0.13069
-0.13539,0.023858,0.022325,0.44566,0.23541,0.2353
-0.18282,0.016629,0.042589,0.44636,0.1307,0.34264
-0.20702,0.0049805,0.061243,0.44763,0.039875,0.44766
-0.025971,0.065223,0.0011323,0.34465,0.54919,0.039711
-0.048142,0.063089,0.0054683,0.34255,0.44653,0.13069
-0.078921,0.057662,0.015013,0.34099,0.3412,0.23473
-0.11675,0.046538,0.030372,0.34102,0.23478,0.34105
-0.15452,0.029207,0.049491,0.34261,0.1307,0.44638
-0.17366,0.0085715,0.065942,0.34469,0.039711,0.54911
-0.009118,0.10746,0.00076084,0.2402,0.64974,0.039007
-0.021668,0.10639,0.0037207,0.23678,0.54861,0.13018
-0.039336,0.10086,0.010555,0.23525,0.44582,0.23534
-0.062232,0.089495,0.021905,0.2347,0.34116,0.34112
-0.089681,0.070146,0.037206,0.23529,0.23536,0.44574
-0.11675,0.042402,0.054599,0.23683,0.13018,0.54855
-0.13187,0.012579,0.06931,0.24023,0.039007,0.64971
0.0010787,0.14825,0.00057101,0.13595,0.74994,0.03751
-0.0044013,0.14981,0.0027694,0.12904,0.64961,0.12921
-0.012515,0.1451,0.007822,0.13012,0.54862,0.23694
-0.023182,0.13554,0.016664,0.13068,0.44652,0.34281
-0.036059,0.11863,0.028803,0.13069,0.3428,0.44651
-0.050877,0.092388,0.04342,0.13013,0.23693,0.5486
-0.066084,0.056427,0.059196,0.12905,0.1292,0.6496
-0.078202,0.017312,0.072638,0.13596,0.037509,0.74993
0.00076224,0.17024,0.00053637,0.042113,0.84999,0.042258
-0.00032075,0.17142,0.0024277,0.03736,0.74994,0.13633
-0.0024294,0.17146,0.0061226,0.03898,0.64975,0.2407
-0.0056039,0.1674,0.013311,0.039707,0.54919,0.34508
-0.0098151,0.15711,0.023531,0.039874,0.44783,0.44784
-0.014858,0.13815,0.036499,0.039709,0.34507,0.5492
-0.021551,0.10884,0.05125,0.038982,0.24069,0.64975
-0.027781,0.069138,0.066328,0.037362,0.13632,0.74994
-0.031037,0.021962,0.079287,0.042114,0.042257,0.84999
-0.27534,-0.011356,0.010113,0.94998,0.042351,0.042295
-0.22116,-0.025015,0.007065,0.84986,0.13631,0.037424
-0.26756,-0.0080946,0.030482,0.85,0.037491,0.13627
-0.15462,-0.029096,0.004578,0.74987,0.24065,0.038971
-0.2222,-0.015725,0.022172,0.74979,0.12917,0.12912
-0.26091,-0.005002,0.04688,0.74988,0.038986,0.24038
-0.10003,-0.018586,0.0029402,0.64964,0.34501,0.039704
-0.15398,-0.013826,0.014189,0.64929,0.23689,0.1301
-0.21543,-0.0047762,0.035949,0.64928,0.13012,0.23682
-0.24885,-0.0012701,0.059224,0.64963,0.039705,0.34473
-0.058482,0.0015385,0.0018592,0.549,0.44777,0.039904
-0.097307,0.0032542,0.0089864,0.54814,0.34264,0.13065
-0.14916,0.0054721,0.024033,0.54766,0.23517,0.2351
-0.20209,0.0066371,0.046495,0.54815,0.13066,0.34246
-0.22934,0.0021992,0.067261,0.54901,0.039904,0.4476
-0.029572,0.02994,0.0011297,0.44753,0.54911,0.039904
-0.055772,0.030344,0.0056698,0.446,0.44621,0.13078
-0.092503,0.029951,0.015725,0.4447,0.34057,0.23422
-0.13726,0.026088,0.032531,0.44472,0.23426,0.34043
-0.18102,0.018054,0.053923,0.44603,0.13079,0.44606
-0.20235,0.0054996,0.072022,0.44755,0.039904,0.54903
-0.010756,0.065873,0.00067553,0.34462,0.64968,0.039708
-0.027353,0.066295,0.0035887,0.34236,0.54825,0.13066
-0.051018,0.064771,0.010556,0.34037,0.44486,0.23424
-0.081526,0.05926,0.022626,0.3395,0.33962,0.33956
-0.11742,0.047739,0.039574,0.3404,0.23425,0.44477
-0.15188,0.029931,0.059124,0.3424,0.13066,0.54818
-0.16851,0.0088866,0.074934,0.34464,0.039708,0.64965
-0.00045788,0.10732,0.00044581,0.24019,0.7499,0.039003
-0.010046,0.10875,0.0024557,0.23671,0.64934,0.13014
-0.023726,0.10703,0.0075592,0.23504,0.54776,0.23514
-0.041693,0.10129,0.016602,0.23419,0.44485,0.34051
-0.063791,0.089661,0.029523,0.2342,0.34052,0.44482
-0.089358,0.070141,0.045668,0.23507,0.23514,0.54772
-0.11379,0.042298,0.063197,0.23673,0.13014,0.64931
-0.12689,0.012633,0.077175,0.2402,0.039002,0.74989
0.0044592,0.1457,0.00033982,0.13594,0.84998,0.037508
0.00039046,0.14993,0.0018894,0.12902,0.74982,0.12919
-0.0059492,0.14866,0.0057636,0.13008,0.64934,0.23687
-0.014487,0.14413,0.012986,0.13064,0.54826,0.34262
-0.02476,0.13443,0.023392,0.13077,0.4462,0.4462
-0.036888,0.11742,0.036586,0.13065,0.34262,0.54825
-0.050481,0.091079,0.051821,0.13009,0.23686,0.64933
-0.064137,0.055294,0.067517,0.12902,0.12919,0.74982
-0.074862,0.016971,0.080028,0.13595,0.037507,0.84997
0.0017442,0.16524,0.00030804,0.042113,0.95,0.042258
0.00078964,0.16818,0.0016573,0.037358,0.84998,0.13633
-0.0009091,0.17074,0.0045675,0.038975,0.7499,0.24069
-0.0030604,0.17054,0.010627,0.039704,0.64969,0.34505
-0.0061802,0.16595,0.019477,0.039903,0.54912,0.44779
-0.010111,0.15495,0.031082,0.039903,0.44778,0.54913
-0.014727,0.1354,0.044819,0.039705,0.34504,0.64969
-0.020796,0.10588,0.05972,0.038976,0.24068,0.7499
-0.026309,0.066644,0.074314,0.037359,0.13632,0.84998
-0.029042,0.021059,0.08633,0.042114,0.042257,0.95
-0.27441,-0.013121,0.010743,1.05,0.04242,0.042274
-0.22162,-0.03115,0.0074858,0.94987,0.13646,0.037472
-0.26933,-0.010173,0.032681,0.95008,0.03748,0.1363
-0.15715,-0.039825,0.0048539,0.84991,0.24063,0.038969
-0.22567,-0.022652,0.023899,0.84988,0.12918,0.12916
-0.26654,-0.0073459,0.050581,0.84996,0.03898,0.24046
-0.1037,-0.034564,0.0030907,0.74984,0.34498,0.039698
-0.15889,-0.02712,0.01528,0.74963,0.23683,0.13007
-0.22284,-0.012851,0.03889,0.74964,0.13009,0.2368
-0.25917,-0.0039405,0.064346,0.74985,0.039697,0.34473
-0.061908,-0.020304,0.0019241,0.64959,0.44773,0.039898
-0.10297,-0.016971,0.009627,0.64905,0.34252,0.1306
-0.15779,-0.01027,0.025825,0.64873,0.23503,0.23498
-0.21516,-0.0021313,0.050512,0.64905,0.1306,0.34236
-0.24552,-0.00031323,0.073446,0.64959,0.039898,0.44757
-0.031279,0.0012905,0.0011216,0.54896,0.54908,0.03993
-0.060723,0.002878,0.0059971,0.5479,0.44603,0.13073
-0.10156,0.0064087,0.016591,0.54695,0.34021,0.23394
-0.15162,0.0087608,0.034801,0.54696,0.23397,0.3401
-0.20042,0.0087353,0.058575,0.54791,0.13073,0.44589
-0.22449,0.0029101,0.078711,0.54896,0.03993,0.54899
-0.011411,0.029479,0.00059887,0.4475,0.64964,0.039899
-0.03127,0.031133,0.0035982,0.44582,0.54802,0.13073
-0.059449,0.032902,0.010696,0.44409,0.44426,0.2336
-0.095915,0.032809,0.02344,0.44334,0.33867,0.33861
-0.13823,0.028494,0.042109,0.44411,0.23361,0.44416
-0.1782,0.019473,0.064011,0.44584,0.13073,0.54794
-0.19664,0.0060062,0.081277,0.44752,0.039899,0.64961
0.00064495,0.064807,0.00031625,0.34461,0.74987,0.039702
-0.012092,0.06697,0.0021568,0.34227,0.64911,0.13061
-0.030279,0.068105,0.0071217,0.34003,0.54706,0.23396
-0.054202,0.066801,0.016334,0.33856,0.44346,0.33864
-0.083601,0.061004,0.030188,0.33858,0.33866,0.44342
-0.11711,0.049044,0.048098,0.34006,0.23396,0.547
-0.14833,0.030636,0.067706,0.34229,0.13061,0.64908
-0.16254,0.009184,0.082589,0.34461,0.039701,0.74985
0.0057455,0.10517,0.00020049,0.24019,0.84996,0.038999
-0.0014598,0.1086,0.0014909,0.23667,0.74967,0.13011
-0.012153,0.10939,0.0052327,0.23493,0.6488,0.23503
-0.02628,0.10766,0.012315,0.23391,0.54706,0.34018
-0.043776,0.10183,0.022968,0.23357,0.44424,0.44423
-0.064658,0.08998,0.036972,0.23392,0.34018,0.54704
-0.088236,0.07016,0.053616,0.23494,0.23502,0.64878
-0.1102,0.042142,0.070874,0.23668,0.13011,0.74966
-0.12138,0.012661,0.083783,0.24019,0.038999,0.84995
0.0065374,0.14166,0.00015091,0.13594,0.94999,0.037507
0.003637,0.14738,0.001206,0.12901,0.84991,0.12918
-0.0010408,0.14882,0.0041729,0.13005,0.74967,0.23684
-0.0078842,0.14782,0.01001,0.13059,0.64912,0.34253
-0.016147,0.14336,0.0188,0.13072,0.54803,0.44603
-0.025907,0.1335,0.030402,0.13072,0.44602,0.54803
-0.037214,0.11617,0.044335,0.13059,0.34253,0.64912
-0.049617,0.089618,0.059734,0.13006,0.23683,0.74967
-0.061822,0.054045,0.074908,0.12901,0.12918,0.84991
-0.071179,0.016595,0.086209,0.13595,0.037506,0.94999
0.0023075,0.15953,0.00012469,0.042112,1.05,0.042258
0.0016026,0.16332,0.0010564,0.037357,0.94999,0.13632
0.00025909,0.1675,0.0033121,0.038971,0.84996,0.24068
-0.0014881,0.17001,0.0083884,0.039698,0.74987,0.34504
-0.0035783,0.16948,0.016046,0.039897,0.64965,0.44777
-0.0065657,0.16429,0.026288,0.039929,0.54909,0.54909
-0.010212,0.15259,0.03876,0.039897,0.44776,0.64965
-0.014439,0.1325,0.052824,0.039698,0.34503,0.74987
-0.019919,0.10284,0.067512,0.038972,0.24068,0.84996
-0.024742,0.064164,0.081362,0.037358,0.13632,0.94999
-0.026965,0.020161,0.092295,0.042116,0.042257,1.05
-0.27158,-0.01494,0.011441,1.15,0.042374,0.042381
-0.22023,-0.03608,0.0078633,1.05,0.13657,0.037509
-0.26865,-0.011971,0.034756,1.05,0.037463,0.13627
-0.15843,-0.048345,0.0051044,0.94994,0.24067,0.038974
-0.22651,-0.028152,0.025454,0.94994,0.12924,0.12916
-0.26877,-0.0090472,0.054092,0.95,0.038969,0.24049
-0.10656,-0.047009,0.0032331,0.84992,0.34495,0.039692
-0.16168,-0.037528,0.01631,0.84979,0.23682,0.13006
-0.22674,-0.01945,0.041683,0.84981,0.13007,0.23681
-0.26523,-0.0061872,0.069199,0.84993,0.039692,0.34477
-0.064892,-0.037716,0.0019715,0.74982,0.44771,0.039889
-0.10684,-0.03275,0.010227,0.74949,0.34246,0.13056
-0.16312,-0.023034,0.027645,0.74929,0.23495,0.23492
-0.22302,-0.0097936,0.054362,0.7495,0.13056,0.34232
-0.25625,-0.0027715,0.079476,0.74982,0.039889,0.44756
-0.033035,-0.021621,0.0011059,0.64956,0.54905,0.039922
-0.064314,-0.018837,0.0062993,0.64889,0.44592,0.13066
-0.10758,-0.013103,0.017581,0.64824,0.34,0.23377
-0.16084,-0.0061368,0.037176,0.64824,0.23379,0.33992
-0.214,0.00059289,0.063345,0.64889,0.13065,0.44579
-0.24086,0.00059961,0.085652,0.64956,0.039921,0.54897
-0.011154,6.839e-06,0.00051719,0.54893,0.64962,0.039922
-0.033254,0.0026302,0.003641,0.54776,0.54788,0.13065
-0.064933,0.006232,0.011036,0.54645,0.44388,0.23322
-0.10566,0.010392,0.024447,0.54588,0.33814,0.33809
-0.15303,0.012306,0.044769,0.54646,0.23323,0.4438
-0.19764,0.010815,0.069194,0.54777,0.13065,0.5478
-0.21851,0.0036158,0.088397,0.54894,0.039921,0.64958
0.001939,0.027682,0.00016643,0.44749,0.74984,0.03989
-0.012993,0.030663,0.0019326,0.44572,0.64895,0.13066
-0.034783,0.033851,0.0068534,0.44373,0.54656,0.23323
-0.063393,0.036277,0.016219,0.44236,0.44248,0.33739
-0.098583,0.036007,0.030983,0.44237,0.3374,0.44243
-0.13807,0.031004,0.050827,0.44375,0.23323,0.54651
-0.17433,0.020879,0.072794,0.44574,0.13066,0.64892
-0.18996,0.006492,0.088965,0.4475,0.03989,0.74983
0.0087116,0.06248,2.0211e-05,0.3446,0.84994,0.039697
-0.00065743,0.065887,0.001031,0.34222,0.74953,0.13057
-0.014936,0.068813,0.0044638,0.33985,0.64831,0.23379
-0.033648,0.070433,0.011359,0.33804,0.54598,0.33813
-0.056968,0.069122,0.022306,0.33734,0.44247,0.44246
-0.084838,0.062929,0.037394,0.33805,0.33813,0.54595
-0.11583,0.050388,0.055829,0.33986,0.23378,0.64829
-0.14392,0.0313,0.075103,0.34223,0.13057,0.74952
-0.15582,0.0094583,0.088787,0.3446,0.039696,0.84993
0.0097117,0.10179,1.5314e-06,0.24018,0.94998,0.038997
0.0047041,0.10643,0.00073239,0.23666,0.84982,0.1301
-0.003579,0.10918,0.0034343,0.23486,0.74933,0.23496
-0.01474,0.11014,0.0089061,0.23374,0.64831,0.34
-0.028584,0.10857,0.017535,0.2332,0.54656,0.44388
-0.045268,0.1026,0.029381,0.2332,0.44387,0.54657
-0.0648,0.090365,0.04409,0.23375,0.33999,0.64831
-0.086395,0.070122,0.060823,0.23487,0.23496,0.74933
-0.10603,0.041929,0.077418,0.23666,0.13009,0.84982
-0.11538,0.012663,0.088995,0.24019,0.038997,0.94998
0.0073264,0.13682,-2.0958e-06,0.13594,1.05,0.037506
0.0056666,0.1433,0.00062739,0.129,0.94995,0.12918
0.0023315,0.14632,0.0029242,0.13003,0.84982,0.23682
-0.0028626,0.14808,0.0076463,0.13055,0.74953,0.34249
-0.009542,0.14737,0.014992,0.13065,0.64896,0.44594
-0.017407,0.14284,0.025024,0.13064,0.54789,0.54789
-0.026586,0.13259,0.037457,0.13065,0.44593,0.64896
-0.037062,0.11479,0.051716,0.13055,0.34248,0.74954
-0.048331,0.088009,0.066868,0.13004,0.23681,0.84983
-0.059172,0.052715,0.08118,0.12901,0.12918,0.94996
-0.067197,0.016189,0.091052,0.13595,0.037505,1.05
0.0024349,0.15408,-2.4535e-05,0.042112,1.15,0.042258
0.0020574,0.15773,0.00058545,0.037356,1.05,0.13632
0.0012071,0.16269,0.0023406,0.038969,0.94998,0.24068
-0.00027154,0.16698,0.0065303,0.039692,0.84994,0.34503
-0.0019641,0.16928,0.01311,0.039888,0.74985,0.44776
-0.0039691,0.16834,0.022124,0.03992,0.64963,0.54908
-0.0067825,0.16248,0.033288,0.03992,0.54907,0.64963
-0.010149,0.15006,0.046226,0.039888,0.44775,0.74985
-0.014002,0.12944,0.060255,0.039693,0.34503,0.84994
-0.018896,0.099687,0.074409,0.03897,0.24068,0.94998
-0.02305,0.061663,0.087267,0.037358,0.13632,1.05
-0.024779,0.019264,0.096944,0.042121,0.042256,1.15
-0.26727,-0.016922,0.012133,1.25,0.042407,0.042389
-0.21773,-0.039892,0.0082259,1.15,0.13648,0.037501
-0.26605,-0.013606,0.036811,1.1499,0.03749,0.13645
-0.15896,-0.055191,0.0053403,1.05,0.24071,0.038981
-0.2254,-0.032538,0.026857,1.05,0.12928,0.12916
-0.26834,-0.010394,0.057328,1.05,0.038961,0.24051
-0.10883,-0.056801,0.0033719,0.94995,0.34493,0.039689
-0.16307,-0.045752,0.017266,0.94987,0.2369,0.13006
-0.22798,-0.024749,0.044196,0.9499,0.13007,0.23677
-0.26787,-0.0077931,0.073695,0.94997,0.039688,0.34481
-0.067424,-0.051025,0.0020116,0.84991,0.44769,0.039882
-0.10977,-0.044969,0.010809,0.84971,0.34243,0.13053
-0.1662,-0.032955,0.029352,0.84959,0.23492,0.23489
-0.22733,-0.01613,0.058011,0.84972,0.13053,0.34232
-0.26278,-0.0048962,0.085227,0.84991,0.039881,0.44758
-0.03459,-0.03925,0.0010672,0.7498,0.54903,0.03991
-0.067386,-0.035951,0.0065466,0.74938,0.44585,0.1306
-0.11169,-0.028484,0.018555,0.74896,0.33988,0.23366
-0.16652,-0.018374,0.039557,0.74896,0.23367,0.33982
-0.22232,-0.0066747,0.067903,0.74938,0.1306,0.44574
-0.25208,-0.001593,0.092406,0.7498,0.039909,0.54896
-0.010826,-0.022839,0.00041176,0.64954,0.6496,0.039911
-0.035083,-0.020106,0.0036457,0.64877,0.54779,0.13056
-0.068753,-0.01504,0.011427,0.64786,0.44365,0.23299
-0.11207,-0.0082425,0.025609,0.64745,0.33782,0.33779
-0.1628,-0.001672,0.047532,0.64787,0.23299,0.44358
-0.21154,0.0032316,0.074512,0.64878,0.13056,0.54771
-0.23499,0.0014971,0.095882,0.64955,0.03991,0.64956
0.0041572,-0.0019109,-2.3124e-06,0.54892,0.74983,0.039911
-0.012915,0.0013604,0.0016954,0.54767,0.64884,0.13056
-0.03726,0.0059875,0.0067164,0.54612,0.54623,0.23278
-0.069438,0.010708,0.016342,0.54505,0.44186,0.33665
-0.10889,0.014853,0.031981,0.54506,0.33666,0.44182
-0.15319,0.015943,0.053724,0.54613,0.23278,0.54618
-0.19372,0.012877,0.078323,0.54767,0.13056,0.64881
-0.21143,0.0042928,0.096333,0.54892,0.03991,0.74981
0.011806,0.025161,-0.00019724,0.44748,0.84992,0.039883
0.00043457,0.028854,0.00056074,0.44567,0.74942,0.1306
-0.016319,0.033392,0.0038141,0.44351,0.64793,0.233
-0.038757,0.03757,0.010543,0.44175,0.54515,0.33666
-0.066785,0.040183,0.021791,0.44102,0.4411,0.44109
-0.10023,0.039422,0.038024,0.44176,0.33665,0.54513
-0.13678,0.033545,0.058546,0.44352,0.23299,0.64792
-0.16943,0.022239,0.080187,0.44568,0.1306,0.74941
-0.18239,0.0069501,0.095023,0.44749,0.039883,0.84992
0.014074,0.059218,-0.00022284,0.34459,0.94996,0.039693
0.0074271,0.063536,0.00011781,0.34219,0.84973,0.13054
-0.0034414,0.067749,0.0023528,0.33974,0.749,0.23368
-0.018264,0.071337,0.0074158,0.33774,0.64752,0.33783
-0.036666,0.073234,0.0159,0.3366,0.54515,0.44186
-0.058988,0.071722,0.02814,0.33661,0.44185,0.54515
-0.085146,0.064956,0.04404,0.33775,0.33782,0.64752
-0.1136,0.051695,0.062604,0.33975,0.23367,0.74901
-0.1387,0.031907,0.081172,0.3422,0.13054,0.84974
-0.14842,0.0097043,0.093419,0.3446,0.039693,0.94997
0.011516,0.097692,-0.0001625,0.24018,1.05,0.038996
0.0086693,0.10301,0.00012536,0.23664,0.9499,0.13009
0.0026509,0.10698,0.0019842,0.23482,0.84961,0.23492
-0.0061241,0.10999,0.0062078,0.23363,0.749,0.33989
-0.017074,0.11136,0.013106,0.23296,0.64794,0.44367
-0.030336,0.10983,0.022937,0.23276,0.54624,0.54625
-0.046087,0.1035,0.035602,0.23297,0.44366,0.64795
-0.064229,0.090716,0.050631,0.23364,0.33988,0.74902
-0.083887,0.069987,0.067069,0.23482,0.23492,0.84962
-0.10131,0.041653,0.082664,0.23665,0.13008,0.9499
-0.10892,0.012635,0.092689,0.24019,0.038995,1.05
0.0066561,0.13199,-0.00012724,0.13594,1.15,0.037506
0.0064937,0.13841,0.00015679,0.129,1.05,0.12917
0.0044662,0.14222,0.0018607,0.13002,0.9499,0.23681
0.0006839,0.1458,0.0057457,0.13052,0.84973,0.34246
-0.004436,0.14791,0.011869,0.13059,0.74942,0.44589
-0.010806,0.14726,0.020447,0.13055,0.64885,0.54781
-0.018217,0.1424,0.031352,0.13055,0.5478,0.64886
-0.026804,0.13159,0.044236,0.13059,0.44588,0.74943
-0.036468,0.11326,0.058448,0.13053,0.34245,0.84974
-0.046655,0.086257,0.073003,0.13003,0.2368,0.94991
