"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.051307,0.18188,0.0057743,0.12923,0.34542,0.12941
-0.069564,0.13739,0.014188,0.1298,0.23845,0.23823
-0.09241,0.084065,0.028058,0.12936,0.12947,0.34526
-0.11362,0.024525,0.043337,0.13623,0.037536,0.44864
-0.016298,0.28135,0.0027747,0.042129,0.54978,0.04228
-0.019313,0.25079,0.007259,0.037373,0.44878,0.13649
-0.027162,0.21663,0.011182,0.038819,0.34598,0.24118
-0.036585,0.16995,0.022307,0.038823,0.2412,0.34597
-0.051825,0.11348,0.03651,0.037402,0.13648,0.44876
-0.059472,0.035305,0.054946,0.042154,0.042275,0.54976
-0.33775,-0.00039339,0.0074815,0.64992,0.042244,0.042206
-0.27316,0.016077,0.0048195,0.54955,0.13643,0.037428
-0.3102,0.0029602,0.021324,0.54945,0.03752,0.13625
-0.19443,0.048648,0.0027538,0.44806,0.24099,0.038969
-0.24779,0.026569,0.014812,0.44778,0.12944,0.12926
-0.28025,0.006396,0.032546,0.44809,0.038969,0.24055
-0.12813,0.101,0.0016077,0.34499,0.34543,0.039496
-0.16603,0.073044,0.0082551,0.34375,0.23764,0.13014
-0.21167,0.04218,0.023998,0.34381,0.13018,0.23736
-0.24162,0.010795,0.041237,0.3451,0.039497,0.34512
-0.078014,0.1662,0.0012199,0.24036,0.44826,0.038987
-0.098573,0.13917,0.0049851,0.23729,0.34404,0.13016
-0.12885,0.1035,0.015191,0.23648,0.23668,0.23655
-0.1641,0.06074,0.031229,0.23741,0.13018,0.34384
-0.19146,0.016495,0.047716,0.24048,0.038989,0.44809
-0.033355,0.23857,0.0013174,0.13599,0.54954,0.037523
-0.040014,0.21507,0.0045374,0.12913,0.44794,0.12931
-0.053266,0.18026,0.010948,0.13011,0.34405,0.23743
-0.07197,0.13647,0.022796,0.13013,0.23749,0.34398
-0.093399,0.082257,0.038045,0.12921,0.12932,0.44785
-0.114,0.024839,0.053537,0.13605,0.037522,0.54948
-0.012581,0.30166,0.0022964,0.042118,0.64993,0.042263
-0.014295,0.27678,0.0061703,0.037371,0.54954,0.13637
-0.020058,0.25093,0.0096358,0.038965,0.44826,0.24085
-0.027639,0.21535,0.019243,0.039494,0.34539,0.3454
-0.038645,0.16819,0.031941,0.038969,0.24083,0.44826
-0.04872,0.11068,0.04809,0.037383,0.13636,0.54954
-0.06585,0.030906,0.064242,0.042126,0.04226,0.64992
-0.35662,-0.0024614,0.0080298,0.74995,0.042233,0.042209
-0.29487,0.007047,0.0052275,0.64982,0.13632,0.0374
-0.33365,0.00060482,0.023035,0.64981,0.037495,0.13614
-0.21909,0.029143,0.0030104,0.54925,0.24076,0.038981
-0.27649,0.015675,0.016283,0.54903,0.12928,0.12919
-0.31017,0.0035394,0.035491,0.54923,0.038998,0.24044
-0.15389,0.070382,0.0016496,0.44774,0.34518,0.039679
-0.19794,0.048669,0.009137,0.4469,0.23727,0.13018
-0.2495,0.02828,0.026452,0.44693,0.13022,0.237
-0.28032,0.0069923,0.045142,0.44778,0.03968,0.34488
-0.10255,0.12412,0.001057,0.34474,0.44797,0.039681
-0.13034,0.10147,0.0050208,0.34294,0.34327,0.13059
-0.1697,0.074178,0.016341,0.34212,0.23582,0.23569
-0.213,0.043254,0.034473,0.34302,0.13061,0.34303
-0.24099,0.011283,0.052194,0.34482,0.039682,0.4478
-0.063986,0.18935,0.00097749,0.24024,0.54932,0.039009
-0.078576,0.16779,0.0035007,0.23694,0.44708,0.13021
-0.10155,0.13948,0.010708,0.23564,0.34233,0.23573
-0.13152,0.10361,0.023723,0.23568,0.23578,0.34221
-0.16502,0.060798,0.041046,0.23702,0.13022,0.44696
-0.18962,0.016799,0.057895,0.2403,0.039009,0.54925
-0.02878,0.26008,0.0011935,0.13596,0.64984,0.037514
-0.032752,0.24133,0.0038504,0.12907,0.5491,0.12924
-0.042152,0.21374,0.0088549,0.13016,0.44709,0.23709
-0.056422,0.17932,0.018563,0.13059,0.34321,0.34319
-0.073964,0.1349,0.032037,0.13018,0.23709,0.44706
-0.093385,0.08202,0.048052,0.1291,0.12924,0.54906
-0.11306,0.024518,0.064196,0.13598,0.037513,0.64981
-0.010452,0.31897,0.0019921,0.042114,0.74998,0.042259
-0.011364,0.29752,0.0054687,0.037364,0.64984,0.13634
-0.015045,0.2768,0.008732,0.038984,0.54933,0.24074
-0.021082,0.24998,0.016932,0.039679,0.44797,0.34517
-0.029182,0.21361,0.028221,0.03968,0.34515,0.44798
-0.037964,0.16584,0.042951,0.038987,0.24072,0.54933
-0.048966,0.10831,0.059528,0.037369,0.13633,0.64984
-0.055707,0.034043,0.07875,0.042117,0.042257,0.74998
-0.37194,-0.0043724,0.0086094,0.84994,0.042254,0.042282
-0.31214,-4.3676e-05,0.005593,0.7499,0.13629,0.037399
-0.35223,-0.0013688,0.024728,0.74993,0.037487,0.13615
-0.23907,0.013993,0.0032461,0.64971,0.24068,0.038976
-0.29885,0.0072695,0.017593,0.64957,0.1292,0.12913
-0.33377,0.0012912,0.038182,0.6497,0.038992,0.24037
-0.17534,0.046198,0.0017,0.54908,0.34506,0.039708
-0.22343,0.029622,0.01004,0.54852,0.237,0.13014
-0.27862,0.017742,0.028744,0.54852,0.13018,0.2369
-0.31036,0.0041979,0.048783,0.54909,0.039709,0.34478
-0.12466,0.089587,0.00095267,0.44759,0.44783,0.039875
-0.15707,0.070869,0.0052456,0.44632,0.34287,0.13069
-0.20276,0.050542,0.017549,0.44566,0.23541,0.2353
-0.25123,0.029865,0.037534,0.44636,0.1307,0.34264
-0.27981,0.007588,0.056456,0.44763,0.039875,0.44766
-0.084942,0.14412,0.00073781,0.34465,0.54919,0.039711
-0.10451,0.12498,0.0031241,0.34255,0.44653,0.13069
-0.13469,0.1027,0.010565,0.34099,0.3412,0.23473
-0.17329,0.075401,0.024873,0.34102,0.23478,0.34105
-0.21387,0.044197,0.044378,0.34261,0.1307,0.44638
-0.23947,0.011753,0.062302,0.34469,0.039711,0.54911
-0.054807,0.2092,0.00086737,0.2402,0.64974,0.039007
-0.064587,0.19126,0.0027376,0.23678,0.54861,0.13018
-0.081569,0.16825,0.0078716,0.23525,0.44582,0.23534
-0.10502,0.13971,0.017759,0.2347,0.34116,0.34112
-0.13395,0.10368,0.03252,0.23529,0.23536,0.44574
-0.16466,0.061033,0.050695,0.23683,0.13018,0.54855
-0.18762,0.017026,0.067669,0.24023,0.039007,0.64971
-0.026346,0.27878,0.0011661,0.13595,0.74994,0.03751
-0.028258,0.26298,0.0035778,0.12904,0.64961,0.12921
-0.03479,0.24019,0.0076975,0.13012,0.54862,0.23694
-0.045414,0.21284,0.015614,0.13068,0.44652,0.34281
-0.058849,0.17806,0.027035,0.13069,0.3428,0.44651
-0.075006,0.13424,0.041664,0.13013,0.23693,0.5486
-0.093282,0.080985,0.058618,0.12905,0.1292,0.6496
-0.11262,0.024589,0.07427,0.13596,0.037509,0.74993
-0.0093254,0.33482,0.0018312,0.042113,0.84999,0.042258
-0.0096916,0.31529,0.0051174,0.03736,0.74994,0.13633
-0.012036,0.29749,0.0083608,0.03898,0.64975,0.2407
-0.016274,0.27616,0.015427,0.039707,0.54919,0.34508
-0.022422,0.24865,0.025323,0.039874,0.44783,0.44784
-0.029424,0.2116,0.038702,0.039709,0.34507,0.5492
-0.037895,0.16332,0.054436,0.038982,0.24069,0.64975
-0.04689,0.10519,0.071457,0.037362,0.13632,0.74994
-0.052273,0.033772,0.08999,0.042114,0.042257,0.84999
-0.38454,-0.0063942,0.0092041,0.94998,0.042351,0.042295
-0.32573,-0.0059844,0.0059779,0.84986,0.13631,0.037424
-0.36732,-0.0031991,0.026549,0.85,0.037491,0.13627
-0.25535,0.0019981,0.0034737,0.74987,0.24065,0.038971
-0.31666,0.0006983,0.018824,0.74979,0.12917,0.12912
-0.35246,-0.00058104,0.040777,0.74988,0.038986,0.24038
-0.19339,0.026996,0.0017611,0.64964,0.34501,0.039704
-0.24394,0.014886,0.010883,0.64929,0.23689,0.1301
-0.30124,0.0095849,0.03083,0.64928,0.13012,0.23682
-0.33405,0.0019901,0.05217,0.64963,0.039705,0.34473
-0.14348,0.062162,0.0008576,0.549,0.44777,0.039904
-0.1791,0.04682,0.0055164,0.54814,0.34264,0.13065
-0.22899,0.032101,0.018845,0.54766,0.23517,0.2351
-0.28061,0.019636,0.040369,0.54815,0.13066,0.34246
-0.30991,0.0048534,0.060442,0.54901,0.039904,0.4476
-0.10456,0.10712,0.00052727,0.44753,0.54911,0.039904
-0.12732,0.090248,0.002896,0.446,0.44621,0.13078
-0.16258,0.07265,0.010603,0.4447,0.34057,0.23422
-0.20717,0.052574,0.026201,0.44472,0.23426,0.34043
-0.25231,0.031312,0.047649,0.44603,0.13079,0.44606
-0.27848,0.0081557,0.066596,0.44755,0.039904,0.54903
-0.073719,0.16202,0.00056849,0.34462,0.64968,0.039708
-0.086631,0.14516,0.0020875,0.34236,0.54825,0.13066
-0.10873,0.12632,0.0069175,0.34037,0.44486,0.23424
-0.1392,0.10412,0.017098,0.3395,0.33962,0.33956
-0.17622,0.076659,0.033399,0.3404,0.23425,0.44477
-0.21381,0.045112,0.053763,0.3424,0.13066,0.54818
-0.2373,0.012194,0.071596,0.34464,0.039708,0.64965
-0.049494,0.22695,0.00083986,0.24019,0.7499,0.039003
-0.055348,0.21127,0.0024463,0.23671,0.64934,0.13014
-0.067368,0.19179,0.006279,0.23504,0.54776,0.23514
-0.085251,0.16856,0.013712,0.23419,0.44485,0.34051
-0.10815,0.13997,0.025449,0.2342,0.34052,0.44482
-0.13522,0.104,0.041473,0.23507,0.23514,0.54772
-0.1638,0.061167,0.060197,0.23673,0.13014,0.64931
-0.18464,0.017278,0.076798,0.2402,0.039002,0.74989
-0.025482,0.2959,0.0011983,0.13594,0.84998,0.037508
-0.025748,0.28175,0.0035863,0.12902,0.74982,0.12919
-0.030139,0.26192,0.0071988,0.13008,0.64934,0.23687
-0.037754,0.23938,0.013799,0.13064,0.54826,0.34262
-0.047946,0.21188,0.023366,0.13077,0.4462,0.4462
-0.060559,0.17736,0.036166,0.13065,0.34262,0.54825
-0.075633,0.13325,0.051906,0.13009,0.23686,0.64933
-0.092548,0.080479,0.06893,0.12902,0.12919,0.74982
-0.11132,0.024502,0.084465,0.13595,0.037507,0.84997
-0.0088648,0.35028,0.001764,0.042113,0.95,0.042258
-0.0088371,0.33154,0.0050423,0.037358,0.84998,0.13633
-0.010305,0.3152,0.0083779,0.038975,0.7499,0.24069
-0.013067,0.29707,0.014624,0.039704,0.64969,0.34505
-0.017503,0.27526,0.02328,0.039903,0.54912,0.44779
-0.023035,0.24696,0.035216,0.039903,0.44778,0.54913
-0.029581,0.20928,0.049812,0.039705,0.34504,0.64969
-0.037216,0.16064,0.066101,0.038976,0.24068,0.7499
-0.045328,0.10221,0.083187,0.037359,0.13632,0.84998
-0.050029,0.032959,0.10048,0.042114,0.042257,0.95
-0.39463,-0.0085577,0.0098965,1.05,0.04242,0.042274
-0.3365,-0.011399,0.0063755,0.94987,0.13646,0.037472
-0.37973,-0.0049466,0.028528,0.95008,0.03748,0.1363
-0.26845,-0.0078841,0.0036885,0.84991,0.24063,0.038969
-0.33064,-0.0047864,0.020091,0.84988,0.12918,0.12916
-0.36743,-0.0022902,0.043414,0.84996,0.03898,0.24046
-0.20849,0.011272,0.0018455,0.74984,0.34498,0.039698
-0.26056,0.0032633,0.011683,0.74963,0.23683,0.13007
-0.31919,0.0032269,0.032805,0.74964,0.13009,0.2368
-0.35276,0.0001798,0.055437,0.74985,0.039697,0.34473
-0.15968,0.040039,0.00078054,0.64959,0.44773,0.039898
-0.19748,0.027805,0.0058242,0.64905,0.34252,0.1306
-0.24997,0.017833,0.020133,0.64873,0.23503,0.23498
-0.30338,0.011686,0.042976,0.64905,0.1306,0.34236
-0.3336,0.0026966,0.064191,0.64959,0.039898,0.44757
-0.12152,0.077676,0.00031632,0.54896,0.54908,0.03993
-0.14656,0.062825,0.0027055,0.5479,0.44603,0.13073
-0.1854,0.049024,0.010832,0.54695,0.34021,0.23394
-0.23396,0.034746,0.027661,0.54696,0.23397,0.3401
-0.2819,0.021379,0.05072,0.54791,0.13073,0.44589
-0.3086,0.005472,0.07065,0.54896,0.03993,0.54899
-0.091899,0.12352,0.00026411,0.4475,0.64964,0.039899
-0.10676,0.10787,0.0015186,0.44582,0.54802,0.13073
-0.13251,0.092015,0.0061468,0.44409,0.44426,0.2336
-0.16808,0.074847,0.016771,0.44334,0.33867,0.33861
-0.21065,0.054683,0.034576,0.44411,0.23361,0.44416
-0.25249,0.032674,0.056928,0.44584,0.13073,0.54794
-0.27633,0.0086946,0.075624,0.44752,0.039899,0.64961
-0.067564,0.17875,0.00048197,0.34461,0.74987,0.039702
-0.075147,0.16316,0.0015842,0.34227,0.64911,0.13061
-0.090448,0.14653,0.0048055,0.34003,0.54706,0.23396
-0.11341,0.1279,0.011849,0.33856,0.44346,0.33864
-0.14313,0.10566,0.024127,0.33858,0.33866,0.44342
-0.17805,0.078029,0.041794,0.34006,0.23396,0.547
-0.21295,0.045981,0.062615,0.34229,0.13061,0.64908
-0.23426,0.012622,0.080028,0.34461,0.039701,0.74985
-0.047198,0.24364,0.00085347,0.24019,0.84996,0.038999
-0.049921,0.22912,0.0024395,0.23667,0.74967,0.13011
-0.057826,0.21184,0.0055357,0.23493,0.6488,0.23503
-0.070929,0.19214,0.011224,0.23391,0.54706,0.34018
-0.08859,0.169,0.020399,0.23357,0.44424,0.44423
-0.11033,0.14048,0.033596,0.23392,0.34018,0.54704
-0.1357,0.10432,0.050526,0.23494,0.23502,0.64878
-0.16206,0.061357,0.069293,0.23668,0.13011,0.74966
-0.18106,0.017498,0.08534,0.24019,0.038999,0.84995
-0.025775,0.31242,0.0012576,0.13594,0.94999,0.037507
-0.024747,0.29892,0.0037633,0.12901,0.84991,0.12918
-0.027452,0.28071,0.0071487,0.13005,0.74967,0.23684
-0.032758,0.26118,0.012813,0.13059,0.64912,0.34253
-0.040101,0.2387,0.020928,0.13072,0.54803,0.44603
-0.049871,0.2113,0.031945,0.13072,0.44602,0.54803
-0.061686,0.17651,0.045946,0.13059,0.34253,0.64912
-0.075658,0.13242,0.06214,0.13006,0.23683,0.74967
-0.091354,0.079748,0.079202,0.12901,0.12918,0.84991
-0.10897,0.024321,0.093925,0.13595,0.037506,0.94999
-0.0088477,0.3661,0.00175,0.042112,1.05,0.042258
-0.0085337,0.34731,0.0051341,0.037357,0.94999,0.13632
-0.0093911,0.33137,0.0086224,0.038971,0.84996,0.24068
-0.011173,0.31492,0.014331,0.039698,0.74987,0.34504
-0.013983,0.29647,0.02203,0.039897,0.64965,0.44777
-0.018238,0.27405,0.032556,0.039929,0.54909,0.54909
-0.023379,0.24498,0.045806,0.039897,0.44776,0.64965
-0.029421,0.20679,0.061161,0.039698,0.34503,0.74987
-0.036418,0.15785,0.077706,0.038972,0.24068,0.84996
-0.043817,0.099626,0.094341,0.037358,0.13632,0.94999
-0.047849,0.032052,0.11058,0.042116,0.042257,1.05
-0.40213,-0.010994,0.010752,1.15,0.042374,0.042381
-0.34451,-0.016991,0.0067957,1.05,0.13657,0.037509
-0.3896,-0.0067911,0.03074,1.05,0.037463,0.13627
-0.27843,-0.017084,0.0039037,0.94994,0.24067,0.038974
-0.34168,-0.0097327,0.021427,0.94994,0.12924,0.12916
-0.37964,-0.0039252,0.046336,0.95,0.038969,0.24049
-0.22097,-0.0024321,0.0019506,0.84992,0.34495,0.039692
-0.27395,-0.0063341,0.012436,0.84979,0.23682,0.13006
-0.33338,-0.0020591,0.034839,0.84981,0.13007,0.23681
-0.36757,-0.0013922,0.05872,0.84993,0.039692,0.34477
-0.17341,0.02139,0.00073222,0.74982,0.44771,0.039889
-0.21276,0.012298,0.0061878,0.74949,0.34246,0.13056
-0.26685,0.0065898,0.021409,0.74929,0.23495,0.23492
-0.32133,0.005433,0.045484,0.7495,0.13056,0.34232
-0.35224,0.00092539,0.067849,0.74982,0.039889,0.44756
-0.13629,0.05365,0.00012274,0.64956,0.54905,0.039922
-0.16301,0.040807,0.0025605,0.64889,0.44592,0.13066
-0.20426,0.030389,0.011223,0.64824,0.34,0.23377
-0.25527,0.020917,0.029175,0.64824,0.23379,0.33992
-0.30476,0.01361,0.053574,0.64889,0.13065,0.44579
-0.33226,0.0033559,0.074527,0.64956,0.039921,0.54897
-0.10791,0.092704,-5.7982e-05,0.54893,0.64962,0.039922
-0.12405,0.078382,0.00094528,0.54776,0.54788,0.13065
-0.15242,0.064907,0.0055556,0.54645,0.44388,0.23322
-0.19165,0.051766,0.016765,0.54588,0.33814,0.33809
-0.23785,0.037427,0.035944,0.54646,0.23323,0.4438
-0.28226,0.022994,0.059966,0.54777,0.13065,0.5478
-0.30643,0.006051,0.07951,0.54894,0.039921,0.64958
-0.085219,0.13957,7.7855e-05,0.44749,0.74984,0.03989
-0.093736,0.12436,0.00070567,0.44572,0.64895,0.13066
-0.11135,0.10962,0.003424,0.44373,0.54656,0.23323
-0.13807,0.094369,0.010311,0.44236,0.44248,0.33739
-0.17277,0.077279,0.023257,0.44237,0.3374,0.44243
-0.21292,0.056828,0.042556,0.44375,0.23323,0.54651
-0.25172,0.033974,0.065379,0.44574,0.13066,0.64892
-0.2733,0.0092082,0.083575,0.4475,0.03989,0.74983
-0.065348,0.19519,0.00042219,0.3446,0.84994,0.039697
-0.068743,0.17998,0.0013723,0.34222,0.74953,0.13057
-0.078463,0.16457,0.0036752,0.33985,0.64831,0.23379
-0.094881,0.14818,0.0085655,0.33804,0.54598,0.33813
-0.11761,0.12966,0.017523,0.33734,0.44247,0.44246
-0.14606,0.10734,0.0314,0.33805,0.33813,0.54595
-0.17883,0.079415,0.049969,0.33986,0.23378,0.64829
-0.21115,0.04683,0.070829,0.34223,0.13057,0.74952
-0.2304,0.013027,0.087577,0.3446,0.039696,0.84993
-0.047172,0.26016,0.00087242,0.24018,0.94998,0.038997
-0.047475,0.24587,0.0025684,0.23666,0.84982,0.1301
-0.052055,0.22971,0.0053202,0.23486,0.74933,0.23496
-0.061071,0.2122,0.0098533,0.23374,0.64831,0.34
-0.074177,0.1927,0.017075,0.2332,0.54656,0.44388
-0.091117,0.1697,0.027733,0.2332,0.44387,0.54657
-0.11167,0.14102,0.042036,0.23375,0.33999,0.64831
-0.13527,0.10466,0.059397,0.23487,0.23496,0.74933
-0.15958,0.061486,0.077907,0.23666,0.13009,0.84982
-0.1768,0.017681,0.093033,0.24019,0.038997,0.94998
-0.026863,0.32913,0.0013176,0.13594,1.05,0.037506
-0.02486,0.31549,0.004014,0.129,0.94995,0.12918
-0.026256,0.29787,0.0073598,0.13003,0.84982,0.23682
-0.029722,0.28003,0.01242,0.13055,0.74953,0.34249
-0.03482,0.26074,0.019435,0.13065,0.64896,0.44594
-0.041965,0.2383,0.028951,0.13064,0.54789,0.54789
-0.051188,0.21065,0.041185,0.13065,0.44593,0.64896
-0.062221,0.17564,0.055872,0.13055,0.34248,0.74954
-0.075164,0.13142,0.072267,0.13004,0.23681,0.84983
-0.08962,0.078817,0.088889,0.12901,0.12918,0.94996
-0.10582,0.024082,0.10239,0.13595,0.037505,1.05
-0.0091041,0.38272,0.0017578,0.042112,1.15,0.042258
-0.0085961,0.36334,0.0052975,0.037356,1.05,0.13632
-0.0090247,0.34705,0.0089733,0.038969,0.94998,0.24068
-0.010117,0.33115,0.014357,0.039692,0.84994,0.34503
-0.011887,0.31451,0.021353,0.039888,0.74985,0.44776
-0.014669,0.29563,0.030715,0.03992,0.64963,0.54908
-0.018672,0.27253,0.042559,0.03992,0.54907,0.64963
-0.023445,0.24274,0.056692,0.039888,0.44775,0.74985
-0.029026,0.20406,0.072436,0.039693,0.34503,0.84994
-0.035445,0.15499,0.088809,0.03897,0.24068,0.94998
-0.04214,0.09715,0.10469,0.037358,0.13632,1.05
-0.045494,0.031108,0.11982,0.042121,0.042256,1.15
-0.40668,-0.013725,0.01174,1.25,0.042407,0.042389
-0.34965,-0.023239,0.0072671,1.15,0.13648,0.037501
-0.39669,-0.0089129,0.033366,1.1499,0.03749,0.13645
-0.28555,-0.026712,0.0041199,1.05,0.24071,0.038981
-0.34993,-0.014772,0.022865,1.05,0.12928,0.12916
-0.38918,-0.0056422,0.049612,1.05,0.038961,0.24051
-0.22998,-0.015207,0.002041,0.94995,0.34493,0.039689
-0.28406,-0.015186,0.0132,0.94987,0.2369,0.13006
-0.34436,-0.0067388,0.03691,0.9499,0.13007,0.23677
-0.37932,-0.0028999,0.062319,0.94997,0.039688,0.34481
-0.18444,0.004596,0.00071619,0.84991,0.44769,0.039882
-0.2253,-0.0011369,0.0065908,0.84971,0.34243,0.13053
-0.28034,-0.002699,0.022699,0.84959,0.23492,0.23489
-0.33551,0.00034,0.048074,0.84972,0.13053,0.34232
-0.3668,-0.0005833,0.071554,0.84991,0.039881,0.44758
-0.14875,0.032707,-3.7415e-05,0.7498,0.54903,0.03991
-0.17689,0.022326,0.0024864,0.74938,0.44585,0.1306
-0.21978,0.015256,0.011753,0.74896,0.33988,0.23366
-0.27226,0.0099831,0.03073,0.74896,0.23367,0.33982
-0.32267,0.0074399,0.056361,0.74938,0.1306,0.44574
-0.35079,0.0015848,0.078354,0.7498,0.039909,0.54896
-0.12191,0.067163,-0.00036237,0.64954,0.6496,0.039911
-0.13902,0.054429,0.00041163,0.64877,0.54779,0.13056
-0.16931,0.0432,0.005141,0.64786,0.44365,0.23299
-0.21098,0.03355,0.017045,0.64745,0.33782,0.33779
-0.25938,0.023958,0.037427,0.64787,0.23299,0.44358
-0.30518,0.015371,0.062831,0.64878,0.13056,0.54771
-0.33003,0.0039666,0.08332,0.64955,0.03991,0.64956
-0.10105,0.10797,-0.00036342,0.54892,0.74983,0.039911
-0.11002,0.093517,-0.00024053,0.54767,0.64884,0.13056
-0.12919,0.080408,0.0021396,0.54612,0.54623,0.23278
-0.1587,0.067742,0.0091064,0.54505,0.44186,0.33665
-0.19693,0.054764,0.022805,0.54506,0.33666,0.44182
-0.24042,0.040052,0.043593,0.54613,0.23278,0.54618
-0.2816,0.024511,0.068151,0.54767,0.13056,0.64881
-0.30333,0.0065907,0.087119,0.54892,0.03991,0.74981
-0.083269,0.15599,-9.8517e-05,0.44748,0.84992,0.039883
-0.08674,0.14053,0.00016279,0.44567,0.74942,0.1306
-0.097655,0.12616,0.0017392,0.44351,0.64793,0.233
-0.1165,0.11204,0.0061007,0.44175,0.54515,0.33666
-0.14301,0.097063,0.01506,0.44102,0.4411,0.44109
-0.17627,0.079821,0.029785,0.44176,0.33665,0.54513
-0.21395,0.058934,0.050062,0.44352,0.23299,0.64792
-0.24993,0.035216,0.072982,0.44568,0.1306,0.74941
-0.26931,0.0096899,0.090465,0.44749,0.039883,0.84992
-0.06613,0.21213,0.00034262,0.34459,0.94996,0.039693
-0.066276,0.19651,0.0012567,0.34219,0.84973,0.13054
-0.071522,0.18147,0.0030874,0.33974,0.749,0.23368
-0.082422,0.16627,0.0066027,0.33774,0.64752,0.33783
-0.09896,0.15007,0.01311,0.3366,0.54515,0.44186
-0.12091,0.13162,0.023672,0.33661,0.44185,0.54515
-0.14787,0.10908,0.038726,0.33775,0.33782,0.64752
-0.17851,0.080775,0.057764,0.33975,0.23367,0.74901
-0.2084,0.047627,0.078327,0.3422,0.13054,0.84974
-0.22562,0.013398,0.094141,0.3446,0.039693,0.94997
-0.048767,0.2773,0.00086395,0.24018,1.05,0.038996
-0.047265,0.26245,0.0027086,0.23664,0.9499,0.13009
-0.049243,0.24651,0.0053614,0.23482,0.84961,0.23492
-0.054883,0.23011,0.0092036,0.23363,0.749,0.33989
-0.06403,0.21287,0.015024,0.23296,0.64794,0.44367
-0.076715,0.19355,0.023649,0.23276,0.54624,0.54625
-0.092806,0.17047,0.03548,0.23297,0.44366,0.64795
-0.11206,0.14155,0.050474,0.23364,0.33988,0.74902
-0.13397,0.10492,0.067912,0.23482,0.23492,0.84962
-0.15635,0.061527,0.085795,0.23665,0.13008,0.9499
-0.17175,0.017828,0.099691,0.24019,0.038995,1.05
-0.028422,0.3466,0.0013558,0.13594,1.15,0.037506
-0.025733,0.33223,0.0042585,0.129,1.05,0.12917
-0.026164,0.31442,0.0076721,0.13002,0.9499,0.23681
-0.028173,0.29722,0.012389,0.13052,0.84973,0.34246
-0.031494,0.27976,0.018611,0.13059,0.74942,0.44589
-0.036418,0.26056,0.02694,0.13055,0.64885,0.54781
-0.043251,0.23789,0.037618,0.13055,0.5478,0.64886
-0.051907,0.20992,0.050657,0.13059,0.44588,0.74943
-0.06218,0.17459,0.065699,0.13053,0.34245,0.84974
-0.074115,0.1302,0.081881,0.13003,0.2368,0.94991
-0.087328,0.07774,0.097668,0.12901,0.12917,1.05
-0.10201,0.023788,0.10967,0.13596,0.037505,1.15
