"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.032258,0.019109,9.3899e-05,0.051646,0.05198,0.051618
-0.064777,0.018884,0.0027078,0.15079,0.044456,0.044181
-0.014578,0.058973,-0.00045242,0.043907,0.15133,0.044
-0.02278,0.022175,0.0036158,0.044161,0.044478,0.15077
-0.11307,0.012828,0.0043644,0.24813,0.042959,0.042788
-0.030355,0.051776,0.00021759,0.13994,0.14081,0.036968
-0.058434,0.018781,0.0052036,0.14029,0.037182,0.14026
-0.0053773,0.07209,-0.0016479,0.042591,0.24851,0.04282
-0.011295,0.053415,-0.0029566,0.036847,0.14084,0.14014
-0.025103,0.018029,-0.0054256,0.042851,0.043025,0.24823
-0.1523,0.0075777,0.0060558,0.34848,0.042647,0.042433
-0.059455,0.043319,0.0013916,0.24376,0.13794,0.03717
-0.10229,0.013133,0.011267,0.24397,0.037317,0.13758
-0.0071798,0.06841,-0.0013157,0.13726,0.24437,0.037278
-0.027217,0.049499,-0.00059237,0.13009,0.13061,0.13021
-0.052225,0.017863,0.0044119,0.13763,0.03731,0.24389
-0.00083909,0.078084,-0.0022774,0.04226,0.34872,0.042463
-0.0039084,0.069074,-0.0067382,0.037078,0.24436,0.13767
-0.012008,0.054207,-0.010167,0.037215,0.13802,0.24413
-0.020424,0.019665,-0.0073584,0.042437,0.042506,0.34861
-0.18662,0.00277,0.007861,0.44934,0.042494,0.042317
-0.087281,0.03224,0.0027028,0.34672,0.13714,0.037438
-0.14176,0.0082821,0.017389,0.34686,0.037508,0.13666
-0.018913,0.060851,-0.0005394,0.24163,0.24222,0.038288
-0.055805,0.041856,0.0039591,0.23992,0.1297,0.12952
-0.097323,0.013343,0.016683,0.24184,0.038293,0.24183
0.0055916,0.075606,-0.0022008,0.13638,0.34712,0.037495
-0.0064336,0.067163,-0.0049066,0.12936,0.24028,0.12955
-0.026315,0.047831,-0.003675,0.1295,0.12974,0.23999
-0.051975,0.017546,0.004498,0.13669,0.037518,0.34683
0.0014817,0.07924,-0.0027062,0.042162,0.4494,0.04233
-0.00022235,0.076742,-0.0086909,0.037321,0.34712,0.1368
-0.0045737,0.068897,-0.013483,0.038266,0.24223,0.24207
-0.011878,0.050839,-0.012984,0.037386,0.13687,0.34709
-0.023013,0.016141,-0.010313,0.042231,0.042327,0.44935
-0.21359,-0.0022424,0.0095037,0.54979,0.042305,0.042272
-0.11302,0.018793,0.0040738,0.44867,0.13677,0.03748
-0.17588,0.003869,0.023138,0.44862,0.037534,0.13635
-0.030017,0.048227,0.00040625,0.34557,0.24136,0.038828
-0.085366,0.031628,0.0091884,0.34512,0.12957,0.12937
-0.13637,0.0089118,0.0279,0.3457,0.038825,0.2409
0.0046156,0.068707,-0.0017964,0.24071,0.34599,0.038839
-0.018115,0.060306,-0.0022146,0.23812,0.23839,0.12986
-0.054595,0.041917,0.005975,0.23816,0.12992,0.23824
-0.093649,0.013694,0.021312,0.24091,0.038842,0.34568
0.011881,0.076763,-0.0027626,0.13609,0.44877,0.037532
0.0049194,0.07513,-0.0074524,0.12923,0.34542,0.12941
-0.0073509,0.066109,-0.0097758,0.1298,0.23845,0.23823
-0.027326,0.04652,-0.0055611,0.12936,0.12947,0.34526
-0.049308,0.016973,0.0035917,0.13623,0.037536,0.44864
0.0026328,0.077537,-0.0030208,0.042129,0.54978,0.04228
0.0017019,0.078443,-0.0098318,0.037373,0.44878,0.13649
-0.0008343,0.076372,-0.015844,0.038819,0.34598,0.24118
-0.005176,0.066892,-0.017388,0.038823,0.2412,0.34597
-0.0125,0.048599,-0.01556,0.037402,0.13648,0.44876
-0.017931,0.016949,-0.011475,0.042154,0.042275,0.54976
-0.231,-0.007424,0.010852,0.64992,0.042244,0.042206
-0.13391,0.0032335,0.0054057,0.54955,0.13643,0.037428
-0.2024,-0.00063045,0.028347,0.54945,0.03752,0.13625
-0.042231,0.029764,0.0015089,0.44806,0.24099,0.038969
-0.11337,0.018928,0.014153,0.44778,0.12944,0.12926
-0.17049,0.0046447,0.037743,0.44809,0.038969,0.24055
0.0049939,0.055791,-0.0011592,0.34499,0.34543,0.039496
-0.030524,0.048518,0.0013743,0.34375,0.23764,0.13014
-0.083835,0.033027,0.016254,0.34381,0.13018,0.23736
-0.13155,0.0096698,0.037219,0.3451,0.039497,0.34512
0.017155,0.070239,-0.0025922,0.24036,0.44826,0.038987
0.0040904,0.068792,-0.0061955,0.23729,0.34404,0.13016
-0.019606,0.06059,-0.0038271,0.23648,0.23668,0.23655
-0.054537,0.041929,0.0076118,0.23741,0.13018,0.34384
-0.089211,0.014079,0.023877,0.24048,0.038989,0.44809
0.014674,0.075073,-0.0031298,0.13599,0.54954,0.037523
0.010595,0.076633,-0.0089588,0.12913,0.44794,0.12931
0.0034958,0.074561,-0.013757,0.13011,0.34405,0.23743
-0.0094219,0.065042,-0.013443,0.13013,0.23749,0.34398
-0.027446,0.044823,-0.007515,0.12921,0.12932,0.44785
-0.046421,0.016652,0.0015674,0.13605,0.037522,0.54948
0.0032272,0.074916,-0.0032151,0.042118,0.64993,0.042263
0.0027379,0.077032,-0.010505,0.037371,0.54954,0.13637
0.0011295,0.078155,-0.017358,0.038965,0.44826,0.24085
-0.0014977,0.074915,-0.020639,0.039494,0.34539,0.3454
-0.0057589,0.064545,-0.020507,0.038969,0.24083,0.44826
-0.011601,0.04509,-0.017351,0.037383,0.13636,0.54954
-0.016448,0.014786,-0.0139,0.042126,0.04226,0.64992
-0.24035,-0.01211,0.011946,0.74995,0.042233,0.042209
-0.14668,-0.012813,0.0066056,0.64982,0.13632,0.0374
-0.21946,-0.0053652,0.032817,0.64981,0.037495,0.13614
-0.053585,0.0060711,0.0027202,0.54925,0.24076,0.038981
-0.13623,0.0044358,0.018683,0.54903,0.12928,0.12919
-0.19765,0.00025714,0.046417,0.54923,0.038998,0.24044
0.0026959,0.036516,-0.00035055,0.44774,0.34518,0.039679
-0.044142,0.030808,0.0052266,0.4469,0.23727,0.13018
-0.11186,0.021346,0.025498,0.44693,0.13022,0.237
-0.16518,0.005601,0.051197,0.44778,0.03968,0.34488
0.023894,0.057286,-0.0022053,0.34474,0.44797,0.039681
0.0036959,0.056648,-0.0039101,0.34294,0.34327,0.13059
-0.03259,0.050131,0.0035255,0.34212,0.23582,0.23569
-0.08251,0.034436,0.022125,0.34302,0.13061,0.34303
-0.12547,0.010507,0.044061,0.34482,0.039682,0.4478
0.023116,0.068756,-0.0031022,0.24024,0.54932,0.039009
0.015986,0.070597,-0.008488,0.23694,0.44708,0.13021
0.0016166,0.069435,-0.01065,0.23564,0.34233,0.23573
-0.021963,0.060784,-0.0053101,0.23568,0.23578,0.34221
-0.053493,0.042041,0.0078905,0.23702,0.13022,0.44696
-0.083121,0.014497,0.024193,0.2403,0.039009,0.54925
0.015394,0.072428,-0.0033495,0.13596,0.64984,0.037514
0.01319,0.075109,-0.009827,0.12907,0.5491,0.12924
0.009067,0.076396,-0.016182,0.13016,0.44709,0.23709
0.0012499,0.073787,-0.018809,0.13059,0.34321,0.34319
-0.01098,0.063438,-0.016459,0.13018,0.23709,0.44706
-0.026663,0.043311,-0.0096704,0.1291,0.12924,0.54906
-0.042392,0.015905,-0.0010876,0.13598,0.037513,0.64981
0.0034369,0.07252,-0.0033281,0.042114,0.74998,0.042259
0.0032387,0.074618,-0.010853,0.037364,0.64984,0.13634
0.0021795,0.076886,-0.018285,0.038984,0.54933,0.24074
0.00047053,0.077147,-0.022872,0.039679,0.44797,0.34517
-0.0021082,0.072883,-0.024401,0.03968,0.34515,0.44798
-0.0059328,0.061464,-0.022736,0.038987,0.24072,0.54933
-0.011101,0.041535,-0.018959,0.037369,0.13633,0.64984
-0.014487,0.013252,-0.015884,0.042117,0.042257,0.74998
-0.2438,-0.015645,0.012939,0.84994,0.042254,0.042282
-0.15291,-0.025994,0.007628,0.7499,0.13629,0.037399
-0.22881,-0.009825,0.036655,0.74993,0.037487,0.13615
-0.062246,-0.017409,0.003737,0.64971,0.24068,0.038976
