run_uuid,goal_id,event,outcome,sim_time,goal_x,goal_y
CTPI_H02_S11_A0_20260908T134118Z,1,SENT,PENDING,16.0531,-1.64273,-2.50088
CTPI_H02_S11_A0_20260908T134118Z,1,RESULT,SUCCEEDED,16.9567,-1.64273,-2.50088
CTPI_H02_S11_A0_20260908T134118Z,2,SENT,PENDING,33.0429,-2.54273,-2.50088
CTPI_H02_S11_A0_20260908T134118Z,2,RESULT,SUCCEEDED,33.7523,-2.54273,-2.50088
CTPI_H02_S11_A0_20260908T134118Z,3,SENT,PENDING,49.731,-3.44273,-2.50088
CTPI_H02_S11_A0_20260908T134118Z,3,RESULT,SUCCEEDED,50.5443,-3.44273,-2.50088
CTPI_H02_S11_A0_20260908T134118Z,4,SENT,PENDING,66.8264,-4.04273,-3.10088
CTPI_H02_S11_A0_20260908T134118Z,4,RESULT,SUCCEEDED,67.3355,-4.04273,-3.10088
CTPI_H02_S11_A0_20260908T134118Z,5,SENT,PENDING,83.4419,-3.74273,-3.70088
CTPI_H02_S11_A0_20260908T134118Z,5,RESULT,SUCCEEDED,83.9516,-3.74273,-3.70088
CTPI_H02_S11_A0_20260908T134118Z,6,SENT,PENDING,100.067,-2.24273,-1.30088
CTPI_H02_S11_A0_20260908T134118Z,6,RESULT,SUCCEEDED,102.152,-2.24273,-1.30088
CTPI_H02_S11_A0_20260908T134118Z,7,SENT,PENDING,118.552,-2.84273,-1.30088
CTPI_H02_S11_A0_20260908T134118Z,7,RESULT,SUCCEEDED,119.163,-2.84273,-1.30088
CTPI_H02_S11_A0_20260908T134118Z,8,SENT,PENDING,135.26,-3.44273,-1.30088
CTPI_H02_S11_A0_20260908T134118Z,8,RESULT,SUCCEEDED,135.77,-3.44273,-1.30088
CTPI_H02_S11_A0_20260908T134118Z,9,SENT,PENDING,151.846,-2.84273,-1.90088
CTPI_H02_S11_A0_20260908T134118Z,9,RESULT,SUCCEEDED,152.354,-2.84273,-1.90088
CTPI_H02_S11_A0_20260908T134118Z,10,SENT,PENDING,168.755,-1.94273,-1.90088
CTPI_H02_S11_A0_20260908T134118Z,10,RESULT,SUCCEEDED,169.567,-1.94273,-1.90088
CTPI_H02_S11_A0_20260908T134118Z,11,SENT,PENDING,185.643,-1.64273,-1.30088
CTPI_H02_S11_A0_20260908T134118Z,11,RESULT,SUCCEEDED,186.153,-1.64273,-1.30088
CTPI_H02_S11_A0_20260908T134118Z,12,SENT,PENDING,202.139,-4.34273,-4.00088
CTPI_H02_S11_A0_20260908T134118Z,12,RESULT,SUCCEEDED,204.745,-4.34273,-4.00088
CTPI_H02_S11_A0_20260908T134118Z,13,SENT,PENDING,221.036,-2.24273,-3.10088
CTPI_H02_S11_A0_20260908T134118Z,13,RESULT,SUCCEEDED,222.767,-2.24273,-3.10088
CTPI_H02_S11_A0_20260908T134118Z,14,SENT,PENDING,238.853,-1.04273,-2.80088
CTPI_H02_S11_A0_20260908T134118Z,14,RESULT,SUCCEEDED,239.77,-1.04273,-2.80088
