house,carrier_index,carrier_id,x,y,free_cells,geometry_prior,occupancy_sha256
House01,117,quadtree_14_14_2_2,-3.0499999523162842,-3.3799998760223389,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,118,quadtree_14_18_2_2,-3.0499999523162842,-2.179999828338623,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,119,quadtree_14_20_2_2,-3.0499999523162842,-1.5799999237060547,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,120,quadtree_14_22_2_2,-3.0499999523162842,-0.97999978065490723,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,121,quadtree_14_24_2_2,-3.0499999523162842,-0.37999987602233887,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,122,quadtree_14_26_2_2,-3.0499999523162842,0.22000002861022949,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,123,quadtree_14_30_2_2,-3.0499999523162842,1.5700006484985352,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,124,quadtree_14_32_2_2,-3.0499999523162842,2.0199999809265137,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,125,quadtree_14_34_2_2,-3.0499999523162842,2.6200003623962402,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,126,quadtree_14_36_2_2,-3.0499999523162842,3.0700006484985352,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,127,quadtree_16_2_2_2,-2.5,-6.9299999872843427,3,0.0047923322683706068,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,128,quadtree_16_4_2_2,-2.4500000476837158,-6.380000114440918,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,129,quadtree_16_6_2_2,-2.4500000476837158,-5.7800002098083496,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,130,quadtree_16_8_2_2,-2.4500000476837158,-5.179999828338623,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,131,quadtree_16_10_2_2,-2.4500000476837158,-4.5800001621246338,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,132,quadtree_16_12_2_2,-2.5999999046325684,-3.9800000190734863,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,133,quadtree_16_14_2_2,-2.4500000476837158,-3.3799998760223389,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,134,quadtree_16_18_2_2,-2.5999999046325684,-2.179999828338623,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,135,quadtree_16_20_2_2,-2.5999999046325684,-1.5799999237060547,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,136,quadtree_16_22_2_2,-2.5999999046325684,-0.97999978065490723,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,137,quadtree_16_24_2_2,-2.5999999046325684,-0.37999987602233887,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,138,quadtree_16_26_2_2,-2.4500000476837158,0.22000002861022949,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,139,quadtree_16_30_2_2,-2.4500000476837158,1.5700006484985352,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,140,quadtree_16_32_2_2,-2.4500000476837158,2.0199999809265137,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,141,quadtree_16_34_2_2,-2.4500000476837158,2.6200003623962402,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,142,quadtree_16_36_2_2,-2.5999999046325684,3.0700006484985352,1,0.0015974440894568689,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,143,quadtree_18_14_2_2,-1.8499999046325684,-3.3799998760223389,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,144,quadtree_18_16_2_2,-1.6999998092651367,-2.7799999713897705,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,145,quadtree_18_18_2_2,-1.6999998092651367,-2.179999828338623,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,146,quadtree_18_20_2_2,-1.6999998092651367,-1.5799999237060547,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
