t_sim_s,step,iteration,x,y,z,wind_u,wind_v,wind_w,wind_speed,wind_direction_rad,seed
0.200000,1,345,-3.1700,-1.7500,0.3000,0.051399,0.036159,0.008862,0.062844,0.613069,2
0.400000,2,346,-3.1700,-1.7500,0.3000,0.051399,0.036159,0.008862,0.062844,0.613069,2
0.600000,3,347,-3.1700,-1.7500,0.3000,-0.106870,-0.049995,0.019776,0.117986,-2.704026,2
0.800000,4,348,-3.1700,-1.7500,0.3000,-0.106870,-0.049995,0.019776,0.117986,-2.704026,2
1.000000,5,349,-3.1700,-1.7500,0.3000,0.046822,0.041259,0.005877,0.062407,0.722324,2
1.200000,6,350,-3.1700,-1.7500,0.3000,0.046822,0.041259,0.005877,0.062407,0.722324,2
1.400000,7,351,-3.1700,-1.7500,0.3000,-0.024991,-0.033568,-0.000470,0.041849,-2.210761,2
1.600000,8,352,-3.1700,-1.7500,0.3000,-0.024991,-0.033568,-0.000470,0.041849,-2.210761,2
1.800000,9,353,-3.1700,-1.7500,0.3000,-0.006240,-0.048783,0.008953,0.049180,-1.698019,2
2.000000,10,354,-3.1700,-1.7500,0.3000,-0.006240,-0.048783,0.008953,0.049180,-1.698019,2
2.200000,11,355,-3.1700,-1.7500,0.3000,0.008798,-0.045039,0.017120,0.045890,-1.377890,2
2.400000,12,356,-3.1700,-1.7500,0.3000,0.008798,-0.045039,0.017120,0.045890,-1.377890,2
2.600000,13,357,-3.1700,-1.7500,0.3000,0.025511,-0.030669,0.022588,0.039892,-0.876954,2
2.800000,14,358,-3.1700,-1.7500,0.3000,0.025511,-0.030669,0.022588,0.039892,-0.876954,2
3.000000,15,359,-3.1700,-1.7500,0.3000,0.038866,-0.008830,0.021716,0.039856,-0.223399,2
3.200000,16,360,-3.1700,-1.7500,0.3000,0.038866,-0.008830,0.021716,0.039856,-0.223399,2
3.400000,17,361,-3.1700,-1.7500,0.3000,0.047123,0.012944,0.018228,0.048868,0.268074,2
3.600000,18,362,-3.1700,-1.7500,0.3000,0.047123,0.012944,0.018228,0.048868,0.268074,2
3.800000,19,363,-3.1700,-1.7500,0.3000,0.049994,0.026578,0.014457,0.056620,0.488625,2
4.000000,20,364,-3.1700,-1.7500,0.3000,0.049994,0.026578,0.014457,0.056620,0.488625,2
4.200000,21,365,-3.1700,-1.7500,0.3000,0.051399,0.036159,0.008862,0.062844,0.613069,2
4.400000,22,366,-3.1700,-1.7500,0.3000,0.051399,0.036159,0.008862,0.062844,0.613069,2
4.600000,23,367,-3.1700,-1.7500,0.3000,-0.106870,-0.049995,0.019776,0.117986,-2.704026,2
4.800000,24,368,-3.1700,-1.7500,0.3000,-0.106870,-0.049995,0.019776,0.117986,-2.704026,2
5.000000,25,369,-3.1700,-1.7500,0.3000,0.046822,0.041259,0.005877,0.062407,0.722324,2
5.200000,26,370,-3.1700,-1.7500,0.3000,0.046822,0.041259,0.005877,0.062407,0.722324,2
5.400000,27,371,-3.1700,-1.7500,0.3000,-0.024991,-0.033568,-0.000470,0.041849,-2.210761,2
5.600000,28,372,-3.1700,-1.7500,0.3000,-0.024991,-0.033568,-0.000470,0.041849,-2.210761,2
5.800000,29,373,-3.1700,-1.7500,0.3000,-0.006240,-0.048783,0.008953,0.049180,-1.698019,2
6.000000,30,374,-3.1700,-1.7500,0.3000,-0.006240,-0.048783,0.008953,0.049180,-1.698019,2
6.200000,31,375,-3.1700,-1.7500,0.3000,0.008798,-0.045039,0.017120,0.045890,-1.377890,2
6.400000,32,376,-3.1700,-1.7500,0.3000,0.008798,-0.045039,0.017120,0.045890,-1.377890,2
6.600000,33,377,-3.1700,-1.7500,0.3000,0.025511,-0.030669,0.022588,0.039892,-0.876954,2
6.800000,34,378,-3.1700,-1.7500,0.3000,0.025511,-0.030669,0.022588,0.039892,-0.876954,2
7.000000,35,379,-3.1700,-1.7500,0.3000,0.038866,-0.008830,0.021716,0.039856,-0.223399,2
7.200000,36,380,-3.1700,-1.7500,0.3000,0.038866,-0.008830,0.021716,0.039856,-0.223399,2
7.400000,37,381,-3.1700,-1.7500,0.3000,0.047123,0.012944,0.018228,0.048868,0.268074,2
7.600000,38,382,-3.1700,-1.7500,0.3000,0.047123,0.012944,0.018228,0.048868,0.268074,2
7.800000,39,383,-3.1700,-1.7500,0.3000,0.049994,0.026578,0.014457,0.056620,0.488625,2
8.000000,40,384,-3.1700,-1.7500,0.3000,0.049994,0.026578,0.014457,0.056620,0.488625,2
8.200000,41,385,-3.1700,-1.7500,0.3000,0.051399,0.036159,0.008862,0.062844,0.613069,2
8.400000,42,386,-3.1700,-1.7500,0.3000,0.051399,0.036159,0.008862,0.062844,0.613069,2
8.600000,43,387,-3.1700,-1.7500,0.3000,-0.106870,-0.049995,0.019776,0.117986,-2.704026,2
8.800000,44,388,-3.1700,-1.7500,0.3000,-0.106870,-0.049995,0.019776,0.117986,-2.704026,2
9.000000,45,389,-3.1700,-1.7500,0.3000,0.046822,0.041259,0.005877,0.062407,0.722324,2
9.200000,46,390,-3.1700,-1.7500,0.3000,0.046822,0.041259,0.005877,0.062407,0.722324,2
9.400000,47,391,-3.1700,-1.7500,0.3000,-0.024991,-0.033568,-0.000470,0.041849,-2.210761,2
9.600000,48,392,-3.1700,-1.7500,0.3000,-0.024991,-0.033568,-0.000470,0.041849,-2.210761,2
9.800000,49,393,-3.1700,-1.7500,0.3000,-0.006240,-0.048783,0.008953,0.049180,-1.698019,2
10.000000,50,394,-3.1700,-1.7500,0.3000,-0.006240,-0.048783,0.008953,0.049180,-1.698019,2
10.200000,51,395,-3.1700,-1.7500,0.3000,0.008798,-0.045039,0.017120,0.045890,-1.377890,2
10.400000,52,396,-3.1700,-1.7500,0.3000,0.008798,-0.045039,0.017120,0.045890,-1.377890,2
