------------------------
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
1.787, 0.087
1.487, 0.087
1.24939, 0.237614
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
1.1, 0.387
0.8, 0.387
0.5, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
0.2, 0.387
