steady_ns,source_update_id,cell_index,x,y,internal_u,internal_v,magnitude
63204811943202,1,30,-7.1000003814697266,-7.4300003051757812,0.0460829995572567,-0.008260699920356274,0.04681753956978405
63204811943202,1,31,-6.8000001907348633,-7.4300003051757812,0.0449410006403923,0.025397000834345818,0.05162074379490772
63204811943202,1,32,-6.5,-7.4300003051757812,0.03115599974989891,0.06346099823713303,0.07069649650208348
63204811943202,1,33,-6.2000002861022949,-7.4300003051757812,0.021494999527931213,0.08910199999809265,0.09165806788475232
63204811943202,1,34,-5.9000000953674316,-7.4300003051757812,0.009891999885439873,0.058830998837947845,0.05965683603749165
63204811943202,1,35,-5.6000003814697266,-7.4300003051757812,0.011242999695241451,0.07221700251102448,0.07308693791522884
63204811943202,1,36,-5.3000001907348633,-7.4300003051757812,0.008443299680948257,0.08735799789428711,0.08776507907818788
63204811943202,1,37,-5,-7.4300003051757812,-0.012621999718248844,0.08733099699020386,0.08823841517270394
63204811943202,1,40,-4.1000003814697266,-7.4300003051757812,0.047947000712156296,-0.021893000230193138,0.05270880700955727
63204811943202,1,41,-3.7999999523162842,-7.4300003051757812,0.03483299911022186,0.015283999964594841,0.038038644585874144
63204811943202,1,42,-3.5,-7.4300003051757812,0.007765999995172024,0.03440000116825104,0.03526571757813365
63204811943202,1,43,-3.1999998092651367,-7.4300003051757812,0.01807500049471855,0.03470500186085701,0.03912981979317263
63204811943202,1,44,-2.9000000953674316,-7.4300003051757812,0.026781000196933746,0.020042000338435173,0.03345001867135504
63204811943202,1,49,-1.4000000953674316,-7.4300003051757812,-0.0022440000902861357,-0.0013163000112399459,0.0026015730096990296
63204811943202,1,50,-1.0999999046325684,-7.4300003051757812,-0.0020707999356091022,-0.0009450499783270061,0.0022762539038636564
63204811943202,1,51,-0.79999971389770508,-7.4300003051757812,-0.0009317300282418728,-0.0008138400153256953,0.0012371161691906419
63204811943202,1,52,-0.5,-7.4300003051757812,0.00032046998967416584,-0.0008419399964623153,0.0009008684542843775
63204811943202,1,53,-0.19999980926513672,-7.4300003051757812,0.001206299988552928,-0.0008265000069513917,0.0014622797009715496
63204811943202,1,54,0.099999904632568359,-7.4300003051757812,0.0013247999595478177,-0.000852080003824085,0.0015751619807926904
63204811943202,1,55,0.40000009536743164,-7.4300003051757812,0.001074400031939149,-0.000964319973718375,0.001443692640537816
63204811943202,1,56,0.69999980926513672,-7.4300003051757812,0.000728169979993254,-0.0013099999632686377,0.0014987766423077216
63204811943202,1,59,-7.1000003814697266,-7.130000114440918,0.02358200028538704,-0.0027930999640375376,0.023746834417856643
63204811943202,1,60,-6.8000001907348633,-7.130000114440918,0.02637000009417534,0.039243001490831375,0.04727991191802498
63204811943202,1,61,-6.5,-7.130000114440918,0.024699000641703606,0.07986699789762497,0.08359891139170478
63204811943202,1,62,-6.2000002861022949,-7.130000114440918,0.03442699834704399,0.11348000168800354,0.11858722105815894
63204811943202,1,63,-5.9000000953674316,-7.130000114440918,0.04795699939131737,0.10305000096559525,0.11366255535411825
63204811943202,1,64,-5.6000003814697266,-7.130000114440918,0.04574599862098694,0.11321999877691269,0.12211250760211032
63204811943202,1,65,-5.3000001907348633,-7.130000114440918,0.027161000296473503,0.1248600035905838,0.12778004708774227
63204811943202,1,66,-5,-7.130000114440918,0.008401500061154366,0.12535999715328217,0.12564121174817
63204811943202,1,69,-4.1000003814697266,-7.130000114440918,0.019140999764204025,-0.00841860007494688,0.020910540385058303
63204811943202,1,70,-3.7999999523162842,-7.130000114440918,0.011843999847769737,0.04361800104379654,0.04519745952429855
63204811943202,1,71,-3.5,-7.130000114440918,-0.005807199981063604,0.08626300096511841,0.08645824950302941
63204811943202,1,72,-3.1999998092651367,-7.130000114440918,0.00940409954637289,0.0651020035147667,0.06577771621084746
63204811943202,1,73,-2.9000000953674316,-7.130000114440918,0.04839799925684929,0.054354000836610794,0.07277859396149579
63204811943202,1,74,-2.5999999046325684,-7.130000114440918,0.008770300075411797,-0.024188000708818436,0.02572892422357704
63204811943202,1,78,-1.4000000953674316,-7.130000114440918,-0.001129699987359345,-0.002759800059720874,0.00298206613459109
63204811943202,1,79,-1.0999999046325684,-7.130000114440918,-0.0010636999504640698,-0.001469200011342764,0.0018138374397797731
63204811943202,1,80,-0.79999971389770508,-7.130000114440918,-0.0005839000223204494,-0.001142699969932437,0.0012832390491835158
63204811943202,1,81,-0.5,-7.130000114440918,0.0003857899864669889,-0.0009837800171226263,0.001056719941965701
63204811943202,1,82,-0.19999980926513672,-7.130000114440918,0.0008413399918936193,-0.0008260200265794992,0.0011790513416598753
63204811943202,1,83,0.099999904632568359,-7.130000114440918,0.0009567899978719652,-0.0007709499914199114,0.0012287436629737694
63204811943202,1,84,0.40000009536743164,-7.130000114440918,0.0008813100284896791,-0.0008997800177894533,0.0012594885655414533
63204811943202,1,85,0.69999980926513672,-7.130000114440918,0.0006624800153076649,-0.001298899995163083,0.0014580881208338201
63204811943202,1,88,-7.1000003814697266,-6.8299999237060547,0.001960800029337406,0.0016231000190600753,0.002545425392134366
63204811943202,1,89,-6.8000001907348633,-6.8299999237060547,-0.0006432199734263122,0.046629998832941055,0.04663443494987689
63204811943202,1,90,-6.5,-6.8299999237060547,0.0008641200256533921,0.08892799913883209,0.08893219739922575
63204811943202,1,91,-6.2000002861022949,-6.8299999237060547,0.022732000797986984,0.13176999986171722,0.1337164040940252
63204811943202,1,92,-5.9000000953674316,-6.8299999237060547,0.04948199912905693,0.14714999496936798,0.1552468655312983
63204811943202,1,93,-5.6000003814697266,-6.8299999237060547,0.050540000200271606,0.15400999784469604,0.16209062605951874
63204811943202,1,94,-5.3000001907348633,-6.8299999237060547,0.030724000185728073,0.161530002951622,0.16442598955446075
63204811943202,1,95,-5,-6.8299999237060547,0.009719200432300568,0.15390999615192413,0.15421656776276838
63204811943202,1,98,-4.1000003814697266,-6.8299999237060547,-0.012172999791800976,0.007732499856501818,0.01442128558631259
63204811943202,1,99,-3.7999999523162842,-6.8299999237060547,-0.020008999854326248,0.06164800003170967,0.06481385641265379
63204811943202,1,100,-3.5,-6.8299999237060547,-0.006545300129801035,0.13289999961853027,0.1330610794048903
63204811943202,1,103,-2.5999999046325684,-6.8299999237060547,0.005837500095367432,0.057133998721838,0.057431439275978456
63204811943202,1,104,-2.3000001907348633,-6.8299999237060547,-0.014725999906659126,0.0774340033531189,0.078821824062513
63204811943202,1,107,-1.4000000953674316,-6.8299999237060547,0.000363900006050244,-0.004522200208157301,0.004536818040990988
63204811943202,1,110,-0.5,-6.8299999237060547,0.0004550300072878599,-0.0008965400047600269,0.0010054035446861618
63204811943202,1,111,-0.19999980926513672,-6.8299999237060547,0.0007570299785584211,-0.0007510100258514285,0.0010663538096549038
63204811943202,1,112,0.099999904632568359,-6.8299999237060547,0.0008432900067418814,-0.0007003599894233048,0.0010961943943734313
63204811943202,1,113,0.40000009536743164,-6.8299999237060547,0.0008013899787329137,-0.0008878199732862413,0.0011960142988190075
63204811943202,1,114,0.69999980926513672,-6.8299999237060547,0.0006108100060373545,-0.0014412000309675932,0.0015652943469955881
63204811943202,1,117,-7.1000003814697266,-6.5300002098083496,-0.011524000205099583,0.015304000116884708,0.019157635561434568
63204811943202,1,118,-6.8000001907348633,-6.5300002098083496,-0.023024000227451324,0.059073999524116516,0.06340222398503854
63204811943202,1,119,-6.5,-6.5300002098083496,-0.028713999316096306,0.09676799923181534,0.10093829517112617
63204811943202,1,120,-6.2000002861022949,-6.5300002098083496,-0.014406000263988972,0.1310800015926361,0.13186925214443107
63204811943202,1,121,-5.9000000953674316,-6.5300002098083496,0.018084999173879623,0.15418000519275665,0.15523704840133265
63204811943202,1,122,-5.6000003814697266,-6.5300002098083496,0.042920999228954315,0.17699000239372253,0.18211994158285305
63204811943202,1,123,-5.3000001907348633,-6.5300002098083496,0.031888000667095184,0.19167999923229218,0.1943143501963666
63204811943202,1,124,-5,-6.5300002098083496,0.014980999752879143,0.1795700043439865,0.18019383123096944
63204811943202,1,127,-4.1000003814697266,-6.5300002098083496,-0.016341999173164368,0.029583999887108803,0.03379754408675516
63204811943202,1,128,-3.7999999523162842,-6.5300002098083496,-0.019897999241948128,0.07480300217866898,0.07740426027535256
63204811943202,1,129,-3.5,-6.5300002098083496,-0.004585800226777792,0.1258399933576584,0.12592352239345683
63204811943202,1,130,-3.1999998092651367,-6.5300002098083496,0.02304299920797348,0.16892999410629272,0.170494348062482
