steady_ns,source_update_id,cell_index,x,y,internal_u,internal_v,magnitude
63204811943202,1,30,-7.1000003814697266,-7.4300003051757812,0.039048001170158386,0.004651499912142754,0.03932407464667611
63204811943202,1,31,-6.8000001907348633,-7.4300003051757812,0.036841001361608505,0.04186299815773964,0.05576531176350539
63204811943202,1,32,-6.5,-7.4300003051757812,0.026054000481963158,0.07749400287866592,0.08175653749562062
63204811943202,1,33,-6.2000002861022949,-7.4300003051757812,0.01726900041103363,0.0898279994726181,0.0914728804862346
63204811943202,1,34,-5.9000000953674316,-7.4300003051757812,0.02063800022006035,0.07908300310373306,0.08173156326039692
63204811943202,1,35,-5.6000003814697266,-7.4300003051757812,0.0236820001155138,0.0989070013165474,0.10170266485644662
63204811943202,1,36,-5.3000001907348633,-7.4300003051757812,0.025861000642180443,0.10959000140428543,0.1125999989431889
63204811943202,1,37,-5,-7.4300003051757812,0.011940999887883663,0.08968500047922134,0.09047644328376514
63204811943202,1,40,-4.1000003814697266,-7.4300003051757812,0.04462600126862526,-0.017470000311732292,0.047923698731622014
63204811943202,1,41,-3.7999999523162842,-7.4300003051757812,0.03424299880862236,0.0265089999884367,0.04330485016478234
63204811943202,1,42,-3.5,-7.4300003051757812,0.004837399814277887,0.04881700128316879,0.049056090867945025
63204811943202,1,43,-3.1999998092651367,-7.4300003051757812,0.009850099682807922,0.04254399985074997,0.043669398748572966
63204811943202,1,44,-2.9000000953674316,-7.4300003051757812,0.022014999762177467,0.009650999680161476,0.024037512545085668
63204811943202,1,49,-1.4000000953674316,-7.4300003051757812,-0.0018122999463230371,-0.0008478299714624882,0.002000811524345201
63204811943202,1,50,-1.0999999046325684,-7.4300003051757812,-0.0016728000482544303,-0.0006537999724969268,0.0017960273955251926
63204811943202,1,51,-0.79999971389770508,-7.4300003051757812,-0.0007739600259810686,-0.000612339994404465,0.0009869014087353794
63204811943202,1,52,-0.5,-7.4300003051757812,0.0001915400061989203,-0.0006526599754579365,0.0006801857228282851
63204811943202,1,53,-0.19999980926513672,-7.4300003051757812,0.000856570026371628,-0.0006290299934335053,0.0010627280662131998
63204811943202,1,54,0.099999904632568359,-7.4300003051757812,0.0009638600167818367,-0.0006398499826900661,0.0011569071407417108
63204811943202,1,55,0.40000009536743164,-7.4300003051757812,0.000793789979070425,-0.0007366099744103849,0.0010829112545695948
63204811943202,1,56,0.69999980926513672,-7.4300003051757812,0.0005375000182539225,-0.0010317000560462475,0.0011633190771532965
63204811943202,1,59,-7.1000003814697266,-7.130000114440918,0.012826000340282917,0.011316999793052673,0.017104992518118554
63204811943202,1,60,-6.8000001907348633,-7.130000114440918,0.012609999626874924,0.05221199989318848,0.05371317364889268
63204811943202,1,61,-6.5,-7.130000114440918,0.014650999568402767,0.09181799739599228,0.09297954847257424
63204811943202,1,62,-6.2000002861022949,-7.130000114440918,0.03459399938583374,0.12224999815225601,0.12705041063189706
63204811943202,1,63,-5.9000000953674316,-7.130000114440918,0.05400199815630913,0.12791000306606293,0.13884230151230656
63204811943202,1,64,-5.6000003814697266,-7.130000114440918,0.056612998247146606,0.13811999559402466,0.1492721164632726
63204811943202,1,65,-5.3000001907348633,-7.130000114440918,0.04371299967169762,0.14218999445438385,0.1487575909432374
63204811943202,1,66,-5,-7.130000114440918,0.024716999381780624,0.1322699934244156,0.13455958241215632
63204811943202,1,69,-4.1000003814697266,-7.130000114440918,0.005606099963188171,-0.00042692001443356276,0.005622332033594456
63204811943202,1,70,-3.7999999523162842,-7.130000114440918,0.000178980000782758,0.051649998873472214,0.05165030897749171
63204811943202,1,71,-3.5,-7.130000114440918,-0.00554679986089468,0.10910999774932861,0.10925089746796278
63204811943202,1,72,-3.1999998092651367,-7.130000114440918,0.01643499918282032,0.10301999747753143,0.10432271602297309
63204811943202,1,73,-2.9000000953674316,-7.130000114440918,0.04031199961900711,0.06109600141644478,0.07319684899202322
63204811943202,1,74,-2.5999999046325684,-7.130000114440918,-0.011982000432908535,0.0011492000194266438,0.01203698446700296
63204811943202,1,78,-1.4000000953674316,-7.130000114440918,-0.001014400040730834,-0.0017737000016495585,0.002043286357436559
63204811943202,1,79,-1.0999999046325684,-7.130000114440918,-0.0009816900128498673,-0.0010157000506296754,0.001412572785444452
63204811943202,1,80,-0.79999971389770508,-7.130000114440918,-0.0005587399937212467,-0.0008748300024308264,0.0010380356033088357
63204811943202,1,81,-0.5,-7.130000114440918,0.00025340000865980983,-0.0007523599779233336,0.0007938873350605807
63204811943202,1,82,-0.19999980926513672,-7.130000114440918,0.000606659974437207,-0.0006202299846336246,0.0008675952733981316
63204811943202,1,83,0.099999904632568359,-7.130000114440918,0.0007059500203467906,-0.0005713800201192498,0.0009082073323966882
63204811943202,1,84,0.40000009536743164,-7.130000114440918,0.0006630999851040542,-0.0006741299876011908,0.0009455965473859232
63204811943202,1,85,0.69999980926513672,-7.130000114440918,0.0005035399808548391,-0.0010061999782919884,0.0011251626143069674
63204811943202,1,88,-7.1000003814697266,-6.8299999237060547,-0.009735500440001488,0.022220000624656677,0.024259192001734358
63204811943202,1,89,-6.8000001907348633,-6.8299999237060547,-0.017666000872850418,0.06356199830770493,0.06597132116085166
