steady_ns,source_update_id,cell_index,x,y,internal_u,internal_v,magnitude
63204811943202,1,30,-7.1000003814697266,-7.4300003051757812,0.026836000382900238,0.018355999141931534,0.03251328376294239
63204811943202,1,31,-6.8000001907348633,-7.4300003051757812,0.02698799967765808,0.052838001400232315,0.05933132830615058
63204811943202,1,32,-6.5,-7.4300003051757812,0.023538999259471893,0.08722399920225143,0.09034439951082622
63204811943202,1,33,-6.2000002861022949,-7.4300003051757812,0.03238299861550331,0.1066100001335144,0.11141970529399021
63204811943202,1,34,-5.9000000953674316,-7.4300003051757812,0.041898999363183975,0.1050499975681305,0.11309742763078351
63204811943202,1,35,-5.6000003814697266,-7.4300003051757812,0.03947199881076813,0.11939000338315964,0.12574582139358806
63204811943202,1,36,-5.3000001907348633,-7.4300003051757812,0.03573400154709816,0.12831999361515045,0.1332026262051926
63204811943202,1,37,-5,-7.4300003051757812,0.017928000539541245,0.10678999871015549,0.10828442652505854
63204811943202,1,40,-4.1000003814697266,-7.4300003051757812,0.03933500126004219,-0.012311999686062336,0.04121683709841307
63204811943202,1,41,-3.7999999523162842,-7.4300003051757812,0.03716300055384636,0.0365229994058609,0.05210583552507052
63204811943202,1,42,-3.5,-7.4300003051757812,0.011314000003039837,0.07370100170373917,0.0745643631247753
63204811943202,1,43,-3.1999998092651367,-7.4300003051757812,0.0022227000445127487,0.0717099979519844,0.07174443673039384
63204811943202,1,44,-2.9000000953674316,-7.4300003051757812,0.012089000083506107,0.016654999926686287,0.020579916073126512
63204811943202,1,49,-1.4000000953674316,-7.4300003051757812,-0.0014890000456944108,-0.0007142900140024722,0.0016514633995888645
63204811943202,1,50,-1.0999999046325684,-7.4300003051757812,-0.0013534999452531338,-0.0005250300164334476,0.001451763968404073
63204811943202,1,51,-0.79999971389770508,-7.4300003051757812,-0.0006314300117082894,-0.00047416999586857855,0.0007896461515564667
63204811943202,1,52,-0.5,-7.4300003051757812,0.00018335999629925936,-0.0004946700064465404,0.0005275597629849008
63204811943202,1,53,-0.19999980926513672,-7.4300003051757812,0.0007259100093506277,-0.00046782000572420657,0.0008635976490422059
63204811943202,1,54,0.099999904632568359,-7.4300003051757812,0.0008131299982778728,-0.0004754299880005419,0.0009419204146792705
63204811943202,1,55,0.40000009536743164,-7.4300003051757812,0.0006815500091761351,-0.0005635899724438787,0.0008843890953914356
63204811943202,1,56,0.69999980926513672,-7.4300003051757812,0.00046740000834688544,-0.0008219300070777535,0.0009455324977691166
63204811943202,1,59,-7.1000003814697266,-7.130000114440918,-0.002145499922335148,0.02724199928343296,0.027326355316348028
63204811943202,1,60,-6.8000001907348633,-7.130000114440918,-0.0089867003262043,0.061448000371456146,0.06210167093084916
63204811943202,1,61,-6.5,-7.130000114440918,-0.010022000409662724,0.09764599800109863,0.09815895994682217
63204811943202,1,62,-6.2000002861022949,-7.130000114440918,0.01345600001513958,0.13194000720977783,0.13262439232254247
63204811943202,1,63,-5.9000000953674316,-7.130000114440918,0.04222499951720238,0.14855000376701355,0.15443462760471655
63204811943202,1,64,-5.6000003814697266,-7.130000114440918,0.054489001631736755,0.1570499986410141,0.1662340319307871
63204811943202,1,65,-5.3000001907348633,-7.130000114440918,0.043296001851558685,0.16223999857902527,0.167917720670727
63204811943202,1,66,-5,-7.130000114440918,0.021624000743031502,0.15002000331878662,0.15157044172233378
63204811943202,1,69,-4.1000003814697266,-7.130000114440918,-0.007240400183945894,0.012299000285565853,0.014271958619896313
63204811943202,1,70,-3.7999999523162842,-7.130000114440918,-0.015317999757826328,0.06307800114154816,0.06491128826786538
63204811943202,1,71,-3.5,-7.130000114440918,0.001805500010959804,0.1345299929380417,0.13454210801901062
63204811943202,1,72,-3.1999998092651367,-7.130000114440918,0.023638999089598656,0.15320999920368195,0.15502292131794662
63204811943202,1,73,-2.9000000953674316,-7.130000114440918,0.027556000277400017,0.1112700030207634,0.11463135139885931
63204811943202,1,74,-2.5999999046325684,-7.130000114440918,-0.016834000125527382,0.06282799690961838,0.06504414467037961
63204811943202,1,78,-1.4000000953674316,-7.130000114440918,-0.0008345000096596777,-0.0014140000566840172,0.0016418850222912707
63204811943202,1,79,-1.0999999046325684,-7.130000114440918,-0.0007940999930724502,-0.0008266799850389361,0.001146296033606346
63204811943202,1,80,-0.79999971389770508,-7.130000114440918,-0.0004370500100776553,-0.0006690900190733373,0.0007991834363476495
63204811943202,1,81,-0.5,-7.130000114440918,0.0002011500037042424,-0.0005600799922831357,0.0005951058071856584
63204811943202,1,82,-0.19999980926513672,-7.130000114440918,0.0004897399921901524,-0.00044581000111065805,0.0006622626495890399
63204811943202,1,83,0.099999904632568359,-7.130000114440918,0.0005736600141972303,-0.00040767001337371767,0.0007037617861839996
63204811943202,1,84,0.40000009536743164,-7.130000114440918,0.000548080017324537,-0.0004925000248476863,0.0007368500389261281
